trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
15164,CN,KR,STONE,NONME,1.07,19028.0,1.0,1.0,19028.0,17783.17757
3143,AU,KR,PRECI,PREC1,601.79,13029.0,1.0,1.0,13029.0,21.65041
2563,AU,KR,IRONO,BASIC,9.69,11929.0,1.0,1.0,11929.0,1231.062951
12765,CN,KR,COPP1,COPP1,882.45,11443.0,1.0,1.0,11443.0,12.967307
14206,CN,KR,NONF1,FABRI,282.76,9461.0,1.0,1.0,9461.0,33.459471
12539,CN,KR,CHEM1,CHEM1,5327.94,9364.0,1.0,1.0,9364.0,1.757527
12176,CN,KR,BASIC,CONST,5293.85,9227.0,1.0,1.0,9227.0,1.742966
74102,WA,KR,NONME,CONST,865.17,8998.0,1.0,1.0,8998.0,10.400268
13995,CN,KR,MEDIC,HEALT,360.54,8234.0,1.0,1.0,8234.0,22.837965
12083,CN,KR,ALUM1,FABRI,436.41,8225.0,1.0,1.0,8225.0,18.846956
79334,WL,KR,COPP1,COPP1,1861.29,8090.0,1.0,1.0,8090.0,4.346448
13000,CN,KR,FABRI,CONST,2374.43,7632.0,1.0,1.0,7632.0,3.214245
1938,AU,KR,COPPE,COPP1,132.32,7615.0,1.0,1.0,7615.0,57.549879
14214,CN,KR,NONF1,LEAD1,220.55,7380.0,1.0,1.0,7380.0,33.4618
14821,CN,KR,RADIO,RADIO,1975.47,7032.0,1.0,1.0,7032.0,3.559659
12885,CN,KR,ELECT,CONST,2292.17,6698.0,1.0,1.0,6698.0,2.922122
74197,WA,KR,OFFIC,OFFIC,3884.71,6319.0,1.0,1.0,6319.0,1.626634
12099,CN,KR,ALUM1,MOTO1,323.02,6088.0,1.0,1.0,6088.0,18.84713
81486,WM,KR,CRUDE,GASDI,10816.61,5746.0,1.0,1.0,5746.0,0.53122
3415,AU,KR,SANDC,CEMEN,8.55,5311.0,1.0,1.0,5311.0,621.169591
71601,WA,KR,BASIC,CONST,1691.34,5161.0,1.0,1.0,5161.0,3.051427
12068,CN,KR,ALUM1,ALUM1,246.98,4655.0,1.0,1.0,4655.0,18.84768
14355,CN,KR,OFFIC,OFFIC,4006.26,4641.0,1.0,1.0,4641.0,1.158437
14194,CN,KR,NONF1,COPP1,138.54,4636.0,1.0,1.0,4636.0,33.46326
15162,CN,KR,STONE,CEMEN,0.25,4468.0,1.0,1.0,4468.0,17872.0
81844,WM,KR,GASDI,LANDT,1981.17,4379.0,1.0,1.0,4379.0,2.21031
3416,AU,KR,SANDC,CERAM,6.52,4054.0,1.0,1.0,4054.0,621.779141
14827,CN,KR,RADIO,RESEA,1116.32,3974.0,1.0,1.0,3974.0,3.559911
79210,WL,KR,CHEM1,CHEM1,243.76,3866.0,1.0,1.0,3866.0,15.859862
12621,CN,KR,CHEM1,RUBBE,2080.74,3657.0,1.0,1.0,3657.0,1.757548
13975,CN,KR,MEDIC,EDUCA,150.74,3443.0,1.0,1.0,3443.0,22.840653
12087,CN,KR,ALUM1,FURNI,178.69,3368.0,1.0,1.0,3368.0,18.848285
13804,CN,KR,LEAD1,LEAD1,191.96,3279.0,1.0,1.0,3279.0,17.081684
9991,CA,KR,PREC1,PREC1,53.3,3252.0,1.0,1.0,3252.0,61.013133
15163,CN,KR,STONE,CONST,0.18,3178.0,1.0,1.0,3178.0,17655.555556
12463,CN,KR,CERAM,CONST,1043.75,3172.0,1.0,1.0,3172.0,3.039042
14255,CN,KR,NONME,CONST,1164.64,3098.0,1.0,1.0,3098.0,2.660049
