trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
22302,US,CA,MOTO1,MOTO1,16374.46,252.0,1.0,1.0,252.0,0.01539
103749,US,MX,MOTO1,MOTO1,14686.75,226.0,1.0,1.0,226.0,0.015388
72955,US,IE,BUSIN,COMPU,10697.44,94.0,1.0,1.0,94.0,0.008787
159959,US,WL,KEROS,AIRTR,12329.13,93.0,1.0,1.0,93.0,0.007543
105190,US,MX,PLAST,RUBBE,8061.55,86.0,1.0,1.0,86.0,0.010668
72947,US,IE,BUSIN,BUSIN,8735.88,77.0,1.0,1.0,77.0,0.008814
32010,US,CN,MOTO1,MOTO1,4867.03,75.0,1.0,1.0,75.0,0.01541
25034,US,CA,VEGET,FOOD5,3231.79,70.0,1.0,1.0,70.0,0.02166
20419,US,CA,FABRI,CONST,4361.64,63.0,1.0,1.0,63.0,0.014444
100377,US,MX,CEREA,FOOD5,3842.7,60.0,1.0,1.0,60.0,0.015614
32923,US,CN,PLAST,RUBBE,5384.57,58.0,1.0,1.0,58.0,0.010772
34389,US,CN,TRANS,TRANS,3835.86,57.0,1.0,1.0,57.0,0.01486
23337,US,CA,PLAST,CHEM1,5003.18,54.0,1.0,1.0,54.0,0.010793
18343,US,CA,BASIC,CONST,3473.29,51.0,1.0,1.0,51.0,0.014683
9827,US,BE,MOTO1,MOTO1,3147.11,49.0,1.0,1.0,49.0,0.01557
29215,US,CN,CHEM1,PLAST,5211.99,48.0,1.0,1.0,48.0,0.00921
41344,US,DE,MOTO1,MOTO1,2989.85,46.0,1.0,1.0,46.0,0.015385
100865,US,MX,COPP1,COPP1,2370.86,46.0,1.0,1.0,46.0,0.019402
18022,US,CA,ALUM1,ALUM1,3380.22,46.0,1.0,1.0,46.0,0.013609
24294,US,CA,RUBBE,CONST,3665.25,43.0,1.0,1.0,43.0,0.011732
102367,US,MX,GASDI,LANDT,5828.81,42.0,1.0,1.0,42.0,0.007206
101770,US,MX,FABRI,CONST,2865.55,42.0,1.0,1.0,42.0,0.014657
33345,US,CN,PULP5,PAPER,1884.61,39.0,1.0,1.0,39.0,0.020694
32526,US,CN,OILSE,PLAST,2938.46,37.0,1.0,1.0,37.0,0.012592
159295,US,WL,GASDI,CONST,5009.46,36.0,1.0,1.0,36.0,0.007186
30382,US,CN,FOOD5,POULT,1843.47,36.0,1.0,1.0,36.0,0.019528
106703,US,MX,TEXTI,TEXTI,2375.17,36.0,1.0,1.0,36.0,0.015157
106150,US,MX,RUBBE,CONST,3124.36,36.0,1.0,1.0,36.0,0.011522
19493,US,CA,CRUDE,MOTOR,6167.6,36.0,1.0,1.0,36.0,0.005837
73021,US,IE,BUSIN,RENTI,4102.28,36.0,1.0,1.0,36.0,0.008776
73043,US,IE,BUSIN,WHOLE,4112.63,36.0,1.0,1.0,36.0,0.008754
159329,US,WL,GASDI,LANDT,4888.02,35.0,1.0,1.0,35.0,0.00716
101824,US,MX,FABRI,MOTO1,2371.88,34.0,1.0,1.0,34.0,0.014335
20827,US,CA,FOOD5,FOOD5,1771.36,34.0,1.0,1.0,34.0,0.019194
19398,US,CA,COPP1,COPP1,1697.93,33.0,1.0,1.0,33.0,0.019435
135874,US,TW,HOTEL,PUBLI,2303.64,33.0,1.0,1.0,33.0,0.014325
43476,US,DE,TRANS,TRANS,2205.97,33.0,1.0,1.0,33.0,0.014959
106205,US,MX,RUBBE,MOTO1,2738.75,32.0,1.0,1.0,32.0,0.011684
60463,US,GB,BUSIN,BUSIN,3634.24,32.0,1.0,1.0,32.0,0.008805
20835,US,CA,FOOD5,HOTEL,1647.22,32.0,1.0,1.0,32.0,0.019427
40724,US,DE,HOTEL,SUPPO,2219.16,32.0,1.0,1.0,32.0,0.01442
92114,US,KR,CRUDE,GASDI,5579.98,32.0,1.0,1.0,32.0,0.005735
136405,US,TW,PRIVA,REALE,1226.43,32.0,1.0,1.0,32.0,0.026092
33196,US,CN,PRIVA,CROPS,1204.17,32.0,1.0,1.0,32.0,0.026574
85498,US,JP,CEREA,FOOD5,1974.75,31.0,1.0,1.0,31.0,0.015698
31770,US,CN,MEATP,MEATP,1924.46,31.0,1.0,1.0,31.0,0.016108
25011,US,CA,TRANS,TRANS,2091.25,31.0,1.0,1.0,31.0,0.014824
29152,US,CN,CHEM1,CHEM1,3223.59,30.0,1.0,1.0,30.0,0.009306
62942,US,GB,PREC1,FURNI,1830.27,29.0,1.0,1.0,29.0,0.015845
39035,US,DE,BUSIN,BUSIN,3261.61,29.0,1.0,1.0,29.0,0.008891
32519,US,CN,OILSE,OILSE,2292.58,29.0,1.0,1.0,29.0,0.01265
28980,US,CN,BUSIN,CONST,3250.35,29.0,1.0,1.0,29.0,0.008922
19482,US,CA,CRUDE,GASDI,5047.36,29.0,1.0,1.0,29.0,0.005746
104492,US,MX,OILSE,FOOD5,2263.75,28.0,1.0,1.0,28.0,0.012369
157738,US,WL,CHEM1,HEALT,3049.41,28.0,1.0,1.0,28.0,0.009182
30488,US,CN,FORES,WOODW,844.56,28.0,1.0,1.0,28.0,0.033153
107966,US,NL,BUSIN,BUSIN,3148.57,28.0,1.0,1.0,28.0,0.008893
93324,US,KR,MEATC,HOTEL,995.34,27.0,1.0,1.0,27.0,0.027126
24395,US,CA,RUBBE,RUBBE,2288.79,27.0,1.0,1.0,27.0,0.011797
143224,US,WA,OILSE,VEGE1,2157.98,27.0,1.0,1.0,27.0,0.012512
18326,US,CA,BASIC,BASIC,1807.69,27.0,1.0,1.0,27.0,0.014936
59726,US,FR,TRANS,TRANS,1830.03,27.0,1.0,1.0,27.0,0.014754
99837,US,MX,BASIC,MOTO1,1842.68,27.0,1.0,1.0,27.0,0.014653
104413,US,MX,OFFIC,OFFIC,2903.68,26.0,1.0,1.0,26.0,0.008954
99797,US,MX,BASIC,CONST,1789.44,26.0,1.0,1.0,26.0,0.01453
27723,US,CH,RESEA,CHEM1,2367.62,25.0,1.0,1.0,25.0,0.010559
31502,US,CN,LEATH,LEATH,1339.89,25.0,1.0,1.0,25.0,0.018658
93441,US,KR,MOTO1,MOTO1,1644.32,25.0,1.0,1.0,25.0,0.015204
76659,US,IN,CRUDE,GASDI,4153.8,24.0,1.0,1.0,24.0,0.005778
159285,US,WL,GASDI,CATTL,3361.81,24.0,1.0,1.0,24.0,0.007139
73570,US,IE,FINAN,RENTI,3433.41,23.0,1.0,1.0,23.0,0.006699
