trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
4996398,WM,WM,NATUR,ELEC2,11789.38,31911683296.107,7,7,31911669790.382,138.0,1829.0,10028.0,1510.725,2706816.074815
5003595,WM,WM,ELEC2,CRUDE,829.87,21104393217.654,7,7,21104374805.072,13.0,220.0,1137.0,17042.582,25430962.943177
5003669,WM,WM,ELEC2,DISTR,767.11,19508219976.103,7,7,19508202956.49,12.0,203.0,1051.0,15753.613,25430798.680897
5005056,WM,WM,CONST,CONST,24645.13,13337627713.713,7,7,13337578153.159,1637.0,18594.0,27447.0,1882.554,541187.151933
5003676,WM,WM,ELEC2,CONST,483.4,12293314102.732,7,7,12293303377.424,8.0,128.0,662.0,9927.308,25430935.255962
5003698,WM,WM,ELEC2,PUBLI,479.51,12194336455.273,7,7,12194325815.893,8.0,127.0,657.0,9847.38,25430828.252326
5005953,WM,WM,LANDT,CONST,13921.94,10603556420.292,7,7,10603545285.231,630.0,2265.0,7447.0,793.061,761643.594233
5006170,WM,WM,SEACO,SEACO,5385.54,10432023548.736,7,7,10432013114.711,229.0,1535.0,8319.0,351.025,1937043.183921
5004018,WM,WM,ELEC6,CRUDE,232.92,10041409483.305,7,7,10041405077.758,19.0,97.0,622.0,3667.547,43110980.093187
5004095,WM,WM,ELEC6,DISTR,224.57,9681352838.312,7,7,9681348592.273,18.0,93.0,599.0,3536.039,43110624.029532
5003699,WM,WM,ELEC2,EDUCA,373.15,9489525727.954,7,7,9489517448.809,6.0,99.0,511.0,7663.145,25430860.854761
5005423,WM,WM,WHOLE,CONST,28160.29,8434367163.959,7,7,8434328902.602,2131.0,15255.0,19747.0,1128.357,299512.794931
4999850,WM,WM,KEROS,PUBLI,3504.51,7979450464.113,7,7,7979436526.088,121.0,5383.0,7762.0,672.025,2276909.029825
4996397,WM,WM,NATUR,FURNI,2892.23,7828746526.128,7,7,7828743212.509,34.0,449.0,2460.0,370.619,2706820.178937
5003693,WM,WM,ELEC2,REALE,304.44,7742051422.462,7,7,7742044667.468,5.0,81.0,417.0,6251.994,25430467.160892
5001396,WM,WM,CEMEN,CONST,9873.49,7582816554.156,7,7,7582795512.733,341.0,8135.0,10413.0,2152.423,767997.592964
5005560,WM,WM,RETA1,CONST,24155.76,7408720272.31,7,7,7408684882.541,1621.0,15797.0,15927.0,2044.769,306706.155067
5003696,WM,WM,ELEC2,RESEA,279.73,7113707650.553,7,7,7113701443.97,5.0,74.0,383.0,5744.583,25430621.136642
5003651,WM,WM,ELEC2,ALUM1,277.4,7054509903.446,7,7,7054503748.667,5.0,73.0,380.0,5696.779,25430821.56974
5003416,WM,WM,FURNI,FURNI,948.85,6943477353.256,7,7,6943474573.638,32.0,1193.0,1509.0,45.618,7317781.897303
5003640,WM,WM,ELEC2,PFERT,261.59,6652535725.645,7,7,6652529922.475,4.0,69.0,358.0,5372.17,25431154.576417
5003668,WM,WM,ELEC2,TRAN1,253.05,6435328013.558,7,7,6435322398.791,4.0,67.0,347.0,5196.767,25431053.205129
5003431,WM,WM,FURNI,CONST,874.46,6399080946.634,7,7,6399078385.593,29.0,1099.0,1391.0,42.041,7317751.465629
5004124,WM,WM,ELEC6,PUBLI,146.22,6303590946.832,7,7,6303588181.495,12.0,61.0,390.0,2302.337,43110319.702038
5004102,WM,WM,ELEC6,CONST,140.56,6059659995.672,7,7,6059657337.428,11.0,59.0,375.0,2213.244,43110842.314115
5003700,WM,WM,ELEC2,HEALT,233.04,5926458523.114,7,7,5926453352.278,4.0,62.0,319.0,4785.836,25431078.454832
5003680,WM,WM,ELEC2,RETA1,219.34,5577949776.733,7,7,5577944910.331,4.0,58.0,300.0,4504.402,25430608.99395
5003626,WM,WM,ELEC2,GASDI,219.1,5571910413.592,7,7,5571905552.067,4.0,58.0,300.0,4499.525,25430901.020502
5007615,WM,WM,RESEA,RESEA,5363.77,5216575617.269,7,7,5216541019.201,239.0,10136.0,22903.0,1320.068,972557.663224
5002521,WM,WM,FABRI,CONST,10275.58,5056182335.664,7,7,5056160850.938,338.0,3498.0,16648.0,1000.726,492058.096542
5001627,WM,WM,BASIC,BASIC,9358.99,5010261877.905,7,7,5010245174.175,257.0,1169.0,14837.0,440.73,535342.155287
5004125,WM,WM,ELEC6,EDUCA,115.88,4995554770.981,7,7,4995552580.394,9.0,48.0,309.0,1824.587,43109723.601838
5004094,WM,WM,ELEC6,TRAN1,114.22,4924336805.579,7,7,4924334645.003,9.0,48.0,305.0,1798.576,43112736.872518
4995842,WM,WM,RAWMI,DAIRY,8032.8,4722000341.97,7,7,4721532517.772,687.0,455081.0,11009.0,1047.198,587839.89916
5001524,WM,WM,NONME,CONST,4406.81,4509601098.821,7,7,4509589500.112,151.0,4611.0,5572.0,1264.709,1023325.511838
5001160,WM,WM,CERAM,CONST,4212.96,4438975398.395,7,7,4438962591.475,150.0,4254.0,7627.0,775.92,1053647.648778
5003681,WM,WM,ELEC2,HOTEL,171.29,4355969304.573,7,7,4355965503.966,3.0,45.0,235.0,3517.607,25430377.164884
5003152,WM,WM,MOTO1,MOTO1,10472.17,4169208426.302,7,7,4169194007.912,363.0,2936.0,10294.0,825.39,398122.683866
5004486,WM,WM,DISTR,DISTR,2118.04,4135639566.855,7,7,4135634717.975,134.0,308.0,1949.0,2457.88,1952578.594764
5004119,WM,WM,ELEC6,REALE,92.28,3978320351.817,7,7,3978318606.767,8.0,38.0,246.0,1453.05,43111403.899187
4994439,WM,WM,WHEAT,FOOD5,3601.41,3937474129.821,7,7,3937382394.839,74.0,80771.0,10330.0,559.982,1093314.598955
5003683,WM,WM,ELEC2,LANDT,151.88,3862521375.473,7,7,3862518006.343,2.0,40.0,208.0,3119.13,25431402.261476
5003580,WM,WM,ELEC2,VEGET,151.3,3847806346.165,7,7,3847802989.918,2.0,40.0,207.0,3107.247,25431634.806114
5003613,WM,WM,ELEC2,TEXTI,148.08,3765728836.199,7,7,3765725551.233,2.0,39.0,203.0,3040.966,25430367.613445
5006123,WM,WM,SEACO,CHEM1,1931.37,3741138602.603,7,7,3741134860.718,82.0,551.0,2983.0,125.885,1937038.787287
5005975,WM,WM,LANDT,PUBLI,4908.89,3738827298.851,7,7,3738823372.217,222.0,799.0,2626.0,279.634,761644.139276
5003596,WM,WM,ELEC2,NATUR,142.04,3612297921.467,7,7,3612294769.402,2.0,38.0,195.0,2917.065,25431553.938799
5004122,WM,WM,ELEC6,RESEA,82.98,3577450022.611,7,7,3577448452.975,7.0,35.0,221.0,1306.636,43112195.982297
5003609,WM,WM,ELEC2,FOOD5,138.44,3520547792.865,7,7,3520544720.892,2.0,37.0,190.0,2842.973,25430134.302694
5004066,WM,WM,ELEC6,PFERT,81.16,3498897033.11,7,7,3498895497.165,7.0,34.0,217.0,1277.945,43111101.935806
5000085,WM,WM,NAPHT,PFERT,1540.92,3489107141.448,7,7,3489100512.341,54.0,2764.0,3519.0,292.107,2264301.288482
5004077,WM,WM,ELEC6,ALUM1,80.72,3479752911.187,7,7,3479751384.234,7.0,34.0,215.0,1270.953,43108931.010741
5003622,WM,WM,ELEC2,MOTOR,135.46,3444932863.802,7,7,3444929857.891,2.0,36.0,186.0,2781.911,25431366.187819
5003656,WM,WM,ELEC2,FABRI,130.31,3313939567.315,7,7,3313936676.186,2.0,34.0,179.0,2676.129,25431199.196646
5003629,WM,WM,ELEC2,LIQUE,128.06,3256605369.175,7,7,3256602528.345,2.0,34.0,175.0,2629.83,25430308.989341
