trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
23409,434174.57,0.111221,0.438282,33,0.04557
23398,434174.57,0.098123,0.438282,33,0.04557
73275,434174.57,0.084168,0.438282,33,0.04557
83568,434174.57,0.05358,0.438282,33,0.04557
73282,434174.57,0.047918,0.438282,33,0.04557
23402,434174.57,0.041239,0.438282,33,0.04557
23405,434174.57,0.037626,0.438282,33,0.04557
141482,434174.57,0.03343,0.438282,33,0.04557
87251,434174.57,0.033095,0.438282,33,0.04557
141468,434174.57,0.030722,0.438282,33,0.04557
83560,434174.57,0.028926,0.438282,33,0.04557
23410,434174.57,0.026419,0.438282,33,0.04557
141474,434174.57,0.022067,0.438282,33,0.04557
135633,434174.57,0.021196,0.438282,33,0.04557
23400,434174.57,0.020054,0.438282,33,0.04557
138743,17926.11,0.466632,0.018096,48,0.220798
75172,36063.52,0.226463,0.036405,45,0.062595
87255,434174.57,0.018505,0.438282,33,0.04557
25820,18589.77,0.412807,0.018766,18,0.182139
83562,434174.57,0.014961,0.438282,33,0.04557
73280,434174.57,0.014958,0.438282,33,0.04557
87260,434174.57,0.012448,0.438282,33,0.04557
87259,434174.57,0.011216,0.438282,33,0.04557
87248,434174.57,0.011031,0.438282,33,0.04557
135625,434174.57,0.010664,0.438282,33,0.04557
23412,434174.57,0.010072,0.438282,33,0.04557
141477,434174.57,0.010024,0.438282,33,0.04557
24822,14073.74,0.292143,0.014207,20,0.098998
141470,434174.57,0.008979,0.438282,33,0.04557
140151,35484.75,0.106956,0.03582,47,0.037287
26036,8923.73,0.418522,0.009008,24,0.192194
83563,434174.57,0.008403,0.438282,33,0.04557
143635,10823.45,0.319387,0.010926,39,0.136983
74786,28506.56,0.118045,0.028776,17,0.043171
73279,434174.57,0.007397,0.438282,33,0.04557
140172,35484.75,0.088704,0.03582,47,0.037287
142862,44501.35,0.067922,0.044922,40,0.012157
83564,434174.57,0.006499,0.438282,33,0.04557
87822,44501.35,0.060972,0.044922,40,0.012157
87254,434174.57,0.006008,0.438282,33,0.04557
23389,434174.57,0.005986,0.438282,33,0.04557
