trade_id,factor_id,level
3677129,909,1
3677190,909,2
3677237,909,2
3677269,909,1
3677272,909,1
3677277,909,1
3677278,909,5
3677279,909,2
3677281,909,1
3677288,909,2
3677316,909,2
3677325,909,3
3677327,909,1
3677328,909,3
3677330,909,1
3677367,909,2
3677368,909,1
3677371,909,2
3677409,909,1
3677435,909,1
3677436,909,5
3677444,909,3
3677450,909,4
3677455,909,1
3677457,909,1
3677473,909,1
3677510,909,1
3677519,909,2
3677521,909,1
3677522,909,21
3677523,909,1
3677524,909,1
3677530,909,1
3677531,909,1
3677537,909,1
3677538,909,1
3677546,909,5
3677549,909,2
3677553,909,1
3677557,909,4
3677558,909,1
3677566,909,2
3677567,909,3
3677569,909,1
3677574,909,3
3677575,909,1
3677577,909,1
3677578,909,2
3677581,909,1
3677582,909,221
3677583,909,1
3677585,909,4
3677586,909,17
3677587,909,6
3677589,909,3
3677590,909,1
3677593,909,1
3677595,909,1
3677596,909,1
3677597,909,1
3677598,909,34
3677599,909,2
3677600,909,3
3677601,909,1
3677602,909,5
3677603,909,5
3677604,909,6
3677605,909,4
3677609,909,1
3677615,909,1
3677621,909,1
3677622,909,1
3677623,909,1
3677635,909,2
3677707,909,1
3677725,909,2
3677726,909,1
3677736,909,1
3677739,909,1
3677779,909,5
3677855,909,1
3677856,909,1
3677858,909,1
3677864,909,1
3677865,909,1
3677867,909,1
3677872,909,1
3677873,909,1
3677973,909,2
3677983,909,1
3678008,909,2
3678013,909,20
3678014,909,2
3678017,909,1
3678019,909,1
3678026,909,1
3678028,909,8
3678099,909,4
3678101,909,1
3678104,909,1
3678105,909,2
3678108,909,2
3678111,909,1
3678114,909,2
3678115,909,2
3678117,909,2
3678118,909,1
3678119,909,1
3678121,909,2
3678122,909,2
3678123,909,2
3678124,909,1
3678128,909,1
3678206,909,1
3678289,909,1
3678292,909,1
3678413,909,1
3678444,909,1
3678482,909,1
3678493,909,1
3678507,909,1
3678528,909,1
3678541,909,1
3678544,909,1
3678547,909,2
3678548,909,3
3678549,909,1
3678551,909,1
3678558,909,2
3678560,909,1
3678561,909,3
3678562,909,1
