trade_id,region1,region2,industry1,industry2,amount
90114,GB,NL,CRUDE,MOTOR,6031.05
63242,GB,IE,CHEM1,CHEM1,3308.21
24956,GB,CN,MOTO1,MOTO1,3295.34
31087,GB,DE,BUSIN,BUSIN,2635.69
23556,GB,CN,CRUDE,MOTOR,2400.27
128619,GB,US,FINAN,FINAN,2169.07
129278,GB,US,KEROS,AIRTR,2028.12
127778,GB,US,BUSIN,WHOLE,1953.16
63146,GB,IE,BUSIN,WHOLE,1801.58
65010,GB,IE,INSUR,INSUR,1736.80
127747,GB,US,BUSIN,REALE,1721.64
90099,GB,NL,CRUDE,GASDI,1597.06
64278,GB,IE,FABRI,CONST,1586.59
129212,GB,US,INSUR,INSUR,1545.13
23549,GB,CN,CRUDE,GASDI,1537.16
67525,GB,IE,WHOLE,COMPU,1449.69
31860,GB,DE,CRUDE,GASDI,1429.07
128590,GB,US,FINAN,AUXIL,1425.41
127649,GB,US,BUSIN,BUSIN,1352.10
90126,GB,NL,CRUDE,PLAST,1330.47
26128,GB,CN,SEACO,CONST,1324.01
83107,GB,LU,FINAN,AUXIL,1301.05
66835,GB,IE,RUBBE,CONST,1285.90
128226,GB,US,CONST,REALE,1254.16
65574,GB,IE,MOTO1,RENTI,1226.20
131277,GB,US,SEACO,BUSIN,1204.09
145360,GB,WF,KEROS,AIRTR,1152.91
75878,GB,JP,FINAN,REALE,1142.17
33579,GB,DE,MOTO1,MOTO1,1098.79
31868,GB,DE,CRUDE,MOTOR,1096.50
64431,GB,IE,FINAN,REALE,1092.96
125016,GB,TW,FINAN,REALE,1062.95
23552,GB,CN,CRUDE,KEROS,1003.19
153352,GB,WM,BASIC,CONST,976.48
109258,GB,RU,FINAN,FINAN,949.18
78435,GB,KR,CRUDE,GASDI,922.13
39197,GB,DK,SEACO,SEACO,914.97
65107,GB,IE,KEROS,KEROS,912.64
50850,GB,FR,FINAN,REALE,912.29
24457,GB,CN,HOTEL,PUBLI,908.27
89567,GB,NL,BUSIN,BUSIN,902.64
90092,GB,NL,CRUDE,DIST1,900.97
63062,GB,IE,BUSIN,COMPU,897.12
8716,GB,BE,KEROS,AIRTR,891.28
154788,GB,WM,FINAN,REALE,882.69
63298,GB,IE,CHEM1,PLAST,838.83
128675,GB,US,FINAN,REALE,810.78
78650,GB,KR,FINAN,REALE,807.90
17153,GB,CA,FINAN,REALE,803.82
129208,GB,US,INSUR,HEALT,789.60
45508,GB,ES,SUPPO,SUPPO,789.07
129235,GB,US,INSUR,REALE,788.40
127479,GB,US,BASIC,BASIC,786.46
66756,GB,IE,RETA1,CONST,778.04
32161,GB,DE,FINAN,FINAN,773.66
130651,GB,US,REALE,REALE,764.90
131745,GB,US,WHOLE,WHOLE,759.79
77498,GB,JP,SEACO,SEACO,757.73
24945,GB,CN,MOTO1,LANDT,744.47
53745,GB,FR,SEACO,SEACO,743.77
31186,GB,DE,BUSIN,REALE,737.48
67615,GB,IE,WOODW,NUCLE,717.27
129757,GB,US,MOTO1,SALEM,709.36
76454,GB,JP,MOTO1,MOTO1,699.19
35235,GB,DE,RUBBE,CONST,695.44
127752,GB,US,BUSIN,RETA1,685.93
23550,GB,CN,CRUDE,HEAVY,662.56
63055,GB,IE,BUSIN,BUSIN,661.51
