trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
67525,GB,IE,WHOLE,COMPU,1449.69,4283.0,1.0,1.0,4283.0,2.954425
131745,GB,US,WHOLE,WHOLE,759.79,2245.0,1.0,1.0,2245.0,2.954764
128226,GB,US,CONST,REALE,1254.16,1481.0,1.0,1.0,1481.0,1.18087
77797,GB,JP,WHOLE,WHOLE,472.05,1395.0,1.0,1.0,1395.0,2.955195
67102,GB,IE,STONE,CONST,0.78,1385.0,1.0,1.0,1385.0,1775.641026
67100,GB,IE,STONE,AIRTR,0.69,1225.0,1.0,1.0,1225.0,1775.362319
25515,GB,CN,PREC1,PREC1,623.32,1173.0,1.0,1.0,1173.0,1.881858
63242,GB,IE,CHEM1,CHEM1,3308.21,1133.0,1.0,1.0,1133.0,0.342481
24956,GB,CN,MOTO1,MOTO1,3295.34,993.0,1.0,1.0,993.0,0.301335
64785,GB,IE,GLASS,NUCLE,574.13,965.0,1.0,1.0,965.0,1.680804
26116,GB,CN,SANDC,CERAM,0.73,734.0,1.0,1.0,734.0,1005.479452
64278,GB,IE,FABRI,CONST,1586.59,710.0,1.0,1.0,710.0,0.447501
31087,GB,DE,BUSIN,BUSIN,2635.69,687.0,1.0,1.0,687.0,0.260653
129629,GB,US,MEMBE,REALE,66.49,665.0,1.0,1.0,665.0,10.001504
157301,GB,WM,PREC1,PREC1,323.67,609.0,1.0,1.0,609.0,1.881546
26115,GB,CN,SANDC,CEMEN,0.58,586.0,1.0,1.0,586.0,1010.344828
63166,GB,IE,CEMEN,NUCLE,190.14,555.0,1.0,1.0,555.0,2.918902
54314,GB,FR,WHOLE,WHOLE,173.09,511.0,1.0,1.0,511.0,2.952221
127778,GB,US,BUSIN,WHOLE,1953.16,509.0,1.0,1.0,509.0,0.260603
66976,GB,IE,SANDC,AIRTR,0.49,498.0,1.0,1.0,498.0,1016.326531
90114,GB,NL,CRUDE,MOTOR,6031.05,479.0,1.0,1.0,479.0,0.079422
26120,GB,CN,SANDC,GLASS,0.47,470.0,1.0,1.0,470.0,1000.0
63146,GB,IE,BUSIN,WHOLE,1801.58,469.0,1.0,1.0,469.0,0.260327
136915,GB,WA,PREC1,FURNI,241.47,454.0,1.0,1.0,454.0,1.880151
127747,GB,US,BUSIN,REALE,1721.64,448.0,1.0,1.0,448.0,0.260217
94719,GB,NL,WHOLE,WHOLE,148.45,439.0,1.0,1.0,439.0,2.957225
129278,GB,US,KEROS,AIRTR,2028.12,430.0,1.0,1.0,430.0,0.212019
65824,GB,IE,NONME,NUCLE,183.3,428.0,1.0,1.0,428.0,2.33497
45508,GB,ES,SUPPO,SUPPO,789.07,421.0,1.0,1.0,421.0,0.533539
42313,GB,ES,CONST,CONST,340.38,402.0,1.0,1.0,402.0,1.181033
66835,GB,IE,RUBBE,CONST,1285.9,384.0,1.0,1.0,384.0,0.298624
23512,GB,CN,COPP1,CONST,452.95,382.0,1.0,1.0,382.0,0.84336
67101,GB,IE,STONE,CEMEN,0.22,381.0,1.0,1.0,381.0,1731.818182
65574,GB,IE,MOTO1,RENTI,1226.2,370.0,1.0,1.0,370.0,0.301745
67773,GB,IN,ALUM1,BASIC,301.21,370.0,1.0,1.0,370.0,1.228379
67107,GB,IE,STONE,SANDC,0.2,355.0,1.0,1.0,355.0,1775.0
127649,GB,US,BUSIN,BUSIN,1352.1,352.0,1.0,1.0,352.0,0.260336
153352,GB,WM,BASIC,CONST,976.48,349.0,1.0,1.0,349.0,0.357406
33579,GB,DE,MOTO1,MOTO1,1098.79,331.0,1.0,1.0,331.0,0.30124
138384,GB,WA,STONE,CHEM1,0.19,327.0,1.0,1.0,327.0,1721.052632
45975,GB,ES,WHOLE,WHOLE,108.97,322.0,1.0,1.0,322.0,2.954942
136955,GB,WA,PREC1,PREC1,157.9,297.0,1.0,1.0,297.0,1.880937
31759,GB,DE,COPP1,COPP1,348.16,294.0,1.0,1.0,294.0,0.844439
30741,GB,DE,ALUM1,MACHI,239.35,294.0,1.0,1.0,294.0,1.228327
36217,GB,DE,WHOLE,WHOLE,97.4,288.0,1.0,1.0,288.0,2.956879
63298,GB,IE,CHEM1,PLAST,838.83,287.0,1.0,1.0,287.0,0.342143
63180,GB,IE,CERAM,CONST,69.13,285.0,1.0,1.0,285.0,4.122667
65010,GB,IE,INSUR,INSUR,1736.8,284.0,1.0,1.0,284.0,0.163519
127479,GB,US,BASIC,BASIC,786.46,281.0,1.0,1.0,281.0,0.357297
137226,GB,WA,PULP5,PAPER,309.15,270.0,1.0,1.0,270.0,0.873362
157261,GB,WM,PREC1,FURNI,142.25,268.0,1.0,1.0,268.0,1.884007
129868,GB,US,NONME,CONST,114.21,267.0,1.0,1.0,267.0,2.337799
65965,GB,IE,PAPER,COMPU,478.18,260.0,1.0,1.0,260.0,0.543728
66982,GB,IE,SANDC,CONST,0.25,254.0,1.0,1.0,254.0,1016.0
129212,GB,US,INSUR,INSUR,1545.13,252.0,1.0,1.0,252.0,0.163093
30716,GB,DE,ALUM1,FABRI,203.69,250.0,1.0,1.0,250.0,1.227355
25057,GB,CN,NONME,CONST,106.0,248.0,1.0,1.0,248.0,2.339623
145360,GB,WF,KEROS,AIRTR,1152.91,244.0,1.0,1.0,244.0,0.211638
139336,GB,WA,WHOLE,WHOLE,81.48,241.0,1.0,1.0,241.0,2.957781
23513,GB,CN,COPP1,COPP1,283.87,240.0,1.0,1.0,240.0,0.845457
22706,GB,CH,WHOLE,CONST,81.34,240.0,1.0,1.0,240.0,2.950578
89567,GB,NL,BUSIN,BUSIN,902.64,235.0,1.0,1.0,235.0,0.260347
63062,GB,IE,BUSIN,COMPU,897.12,234.0,1.0,1.0,234.0,0.260835
26128,GB,CN,SEACO,CONST,1324.01,231.0,1.0,1.0,231.0,0.17447
24945,GB,CN,MOTO1,LANDT,744.47,224.0,1.0,1.0,224.0,0.300885
128265,GB,US,COPP1,COPP1,262.01,221.0,1.0,1.0,221.0,0.843479
129403,GB,US,LEAD1,BASIC,132.27,216.0,1.0,1.0,216.0,1.633023
129757,GB,US,MOTO1,SALEM,709.36,214.0,1.0,1.0,214.0,0.30168
129457,GB,US,LEAD1,WHOLE,129.99,213.0,1.0,1.0,213.0,1.638588
76454,GB,JP,MOTO1,MOTO1,699.19,211.0,1.0,1.0,211.0,0.301778
131277,GB,US,SEACO,BUSIN,1204.09,210.0,1.0,1.0,210.0,0.174406
35235,GB,DE,RUBBE,CONST,695.44,207.0,1.0,1.0,207.0,0.297653
158126,GB,WM,SANDC,PFERT,0.2,205.0,1.0,1.0,205.0,1025.0
121349,GB,TR,BASIC,BASIC,572.42,205.0,1.0,1.0,205.0,0.358129
23290,GB,CN,CHEM1,HEALT,583.5,200.0,1.0,1.0,200.0,0.342759
16861,GB,CA,CONST,REALE,168.2,199.0,1.0,1.0,199.0,1.183115
63154,GB,IE,CEMEN,CONST,67.74,198.0,1.0,1.0,198.0,2.922941
65107,GB,IE,KEROS,KEROS,912.64,193.0,1.0,1.0,193.0,0.211474
31186,GB,DE,BUSIN,REALE,737.48,192.0,1.0,1.0,192.0,0.260346
132331,GB,WA,BASIC,BASIC,535.43,192.0,1.0,1.0,192.0,0.35859
78171,GB,KR,CERAM,CONST,46.69,192.0,1.0,1.0,192.0,4.11223
31997,GB,DE,FABRI,CONST,425.8,191.0,1.0,1.0,191.0,0.448567
23556,GB,CN,CRUDE,MOTOR,2400.27,190.0,1.0,1.0,190.0,0.079158
8716,GB,BE,KEROS,AIRTR,891.28,189.0,1.0,1.0,189.0,0.212055
