trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
90114,34156.81,0.176569,0.068951,24,0.050831
63242,15141.76,0.218483,0.030566,22,0.059288
24956,17127.75,0.192398,0.034575,44,0.056284
31087,79623.38,0.033102,0.160732,48,0.005095
23556,34156.81,0.070272,0.068951,24,0.050831
128619,64643.84,0.033554,0.130493,48,0.006142
129278,10691.0,0.189703,0.021581,42,0.075046
127778,79623.38,0.02453,0.160732,48,0.005095
63146,79623.38,0.022626,0.160732,48,0.005095
65010,23832.36,0.072876,0.048109,48,0.016468
127747,79623.38,0.021622,0.160732,48,0.005095
90099,34156.81,0.046757,0.068951,24,0.050831
64278,12981.35,0.122221,0.026205,47,0.021672
129212,23832.36,0.064833,0.048109,48,0.016468
23549,34156.81,0.045003,0.068951,24,0.050831
67525,7876.13,0.184061,0.015899,48,0.04927
31860,34156.81,0.041839,0.068951,24,0.050831
128590,64643.84,0.02205,0.130493,48,0.006142
127649,79623.38,0.016981,0.160732,48,0.005095
90126,34156.81,0.038952,0.068951,24,0.050831
26128,15065.6,0.087883,0.030412,48,0.032997
83107,64643.84,0.020126,0.130493,48,0.006142
66835,15306.55,0.08401,0.030899,47,0.013495
128226,6464.92,0.193995,0.01305,48,0.04614
65574,17127.75,0.071591,0.034575,44,0.056284
131277,15065.6,0.079923,0.030412,48,0.032997
145360,10691.0,0.107839,0.021581,42,0.075046
75878,64643.84,0.017669,0.130493,48,0.006142
33579,17127.75,0.064153,0.034575,44,0.056284
31868,34156.81,0.032102,0.068951,24,0.050831
64431,64643.84,0.016907,0.130493,48,0.006142
125016,64643.84,0.016443,0.130493,48,0.006142
23552,34156.81,0.02937,0.068951,24,0.050831
153352,13691.14,0.071322,0.027638,47,0.019064
109258,64643.84,0.014683,0.130493,48,0.006142
78435,34156.81,0.026997,0.068951,24,0.050831
39197,15065.6,0.060732,0.030412,48,0.032997
65107,10691.0,0.085365,0.021581,42,0.075046
50850,64643.84,0.014113,0.130493,48,0.006142
24457,18994.88,0.047817,0.038344,47,0.007232
89567,79623.38,0.011336,0.160732,48,0.005095
90092,34156.81,0.026377,0.068951,24,0.050831
63062,79623.38,0.011267,0.160732,48,0.005095
8716,10691.0,0.083367,0.021581,42,0.075046
154788,64643.84,0.013655,0.130493,48,0.006142
63298,15141.76,0.055398,0.030566,22,0.059288
128675,64643.84,0.012542,0.130493,48,0.006142
78650,64643.84,0.012498,0.130493,48,0.006142
17153,64643.84,0.012435,0.130493,48,0.006142
129208,23832.36,0.033131,0.048109,48,0.016468
45508,4754.32,0.165969,0.009597,48,0.037806
129235,23832.36,0.033081,0.048109,48,0.016468
127479,13691.14,0.057443,0.027638,47,0.019064
66756,4706.84,0.1653,0.009501,46,0.031771
32161,64643.84,0.011968,0.130493,48,0.006142
130651,6144.39,0.124488,0.012403,48,0.02265
131745,7876.13,0.096467,0.015899,48,0.04927
77498,15065.6,0.050295,0.030412,48,0.032997
24945,17127.75,0.043466,0.034575,44,0.056284
53745,15065.6,0.049369,0.030412,48,0.032997
31186,79623.38,0.009262,0.160732,48,0.005095
67615,1449.68,0.494778,0.002926,47,0.248826
129757,17127.75,0.041416,0.034575,44,0.056284
76454,17127.75,0.040822,0.034575,44,0.056284
35235,15306.55,0.045434,0.030899,47,0.013495
127752,79623.38,0.008615,0.160732,48,0.005095
23550,34156.81,0.019398,0.068951,24,0.050831
63055,79623.38,0.008308,0.160732,48,0.005095
128333,34156.81,0.018785,0.068951,24,0.050831
138296,15065.6,0.041691,0.030412,48,0.032997
23554,34156.81,0.018381,0.068951,24,0.050831
99715,64643.84,0.009679,0.130493,48,0.006142
5834,15065.6,0.041446,0.030412,48,0.032997
3735,64643.84,0.009656,0.130493,48,0.006142
25515,2458.48,0.253539,0.004963,6,0.103342
62588,14151.15,0.043921,0.028566,48,0.008307
43658,5433.33,0.11432,0.010968,48,0.029357
6801,79623.38,0.007764,0.160732,48,0.005095
125557,23832.36,0.025368,0.048109,48,0.016468
127213,14151.15,0.042546,0.028566,48,0.008307
32229,64643.84,0.009312,0.130493,48,0.006142
90102,34156.81,0.017516,0.068951,24,0.050831
68022,79623.38,0.007451,0.160732,48,0.005095
149332,64643.84,0.009105,0.130493,48,0.006142
23290,15141.76,0.038536,0.030566,22,0.059288
129006,18994.88,0.030668,0.038344,47,0.007232
36703,79623.38,0.00727,0.160732,48,0.005095
23557,34156.81,0.016933,0.068951,24,0.050831
127680,79623.38,0.007251,0.160732,48,0.005095
64785,2051.15,0.279906,0.004141,47,0.082511
121349,13691.14,0.04181,0.027638,47,0.019064
24867,799.37,0.71126,0.001614,29,0.509931
63363,12072.43,0.045161,0.02437,48,0.007657
61440,64643.84,0.00839,0.130493,48,0.006142
76192,23832.36,0.022673,0.048109,48,0.016468
132331,13691.14,0.039108,0.027638,47,0.019064
77471,15065.6,0.035016,0.030412,48,0.032997
130908,8817.18,0.05937,0.017799,48,0.014682
94077,15065.6,0.034666,0.030412,48,0.032997
