trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
1653032,IT,IT,SANDC,CEMEN,370.88,39182.0,1.0,1.0,39182.0,105.646031
1658169,IT,IT,CEMEN,CONST,8292.41,34589.0,1.0,1.0,34589.0,4.171164
1653059,IT,IT,SANDC,CONST,311.63,32922.0,1.0,1.0,32922.0,105.644514
1662771,IT,IT,CONST,CONST,34206.38,22105.0,1.0,1.0,22105.0,0.646224
1653030,IT,IT,SANDC,CERAM,177.13,18713.0,1.0,1.0,18713.0,105.645571
1653062,IT,IT,SANDC,WHOLE,135.05,14268.0,1.0,1.0,14268.0,105.649759
1653048,IT,IT,SANDC,FURNI,101.4,10713.0,1.0,1.0,10713.0,105.650888
1653029,IT,IT,SANDC,GLASS,87.78,9274.0,1.0,1.0,9274.0,105.65049
1653071,IT,IT,SANDC,SUPPO,71.1,7512.0,1.0,1.0,7512.0,105.654008
1658133,IT,IT,CEMEN,CEMEN,1800.38,7510.0,1.0,1.0,7510.0,4.171342
1652928,IT,IT,STONE,CONST,405.74,7412.0,1.0,1.0,7412.0,18.267856
1653078,IT,IT,SANDC,BUSIN,64.5,6814.0,1.0,1.0,6814.0,105.643411
1659346,IT,IT,FABRI,MACHI,20068.71,6494.0,1.0,1.0,6494.0,0.323588
1665944,IT,IT,BUSIN,BUSIN,37427.65,5295.0,1.0,1.0,5295.0,0.141473
1652982,IT,IT,SANDC,SANDC,46.73,4937.0,1.0,1.0,4937.0,105.649476
1653065,IT,IT,SANDC,RAILW,44.54,4706.0,1.0,1.0,4706.0,105.657836
1652981,IT,IT,SANDC,STONE,43.39,4584.0,1.0,1.0,4584.0,105.646462
1659345,IT,IT,FABRI,FABRI,13728.82,4442.0,1.0,1.0,4442.0,0.323553
1653031,IT,IT,SANDC,BRICK,39.72,4196.0,1.0,1.0,4196.0,105.639476
1653041,IT,IT,SANDC,FABRI,38.95,4115.0,1.0,1.0,4115.0,105.648267
1653063,IT,IT,SANDC,RETA1,34.01,3593.0,1.0,1.0,3593.0,105.645398
