trade_id,factor_id,level
1,901,373975400.883
1,902,28317.235
1,903,8070.039
2,901,930762.035
2,902,70.477
2,903,20.085
3,901,1538879.95
3,902,116.523
3,903,33.208
4,901,644801.699
4,902,48.824
4,903,13.914
5,901,11181.105
5,902,0.847
5,903,0.241
6,901,3507271.687
6,902,265.569
6,903,75.684
7,901,4760630.99
7,902,360.473
7,903,102.73
8,901,4284994.684
8,902,324.458
8,903,92.466
9,901,2525907.263
9,902,191.26
9,903,54.507
10,901,495632.663
10,902,37.529
10,903,10.695
11,901,510993.881
11,902,38.692
11,903,11.027
12,901,11711.494
12,902,0.887
12,903,0.253
13,901,541985.31
13,902,41.039
13,903,11.696
14,901,71345.0
14,902,5.402
14,903,1.54
15,901,630611.884
15,902,47.75
15,903,13.608
16,901,152163777.965
16,902,11521.767
16,903,3283.552
17,901,619840.861
17,902,46.934
17,903,13.376
18,901,3517729.15
18,902,266.361
18,903,75.909
19,901,1324298.444
19,902,100.275
19,903,28.577
20,901,507713.226
20,902,38.444
20,903,10.956
21,901,13781.519
21,902,1.044
21,903,0.297
22,901,21936131.172
22,902,1660.993
22,903,473.361
23,901,4257271.704
23,902,322.359
23,903,91.868
24,901,36396.264
24,902,2.756
24,903,0.785
25,901,13457.86
25,902,1.019
25,903,0.29
26,901,3484676.692
26,902,263.858
26,903,75.196
27,901,66185198.519
27,902,5011.511
27,903,1428.215
28,901,18173689.648
28,902,1376.103
28,903,392.171
29,901,618652.13
29,902,46.844
29,903,13.35
30,901,42000.975
30,902,3.18
30,903,0.906
31,901,227987.298
31,902,17.263
31,903,4.92
32,901,2907686.807
32,902,220.169
32,903,62.745
33,901,24966009.209
33,902,1890.414
33,903,538.743
34,901,2831331.786
34,902,214.387
34,903,61.097
35,901,6088070.84
35,902,460.986
35,903,131.375
36,901,447.105
36,902,0.034
36,903,0.01
37,901,12154.858
37,902,0.92
37,903,0.262
38,901,1147472.556
38,902,86.886
38,903,24.761
39,901,826124.268
39,902,62.554
39,903,17.827
40,901,519621.677
40,902,39.345
40,903,11.213
41,901,97799.854
41,902,7.405
41,903,2.11
42,901,690869.8
42,902,52.312
42,903,14.908
43,901,49415.082
43,902,3.742
43,903,1.066
44,901,312102.723
44,902,23.632
44,903,6.735
45,901,243816.036
45,902,18.462
45,903,5.261
46,901,390302.354
46,902,29.554
46,903,8.422
47,901,9853916.727
47,902,746.134
47,903,212.638
48,901,37934904.5
48,902,2872.412
48,903,818.6
49,901,1489221.339
49,902,112.763
49,903,32.136
50,901,1829555.43
50,902,138.533
50,903,39.48
51,901,5307019.787
51,902,401.845
51,903,114.521
52,901,2525736.985
52,902,191.248
52,903,54.503
53,901,50347.991
53,902,3.812
53,903,1.086
54,901,15483014.148
54,902,1172.366
54,903,334.109
55,901,7369179.645
55,902,557.991
55,903,159.02
56,901,13372.189
56,902,1.013
56,903,0.289
57,901,1413526.426
57,902,107.032
57,903,30.503
58,901,379634.668
58,902,28.746
58,903,8.192
59,901,934630.489
59,902,70.77
59,903,20.168
60,901,47649.673
60,902,3.608
60,903,1.028
61,901,417625.694
61,902,31.622
61,903,9.012
62,901,104958262.028
62,902,7947.388
62,903,2264.901
63,901,138320.998
63,902,10.474
63,903,2.985
64,901,26356162.939
64,902,1995.676
64,903,568.741
65,901,2303378.628
65,902,174.411
65,903,49.705
66,901,14752.138
66,902,1.117
66,903,0.318
67,901,20147956.754
67,902,1525.593
67,903,434.774
68,901,12117729.004
68,902,917.549
68,903,261.489
69,901,35419.928
69,902,2.682
69,903,0.764
70,901,115563.575
70,902,8.75
70,903,2.494
71,901,281563.095
71,902,21.32
71,903,6.076
72,901,96505.369
72,902,7.307
72,903,2.082
73,901,8956.654
73,902,0.678
73,903,0.193
74,901,179840.745
74,902,13.617
74,903,3.881
75,901,800502.213
75,902,60.614
75,903,17.274
76,901,42938.322
76,902,3.251
76,903,0.927
77,901,128606.993
77,902,9.738
77,903,2.775
78,901,18552.654
78,902,1.405
78,903,0.4
79,901,29808266.871
79,902,2257.067
79,903,643.234
80,901,135128.394
80,902,10.232
80,903,2.916
81,901,289470.461
81,902,21.919
81,903,6.247
82,901,74364.722
82,902,5.631
82,903,1.605
83,901,236466.604
83,902,17.905
83,903,5.103
84,901,328633.642
84,902,24.884
84,903,7.092
85,901,116951.997
85,902,8.856
85,903,2.524
86,901,3956308.662
86,902,299.57
86,903,85.373
87,901,750550.067
87,902,56.831
87,903,16.196
88,901,56509.031
88,902,4.279
88,903,1.219
89,901,264769.31
89,902,20.048
89,903,5.713
90,901,5369.6
90,902,0.407
90,903,0.116
91,901,371796.298
91,902,28.152
91,903,8.023
92,901,1813.493
92,902,0.137
92,903,0.039
93,901,1171853.651
93,902,88.732
93,903,25.288
94,901,2575.909
94,902,0.195
94,903,0.056
95,901,358611.883
95,902,27.154
95,903,7.739
96,901,3240398.432
96,902,245.361
96,903,69.925
97,901,10085072.342
97,902,763.637
97,903,217.626
98,901,262890.167
98,902,19.906
98,903,5.673
99,901,8351.728
99,902,0.632
99,903,0.18
100,901,10815195.483
100,902,818.921
100,903,233.382
101,901,227147.183
101,902,17.199
101,903,4.902
102,901,81614.286
102,902,6.18
102,903,1.761
103,901,165746.846
103,902,12.55
103,903,3.577
104,901,2121986.426
104,902,160.676
104,903,45.79
105,901,3951.58
105,902,0.299
105,903,0.085
106,901,1499.055
106,902,0.114
106,903,0.032
107,901,113192.423
107,902,8.571
107,903,2.443
108,901,626022.371
108,902,47.402
