trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
112473,17873.15,0.244672,0.048182,48,0.089884
86514,9344.17,0.443867,0.02519,48,0.261136
86504,8650.09,0.44419,0.023319,48,0.261516
75311,17873.15,0.12379,0.048182,48,0.089884
112119,9344.17,0.228351,0.02519,48,0.261136
111454,20450.46,0.103164,0.05513,48,0.023511
112109,8650.09,0.228517,0.023319,48,0.261516
55968,19807.45,0.099092,0.053397,48,0.034038
111693,19807.45,0.090012,0.053397,48,0.034038
18803,19807.45,0.086449,0.053397,48,0.034038
86509,3588.7,0.443643,0.009674,46,0.260872
21498,41065.05,0.038516,0.110703,48,0.010489
20701,21645.72,0.072329,0.058352,48,0.011539
27642,17873.15,0.086631,0.048182,48,0.089884
55294,15758.11,0.09466,0.042481,48,0.020074
30694,41065.05,0.036049,0.110703,48,0.010489
29137,11233.6,0.130265,0.030283,48,0.024741
19195,41065.05,0.033501,0.110703,48,0.010489
15940,19807.45,0.06029,0.053397,48,0.034038
80460,20450.46,0.056358,0.05513,48,0.023511
56207,41065.05,0.026545,0.110703,48,0.010489
87988,1194.42,0.891085,0.00322,15,0.805734
26599,20450.46,0.051413,0.05513,48,0.023511
112010,2621.18,0.39908,0.007066,48,0.201636
29149,7689.41,0.127631,0.020729,48,0.02537
43407,20450.46,0.047456,0.05513,48,0.023511
19323,41065.05,0.023313,0.110703,48,0.010489
55373,7532.04,0.12155,0.020305,48,0.021014
104238,41065.05,0.022274,0.110703,48,0.010489
111547,13194.8,0.068855,0.03557,48,0.015928
57907,14685.52,0.059103,0.039589,48,0.018002
57230,17873.15,0.047053,0.048182,48,0.089884
115876,8561.49,0.097527,0.02308,48,0.026046
112114,3588.7,0.228236,0.009674,46,0.260872
123920,9344.17,0.087525,0.02519,48,0.261136
56075,9915.9,0.08204,0.026731,48,0.019025
111479,15758.11,0.051035,0.042481,48,0.020074
116621,41065.05,0.019198,0.110703,48,0.010489
123910,8650.09,0.087589,0.023319,48,0.261516
56148,12319.03,0.060222,0.03321,48,0.014051
55349,12319.03,0.058486,0.03321,48,0.014051
56058,4600.28,0.152954,0.012401,48,0.030964
111462,9915.9,0.070002,0.026731,48,0.019025
119705,41065.05,0.016844,0.110703,48,0.010489
59224,7257.35,0.094836,0.019564,48,0.02843
27427,41065.05,0.016593,0.110703,48,0.010489
55258,3261.94,0.207677,0.008794,48,0.053019
