trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
1640122,6.46,0.003096,2.3e-05,21,0.049723
1640123,67.93,0.000589,0.000238,28,0.031398
1640124,67.93,0.000294,0.000238,28,0.031398
1640125,67.93,0.000294,0.000238,28,0.031398
1640126,67.93,0.000147,0.000238,28,0.031398
1640127,52.61,0.00038,0.000184,34,0.015887
1640128,52.61,0.00076,0.000184,34,0.015887
1640129,52.61,0.00095,0.000184,34,0.015887
1640130,52.61,0.00095,0.000184,34,0.015887
1640131,52.61,0.003231,0.000184,34,0.015887
1640132,52.61,0.00038,0.000184,34,0.015887
1640133,52.61,0.00038,0.000184,34,0.015887
1640134,52.61,0.00019,0.000184,34,0.015887
1640135,52.61,0.00019,0.000184,34,0.015887
1640136,52.61,0.02547,0.000184,34,0.015887
1640137,52.61,0.003992,0.000184,34,0.015887
1640138,52.61,0.017867,0.000184,34,0.015887
1640139,52.61,0.00114,0.000184,34,0.015887
1640140,52.61,0.00019,0.000184,34,0.015887
1640141,52.61,0.00076,0.000184,34,0.015887
1640142,52.61,0.002471,0.000184,34,0.015887
1640143,52.61,0.00076,0.000184,34,0.015887
1640144,52.61,0.02319,0.000184,34,0.015887
1640145,52.61,0.013496,0.000184,34,0.015887
1640146,52.61,0.00038,0.000184,34,0.015887
1640147,52.61,0.00038,0.000184,34,0.015887
1640148,52.61,0.00076,0.000184,34,0.015887
1640149,52.61,0.00038,0.000184,34,0.015887
1640150,52.61,0.003992,0.000184,34,0.015887
1640151,52.61,0.003231,0.000184,34,0.015887
1640152,52.61,0.00019,0.000184,34,0.015887
1640153,52.61,0.002091,0.000184,34,0.015887
1640154,52.61,0.00038,0.000184,34,0.015887
1640155,52.61,0.00019,0.000184,34,0.015887
1640156,1629.4,0.003633,0.005697,46,0.053905
1640157,1629.4,0.000153,0.005697,46,0.053905
1640158,1629.4,0.000141,0.005697,46,0.053905
1640159,1629.4,4.3e-05,0.005697,46,0.053905
1640160,1629.4,6.1e-05,0.005697,46,0.053905
1640161,1629.4,4.3e-05,0.005697,46,0.053905
1640162,1629.4,9.2e-05,0.005697,46,0.053905
1640163,1629.4,9.8e-05,0.005697,46,0.053905
1640164,1629.4,0.009114,0.005697,46,0.053905
1640165,1629.4,0.008874,0.005697,46,0.053905
1640166,1629.4,0.00081,0.005697,46,0.053905
1640167,1629.4,4.9e-05,0.005697,46,0.053905
1640168,1629.4,5.5e-05,0.005697,46,0.053905
1640169,1629.4,6e-06,0.005697,46,0.053905
1640170,1629.4,6e-06,0.005697,46,0.053905
1640171,1629.4,1.2e-05,0.005697,46,0.053905
1640172,1629.4,3.7e-05,0.005697,46,0.053905
1640173,1629.4,0.000135,0.005697,46,0.053905
1640174,1629.4,5.5e-05,0.005697,46,0.053905
1640175,1629.4,0.00356,0.005697,46,0.053905
1640176,1629.4,6e-06,0.005697,46,0.053905
1640177,1629.4,4.3e-05,0.005697,46,0.053905
1640178,1629.4,3.1e-05,0.005697,46,0.053905
1640179,1629.4,3.7e-05,0.005697,46,0.053905
1640180,1629.4,0.000829,0.005697,46,0.053905
1640181,1629.4,0.000221,0.005697,46,0.053905
1640182,1629.4,4.9e-05,0.005697,46,0.053905
1640183,1629.4,4.9e-05,0.005697,46,0.053905
1640184,1629.4,2.5e-05,0.005697,46,0.053905
1640185,59.77,0.000167,0.000209,38,0.032112
1640186,59.77,0.000335,0.000209,38,0.032112
1640187,59.77,0.004852,0.000209,38,0.032112
1640188,59.77,0.000669,0.000209,38,0.032112
1640189,59.77,0.001506,0.000209,38,0.032112
1640190,59.77,0.000167,0.000209,38,0.032112
1640191,59.77,0.006525,0.000209,38,0.032112
1640192,59.77,0.000502,0.000209,38,0.032112
1640193,59.77,0.000167,0.000209,38,0.032112
1640194,59.77,0.000502,0.000209,38,0.032112
1640195,59.77,0.001004,0.000209,38,0.032112
1640196,59.77,0.000335,0.000209,38,0.032112
1640197,59.77,0.001171,0.000209,38,0.032112
1640198,59.77,0.000167,0.000209,38,0.032112
1640199,59.77,0.000502,0.000209,38,0.032112
1640200,59.77,0.000335,0.000209,38,0.032112
1640201,6.58,0.00152,2.3e-05,12,0.129817
1640202,26.76,0.001495,9.4e-05,40,0.078928
1640203,26.76,0.001121,9.4e-05,40,0.078928
1640204,26.76,0.000747,9.4e-05,40,0.078928
1640205,6.98,0.002865,2.4e-05,19,0.488173
1640206,6.98,0.002865,2.4e-05,19,0.488173
1640207,164.85,0.000243,0.000576,44,0.034841
1640208,164.85,6.1e-05,0.000576,44,0.034841
1640209,164.85,6.1e-05,0.000576,44,0.034841
1640210,164.85,6.1e-05,0.000576,44,0.034841
1640211,164.85,0.000303,0.000576,44,0.034841
1640212,164.85,0.002002,0.000576,44,0.034841
1640213,164.85,0.000121,0.000576,44,0.034841
1640214,164.85,0.054534,0.000576,44,0.034841
1640215,164.85,0.013527,0.000576,44,0.034841
1640216,164.85,0.002426,0.000576,44,0.034841
1640217,164.85,0.000182,0.000576,44,0.034841
1640218,164.85,0.000789,0.000576,44,0.034841
1640219,164.85,0.001213,0.000576,44,0.034841
1640220,164.85,0.000121,0.000576,44,0.034841
1640221,164.85,0.002912,0.000576,44,0.034841
1640222,164.85,6.1e-05,0.000576,44,0.034841
1640223,164.85,0.006127,0.000576,44,0.034841
1640224,164.85,0.000182,0.000576,44,0.034841
1640225,164.85,0.000364,0.000576,44,0.034841
1640226,164.85,0.000425,0.000576,44,0.034841
1640227,164.85,0.000607,0.000576,44,0.034841
1640228,164.85,6.1e-05,0.000576,44,0.034841
1640229,164.85,0.003094,0.000576,44,0.034841
1640230,164.85,0.001577,0.000576,44,0.034841
1640231,164.85,0.001335,0.000576,44,0.034841
1640232,164.85,0.000425,0.000576,44,0.034841
1640233,164.85,6.1e-05,0.000576,44,0.034841
1640234,164.85,0.000364,0.000576,44,0.034841
1640235,164.85,0.000425,0.000576,44,0.034841
1640236,164.85,0.000546,0.000576,44,0.034841
1640237,164.85,0.000728,0.000576,44,0.034841
1640238,164.85,6.1e-05,0.000576,44,0.034841
1640239,164.85,6.1e-05,0.000576,44,0.034841
1640240,144.96,0.000621,0.000507,35,0.049436
1640241,144.96,0.000138,0.000507,35,0.049436
1640242,144.96,0.000759,0.000507,35,0.049436
1640243,144.96,0.000276,0.000507,35,0.049436
1640244,144.96,6.9e-05,0.000507,35,0.049436
1640245,144.96,0.001311,0.000507,35,0.049436
1640246,144.96,0.000759,0.000507,35,0.049436
1640247,144.96,0.064983,0.000507,35,0.049436
1640248,144.96,6.9e-05,0.000507,35,0.049436
1640249,144.96,0.000828,0.000507,35,0.049436
1640250,144.96,0.000207,0.000507,35,0.049436
1640251,144.96,6.9e-05,0.000507,35,0.049436
1640252,144.96,0.003104,0.000507,35,0.049436
1640253,144.96,0.000759,0.000507,35,0.049436
1640254,144.96,0.000414,0.000507,35,0.049436
1640255,43.57,0.000459,0.000152,16,0.09239
1640256,787.91,0.000622,0.002755,45,0.060568
1640257,787.91,0.000152,0.002755,45,0.060568
1640258,787.91,0.00033,0.002755,45,0.060568
1640259,787.91,1.3e-05,0.002755,45,0.060568
1640260,787.91,6.3e-05,0.002755,45,0.060568
1640261,787.91,3.8e-05,0.002755,45,0.060568
1640262,787.91,0.00033,0.002755,45,0.060568
1640263,787.91,3.8e-05,0.002755,45,0.060568
1640264,787.91,0.000216,0.002755,45,0.060568
1640265,787.91,2.5e-05,0.002755,45,0.060568
1640266,787.91,1.3e-05,0.002755,45,0.060568
1640267,787.91,8.9e-05,0.002755,45,0.060568
1640268,787.91,5.1e-05,0.002755,45,0.060568
1640269,787.91,3.8e-05,0.002755,45,0.060568
1640270,787.91,8.9e-05,0.002755,45,0.060568
1640271,787.91,0.000381,0.002755,45,0.060568
1640272,787.91,0.000597,0.002755,45,0.060568
1640273,787.91,0.000254,0.002755,45,0.060568
1640274,787.91,0.000114,0.002755,45,0.060568
1640275,787.91,0.00014,0.002755,45,0.060568
1640276,787.91,0.00019,0.002755,45,0.060568
1640277,787.91,0.000102,0.002755,45,0.060568
1640278,787.91,1.3e-05,0.002755,45,0.060568
1640279,787.91,2.5e-05,0.002755,45,0.060568
1640280,787.91,0.000495,0.002755,45,0.060568
1640281,153.76,0.00026,0.000538,47,0.031837
1640282,153.76,0.00013,0.000538,47,0.031837
1640283,153.76,6.5e-05,0.000538,47,0.031837
1640284,153.76,0.000325,0.000538,47,0.031837
1640285,153.76,0.000195,0.000538,47,0.031837
1640286,153.76,0.005398,0.000538,47,0.031837
1640287,153.76,0.001756,0.000538,47,0.031837
1640288,153.76,6.5e-05,0.000538,47,0.031837
1640289,153.76,6.5e-05,0.000538,47,0.031837
1640290,153.76,6.5e-05,0.000538,47,0.031837
1640291,153.76,0.000195,0.000538,47,0.031837
1640292,153.76,0.00013,0.000538,47,0.031837
1640293,153.76,6.5e-05,0.000538,47,0.031837
1640294,153.76,0.002536,0.000538,47,0.031837
1640295,153.76,0.002276,0.000538,47,0.031837
1640296,153.76,0.00026,0.000538,47,0.031837
1640297,153.76,0.00013,0.000538,47,0.031837
1640298,153.76,0.00013,0.000538,47,0.031837
1640299,153.76,6.5e-05,0.000538,47,0.031837
1640300,153.76,0.000195,0.000538,47,0.031837
1640301,153.76,0.00013,0.000538,47,0.031837
1640302,153.76,0.002146,0.000538,47,0.031837
1640303,153.76,0.00013,0.000538,47,0.031837
1640304,153.76,0.003382,0.000538,47,0.031837
1640305,153.76,0.00013,0.000538,47,0.031837
1640306,153.76,0.000455,0.000538,47,0.031837
1640307,153.76,0.00026,0.000538,47,0.031837
1640308,153.76,6.5e-05,0.000538,47,0.031837
1640309,153.76,0.00013,0.000538,47,0.031837
1640310,153.76,0.00013,0.000538,47,0.031837
1640311,153.76,0.000585,0.000538,47,0.031837
1640312,153.76,0.00026,0.000538,47,0.031837
1640313,153.76,0.000455,0.000538,47,0.031837
1640314,281.49,0.001954,0.000984,45,0.01157
1640315,281.49,3.6e-05,0.000984,45,0.01157
1640316,281.49,7.1e-05,0.000984,45,0.01157
1640317,281.49,3.6e-05,0.000984,45,0.01157
1640318,281.49,7.1e-05,0.000984,45,0.01157
1640319,281.49,0.011581,0.000984,45,0.01157
1640320,281.49,0.002878,0.000984,45,0.01157
1640321,281.49,7.1e-05,0.000984,45,0.01157
1640322,281.49,0.000178,0.000984,45,0.01157
1640323,281.49,0.000853,0.000984,45,0.01157
1640324,281.49,0.000178,0.000984,45,0.01157
1640325,281.49,0.001812,0.000984,45,0.01157
1640326,281.49,0.000604,0.000984,45,0.01157
1640327,281.49,3.6e-05,0.000984,45,0.01157
1640328,281.49,0.000284,0.000984,45,0.01157
1640329,281.49,7.1e-05,0.000984,45,0.01157
1640330,281.49,7.1e-05,0.000984,45,0.01157
1640331,281.49,3.6e-05,0.000984,45,0.01157
1640332,281.49,0.000107,0.000984,45,0.01157
1640333,281.49,0.000107,0.000984,45,0.01157
1640334,281.49,0.000107,0.000984,45,0.01157
1640335,281.49,0.001954,0.000984,45,0.01157
1640336,281.49,0.000178,0.000984,45,0.01157
1640337,281.49,7.1e-05,0.000984,45,0.01157
1640338,281.49,0.000249,0.000984,45,0.01157
1640339,281.49,0.000853,0.000984,45,0.01157
1640340,281.49,0.000142,0.000984,45,0.01157
1640341,281.49,0.000107,0.000984,45,0.01157
1640342,281.49,0.000462,0.000984,45,0.01157
1640343,281.49,7.1e-05,0.000984,45,0.01157
1640344,281.49,0.000142,0.000984,45,0.01157
