trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
1760334,IT,IN,STONE,CONST,114.0,1971.0,1.0,1.0,1971.0,17.289474
1672694,IT,FR,SANDC,BEVER,19.6,1877.0,1.0,1.0,1877.0,95.765306
1748488,IT,CN,STONE,CONST,103.69,1793.0,1.0,1.0,1793.0,17.291928
1748462,IT,CN,STONE,NONME,76.28,1319.0,1.0,1.0,1319.0,17.291557
1658597,IT,DE,MACHI,MACHI,4473.45,1301.0,1.0,1.0,1301.0,0.290827
1674758,IT,FR,CERAM,CONST,384.0,1277.0,1.0,1.0,1277.0,3.325521
1771116,IT,CH,SANDC,DIST1,12.64,1210.0,1.0,1.0,1210.0,95.727848
1657925,IT,DE,BASIC,BASIC,1585.35,1201.0,1.0,1.0,1201.0,0.757561
1658814,IT,DE,MOTO1,MOTO1,3607.65,1140.0,1.0,1.0,1140.0,0.315995
1772970,IT,CH,PREC1,CONST,905.82,1103.0,1.0,1.0,1103.0,1.217681
1657672,IT,DE,CERAM,CONST,328.86,1094.0,1.0,1.0,1094.0,3.326644
1812084,IT,WM,CERAM,CONST,294.84,981.0,1.0,1.0,981.0,3.327228
1804406,IT,WF,KEROS,AIRTR,1438.31,908.0,1.0,1.0,908.0,0.631296
1748469,IT,CN,STONE,FOUND,51.76,895.0,1.0,1.0,895.0,17.291345
1674933,IT,FR,BASIC,FABRI,1027.29,778.0,1.0,1.0,778.0,0.757332
1748461,IT,CN,STONE,CEMEN,44.94,777.0,1.0,1.0,777.0,17.28972
1812365,IT,WM,BASIC,CONST,882.45,669.0,1.0,1.0,669.0,0.758117
1743209,IT,US,TRANS,TRANS,2333.27,654.0,1.0,1.0,654.0,0.280293
1657932,IT,DE,BASIC,FABRI,849.82,644.0,1.0,1.0,644.0,0.757808
1655577,IT,DE,SANDC,COKEO,6.71,642.0,1.0,1.0,642.0,95.678092
1799765,IT,WE,KEROS,AIRTR,1006.5,635.0,1.0,1.0,635.0,0.630899
1667144,IT,ES,BASIC,BASIC,706.66,535.0,1.0,1.0,535.0,0.757083
1748470,IT,CN,STONE,FABRI,30.88,534.0,1.0,1.0,534.0,17.292746
1657937,IT,DE,BASIC,MOTO1,695.92,527.0,1.0,1.0,527.0,0.757271
1810868,IT,WM,KEROS,AIRTR,763.07,482.0,1.0,1.0,482.0,0.631659
1655612,IT,DE,SANDC,DISTR,4.86,465.0,1.0,1.0,465.0,95.679012
1772947,IT,CH,PREC1,PREC1,377.18,459.0,1.0,1.0,459.0,1.216926
1658039,IT,DE,PREC1,FOUND,376.72,459.0,1.0,1.0,459.0,1.218412
1658602,IT,DE,MACHI,MOTO1,1563.95,455.0,1.0,1.0,455.0,0.29093
1749970,IT,CN,CERAM,CONST,135.94,452.0,1.0,1.0,452.0,3.324996
1658283,IT,DE,COPP1,COPP1,337.92,432.0,1.0,1.0,432.0,1.278409
