trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
4966922,WA,IT,CRUDE,GASDI,20464.14,13462.0,1.0,1.0,13462.0,0.657834
4966918,WA,IT,CRUDE,MOTOR,18239.18,11999.0,1.0,1.0,11999.0,0.657869
4967030,WA,IT,NATUR,ELEC2,6413.63,4718.0,1.0,1.0,4718.0,0.735621
5288411,WE,IT,SANDC,STONE,16.68,4415.0,1.0,1.0,4415.0,264.688249
5288412,WE,IT,SANDC,SANDC,15.98,4229.0,1.0,1.0,4229.0,264.643304
4966959,WA,IT,CRUDE,ELECT,5526.07,3635.0,1.0,1.0,3635.0,0.657791
5288436,WE,IT,SANDC,CEMEN,13.02,3447.0,1.0,1.0,3447.0,264.746544
1660245,IE,IT,AIRTR,PUBLI,3712.42,2862.0,1.0,1.0,2862.0,0.770926
4968968,WA,IT,BASIC,FABRI,862.79,2484.0,1.0,1.0,2484.0,2.879032
4966937,WA,IT,CRUDE,CHEM1,3708.04,2439.0,1.0,1.0,2439.0,0.65776
4472845,TR,IT,CHEMI,WHOLE,32.64,1866.0,1.0,1.0,1866.0,57.169118
5421185,WF,IT,CRUDE,GASDI,2996.36,1705.0,1.0,1.0,1705.0,0.569024
4968961,WA,IT,BASIC,BASIC,545.56,1570.0,1.0,1.0,1570.0,2.877777
5288434,WE,IT,SANDC,CERAM,5.84,1546.0,1.0,1.0,1546.0,264.726027
5421181,WF,IT,CRUDE,MOTOR,2670.58,1520.0,1.0,1.0,1520.0,0.569165
4967074,WA,IT,VEGE1,FOOD5,672.16,1320.0,1.0,1.0,1320.0,1.963818
4966920,WA,IT,CRUDE,KEROS,1862.85,1225.0,1.0,1.0,1225.0,0.657595
4237053,AU,IT,BASIC,FABRI,28.76,1214.0,1.0,1.0,1214.0,42.211405
5421281,WF,IT,NATUR,ELEC2,2389.57,1172.0,1.0,1.0,1172.0,0.490465
3443353,CN,IT,CHEM1,HEALT,632.41,1059.0,1.0,1.0,1059.0,1.674547
3444781,CN,IT,ELECT,CONST,555.89,995.0,1.0,1.0,995.0,1.789922
5288461,WE,IT,SANDC,WHOLE,3.64,963.0,1.0,1.0,963.0,264.56044
5288460,WE,IT,SANDC,CONST,3.56,943.0,1.0,1.0,943.0,264.88764
5290023,WE,IT,BASIC,FABRI,238.41,916.0,1.0,1.0,916.0,3.842121
4966923,WA,IT,CRUDE,HEAVY,1334.11,878.0,1.0,1.0,878.0,0.658117
4966957,WA,IT,CRUDE,MACHI,1236.81,814.0,1.0,1.0,814.0,0.658145
3917122,IN,IT,BASIC,FABRI,857.22,808.0,1.0,1.0,808.0,0.942582
5151768,WL,IT,FISH5,HOTEL,266.16,786.0,1.0,1.0,786.0,2.953111
4472782,TR,IT,CHEMI,STONE,13.6,778.0,1.0,1.0,778.0,57.205882
4237046,AU,IT,BASIC,BASIC,18.19,768.0,1.0,1.0,768.0,42.221001
5556091,WM,IT,CRUDE,GASDI,2934.56,767.0,1.0,1.0,767.0,0.261368
4966886,WA,IT,CRUDE,CRUDE,1137.68,748.0,1.0,1.0,748.0,0.657478
4472783,TR,IT,CHEMI,SANDC,12.71,727.0,1.0,1.0,727.0,57.199056
5288433,WE,IT,SANDC,GLASS,2.62,695.0,1.0,1.0,695.0,265.267176
5556087,WM,IT,CRUDE,MOTOR,2615.5,683.0,1.0,1.0,683.0,0.261136
2715291,SE,IT,COPP1,COPP1,149.2,676.0,1.0,1.0,676.0,4.530831
4968969,WA,IT,BASIC,MACHI,233.48,672.0,1.0,1.0,672.0,2.878191
1660230,IE,IT,AIRTR,LANDT,869.6,670.0,1.0,1.0,670.0,0.770469
2846008,SI,IT,SANDC,STONE,5.67,664.0,1.0,1.0,664.0,117.107584
3917662,IN,IT,ELECT,CONST,46.98,660.0,1.0,1.0,660.0,14.048531
4236507,AU,IT,SANDC,STONE,2.98,653.0,1.0,1.0,653.0,219.127517
775803,DK,IT,FISH5,HOTEL,571.06,652.0,1.0,1.0,652.0,1.141736
2846009,SI,IT,SANDC,SANDC,5.43,636.0,1.0,1.0,636.0,117.127072
4966887,WA,IT,CRUDE,NATUR,965.09,635.0,1.0,1.0,635.0,0.65797
4236508,AU,IT,SANDC,SANDC,2.85,626.0,1.0,1.0,626.0,219.649123
4966927,WA,IT,CRUDE,NAPHT,950.62,625.0,1.0,1.0,625.0,0.657466
3444499,CN,IT,FABRI,MACHI,324.17,609.0,1.0,1.0,609.0,1.878644
5422514,WF,IT,PFERT,VEGET,141.18,600.0,1.0,1.0,600.0,4.249894
4474524,TR,IT,BASIC,FABRI,451.16,579.0,1.0,1.0,579.0,1.283358
5290016,WE,IT,BASIC,BASIC,150.75,579.0,1.0,1.0,579.0,3.840796
4472817,TR,IT,CHEMI,NONME,9.88,565.0,1.0,1.0,565.0,57.186235
3444101,CN,IT,PREC1,PREC1,15.32,553.0,1.0,1.0,553.0,36.096606
3444778,CN,IT,ELECT,DIST1,306.72,549.0,1.0,1.0,549.0,1.789906
2370665,PL,IT,CEMEN,CONST,20.73,538.0,1.0,1.0,538.0,25.952726
4966925,WA,IT,CRUDE,LIQUE,810.45,533.0,1.0,1.0,533.0,0.657659
2846026,SI,IT,SANDC,CEMEN,4.42,518.0,1.0,1.0,518.0,117.19457
4859063,ZA,IT,FISH5,HOTEL,70.95,518.0,1.0,1.0,518.0,7.300916
4968992,WA,IT,BASIC,CONST,179.74,517.0,1.0,1.0,517.0,2.876377
3917115,IN,IT,BASIC,BASIC,542.04,511.0,1.0,1.0,511.0,0.942735
4236520,AU,IT,SANDC,CEMEN,2.32,510.0,1.0,1.0,510.0,219.827586
1660237,IE,IT,AIRTR,FINAN,649.01,500.0,1.0,1.0,500.0,0.770404
597517,DE,IT,SANDC,STONE,17.83,498.0,1.0,1.0,498.0,27.930454
600870,DE,IT,MACHI,MACHI,2650.33,494.0,1.0,1.0,494.0,0.186392
5557420,WM,IT,PFERT,VEGET,735.87,488.0,1.0,1.0,488.0,0.663161
4970743,WA,IT,AIRTR,PUBLI,422.95,486.0,1.0,1.0,486.0,1.149072
4472814,TR,IT,CHEMI,CERAM,8.43,482.0,1.0,1.0,482.0,57.17675
597518,DE,IT,SANDC,SANDC,17.08,477.0,1.0,1.0,477.0,27.9274
2715294,SE,IT,COPP1,FABRI,104.08,471.0,1.0,1.0,471.0,4.525365
5288413,WE,IT,SANDC,CHEMI,1.78,471.0,1.0,1.0,471.0,264.606742
3444522,CN,IT,FABRI,CONST,249.72,469.0,1.0,1.0,469.0,1.878103
5421221,WF,IT,CRUDE,ELECT,809.13,461.0,1.0,1.0,461.0,0.569748
2715316,SE,IT,COPP1,CONST,101.39,459.0,1.0,1.0,459.0,4.527074
4967484,WA,IT,LEATH,LEATH,227.26,452.0,1.0,1.0,452.0,1.988911
4472722,TR,IT,SANDC,STONE,6.19,444.0,1.0,1.0,444.0,71.728595
2715330,SE,IT,COPP1,REALE,95.69,433.0,1.0,1.0,433.0,4.525029
5152899,WL,IT,COPP1,COPP1,176.9,429.0,1.0,1.0,429.0,2.425099
4472813,TR,IT,CHEMI,GLASS,7.51,429.0,1.0,1.0,429.0,57.123835
3443488,CN,IT,RUBBE,RUBBE,281.97,426.0,1.0,1.0,426.0,1.510799
4472723,TR,IT,SANDC,SANDC,5.93,425.0,1.0,1.0,425.0,71.669477
4472808,TR,IT,CHEMI,CHEM1,7.41,424.0,1.0,1.0,424.0,57.219973
3442407,CN,IT,TEXTI,TEXTI,616.53,417.0,1.0,1.0,417.0,0.676366
3444015,CN,IT,BASIC,FABRI,295.03,407.0,1.0,1.0,407.0,1.379521
3444288,CN,IT,COPP1,COPP1,18.5,403.0,1.0,1.0,403.0,21.783784
3444498,CN,IT,FABRI,FABRI,213.45,401.0,1.0,1.0,401.0,1.87866
5288471,WE,IT,SANDC,BUSIN,1.51,400.0,1.0,1.0,400.0,264.900662
3444102,CN,IT,PREC1,FOUND,11.02,398.0,1.0,1.0,398.0,36.116152
5288426,WE,IT,SANDC,PULP5,1.49,395.0,1.0,1.0,395.0,265.100671
4967380,WA,IT,WEARI,WEARI,167.55,392.0,1.0,1.0,392.0,2.3396
5421325,WF,IT,VEGE1,FOOD5,197.79,392.0,1.0,1.0,392.0,1.9819
4774304,ID,IT,PLAST,RUBBE,27.92,390.0,1.0,1.0,390.0,13.968481
597542,DE,IT,SANDC,CEMEN,13.92,389.0,1.0,1.0,389.0,27.945402
4474362,TR,IT,CEMEN,CONST,27.78,375.0,1.0,1.0,375.0,13.49892
3442603,CN,IT,LEATH,LEATH,445.17,373.0,1.0,1.0,373.0,0.837882
4474517,TR,IT,BASIC,BASIC,285.27,366.0,1.0,1.0,366.0,1.282995
3917659,IN,IT,ELECT,DIST1,25.92,364.0,1.0,1.0,364.0,14.04321
1660221,IE,IT,AIRTR,DIST1,452.56,349.0,1.0,1.0,349.0,0.771168
5288437,WE,IT,SANDC,NONME,1.31,347.0,1.0,1.0,347.0,264.885496
1228961,FR,IT,SANDC,STONE,9.65,347.0,1.0,1.0,347.0,35.958549
4472741,TR,IT,SANDC,CEMEN,4.83,346.0,1.0,1.0,346.0,71.635611
2508984,PT,IT,SANDC,STONE,3.08,346.0,1.0,1.0,346.0,112.337662
1660238,IE,IT,AIRTR,INSUR,440.94,340.0,1.0,1.0,340.0,0.77108
1228962,FR,IT,SANDC,SANDC,9.24,332.0,1.0,1.0,332.0,35.930736
2508985,PT,IT,SANDC,SANDC,2.95,332.0,1.0,1.0,332.0,112.542373
4237054,AU,IT,BASIC,MACHI,7.78,329.0,1.0,1.0,329.0,42.287918
5423160,WF,IT,ALUM1,ALUM1,171.13,328.0,1.0,1.0,328.0,1.916672
2370643,PL,IT,CEMEN,CEMEN,12.63,328.0,1.0,1.0,328.0,25.969913
4967287,WA,IT,TEXTI,TEXTI,338.31,327.0,1.0,1.0,327.0,0.966569
5152430,WL,IT,CHEM1,HEALT,28.87,317.0,1.0,1.0,317.0,10.980256
3703114,KR,IT,CONST,CONST,153.63,316.0,1.0,1.0,316.0,2.05689
