trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
128574,141460.75,0.482392,0.054864,47,0.266676
128567,111999.96,0.482394,0.043438,46,0.266678
118516,129814.96,0.235085,0.050347,48,0.07311
128570,55350.44,0.482403,0.021467,43,0.266688
25649,77864.78,0.293382,0.030199,48,0.119351
128571,46615.2,0.482404,0.018079,43,0.26669
128575,40701.69,0.482407,0.015786,43,0.266693
117106,80009.99,0.215937,0.031031,48,0.105177
94602,141460.75,0.111836,0.054864,47,0.266676
110994,69776.69,0.215282,0.027062,48,0.095959
122028,141460.75,0.10116,0.054864,47,0.266676
116789,61081.49,0.229798,0.02369,48,0.111456
108526,129814.96,0.104839,0.050347,48,0.07311
71539,80009.99,0.168217,0.031031,48,0.105177
118551,35768.94,0.367072,0.013873,48,0.143145
13041,69776.69,0.183191,0.027062,48,0.095959
112845,229286.39,0.054955,0.088926,48,0.013342
128568,26046.07,0.482417,0.010102,42,0.266704
94595,111999.96,0.111836,0.043438,46,0.266678
122021,111999.96,0.10116,0.043438,46,0.266678
11796,141460.75,0.077494,0.054864,47,0.266676
66864,77864.78,0.133358,0.030199,48,0.119351
51134,31012.2,0.329259,0.012028,48,0.198617
71788,61081.49,0.164357,0.02369,48,0.111456
125349,229286.39,0.040874,0.088926,48,0.013342
112827,92452.82,0.095183,0.035857,48,0.024313
11789,111999.96,0.077495,0.043438,46,0.266678
130668,80009.99,0.106946,0.031031,48,0.105177
67650,61081.49,0.131504,0.02369,48,0.111456
115669,229286.39,0.034664,0.088926,48,0.013342
116521,42774.83,0.185739,0.01659,48,0.065519
126383,66170.71,0.114293,0.025664,48,0.045484
110613,77864.78,0.095571,0.030199,48,0.119351
111229,80009.99,0.091595,0.031031,48,0.105177
113081,31012.2,0.23125,0.012028,48,0.198617
116371,34873.38,0.201219,0.013525,48,0.072259
67356,80009.99,0.087168,0.031031,48,0.105177
128576,13865.89,0.482437,0.005378,36,0.266726
116483,7161.89,0.932755,0.002778,42,0.872725
50968,229286.39,0.027451,0.088926,48,0.013342
94598,55350.44,0.111838,0.021467,43,0.266688
12708,66170.71,0.093031,0.025664,48,0.045484
127938,229286.39,0.024793,0.088926,48,0.013342
113294,229286.39,0.024735,0.088926,48,0.013342
122024,55350.44,0.101162,0.021467,43,0.266688
118271,53609.15,0.103735,0.020792,48,0.029427
113809,129814.96,0.041772,0.050347,48,0.07311
19193,17932.38,0.300601,0.006955,48,0.140121
64603,229286.39,0.023301,0.088926,48,0.013342
117566,61081.49,0.085647,0.02369,48,0.111456
94599,46615.2,0.111838,0.018079,43,0.26669
108585,33089.42,0.151951,0.012833,48,0.072899
25417,92452.82,0.054167,0.035857,48,0.024313
118523,66170.71,0.074019,0.025664,48,0.045484
110983,66170.71,0.073425,0.025664,48,0.045484
129836,42774.83,0.11289,0.01659,48,0.065519
71801,15141.52,0.31728,0.005872,48,0.196355
108895,141460.75,0.033767,0.054864,47,0.266676
84560,141460.75,0.033613,0.054864,47,0.266676
69436,229286.39,0.020619,0.088926,48,0.013342
122025,46615.2,0.101163,0.018079,43,0.26669
113860,141460.75,0.033175,0.054864,47,0.266676
112852,62406.59,0.073041,0.024204,48,0.022112
94603,40701.69,0.111839,0.015786,43,0.266693
113767,229286.39,0.019711,0.088926,48,0.013342
71760,46056.63,0.097775,0.017863,48,0.030307
64982,33089.42,0.134724,0.012833,48,0.072899
108530,29295.69,0.152055,0.011362,48,0.048883
50952,92452.82,0.047545,0.035857,48,0.024313
71032,34873.38,0.125481,0.013525,48,0.072259
65275,229286.39,0.018979,0.088926,48,0.013342
108308,31012.2,0.13966,0.012028,48,0.198617
11792,55350.44,0.077496,0.021467,43,0.266688
118276,30234.42,0.141618,0.011726,48,0.044334
116007,66170.71,0.064155,0.025664,48,0.045484
118208,25542.56,0.163903,0.009906,48,0.037822
25437,229286.39,0.018114,0.088926,48,0.013342
65410,229286.39,0.018085,0.088926,48,0.013342
13031,66170.71,0.062479,0.025664,48,0.045484
116540,8049.77,0.512435,0.003122,46,0.31968
122029,40701.69,0.101163,0.015786,43,0.266693
68846,229286.39,0.017714,0.088926,48,0.013342
33101,25321.59,0.159749,0.009821,48,0.075637
127922,92452.82,0.042941,0.035857,48,0.024313
71318,61081.49,0.06393,0.02369,48,0.111456
67663,15141.52,0.25386,0.005872,48,0.196355
94125,31012.2,0.123309,0.012028,48,0.198617
108889,111999.96,0.033767,0.043438,46,0.266678
69175,33089.42,0.113868,0.012833,48,0.072899
84554,111999.96,0.033613,0.043438,46,0.266678
108641,40819.65,0.091798,0.015831,48,0.032822
64587,92452.82,0.040358,0.035857,48,0.024313
116485,62406.59,0.059566,0.024204,48,0.022112
113854,111999.96,0.033175,0.043438,46,0.266678
108624,69776.69,0.053239,0.027062,48,0.095959
128564,7627.75,0.482453,0.002958,36,0.266744
53247,43812.22,0.083465,0.016992,48,0.029237
115986,30234.42,0.119709,0.011726,48,0.044334
11793,46615.2,0.077496,0.018079,43,0.26669
67623,46056.63,0.078231,0.017863,48,0.030307
114782,15690.57,0.226905,0.006085,48,0.06901
116523,69776.69,0.049356,0.027062,48,0.095959
126381,129814.96,0.026348,0.050347,48,0.07311
127541,129814.96,0.026035,0.050347,48,0.07311
110990,9918.8,0.33697,0.003847,47,0.207717
65038,40819.65,0.081391,0.015831,48,0.032822
25454,62406.59,0.053035,0.024204,48,0.022112
65021,69776.69,0.047203,0.027062,48,0.095959
125432,141460.75,0.022973,0.054864,47,0.266676
43714,77864.78,0.041506,0.030199,48,0.119351
115662,13047.88,0.24721,0.00506,48,0.086359
130214,141460.75,0.022527,0.054864,47,0.266676
29542,229286.39,0.013814,0.088926,48,0.013342
11797,40701.69,0.077497,0.015786,43,0.266693
108555,24702.53,0.125909,0.009581,48,0.051014
118734,229286.39,0.013434,0.088926,48,0.013342
28942,25321.59,0.11868,0.009821,48,0.075637
68109,229286.39,0.012943,0.088926,48,0.013342
126674,69776.69,0.04245,0.027062,48,0.095959
12729,25321.59,0.116238,0.009821,48,0.075637
94596,26046.07,0.111841,0.010102,42,0.266704
115077,34873.38,0.082861,0.013525,48,0.072259
125352,46056.63,0.061988,0.017863,48,0.030307
116272,77864.78,0.036635,0.030199,48,0.119351
13037,9918.8,0.286739,0.003847,47,0.207717
68831,92452.82,0.030681,0.035857,48,0.024313
128569,5836.13,0.48247,0.002263,36,0.266763
69230,40819.65,0.068791,0.015831,48,0.032822
12706,129814.96,0.021447,0.050347,48,0.07311
69214,69776.69,0.039896,0.027062,48,0.095959
114928,92452.82,0.029832,0.035857,48,0.024313
125350,14431.31,0.191103,0.005597,48,0.078441
64952,24702.53,0.111635,0.009581,48,0.051014
111457,43812.22,0.062717,0.016992,48,0.029237
108650,53609.15,0.051098,0.020792,48,0.029427
108621,42774.83,0.063846,0.01659,48,0.065519
116462,92452.82,0.029526,0.035857,48,0.024313
113434,33089.42,0.081889,0.012833,48,0.072899
118263,40819.65,0.065471,0.015831,48,0.032822
109949,55488.03,0.047962,0.02152,48,0.013974
122022,26046.07,0.101165,0.010102,42,0.266704
115126,7780.39,0.336888,0.003018,48,0.159022
111007,53609.15,0.048046,0.020792,48,0.029427
125426,111999.96,0.022973,0.043438,46,0.266678
116748,34376.73,0.073931,0.013333,48,0.014709
116472,25179.43,0.100829,0.009766,48,0.019642
114855,29295.69,0.086592,0.011362,48,0.048883
67985,229286.39,0.01104,0.088926,48,0.013342
130208,111999.96,0.022527,0.043438,46,0.266678
116803,55488.03,0.045442,0.02152,48,0.013974
117579,15141.52,0.165336,0.005872,48,0.196355
110429,66170.71,0.037403,0.025664,48,0.045484
115976,5858.68,0.416671,0.002272,48,0.191494
6031,4952.8,0.492699,0.001921,48,0.270543
16653,43812.22,0.05569,0.016992,48,0.029237
123668,69776.69,0.034827,0.027062,48,0.095959
65047,53609.15,0.045305,0.020792,48,0.029427
65018,42774.83,0.056608,0.01659,48,0.065519
13296,43812.22,0.055088,0.016992,48,0.029237
12673,9339.54,0.258089,0.003622,48,0.151439
116480,15490.53,0.155179,0.006008,48,0.05264
116630,229286.39,0.010332,0.088926,48,0.013342
42377,141460.75,0.016618,0.054864,47,0.266676
117539,46056.63,0.050951,0.017863,48,0.030307
69145,24702.53,0.094353,0.009581,48,0.051014
128565,4825.2,0.48232,0.001871,36,0.266597
125342,92452.82,0.025108,0.035857,48,0.024313
23721,33089.42,0.069713,0.012833,48,0.072899
114364,229286.39,0.009961,0.088926,48,0.013342
117501,43812.22,0.05206,0.016992,48,0.029237
50975,62406.59,0.036485,0.024204,48,0.022112
25486,77864.78,0.029015,0.030199,48,0.119351
108805,229286.39,0.009742,0.088926,48,0.013342
110450,25321.59,0.088098,0.009821,48,0.075637
110724,141460.75,0.015704,0.054864,47,0.266676
118548,53609.15,0.041207,0.020792,48,0.029427
126916,43812.22,0.050249,0.016992,48,0.029237
24237,62406.59,0.03522,0.024204,48,0.022112
13054,53609.15,0.040884,0.020792,48,0.029427
110314,42774.83,0.050719,0.01659,48,0.065519
117234,17932.38,0.120888,0.006955,48,0.140121
25423,31504.52,0.068577,0.012219,48,0.014944
71799,55488.03,0.038911,0.02152,48,0.013974
116808,42952.3,0.049846,0.016659,48,0.014902
51126,8244.35,0.258618,0.003197,48,0.134467
116493,22246.15,0.094878,0.008628,48,0.027201
116511,4931.15,0.42263,0.001912,48,0.190846
127945,62406.59,0.032952,0.024204,48,0.022112
69239,53609.15,0.038291,0.020792,48,0.029427
114835,129814.96,0.015797,0.050347,48,0.07311
69211,42774.83,0.047844,0.01659,48,0.065519
113489,40819.65,0.049472,0.015831,48,0.032822
11790,26046.07,0.077498,0.010102,42,0.266704
5129,17932.38,0.111835,0.006955,48,0.140121
113473,69776.69,0.028691,0.027062,48,0.095959
118413,17705.12,0.112955,0.006867,48,0.04955
110380,9339.54,0.213348,0.003622,48,0.151439
26337,80009.99,0.024715,0.031031,48,0.105177
130422,61081.49,0.032355,0.02369,48,0.111456
119157,129814.96,0.015167,0.050347,48,0.07311
69586,229286.39,0.008553,0.088926,48,0.013342
25441,15490.53,0.125629,0.006008,48,0.05264
19184,8001.62,0.243006,0.003103,48,0.089802
132708,92452.82,0.020925,0.035857,48,0.024313
64610,62406.59,0.030969,0.024204,48,0.022112
116538,80009.99,0.024115,0.031031,48,0.105177
128498,229286.39,0.00841,0.088926,48,0.013342
116005,129814.96,0.01479,0.050347,48,0.07311
118748,31912.76,0.059418,0.012377,48,0.013871
81337,29295.69,0.064463,0.011362,48,0.048883
16318,69776.69,0.026791,0.027062,48,0.095959
108892,55350.44,0.033768,0.021467,43,0.266688
42371,111999.96,0.016618,0.043438,46,0.266678
84557,55350.44,0.033614,0.021467,43,0.266688
41283,17705.12,0.104779,0.006867,48,0.04955
113857,55350.44,0.033176,0.021467,43,0.266688
71804,42952.3,0.042402,0.016659,48,0.014902
97504,229286.39,0.007909,0.088926,48,0.013342
111340,17932.38,0.100456,0.006955,48,0.140121
115776,19101.12,0.093846,0.007408,48,0.038024
113174,229286.39,0.007774,0.088926,48,0.013342
130896,61081.49,0.029145,0.02369,48,0.111456
57311,229286.39,0.007763,0.088926,48,0.013342
110718,111999.96,0.015704,0.043438,46,0.266678
108388,229286.39,0.007582,0.088926,48,0.013342
116856,69776.69,0.024912,0.027062,48,0.095959
67661,55488.03,0.031133,0.02152,48,0.013974
40970,229286.39,0.007509,0.088926,48,0.013342
23776,40819.65,0.042116,0.015831,48,0.032822
112170,17705.12,0.096814,0.006867,48,0.04955
113282,3284.19,0.519117,0.001274,39,0.380421
23760,69776.69,0.024425,0.027062,48,0.095959
65535,62406.59,0.027257,0.024204,48,0.022112
14440,129814.96,0.013068,0.050347,48,0.07311
82287,25321.59,0.066389,0.009821,48,0.075637
125161,129814.96,0.012921,0.050347,48,0.07311
113406,24702.53,0.067855,0.009581,48,0.051014
27405,17705.12,0.094439,0.006867,48,0.04955
3697,29295.69,0.056122,0.011362,48,0.048883
115377,8049.77,0.203618,0.003122,46,0.31968
115954,9339.54,0.175233,0.003622,48,0.151439
37849,129814.96,0.012474,0.050347,48,0.07311
25603,229286.39,0.006912,0.088926,48,0.013342
116450,141460.75,0.011185,0.054864,47,0.266676
108893,46615.2,0.033768,0.018079,43,0.26669
94543,229286.39,0.00686,0.088926,48,0.013342
24221,229286.39,0.006841,0.088926,48,0.013342
84558,46615.2,0.033614,0.018079,43,0.26669
94604,13865.89,0.111846,0.005378,36,0.266726
113858,46615.2,0.033176,0.018079,43,0.26669
125751,129814.96,0.011856,0.050347,48,0.07311
108637,42952.3,0.035699,0.016659,48,0.014902
115993,3160.76,0.483567,0.001226,47,0.252092
81317,129814.96,0.01176,0.050347,48,0.07311
111196,53609.15,0.027988,0.020792,48,0.029427
113073,8244.35,0.181636,0.003197,48,0.134467
125353,62406.59,0.023993,0.024204,48,0.022112
44844,229286.39,0.006523,0.088926,48,0.013342
113498,53609.15,0.027537,0.020792,48,0.029427
113470,42774.83,0.034408,0.01659,48,0.065519
68853,62406.59,0.023544,0.024204,48,0.022112
114506,62406.59,0.023466,0.024204,48,0.022112
66715,55488.03,0.026347,0.02152,48,0.013974
67666,42952.3,0.033926,0.016659,48,0.014902
127568,35768.94,0.040651,0.013873,48,0.143145
36594,43812.22,0.033125,0.016992,48,0.029237
116945,43812.22,0.033121,0.016992,48,0.029237
72054,229286.39,0.006302,0.088926,48,0.013342
115596,34873.38,0.041329,0.013525,48,0.072259
69439,46056.63,0.03127,0.017863,48,0.030307
109474,29295.69,0.04897,0.011362,48,0.048883
113316,229286.39,0.006254,0.088926,48,0.013342
70936,77864.78,0.018381,0.030199,48,0.119351
4483,66170.71,0.021606,0.025664,48,0.045484
23693,24702.53,0.057765,0.009581,48,0.051014
112229,129814.96,0.010985,0.050347,48,0.07311
126404,25321.59,0.05625,0.009821,48,0.075637
118504,5209.24,0.273376,0.00202,48,0.085443
68237,53609.15,0.026509,0.020792,48,0.029427
131594,129814.96,0.010925,0.050347,48,0.07311
53789,129814.96,0.010889,0.050347,48,0.07311
103459,77864.78,0.018109,0.030199,48,0.119351
113257,20276.07,0.069441,0.007864,48,0.023675
116594,8369.75,0.167742,0.003246,48,0.070883
122030,13865.89,0.10117,0.005378,36,0.266726
53818,12602.16,0.110522,0.004888,48,0.038291
69437,14431.31,0.096402,0.005597,48,0.078441
19185,31912.76,0.043441,0.012377,48,0.013871
113770,46056.63,0.029894,0.017863,48,0.030307
23992,229286.39,0.006001,0.088926,48,0.013342
130144,34873.38,0.03943,0.013525,48,0.072259
108896,40701.69,0.033768,0.015786,43,0.266693
108471,20276.07,0.06773,0.007864,48,0.023675
113192,22326.5,0.061436,0.008659,48,0.018509
39409,19101.12,0.071721,0.007408,48,0.038024
84561,40701.69,0.033614,0.015786,43,0.266693
65034,42952.3,0.031652,0.016659,48,0.014902
15888,25321.59,0.053495,0.009821,48,0.075637
128287,33089.42,0.040815,0.012833,48,0.072899
113861,40701.69,0.033176,0.015786,43,0.266693
65427,46056.63,0.02924,0.017863,48,0.030307
116563,92452.82,0.014551,0.035857,48,0.024313
62191,19101.12,0.070427,0.007408,48,0.038024
111839,229286.39,0.005848,0.088926,48,0.013342
