trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
124321,WA,IT,CRUDE,MOTOR,8597.44,4163914909.35,7,7,4163903551.413,248.0,2285.0,8355.0,469.937,484320.32202
124261,WA,IT,CRUDE,CHEM1,7799.92,3777658806.76,7,7,3777648502.415,225.0,2073.0,7580.0,426.345,484320.199023
124296,WA,IT,CRUDE,GASDI,7116.1,3446473370.895,7,7,3446463969.928,205.0,1892.0,6915.0,388.967,484320.536656
128409,WE,IT,BASIC,BASIC,202.44,1670017040.563,7,7,1670016524.322,11.0,152.0,334.0,19.241,8249442.010289
72940,IN,IT,BASIC,BASIC,354.47,1508695658.499,7,7,1508695175.049,32.0,156.0,238.0,57.45,4256201.253982
21562,CN,IT,BASIC,BASIC,354.39,1485884688.286,7,7,1485882949.512,9.0,571.0,1127.0,31.774,4192795.192545
29016,DE,IT,BASIC,BASIC,975.59,1284493385.386,7,7,1284492565.112,16.0,214.0,563.0,27.274,1316632.381826
124305,WA,IT,CRUDE,KEROS,2507.4,1214385036.199,7,7,1214381723.144,72.0,667.0,2437.0,137.055,484320.426019
102858,RU,IT,BASIC,BASIC,229.91,1130594241.895,7,7,1130593604.37,8.0,146.0,472.0,11.525,4917551.397917
104474,RU,IT,NATUR,ELEC2,460.52,1099514371.417,7,7,1099513869.436,9.0,160.0,328.0,4.981,2387549.664329
124365,WA,IT,CRUDE,RUBBE,1914.39,927179636.346,7,7,927177107.705,55.0,509.0,1860.0,104.641,484321.186564
123515,WA,IT,BASIC,BASIC,225.76,585120289.318,7,7,585118278.004,9.0,168.0,1799.0,35.314,2591780.161756
29740,DE,IT,COKEO,BASIC,47.49,528906234.184,7,7,528906138.21,1.0,18.0,76.0,0.974,11137212.764456
127836,WA,IT,VEGE1,FOOD5,531.71,526053972.494,7,7,526047692.906,37.0,4168.0,2016.0,58.588,989362.570751
128453,WE,IT,BASIC,MACHI,62.99,519680029.763,7,7,519679869.775,3.0,47.0,104.0,5.988,8250198.916701
47333,FR,IT,BASIC,BASIC,614.12,514368444.516,7,7,514367957.126,11.0,145.0,320.0,11.39,837569.928542
124267,WA,IT,CRUDE,CONST,1012.75,490494173.948,7,7,490492836.591,29.0,269.0,984.0,55.357,484319.105355
22374,CN,IT,FABRI,FABRI,201.68,475200600.882,7,7,475199766.882,6.0,261.0,553.0,14.0,2356210.833409
72984,IN,IT,BASIC,MACHI,110.3,469479644.452,7,7,469479493.574,10.0,49.0,74.0,17.878,4256388.435648
103424,RU,IT,CRUDE,MOTOR,665.58,465556083.397,7,7,465555188.212,9.0,174.0,705.0,7.185,699474.268153
21606,CN,IT,BASIC,MACHI,110.28,462381270.734,7,7,462380728.846,3.0,178.0,351.0,9.888,4192793.532227
128429,WE,IT,BASIC,FABRI,54.64,450761104.41,7,7,450760965.217,3.0,41.0,90.0,5.193,8249654.180271
124299,WA,IT,CRUDE,HEAVY,912.07,441734855.4,7,7,441733651.546,26.0,242.0,886.0,49.854,484321.220301
141968,WM,IT,CRUDE,MOTOR,1482.53,434127316.1,7,7,434126008.466,12.0,223.0,957.0,115.634,292828.688863
77720,KR,IT,BASIC,BASIC,313.16,430261296.478,7,7,430260520.493,6.0,116.0,642.0,11.985,1373934.399278
103369,RU,IT,CRUDE,CHEM1,603.84,422369831.837,7,7,422369019.318,8.0,158.0,640.0,6.519,699473.09194
24390,CN,IT,RUBBE,RUBBE,288.84,420524457.038,7,7,420523220.277,11.0,628.0,576.0,21.761,1455907.96648
133064,WF,IT,CRUDE,MOTOR,1096.88,408921146.357,7,7,408919484.211,49.0,679.0,921.0,13.146,372803.904125
72960,IN,IT,BASIC,FABRI,95.68,407218192.974,7,7,407218062.467,9.0,42.0,64.0,15.507,4256042.986768
21582,CN,IT,BASIC,FABRI,95.65,401061191.291,7,7,401060721.715,3.0,154.0,304.0,8.576,4193007.750037
124380,WA,IT,CRUDE,TRAN1,826.63,400352450.982,7,7,400351358.798,24.0,220.0,803.0,45.184,484318.801619
29067,DE,IT,BASIC,MACHI,303.59,399711826.744,7,7,399711571.257,5.0,67.0,175.0,8.487,1316617.23622
128457,WE,IT,BASIC,MOTO1,48.31,398575912.054,7,7,398575788.462,3.0,36.0,80.0,4.592,8250381.123039
141910,WM,IT,CRUDE,CHEM1,1345.01,393856482.9,7,7,393855295.993,11.0,202.0,869.0,104.907,292827.921651
113748,TR,IT,BASIC,BASIC,277.15,392631233.554,7,7,392630416.076,8.0,111.0,685.0,13.478,1416674.124315
68614,ID,IT,BASIC,BASIC,74.14,390910551.827,7,7,390910477.831,6.0,15.0,51.0,1.996,5272599.835811
103401,RU,IT,CRUDE,GASDI,550.9,385340882.085,7,7,385340141.138,7.0,144.0,584.0,5.947,699475.189844
117311,TW,IT,HOTEL,MACHI,1997.84,375766069.182,7,7,375765736.487,76.0,133.0,100.0,23.695,188086.167652
133008,WF,IT,CRUDE,CHEM1,995.13,370988505.601,7,7,370986997.674,44.0,616.0,836.0,11.927,372804.06138
124322,WA,IT,CRUDE,NAPHT,760.68,368414524.635,7,7,368413520.056,22.0,202.0,739.0,41.579,484322.612183
72988,IN,IT,BASIC,MOTO1,84.6,360074019.284,7,7,360073903.573,8.0,37.0,57.0,13.711,4256194.081371
141944,WM,IT,CRUDE,GASDI,1227.09,359327284.22,7,7,359326201.51,10.0,185.0,792.0,95.71,292828.793503
21610,CN,IT,BASIC,MOTO1,84.58,354629820.663,7,7,354629406.08,2.0,136.0,269.0,7.583,4192833.065299
102902,RU,IT,BASIC,MACHI,71.54,351821110.851,7,7,351820912.265,2.0,46.0,147.0,3.586,4917823.746869
124344,WA,IT,CRUDE,PLAST,726.06,351643371.409,7,7,351642411.723,21.0,193.0,706.0,39.686,484317.234676
29042,DE,IT,BASIC,FABRI,263.33,346702843.78,7,7,346702622.418,4.0,58.0,152.0,7.362,1316609.743592
133041,WF,IT,CRUDE,GASDI,907.89,338464132.212,7,7,338462755.331,41.0,562.0,763.0,10.881,372803.01822
22405,CN,IT,FABRI,MOTO1,133.58,314745559.813,7,7,314745007.541,4.0,173.0,366.0,9.272,2356232.668161
29072,DE,IT,BASIC,MOTO1,232.84,306564609.368,7,7,306564413.859,4.0,51.0,134.0,6.509,1316632.062223
22398,CN,IT,FABRI,MACHI,129.99,306284957.966,7,7,306284420.943,4.0,168.0,356.0,9.023,2356219.385845
102878,RU,IT,BASIC,FABRI,62.06,305163297.913,7,7,305163126.802,2.0,39.0,127.0,3.111,4917230.066275
124270,WA,IT,CRUDE,CRUDE,590.55,286013798.354,7,7,286013018.075,17.0,157.0,574.0,32.279,484317.667181
102906,RU,IT,BASIC,MOTO1,54.87,269834151.832,7,7,269833999.081,2.0,35.0,113.0,2.751,4917699.140368
135147,WF,IT,NATUR,ELEC2,300.73,242235180.244,7,7,242234699.62,13.0,233.0,232.0,2.624,805490.573751
30241,DE,IT,ELEC1,DISTR,21.04,237982475.604,6,6,237982449.825,0.0,4.0,15.0,6.779,11310954.163688
22038,CN,IT,CHEM1,TEXTI,165.14,232912291.245,7,7,232911602.023,8.0,383.0,290.0,8.222,1410392.946863
124249,WA,IT,CRUDE,BIODI,475.9,230487886.44,7,7,230487257.427,14.0,127.0,462.0,26.013,484319.996722
124362,WA,IT,CRUDE,RESEA,469.75,227511580.461,7,7,227510959.784,14.0,125.0,456.0,25.677,484324.812051
30266,DE,IT,ELEC1,HOTEL,19.89,225034566.767,6,6,225034541.357,0.0,4.0,15.0,6.41,11313955.091352
18995,CH,IT,HOTEL,MACHI,1901.65,224796449.885,7,7,224795801.864,23.0,404.0,213.0,8.021,118211.263842
104454,RU,IT,NATUR,BASIC,90.6,216311664.76,7,7,216311565.78,2.0,32.0,64.0,0.98,2387545.968653
