trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
3803514,RU,RU,BASIC,BASIC,15156.19,82151017020.413,7,7,82150971065.596,599.0,15392.0,29271.0,692.817,5420294.745606
3806186,RU,RU,ELEC2,REALE,3966.77,52247317595.784,7,7,52247301820.675,215.0,4344.0,8119.0,3097.109,13171249.554621
3809246,RU,RU,TRAN2,CRUDE,2062.15,42684789422.594,7,7,42684785814.643,76.0,2178.0,1302.0,51.951,20699168.063717
3803546,RU,RU,BASIC,CONST,6084.8,32981402470.249,7,7,32981384019.102,241.0,6180.0,11752.0,278.147,5420293.595558
3796140,RU,RU,CEREA,FOOD5,4229.15,20308938948.902,7,7,20308821180.198,143.0,116133.0,1407.0,85.704,4802132.56775
3797543,RU,RU,NATUR,NATUR,4562.21,18680521816.413,7,7,18680515942.814,108.0,2544.0,3173.0,48.599,4094621.206918
3805918,RU,RU,ELEC1,CRUDE,597.26,17571220623.954,7,7,17571218926.144,35.0,373.0,935.0,354.81,29419717.750986
3803247,RU,RU,CEMEN,CONST,9907.38,17496344965.728,7,7,17496287593.139,517.0,19288.0,37223.0,344.589,1765991.106198
3797436,RU,RU,CRUDE,GASDI,15262.36,13047222012.49,7,7,13047198391.011,250.0,9085.0,14169.0,117.479,854862.682605
3806163,RU,RU,ELEC2,DISTR,984.58,12968171994.954,7,7,12968168080.228,53.0,1078.0,2015.0,768.726,13171273.024999
3797432,RU,RU,CRUDE,MOTOR,13719.38,11728179446.022,7,7,11728158212.419,225.0,8167.0,12736.0,105.603,854862.205582
3810670,RU,RU,REALE,REALE,15113.94,11488763815.47,7,7,11488737032.096,471.0,18128.0,7617.0,567.374,760143.537388
3797574,RU,RU,NATUR,LIQUE,2675.5,10955148362.312,7,7,10955144917.811,63.0,1492.0,1861.0,28.501,4094617.216338
3806028,RU,RU,ELEC1,REALE,347.74,10230340390.333,7,7,10230339402.755,20.0,217.0,544.0,206.578,29419509.95092
3806138,RU,RU,ELEC2,ALUM1,774.51,10201268153.451,7,7,10201265073.742,42.0,848.0,1585.0,604.709,13171254.281353
3804501,RU,RU,FABRI,CONST,9494.12,8975760954.991,7,7,8975736125.946,504.0,10616.0,13089.0,620.045,945402.096771
3802251,RU,RU,PFERT,WHEAT,2808.7,8674735677.221,7,7,8674723037.122,52.0,10500.0,1949.0,139.099,3088523.401296
3809198,RU,RU,LANDT,WHOLE,12363.33,8638726787.95,7,7,8638712710.404,771.0,7220.0,5838.0,248.546,698737.863339
3808574,RU,RU,WHOLE,CONST,14489.01,8110518842.937,7,7,8110485290.743,724.0,21483.0,11204.0,141.194,559770.394453
3801379,RU,RU,LIQUE,PFERT,1571.84,8038040289.278,7,7,8038038169.62,42.0,928.0,1126.0,23.658,5113777.667751
3808142,RU,RU,CONST,PUBLI,8234.91,7727152248.341,7,7,7727122977.254,415.0,19449.0,9246.0,161.087,938340.825624
