trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
84449,WM,KR,CRUDE,GASDI,21181.85,0,0
84456,WM,KR,CRUDE,NAPHT,11557.3,0,0
84455,WM,KR,CRUDE,MOTOR,8343.6,0,0
84452,WM,KR,CRUDE,KEROS,7157.87,0,0
71421,US,KR,CRUDE,GASDI,6170.14,0,0
12594,CN,KR,BASIC,CONST,5483.94,0,0
19883,DE,KR,MOTO1,MOTO1,5476.39,0,0
84450,WM,KR,CRUDE,HEAVY,5401.6,0,0
13017,CN,KR,CHEM1,PLAST,5182.77,0,0
45656,JP,KR,BASIC,CONST,4486.98,0,0
1747,AU,KR,BITUM,CEMEN,4320.77,0,0
12581,CN,KR,BASIC,BASIC,4195.98,0,0
76881,WA,KR,OFFIC,OFFIC,3786.59,0,0
1744,AU,KR,BITUM,BASIC,3562.87,0,0
14753,CN,KR,OFFIC,OFFIC,3546.22,0,0
13407,CN,KR,FABRI,CONST,3503.61,0,0
12981,CN,KR,CHEM1,HEALT,3461.18,0,0
45643,JP,KR,BASIC,BASIC,3433.16,0,0
71428,US,KR,CRUDE,NAPHT,3366.57,0,0
72606,US,KR,MOTO1,MOTO1,3280.81,0,0
13296,CN,KR,ELECT,CONST,3150.27,0,0
12953,CN,KR,CHEM1,CHEM1,3136.37,0,0
15676,CN,KR,TEXTI,TEXTI,3023.6,0,0
74886,WA,KR,CRUDE,GASDI,2938.46,0,0
82197,WL,KR,COPP1,COPP1,2929.24,0,0
15215,CN,KR,RADIO,RADIO,2870.6,0,0
62346,RU,KR,CRUDE,GASDI,2793.65,0,0
84829,WM,KR,GASDI,LANDT,2698.93,0,0
71263,US,KR,CHEM1,PLAST,2521.34,0,0
84451,WM,KR,CRUDE,KERO1,2465.57,0,0
71427,US,KR,CRUDE,MOTOR,2430.44,0,0
84460,WM,KR,CRUDE,REFI1,2399.66,0,0
13642,CN,KR,FURNI,FURNI,2237.93,0,0
71424,US,KR,CRUDE,KEROS,2085.04,0,0
45971,JP,KR,CHEM1,PLAST,2069.02,0,0
15203,CN,KR,RADIO,OFFIC,1981.94,0,0
