trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
107499,102232.06,0.223745,0.057784,41,0.057886
106919,176341.21,0.097392,0.099673,41,0.014645
116961,222844.47,0.070547,0.125958,41,0.024198
108564,222844.47,0.065537,0.125958,41,0.024198
110769,109007.35,0.124779,0.061614,41,0.037051
115044,18869.18,0.713541,0.010665,37,0.518677
118602,55951.66,0.225165,0.031625,20,0.060988
109582,134477.85,0.084353,0.076011,41,0.013301
116877,222844.47,0.04142,0.125958,41,0.024198
119924,104337.03,0.086952,0.058974,41,0.017772
116886,222844.47,0.039627,0.125958,41,0.024198
116971,222844.47,0.039484,0.125958,41,0.024198
116866,222844.47,0.037056,0.125958,41,0.024198
110809,109007.35,0.075244,0.061614,41,0.037051
73407,222844.47,0.036043,0.125958,41,0.024198
107077,116807.4,0.064416,0.066023,41,0.014268
108573,222844.47,0.030492,0.125958,41,0.024198
116959,222844.47,0.030321,0.125958,41,0.024198
116994,222844.47,0.030017,0.125958,41,0.024198
107080,116807.4,0.056822,0.066023,41,0.014268
108657,222844.47,0.029533,0.125958,41,0.024198
136410,109007.35,0.058012,0.061614,41,0.037051
130596,109007.35,0.056914,0.061614,41,0.037051
108595,222844.47,0.027702,0.125958,41,0.024198
107415,102232.06,0.048139,0.057784,41,0.057886
63748,116807.4,0.041759,0.066023,41,0.014268
55220,165409.34,0.028814,0.093494,41,0.00774
72190,176341.21,0.026233,0.099673,41,0.014645
119916,104337.03,0.043366,0.058974,41,0.017772
66120,109007.35,0.041484,0.061614,41,0.037051
125309,109007.35,0.04138,0.061614,41,0.037051
106503,165409.34,0.026906,0.093494,41,0.00774
106464,165409.34,0.026583,0.093494,41,0.00774
66572,165409.34,0.026368,0.093494,41,0.00774
109520,134477.85,0.031906,0.076011,41,0.013301
116910,222844.47,0.017695,0.125958,41,0.024198
66106,109007.35,0.03586,0.061614,41,0.037051
120125,23028.38,0.157098,0.013016,41,0.034397
25628,176341.21,0.020126,0.099673,41,0.014645
63294,165409.34,0.021009,0.093494,41,0.00774
63679,176341.21,0.019557,0.099673,41,0.014645
64008,102232.06,0.033274,0.057784,41,0.057886
109484,134477.85,0.025268,0.076011,41,0.013301
68360,222844.47,0.015138,0.125958,41,0.024198
116970,222844.47,0.014816,0.125958,41,0.024198
115531,40135.58,0.081691,0.022686,41,0.023799
69327,104337.03,0.031152,0.058974,41,0.017772
65692,104337.03,0.030814,0.058974,41,0.017772
55250,165409.34,0.019365,0.093494,41,0.00774
118005,10491.25,0.299616,0.00593,35,0.153272
119332,134477.85,0.022834,0.076011,41,0.013301
63262,165409.34,0.018435,0.093494,41,0.00774
113525,176341.21,0.01679,0.099673,41,0.014645
66533,165409.34,0.017743,0.093494,41,0.00774
109838,104337.03,0.027774,0.058974,41,0.017772
55310,165409.34,0.017483,0.093494,41,0.00774
109900,104337.03,0.026982,0.058974,41,0.017772
114253,102232.06,0.027533,0.057784,41,0.057886
116963,222844.47,0.012604,0.125958,41,0.024198
64585,30897.02,0.090243,0.017464,41,0.027281
56724,222844.47,0.012231,0.125958,41,0.024198
137053,165409.34,0.016456,0.093494,41,0.00774
107418,102232.06,0.026594,0.057784,41,0.057886
119340,134477.85,0.020156,0.076011,41,0.013301
56970,40789.24,0.066389,0.023055,41,0.019958
116899,222844.47,0.0121,0.125958,41,0.024198
15917,176341.21,0.015274,0.099673,41,0.014645
110844,109007.35,0.024687,0.061614,41,0.037051
136421,109007.35,0.024603,0.061614,41,0.037051
113501,176341.21,0.014975,0.099673,41,0.014645
56699,222844.47,0.011809,0.125958,41,0.024198
112487,13144.79,0.195058,0.00743,41,0.076398
126450,116807.4,0.021794,0.066023,41,0.014268
68851,55951.66,0.044708,0.031625,20,0.060988
108654,222844.47,0.011196,0.125958,41,0.024198
114730,26365.74,0.094482,0.014903,37,0.03535
42124,165409.34,0.01499,0.093494,41,0.00774
42521,176341.21,0.014058,0.099673,41,0.014645
54991,109007.35,0.022702,0.061614,41,0.037051
116849,222844.47,0.011104,0.125958,41,0.024198
117955,10491.25,0.233567,0.00593,35,0.153272
106926,176341.21,0.013825,0.099673,41,0.014645
110168,20162.1,0.12005,0.011396,41,0.033056
114731,26365.74,0.091514,0.014903,37,0.03535
17454,134477.85,0.017858,0.076011,41,0.013301
109147,55951.66,0.042574,0.031625,20,0.060988
108608,222844.47,0.010617,0.125958,41,0.024198
66506,165409.34,0.013849,0.093494,41,0.00774
112406,13144.79,0.173784,0.00743,41,0.076398
108650,222844.47,0.010198,0.125958,41,0.024198
114757,26365.74,0.086056,0.014903,37,0.03535
114523,27074.08,0.083546,0.015303,41,0.016891
44820,134477.85,0.01669,0.076011,41,0.013301
65687,104337.03,0.021465,0.058974,41,0.017772
117494,19205.85,0.116436,0.010856,38,0.038155
15997,116807.4,0.019032,0.066023,41,0.014268
110464,28747.48,0.076777,0.016249,41,0.019962
68592,40789.24,0.05393,0.023055,41,0.019958
141505,104337.03,0.021077,0.058974,41,0.017772
50190,109007.35,0.019774,0.061614,41,0.037051
115489,40135.58,0.053501,0.022686,41,0.023799
131723,116807.4,0.01833,0.066023,41,0.014268
50824,116807.4,0.018218,0.066023,41,0.014268
55303,165409.34,0.012789,0.093494,41,0.00774
115511,40135.58,0.052354,0.022686,41,0.023799
110795,109007.35,0.019062,0.061614,41,0.037051
116908,222844.47,0.009308,0.125958,41,0.024198
