trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
635366,DE,CN,MOTO1,MOTO1,16798.13,3315586695.113,7,7,3315579559.391,257.0,2571.0,4182.0,125.722,197378.320987
689283,DE,WA,SEACO,SEACO,980.5,2874379138.09,7,7,2874378656.217,30.0,201.0,239.0,11.873,2931544.250984
528753,DE,DK,SEACO,SEACO,926.26,2715367562.727,7,7,2715367108.511,28.0,190.0,225.0,11.216,2931539.268377
484633,DE,AT,ELEC1,DISTR,232.53,2557951256.117,7,7,2557951024.2,3.0,43.0,114.0,71.917,11000521.4644
533131,DE,ES,COKEO,BASIC,95.8,2354467721.581,7,7,2354465096.052,2.0,33.0,2589.0,1.529,24576907.323392
545700,DE,FR,BASIC,FABRI,1984.39,2255966926.903,7,7,2255965015.427,31.0,484.0,1344.0,52.476,1136856.629444
673815,DE,TW,SEACO,93197,602.04,1764902404.807,7,7,1764902109.517,18.0,124.0,146.0,7.29,2931536.78295
625313,DE,US,MOTO1,MOTO1,7702.06,1520219347.689,7,7,1520216075.045,118.0,1179.0,1918.0,57.644,197378.279017
563279,DE,IE,CHEM1,CHEM1,3191.14,1407737181.595,7,7,1407734658.48,43.0,1199.0,1114.0,167.115,441139.273612
665913,DE,CH,ELEC1,MACHI,109.3,1202369988.808,7,7,1202369879.003,2.0,20.0,54.0,33.805,11000640.336761
568126,DE,IT,BASIC,BASIC,1026.35,1166813967.522,7,7,1166812978.381,16.0,251.0,695.0,27.141,1136857.765404
673809,DE,TW,SEACO,SEACO,359.19,1052976113.939,7,7,1052975937.589,11.0,74.0,87.0,4.35,2931529.591411
591868,DE,PL,BASIC,FABRI,920.13,1046058144.747,7,7,1046057257.415,15.0,225.0,623.0,24.332,1136859.07942
634568,DE,CN,BASIC,BASIC,836.96,951500607.021,7,7,951499800.888,13.0,204.0,567.0,22.133,1136853.143544
626305,DE,US,SEACO,MOTO1,320.33,939071557.271,7,7,939071399.392,10.0,66.0,78.0,3.879,2931575.42931
634064,DE,CN,CHEM1,CHEM1,2090.24,922089515.287,7,7,922087862.824,28.0,785.0,730.0,109.463,441140.498358
489014,DE,BE,COKEO,FISH5,37.51,921781632.834,7,7,921780604.235,1.0,13.0,1014.0,0.599,24574290.398134
491199,DE,BE,MOTO1,MOTO1,4660.0,919783868.452,7,7,919781889.575,71.0,713.0,1160.0,34.877,197378.512543
650022,DE,IN,SEACO,MOTO1,310.17,909266384.304,7,7,909266231.548,10.0,64.0,75.0,3.756,2931509.766593
534210,DE,ES,BASIC,BASIC,786.84,894517875.353,7,7,894517117.546,12.0,192.0,533.0,20.807,1136848.50205
489024,DE,BE,COKEO,BASIC,34.4,845307858.411,7,7,845306914.862,1.0,12.0,930.0,0.549,24572902.860785
664828,DE,CH,BASIC,FABRI,730.37,830330543.907,7,7,830329839.593,12.0,178.0,495.0,19.314,1136862.883069
484226,DE,AT,MACHI,MACHI,4716.62,809027767.146,7,7,809026087.337,68.0,600.0,981.0,30.809,171527.018744
626265,DE,US,SEACO,MOTOR,271.94,797199797.746,7,7,797199664.453,8.0,56.0,66.0,3.293,2931528.270008
490478,DE,BE,BASIC,FABRI,688.0,782159223.236,7,7,782158560.042,11.0,168.0,466.0,18.194,1136859.336099
