trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
87502,1015.34,7.9e-05,0.000738,45,0.246756
87503,3702.89,8e-06,0.002691,46,0.064777
87504,24830.89,1.3e-05,0.018044,47,0.039235
87505,3021.81,7e-06,0.002196,46,0.061401
87506,2998.7,3e-06,0.002179,46,0.025953
87507,36520.75,1.2e-05,0.026538,48,0.217592
87508,794.78,8.8e-05,0.000578,45,0.269658
87509,38479.69,5e-06,0.027962,48,0.015933
87510,124567.67,0.0,0.090518,48,0.013271
87511,694.08,0.000821,0.000504,44,0.073768
87512,18666.01,2e-06,0.013564,48,0.025248
87513,2134.55,4.7e-05,0.001551,45,0.252279
87514,11163.34,2e-06,0.008112,48,0.140253
87515,3021.81,3e-05,0.002196,46,0.061401
87516,16190.98,1e-06,0.011765,48,0.04185
87517,38479.69,5e-06,0.027962,48,0.015933
87518,870.89,1.1e-05,0.000633,46,0.037164
87519,54522.12,0.0,0.039619,48,0.069036
87520,33672.63,1e-06,0.024469,48,0.01192
87521,124567.67,0.0,0.090518,48,0.013271
87522,7702.31,3e-06,0.005597,48,0.073217
87523,11163.34,2.4e-05,0.008112,48,0.140253
87524,7754.3,1e-06,0.005635,46,0.235256
87525,954.71,6.3e-05,0.000694,46,0.066045
87526,1015.34,4.9e-05,0.000738,45,0.246756
87527,2998.7,3e-06,0.002179,46,0.025953
87528,38479.69,0.0,0.027962,48,0.015933
87529,45934.28,2e-06,0.033379,48,0.033935
87530,15669.76,7.3e-05,0.011387,48,0.060122
87531,41497.07,1.1e-05,0.030154,48,0.050466
87532,57856.12,0.0,0.042042,48,0.090323
87533,15041.43,1.5e-05,0.01093,48,0.03367
87534,9298.27,1.1e-05,0.006757,48,0.015342
87535,6521.43,1.5e-05,0.004739,48,0.02283
87536,4919.67,4.1e-05,0.003575,46,0.041799
87537,34241.5,1e-06,0.024882,48,0.018985
87538,55068.46,9e-06,0.040016,48,0.016411
87539,28252.34,1e-06,0.02053,48,0.036367
87540,74251.51,0.0,0.053956,48,0.082293
87541,33672.63,2.7e-05,0.024469,48,0.01192
87542,24964.35,2e-06,0.018141,48,0.22723
87543,2711.3,7e-06,0.00197,48,0.028453
87544,753.14,1.3e-05,0.000547,45,0.024467
87545,2037.95,1.5e-05,0.001481,48,0.023343
87546,124567.67,0.0,0.090518,48,0.013271
87547,11648.51,1e-06,0.008465,48,0.011613
87548,8968.74,5.5e-05,0.006517,48,0.033963
87549,12591.85,4.2e-05,0.00915,48,0.01816
87550,5358.9,0.000485,0.003894,46,0.05343
87551,36520.75,1e-06,0.026538,48,0.217592
87552,11917.46,1.4e-05,0.00866,48,0.017527
87553,12591.85,1e-06,0.00915,48,0.01816
87554,2134.55,0.000253,0.001551,45,0.252279
87555,36520.75,1e-06,0.026538,48,0.217592
87556,15403.12,5.2e-05,0.011193,48,0.047255
87557,11917.46,8e-06,0.00866,48,0.017527
87558,41497.07,0.0,0.030154,48,0.050466
87559,607.67,0.000905,0.000442,45,0.025344
87560,465.14,0.000107,0.000338,38,0.069625
87561,966.92,0.000527,0.000703,47,0.03557
87562,3702.89,3.5e-05,0.002691,46,0.064777
87563,4909.2,0.00011,0.003567,48,0.047195
87564,2545.75,2.7e-05,0.00185,47,0.147155
87565,431.3,2.3e-05,0.000313,46,0.075165
87566,2998.7,0.001034,0.002179,46,0.025953
87567,16190.98,6e-06,0.011765,48,0.04185
87568,4891.45,0.000166,0.003554,40,0.287597
87569,5358.9,0.001177,0.003894,46,0.05343
87570,9698.95,0.000156,0.007048,48,0.435239
87571,2134.55,0.000408,0.001551,45,0.252279
87572,1754.55,0.000188,0.001275,43,0.126524
87573,3489.2,7.7e-05,0.002535,46,0.200881
87574,36520.75,0.000227,0.026538,48,0.217592
87575,5911.6,0.000814,0.004296,48,0.063174
87576,15403.12,1.7e-05,0.011193,48,0.047255
87577,38479.69,2.7e-05,0.027962,48,0.015933
87578,5868.13,7e-06,0.004264,48,0.028717
87579,8705.94,2.9e-05,0.006326,46,0.047255
87580,4312.01,2.8e-05,0.003133,46,0.04728
87581,7217.72,2.8e-05,0.005245,46,0.047259
87582,1356.95,2.9e-05,0.000986,46,0.047368
87583,1446.71,2.8e-05,0.001051,46,0.047349
87584,1341.82,3e-05,0.000975,46,0.047381
87585,418.28,2.4e-05,0.000304,43,0.047657
