trade_id,region1,region2,industry1,industry2,amount
87502,AT,CN,CROPS,CROPS,0.08
87503,AT,CN,CROPS,CATTL,0.03
87504,AT,CN,CROPS,POULT,0.33
87505,AT,CN,CROPS,FORES,0.02
87506,AT,CN,CROPS,FISHF,0.01
87507,AT,CN,CROPS,FOOD5,0.43
87508,AT,CN,CROPS,TOBAC,0.07
87509,AT,CN,CROPS,WOODW,0.20
87510,AT,CN,CROPS,CONST,0.05
87511,AT,CN,MEATA,INLAN,0.57
87512,AT,CN,MEATA,PUBLI,0.04
87513,AT,CN,ANIMA,MEAT4,0.10
87514,AT,CN,FORES,VEGET,0.02
87515,AT,CN,FORES,FORES,0.09
87516,AT,CN,FORES,BITUM,0.01
87517,AT,CN,FORES,WOODW,0.21
87518,AT,CN,FORES,BIOGA,0.01
87519,AT,CN,FORES,BASIC,0.02
87520,AT,CN,FORES,FURNI,0.02
87521,AT,CN,FORES,CONST,0.04
87522,AT,CN,NONFE,NONF1,0.02
87523,AT,CN,CHEMI,VEGET,0.27
87524,AT,CN,CHEMI,OILSE,0.01
87525,AT,CN,CHEMI,SUGAR,0.06
87526,AT,CN,CHEMI,CROPS,0.05
87527,AT,CN,CHEMI,FISHF,0.01
87528,AT,CN,CHEMI,WOODW,0.01
87529,AT,CN,CHEMI,PLAST,0.07
87530,AT,CN,CHEMI,PFERT,1.14
87531,AT,CN,CHEMI,CHEM1,0.47
87532,AT,CN,CHEMI,RUBBE,0.02
87533,AT,CN,CHEMI,GLASS,0.23
87534,AT,CN,CHEMI,CERAM,0.10
87535,AT,CN,CHEMI,NONME,0.10
87536,AT,CN,CHEMI,FOUND,0.20
87537,AT,CN,CHEMI,FABRI,0.03
87538,AT,CN,CHEMI,MACHI,0.49
87539,AT,CN,CHEMI,ELECT,0.02
87540,AT,CN,CHEMI,MOTO1,0.02
87541,AT,CN,CHEMI,FURNI,0.91
87542,AT,CN,CHEMI,ELEC1,0.04
87543,AT,CN,CHEMI,ELEC4,0.02
87544,AT,CN,CHEMI,TRAN1,0.01
87545,AT,CN,CHEMI,DISTR,0.03
87546,AT,CN,CHEMI,CONST,0.01
87547,AT,CN,CHEMI,WHOLE,0.01
87548,AT,CN,CHEMI,EDUCA,0.49
87549,AT,CN,CHEMI,HEALT,0.53
87550,AT,CN,MEATP,MEATP,2.60
87551,AT,CN,MEATP,FOOD5,0.05
87552,AT,CN,MEATP,HOTEL,0.17
87553,AT,CN,MEATP,HEALT,0.01
87554,AT,CN,MEAT4,MEAT4,0.54
87555,AT,CN,MEAT4,FOOD5,0.02
87556,AT,CN,MEAT4,WEARI,0.80
87557,AT,CN,MEAT4,HOTEL,0.09
87558,AT,CN,VEGE1,CHEM1,0.01
87559,AT,CN,DAIRY,PADDY,0.55
87560,AT,CN,DAIRY,WHEAT,0.05
