trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
20723,WM,CN,CRUDE,MOTOR,68239.54,0,0
20716,WM,CN,CRUDE,GASDI,54028.1,0,0
62131,WM,IN,CRUDE,GASDI,53940.86,0,0
62142,WM,IN,CRUDE,MOTOR,30969.14,0,0
71308,WM,JP,CRUDE,GASDI,26923.83,0,0
20719,WM,CN,CRUDE,KEROS,26701.2,0,0
20720,WM,CN,CRUDE,LIQUE,22487.36,0,0
73920,WM,KR,CRUDE,GASDI,22168.44,0,0
122737,WM,WA,CRUDE,GASDI,21416.01,0,0
122751,WM,WA,CRUDE,MOTOR,20144.89,0,0
20724,WM,CN,CRUDE,NAPHT,19634.77,0,0
71314,WM,JP,CRUDE,MOTOR,17549.65,0,0
20717,WM,CN,CRUDE,HEAVY,12565.06,0,0
117487,WM,US,CRUDE,MOTOR,10575.09,0,0
73927,WM,KR,CRUDE,NAPHT,9854.37,0,0
73923,WM,KR,CRUDE,KEROS,9336.67,0,0
62138,WM,IN,CRUDE,LIQUE,9027.02,0,0
71310,WM,JP,CRUDE,KERO1,8893.03,0,0
73926,WM,KR,CRUDE,MOTOR,8607.08,0,0
22817,WM,CN,PLAST,RUBBE,8556.74,0,0
71309,WM,JP,CRUDE,HEAVY,8546.02,0,0
122739,WM,WA,CRUDE,HEAVY,8495.16,0,0
62143,WM,IN,CRUDE,NAPHT,7857.51,0,0
122743,WM,WA,CRUDE,KEROS,7677.84,0,0
62136,WM,IN,CRUDE,KEROS,7258.13,0,0
71311,WM,JP,CRUDE,KEROS,7195.65,0,0
20725,WM,CN,CRUDE,NONSP,6689.42,0,0
122746,WM,WA,CRUDE,LIQUE,6594.13,0,0
117480,WM,US,CRUDE,GASDI,6071.18,0,0
120309,WM,US,RESEA,PUBLI,5907.69,0,0
71315,WM,JP,CRUDE,NAPHT,5804.45,0,0
20087,WM,CN,BASIC,CONST,5684.63,0,0
121466,WM,WA,BASIC,BASIC,5250.28,0,0
73921,WM,KR,CRUDE,HEAVY,5129.33,0,0
118120,WM,US,FURNI,REALE,4972.46,0,0
21985,WM,CN,LIQUE,PFERT,4828.83,0,0
134421,WM,WF,CEMEN,CONST,4412.58,0,0
100985,WM,RU,HOTEL,RESEA,4375.51,0,0
71312,WM,JP,CRUDE,LIQUE,4075.01,0,0
34084,WM,DK,SEACO,SEACO,4042.19,0,0
20071,WM,CN,BASIC,BASIC,3970.02,0,0
63862,WM,IN,PFERT,PFERT,3798.57,0,0
63877,WM,IN,PFERT,VEGET,3721.68,0,0
20713,WM,CN,CRUDE,BITU1,3680.03,0,0
63482,WM,IN,NATU1,GASDI,3572.88,0,0
124795,WM,WA,KEROS,AIRTR,3532.66,0,0
57597,WM,ID,BASIC,CONST,3288.07,0,0
122752,WM,WA,CRUDE,NAPHT,3220.25,0,0
22363,WM,CN,NATU1,MOTOR,3186.68,0,0
121506,WM,WA,BASIC,FABRI,3166.01,0,0
36560,WM,ES,CRUDE,GASDI,2901.15,0,0
63858,WM,IN,PFERT,PADDY,2845.77,0,0
20718,WM,CN,CRUDE,KERO1,2815.76,0,0
