trade_id,region1,region2,industry1,industry2,amount
1249,FR,FR,BUSIN,CONST,45375.18
13962,FR,FR,WHOLE,WHOLE,31613.90
2164,FR,FR,CONST,CONST,30663.64
13409,FR,FR,TRANS,TRANS,30486.48
551,FR,FR,AUXIL,INSUR,29629.86
1238,FR,FR,BUSIN,BUSIN,27382.29
13955,FR,FR,WHOLE,TRANS,26589.32
11003,FR,FR,RAILW,RAILW,24746.86
4604,FR,FR,FINAN,FINAN,21341.71
4431,FR,FR,FABRI,CONST,20398.19
1395,FR,FR,CEMEN,CONST,18386.83
2604,FR,FR,DIST1,ELEC3,15949.04
4450,FR,FR,FABRI,FABRI,14788.84
10359,FR,FR,PLAST,RUBBE,13260.90
11429,FR,FR,RENTI,CONST,12910.22
1338,FR,FR,BUSIN,PUBLI,12760.69
13900,FR,FR,WHOLE,MOTO1,11520.14
11041,FR,FR,RAWMI,DAIRY,11202.01
1332,FR,FR,BUSIN,PLAST,10770.06
2496,FR,FR,DAIRY,DAIRY,10176.23
532,FR,FR,AUXIL,FINAN,10004.97
1277,FR,FR,BUSIN,FOOD5,9995.22
2018,FR,FR,COMPU,COMPU,9758.17
4677,FR,FR,FINAN,REALE,9470.04
1254,FR,FR,BUSIN,DIST1,9447.37
4584,FR,FR,FINAN,CONST,9213.53
11575,FR,FR,RESEA,CHEM1,8648.10
11519,FR,FR,RENTI,PUBLI,7972.49
1305,FR,FR,BUSIN,MOTO1,7872.15
4477,FR,FR,FABRI,MACHI,7796.61
4484,FR,FR,FABRI,MOTO1,7434.45
1248,FR,FR,BUSIN,COMPU,7236.75
1363,FR,FR,BUSIN,TRANS,7161.17
11914,FR,FR,RUBBE,MOTO1,7123.88
1298,FR,FR,BUSIN,MACHI,7025.42
1231,FR,FR,BUSIN,BEVER,6978.28
11417,FR,FR,RENTI,BUSIN,6777.67
10477,FR,FR,POSTT,PUBLI,6724.74
7787,FR,FR,MACHI,MOTO1,6452.63
11101,FR,FR,REALE,FINAN,6174.53
13846,FR,FR,WHOLE,CHEM1,6118.90
14291,FR,FR,WOODW,CONST,5925.92
10472,FR,FR,POSTT,POSTT,5816.00
13113,FR,FR,TEXTI,TEXTI,5811.52
11529,FR,FR,RENTI,RESEA,5505.82
1377,FR,FR,CATTL,MEATC,5431.83
2597,FR,FR,DIST1,DISTR,5396.14
1388,FR,FR,CEMEN,CEMEN,5341.64
10382,FR,FR,POSTT,BUSIN,5255.27
11072,FR,FR,REALE,BUSIN,5247.59
1269,FR,FR,BUSIN,FABRI,5095.13
13938,FR,FR,WHOLE,RETA1,4987.88
13474,FR,FR,VEGET,FOOD5,4334.64
11620,FR,FR,RESEA,MACHI,4272.22
1284,FR,FR,BUSIN,HEALT,4259.42
7733,FR,FR,MACHI,CONST,4246.57
1687,FR,FR,CHEM1,PLAST,4236.73
10411,FR,FR,POSTT,FINAN,4227.49
11043,FR,FR,RAWMI,FOOD5,4212.44
10772,FR,FR,PULP5,PAPER,4164.63
7780,FR,FR,MACHI,MACHI,4143.98
13466,FR,FR,VEGET,BEVER,4063.55
3506,FR,FR,ELEC3,DISTR,4052.59
4572,FR,FR,FINAN,BUSIN,4006.33
7360,FR,FR,LANDT,LANDT,3974.04
693,FR,FR,BASIC,MOTO1,3905.09
10393,FR,FR,POSTT,COMPU,3901.93
12072,FR,FR,SANDC,CHEM1,3868.37
5932,FR,FR,FOUND,MOTO1,3856.32
12180,FR,FR,SEACO,SEACO,3741.40
13085,FR,FR,TEXTI,PAPER,3655.52
1341,FR,FR,BUSIN,REALE,3619.81
12077,FR,FR,SANDC,CONST,3593.83
13118,FR,FR,TEXTI,WEARI,3582.15
11175,FR,FR,REALE,RESEA,3546.38
1228,FR,FR,BUSIN,AUXIL,3544.22
1289,FR,FR,BUSIN,INSUR,3504.69
10399,FR,FR,POSTT,DIST1,3425.29
11907,FR,FR,RUBBE,MACHI,3397.52
688,FR,FR,BASIC,MACHI,3371.58
7414,FR,FR,LANDT,RETA1,3358.13
5619,FR,FR,FOOD5,RAWMI,3278.62
1270,FR,FR,BUSIN,FINAN,3253.96
1349,FR,FR,BUSIN,RUBBE,3239.81
490,FR,FR,AUXIL,AUXIL,3205.29
4562,FR,FR,FINAN,AUXIL,3066.31
10776,FR,FR,PULP5,PLAST,3052.48
785,FR,FR,BEVER,FOOD5,3017.54
11174,FR,FR,REALE,RENTI,3012.04
2603,FR,FR,DIST1,ELEC2,2985.59
2747,FR,FR,DISTR,DISTR,2981.97
7403,FR,FR,LANDT,PUBLI,2953.89
5869,FR,FR,FORES,WOODW,2947.06
1225,FR,FR,BUSIN,ALUM1,2940.99
14393,FR,FR,WOODW,WOODW,2915.59
13496,FR,FR,VEGET,VEGET,2892.25
11958,FR,FR,RUBBE,RUBBE,2876.43
11648,FR,FR,RESEA,PLAST,2871.78
1367,FR,FR,BUSIN,WEARI,2855.23
2253,FR,FR,CONST,PUBLI,2836.55
11470,FR,FR,RENTI,INSUR,2829.55
11434,FR,FR,RENTI,DIST1,2828.20
10394,FR,FR,POSTT,CONST,2689.45
11863,FR,FR,RUBBE,DIST1,2685.34
11451,FR,FR,RENTI,FINAN,2635.97
743,FR,FR,BEVER,BEVER,2580.20
2009,FR,FR,COMPU,BUSIN,2578.14
6948,FR,FR,INSUR,INSUR,2553.30
11227,FR,FR,RECRE,COMPU,2479.91
7846,FR,FR,MACHI,TRANS,2471.39
2693,FR,FR,DIST1,STEAM,2385.36
2605,FR,FR,DIST1,ELEC4,2382.80
1253,FR,FR,BUSIN,DAIRY,2370.04
4623,FR,FR,FINAN,INSUR,2344.51
9996,FR,FR,PIGS9,MEATP,2331.56
11082,FR,FR,REALE,COMPU,2317.61
10486,FR,FR,POSTT,RENTI,2316.36
5527,FR,FR,FOOD5,CATTL,2299.87
