trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
4166367,RU,RU,PRECI,FABRI,29.18,29703.0,1.0,1.0,29703.0,1017.923235
4166361,RU,RU,PRECI,CERAM,21.65,22041.0,1.0,1.0,22041.0,1018.060046
4166346,RU,RU,PRECI,PRINT,21.62,22006.0,1.0,1.0,22006.0,1017.853839
4166344,RU,RU,PRECI,PULP5,16.81,17115.0,1.0,1.0,17115.0,1018.143962
4166343,RU,RU,PRECI,WOODW,13.33,13572.0,1.0,1.0,13572.0,1018.154539
4170150,RU,RU,CERAM,CONST,2887.1,11161.0,1.0,1.0,11161.0,3.865817
4166345,RU,RU,PRECI,PAPER,10.92,11119.0,1.0,1.0,11119.0,1018.223443
4167983,RU,RU,PULP5,PAPER,6202.16,10338.0,1.0,1.0,10338.0,1.666839
4170332,RU,RU,CEMEN,CONST,23180.02,7905.0,1.0,1.0,7905.0,0.341026
4166357,RU,RU,PRECI,PFERT,4.96,5047.0,1.0,1.0,5047.0,1017.540323
4171342,RU,RU,FABRI,FABRI,5220.16,4472.0,1.0,1.0,4472.0,0.856679
4168089,RU,RU,PAPER,PAPER,3240.64,4202.0,1.0,1.0,4202.0,1.296657
4166383,RU,RU,PRECI,CONST,4.0,4073.0,1.0,1.0,4073.0,1018.25
4168213,RU,RU,PRINT,PRINT,4217.32,4054.0,1.0,1.0,4054.0,0.961274
4166382,RU,RU,PRECI,STEAM,3.92,3988.0,1.0,1.0,3988.0,1017.346939
4166295,RU,RU,NICKE,BASIC,22.05,3933.0,1.0,1.0,3933.0,178.367347
4166296,RU,RU,NICKE,NONF1,21.46,3828.0,1.0,1.0,3828.0,178.378378
4165745,RU,RU,FISHF,FISH5,9607.04,3189.0,1.0,1.0,3189.0,0.331944
4174634,RU,RU,LANDT,CONST,30601.47,2985.0,1.0,1.0,2985.0,0.097544
4166358,RU,RU,PRECI,CHEM1,2.57,2616.0,1.0,1.0,2616.0,1017.898833
4166374,RU,RU,PRECI,FURNI,2.54,2585.0,1.0,1.0,2585.0,1017.716535
4168090,RU,RU,PAPER,PRINT,1925.02,2496.0,1.0,1.0,2496.0,1.29661
4166376,RU,RU,PRECI,ELEC2,2.37,2410.0,1.0,1.0,2410.0,1016.877637
4166386,RU,RU,PRECI,WHOLE,2.23,2269.0,1.0,1.0,2269.0,1017.488789
