trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
8966,CN,CN,SANDC,ALUM1,19.41,3046939.0,1.0,1.0,3046939.0,156977.794951
8980,CN,CN,SANDC,ELEC4,14.24,2235579.0,1.0,1.0,2235579.0,156992.907303
8967,CN,CN,SANDC,BEVER,10.84,1701705.0,1.0,1.0,1701705.0,156983.856089
8988,CN,CN,SANDC,NONF1,7.8,1224852.0,1.0,1.0,1224852.0,157032.307692
8986,CN,CN,SANDC,MEDIC,7.74,1215755.0,1.0,1.0,1215755.0,157074.289406
8993,CN,CN,SANDC,RAILW,7.74,1215283.0,1.0,1.0,1215283.0,157013.307494
2304,CN,CN,DISTR,DISTR,78538.17,1110764.0,1.0,1.0,1110764.0,14.142983
1239,CN,CN,CERAM,CONST,359100.08,1091242.0,1.0,1.0,1091242.0,3.038824
6784,CN,CN,NONF1,NONF1,30614.06,1024323.0,1.0,1.0,1024323.0,33.459234
7096,CN,CN,OFFIC,OFFIC,847302.1,981622.0,1.0,1.0,981622.0,1.158527
8973,CN,CN,SANDC,COPP1,5.81,912267.0,1.0,1.0,912267.0,157016.695353
174,CN,CN,ALUM1,ALUM1,45182.58,851507.0,1.0,1.0,851507.0,18.845914
8981,CN,CN,SANDC,ELEC5,5.26,825162.0,1.0,1.0,825162.0,156874.904943
190,CN,CN,ALUM1,FABRI,41521.64,782514.0,1.0,1.0,782514.0,18.845932
8987,CN,CN,SANDC,MEMBE,4.88,766629.0,1.0,1.0,766629.0,157096.106557
9787,CN,CN,TRANS,TRANS,121073.92,720539.0,1.0,1.0,720539.0,5.951232
8979,CN,CN,SANDC,ELEC3,4.4,690266.0,1.0,1.0,690266.0,156878.636364
3746,CN,CN,FABRI,FABRI,200293.61,643816.0,1.0,1.0,643816.0,3.214361
189,CN,CN,ALUM1,ELECT,34124.59,643109.0,1.0,1.0,643109.0,18.845911
