trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
1205012,FR,FR,SANDC,CHEM1,2341.96,84214.0,1.0,1.0,84214.0,35.95877
1208800,FR,FR,CEMEN,CONST,17424.18,35528.0,1.0,1.0,35528.0,2.039006
1205022,FR,FR,SANDC,CEMEN,509.41,18318.0,1.0,1.0,18318.0,35.959247
1208780,FR,FR,CEMEN,CEMEN,6516.64,13287.0,1.0,1.0,13287.0,2.038934
1204922,FR,FR,STONE,CONST,1909.67,12933.0,1.0,1.0,12933.0,6.772374
1204903,FR,FR,STONE,CEMEN,1487.11,10071.0,1.0,1.0,10071.0,6.772196
1204979,FR,FR,SANDC,SANDC,276.03,9926.0,1.0,1.0,9926.0,35.959859
1204978,FR,FR,SANDC,STONE,187.36,6737.0,1.0,1.0,6737.0,35.957515
1204907,FR,FR,STONE,FOUND,920.41,6233.0,1.0,1.0,6233.0,6.771982
1212670,FR,FR,WHOLE,WHOLE,37904.07,6100.0,1.0,1.0,6100.0,0.160933
1210073,FR,FR,TRANS,TRANS,31052.44,5682.0,1.0,1.0,5682.0,0.182981
1204904,FR,FR,STONE,NONME,813.13,5507.0,1.0,1.0,5507.0,6.772595
1205018,FR,FR,SANDC,RUBBE,147.35,5298.0,1.0,1.0,5298.0,35.955209
1205044,FR,FR,SANDC,CONST,138.31,4973.0,1.0,1.0,4973.0,35.955462
1204994,FR,FR,SANDC,PULP5,133.45,4799.0,1.0,1.0,4799.0,35.961034
1213212,FR,FR,SEACO,SEACO,18559.4,4598.0,1.0,1.0,4598.0,0.247745
1207704,FR,FR,PLAST,RUBBE,22761.78,4144.0,1.0,1.0,4144.0,0.18206
1209331,FR,FR,FOUND,MOTO1,4620.85,3974.0,1.0,1.0,3974.0,0.860015
1212653,FR,FR,WHOLE,TRANS,21325.59,3432.0,1.0,1.0,3432.0,0.160933
1206486,FR,FR,PULP5,PLAST,5321.35,3326.0,1.0,1.0,3326.0,0.625029
1206466,FR,FR,PULP5,PAPER,5118.36,3199.0,1.0,1.0,3199.0,0.625005
1209475,FR,FR,FABRI,CONST,16812.39,2825.0,1.0,1.0,2825.0,0.168031
1204577,FR,FR,RAWMI,DAIRY,15559.4,2761.0,1.0,1.0,2761.0,0.177449
1205019,FR,FR,SANDC,GLASS,72.45,2605.0,1.0,1.0,2605.0,35.955832
1205011,FR,FR,SANDC,PLAST,69.9,2514.0,1.0,1.0,2514.0,35.965665
1205020,FR,FR,SANDC,CERAM,66.91,2406.0,1.0,1.0,2406.0,35.958751
1209451,FR,FR,FABRI,FABRI,13958.09,2345.0,1.0,1.0,2345.0,0.168003
1208412,FR,FR,RUBBE,CONST,9271.01,2272.0,1.0,1.0,2272.0,0.245065
1205136,FR,FR,CHEMI,CHEM1,518.09,2191.0,1.0,1.0,2191.0,4.228995
1205503,FR,FR,DAIRY,DAIRY,11737.07,2120.0,1.0,1.0,2120.0,0.180624
1209327,FR,FR,FOUND,MACHI,2462.3,2118.0,1.0,1.0,2118.0,0.860171
1214058,FR,FR,AUXIL,INSUR,30781.55,1946.0,1.0,1.0,1946.0,0.06322
1208393,FR,FR,RUBBE,MOTO1,7397.75,1813.0,1.0,1.0,1813.0,0.245075
1205021,FR,FR,SANDC,BRICK,49.93,1795.0,1.0,1.0,1795.0,35.95033
1207946,FR,FR,CHEM1,HEALT,774.07,1680.0,1.0,1.0,1680.0,2.170346
1212982,FR,FR,RAILW,RAILW,24112.69,1637.0,1.0,1.0,1637.0,0.06789
1204980,FR,FR,SANDC,CHEMI,45.15,1623.0,1.0,1.0,1623.0,35.946844
1213755,FR,FR,FINAN,FINAN,21686.41,1590.0,1.0,1.0,1590.0,0.073318
1211973,FR,FR,DIST1,ELEC3,14811.63,1552.0,1.0,1.0,1552.0,0.104783
1204525,FR,FR,CATTL,MEATC,8017.13,1529.0,1.0,1.0,1529.0,0.190717
1204908,FR,FR,STONE,FABRI,223.42,1513.0,1.0,1.0,1513.0,6.771999
1209456,FR,FR,FABRI,MOTO1,8861.15,1489.0,1.0,1.0,1489.0,0.168037
1209452,FR,FR,FABRI,MACHI,8775.78,1474.0,1.0,1.0,1474.0,0.167962
1205031,FR,FR,SANDC,FABRI,40.87,1470.0,1.0,1.0,1470.0,35.967702
1214629,FR,FR,RESEA,MOTO1,9277.71,1420.0,1.0,1.0,1420.0,0.153055
1214630,FR,FR,RESEA,TRANS,8883.06,1359.0,1.0,1.0,1359.0,0.152988
1209347,FR,FR,FOUND,CONST,1576.46,1356.0,1.0,1.0,1356.0,0.860155
1204444,FR,FR,VEGET,FOOD5,6744.24,1310.0,1.0,1.0,1310.0,0.19424
1208721,FR,FR,BRICK,CONST,1149.4,1293.0,1.0,1.0,1293.0,1.124935
1217982,FR,FR,INERT,BASIC,8340.33,1292.0,1.0,1.0,1292.0,0.15491
1214606,FR,FR,RESEA,CHEM1,8346.68,1277.0,1.0,1.0,1277.0,0.152995
1208797,FR,FR,CEMEN,DIST1,612.56,1249.0,1.0,1.0,1249.0,2.038984
1204995,FR,FR,SANDC,PAPER,28.9,1039.0,1.0,1.0,1039.0,35.951557
1205037,FR,FR,SANDC,TRANS,27.83,1001.0,1.0,1.0,1001.0,35.968379
1207036,FR,FR,KEROS,AIRTR,3512.62,993.0,1.0,1.0,993.0,0.282695
1212652,FR,FR,WHOLE,MOTO1,6085.03,979.0,1.0,1.0,979.0,0.160887
1204445,FR,FR,VEGET,BEVER,4977.62,967.0,1.0,1.0,967.0,0.19427
1213743,FR,FR,FINAN,CONST,13094.86,960.0,1.0,1.0,960.0,0.073311
1213758,FR,FR,FINAN,REALE,12971.14,951.0,1.0,1.0,951.0,0.073317
1205113,FR,FR,CHEMI,FOOD5,224.4,949.0,1.0,1.0,949.0,4.229055
1209023,FR,FR,BASIC,FABRI,4471.82,944.0,1.0,1.0,944.0,0.2111
1212648,FR,FR,WHOLE,MACHI,5786.17,931.0,1.0,1.0,931.0,0.160901
1209213,FR,FR,COPP1,COPP1,2244.96,906.0,1.0,1.0,906.0,0.403571
1209605,FR,FR,MACHI,MOTO1,6057.62,901.0,1.0,1.0,901.0,0.148738
1205133,FR,FR,CHEMI,PLAST,210.77,891.0,1.0,1.0,891.0,4.227357
1213195,FR,FR,TRAN2,TRAN2,1715.73,862.0,1.0,1.0,862.0,0.50241
1208375,FR,FR,RUBBE,RUBBE,3386.73,830.0,1.0,1.0,830.0,0.245074
1205114,FR,FR,CHEMI,BEVER,190.63,806.0,1.0,1.0,806.0,4.228086
1211983,FR,FR,DIST1,DISTR,7524.06,788.0,1.0,1.0,788.0,0.104731
1207923,FR,FR,CHEM1,CONST,355.07,771.0,1.0,1.0,771.0,2.171403
1214625,FR,FR,RESEA,MACHI,4907.61,751.0,1.0,1.0,751.0,0.153028
1206410,FR,FR,WOODW,CONST,5688.38,746.0,1.0,1.0,746.0,0.131145
1204429,FR,FR,VEGET,VEGET,3822.0,742.0,1.0,1.0,742.0,0.194139
1206118,FR,FR,TEXTI,TEXTI,5400.39,721.0,1.0,1.0,721.0,0.133509
1205030,FR,FR,SANDC,FOUND,19.79,712.0,1.0,1.0,712.0,35.977767
1212628,FR,FR,WHOLE,CHEM1,4327.99,697.0,1.0,1.0,697.0,0.161045
1212647,FR,FR,WHOLE,FABRI,4322.06,696.0,1.0,1.0,696.0,0.161034
1214965,FR,FR,PUBLI,PUBLI,17227.54,677.0,1.0,1.0,677.0,0.039298
1209326,FR,FR,FOUND,FABRI,784.33,675.0,1.0,1.0,675.0,0.860607
1209601,FR,FR,MACHI,MACHI,4424.64,658.0,1.0,1.0,658.0,0.148713
1204468,FR,FR,OILSE,FOOD5,3605.24,654.0,1.0,1.0,654.0,0.181403
1214805,FR,FR,BUSIN,BUSIN,16444.19,640.0,1.0,1.0,640.0,0.03892
1207880,FR,FR,CHEM1,CHEM1,289.64,629.0,1.0,1.0,629.0,2.171661
1204391,FR,FR,WHEAT,FOOD5,2461.17,623.0,1.0,1.0,623.0,0.253132
1212594,FR,FR,WHOLE,FOOD5,3824.43,615.0,1.0,1.0,615.0,0.160808
1209319,FR,FR,FOUND,BASIC,702.34,604.0,1.0,1.0,604.0,0.859982
1214192,FR,FR,REALE,CONST,8981.58,597.0,1.0,1.0,597.0,0.066469
1214211,FR,FR,REALE,BUSIN,8807.95,585.0,1.0,1.0,585.0,0.066417
1205671,FR,FR,FOOD5,FOOD5,4395.16,576.0,1.0,1.0,576.0,0.131053
1205115,FR,FR,CHEMI,FISH5,135.68,574.0,1.0,1.0,574.0,4.230542
1209457,FR,FR,FABRI,TRANS,3400.09,571.0,1.0,1.0,571.0,0.167937
1209028,FR,FR,BASIC,MOTO1,2644.61,558.0,1.0,1.0,558.0,0.210995
1212595,FR,FR,WHOLE,BEVER,3428.7,552.0,1.0,1.0,552.0,0.160994
1208707,FR,FR,BRICK,MACHI,488.89,550.0,1.0,1.0,550.0,1.124997
1205014,FR,FR,SANDC,ADDIT,15.28,549.0,1.0,1.0,549.0,35.929319
1209024,FR,FR,BASIC,MACHI,2559.19,540.0,1.0,1.0,540.0,0.211004
1214348,FR,FR,RENTI,CONST,9258.0,540.0,1.0,1.0,540.0,0.058328
1213609,FR,FR,POSTT,BUSIN,7558.75,538.0,1.0,1.0,538.0,0.071176
1214945,FR,FR,PUBLI,CONST,13566.8,534.0,1.0,1.0,534.0,0.039361
1212313,FR,FR,CONST,TRANS,1646.62,533.0,1.0,1.0,533.0,0.323693
1205809,FR,FR,BEVER,FOOD5,3642.1,531.0,1.0,1.0,531.0,0.145795
1205046,FR,FR,SANDC,RETA1,14.64,526.0,1.0,1.0,526.0,35.928962
1205016,FR,FR,SANDC,BIODI,14.46,520.0,1.0,1.0,520.0,35.961272
1207854,FR,FR,CHEM1,BEVER,237.68,516.0,1.0,1.0,516.0,2.170986
1209621,FR,FR,MACHI,CONST,3453.21,514.0,1.0,1.0,514.0,0.148847
1214210,FR,FR,REALE,RESEA,7709.08,512.0,1.0,1.0,512.0,0.066415
1207713,FR,FR,PLAST,MOTO1,2764.91,503.0,1.0,1.0,503.0,0.181923
1204890,FR,FR,STONE,PULP5,73.69,499.0,1.0,1.0,499.0,6.771611
1208636,FR,FR,CERAM,CONST,533.17,494.0,1.0,1.0,494.0,0.926534
1214712,FR,FR,BUSIN,FOOD5,12570.54,490.0,1.0,1.0,490.0,0.03898
1212350,FR,FR,CONST,RESEA,1509.71,489.0,1.0,1.0,489.0,0.323903
1205666,FR,FR,FOOD5,MEAT4,3720.64,488.0,1.0,1.0,488.0,0.13116
1205024,FR,FR,SANDC,BASIC,13.56,488.0,1.0,1.0,488.0,35.988201
1204413,FR,FR,CEREA,RAWMI,2021.38,487.0,1.0,1.0,487.0,0.240925
1214204,FR,FR,REALE,FINAN,7320.38,486.0,1.0,1.0,486.0,0.06639
1213762,FR,FR,FINAN,BUSIN,6602.06,484.0,1.0,1.0,484.0,0.07331
1212312,FR,FR,CONST,MOTO1,1463.26,474.0,1.0,1.0,474.0,0.323934
1206119,FR,FR,TEXTI,WEARI,3454.59,461.0,1.0,1.0,461.0,0.133446
1205110,FR,FR,CHEMI,DAIRY,107.78,456.0,1.0,1.0,456.0,4.230841
1204529,FR,FR,PIGS9,MEATP,2289.96,453.0,1.0,1.0,453.0,0.19782
1205506,FR,FR,DAIRY,FOOD5,2509.8,453.0,1.0,1.0,453.0,0.180492
1209606,FR,FR,MACHI,TRANS,3038.49,452.0,1.0,1.0,452.0,0.148758
1208902,FR,FR,NONME,ALUM1,406.24,444.0,1.0,1.0,444.0,1.09295
1204602,FR,FR,FORES,WOODW,3832.43,444.0,1.0,1.0,444.0,0.115853
1213200,FR,FR,TRAN2,EDUCA,879.61,442.0,1.0,1.0,442.0,0.502495
1207167,FR,FR,GASDI,LANDT,1567.93,442.0,1.0,1.0,442.0,0.2819
1205648,FR,FR,FOOD5,CATTL,3331.87,437.0,1.0,1.0,437.0,0.131158
1207825,FR,FR,CHEM1,VEGET,200.53,435.0,1.0,1.0,435.0,2.169251
1205810,FR,FR,BEVER,BEVER,2941.43,429.0,1.0,1.0,429.0,0.145847
1208336,FR,FR,RUBBE,FOOD5,1719.45,421.0,1.0,1.0,421.0,0.244846
1214057,FR,FR,AUXIL,FINAN,6563.02,415.0,1.0,1.0,415.0,0.063233
1214368,FR,FR,RENTI,BUSIN,7112.78,415.0,1.0,1.0,415.0,0.058346
1209227,FR,FR,COPP1,CONST,1027.28,414.0,1.0,1.0,414.0,0.403006
1209016,FR,FR,BASIC,BASIC,1950.16,412.0,1.0,1.0,412.0,0.211265
1214804,FR,FR,BUSIN,RESEA,10523.81,410.0,1.0,1.0,410.0,0.038959
1204990,FR,FR,SANDC,TEXTI,11.4,410.0,1.0,1.0,410.0,35.964912
1207853,FR,FR,CHEM1,FOOD5,188.19,408.0,1.0,1.0,408.0,2.168022
1214367,FR,FR,RENTI,RESEA,6967.34,407.0,1.0,1.0,407.0,0.058415
1207920,FR,FR,CHEM1,DIST1,187.55,407.0,1.0,1.0,407.0,2.170088
1212591,FR,FR,WHOLE,DAIRY,2510.27,404.0,1.0,1.0,404.0,0.160939
1204484,FR,FR,SUGAR,SUGA1,1685.57,402.0,1.0,1.0,402.0,0.238495
1208718,FR,FR,BRICK,DIST1,356.28,401.0,1.0,1.0,401.0,1.125519
1213601,FR,FR,POSTT,POSTT,5541.03,395.0,1.0,1.0,395.0,0.071286
1206362,FR,FR,WOODW,WOODW,3013.41,395.0,1.0,1.0,395.0,0.131081
1207899,FR,FR,CHEM1,FABRI,178.55,387.0,1.0,1.0,387.0,2.16746
1205653,FR,FR,FOOD5,RAWMI,2954.41,387.0,1.0,1.0,387.0,0.130991
1214176,FR,FR,REALE,TRANS,5681.53,378.0,1.0,1.0,378.0,0.066531
1204533,FR,FR,POULT,MEAT1,2004.16,375.0,1.0,1.0,375.0,0.187111
1214510,FR,FR,COMPU,COMPU,7770.61,371.0,1.0,1.0,371.0,0.047744
1206499,FR,FR,PULP5,AUXIL,593.77,371.0,1.0,1.0,371.0,0.624821
1208337,FR,FR,RUBBE,BEVER,1487.56,365.0,1.0,1.0,365.0,0.245368
1204991,FR,FR,SANDC,WEARI,10.11,363.0,1.0,1.0,363.0,35.905045
1205059,FR,FR,SANDC,RESEA,10.04,361.0,1.0,1.0,361.0,35.956175
1211760,FR,FR,DISTR,DISTR,2443.63,359.0,1.0,1.0,359.0,0.146913
1209042,FR,FR,BASIC,CONST,1678.54,354.0,1.0,1.0,354.0,0.210898
1213607,FR,FR,POSTT,COMPU,4974.2,354.0,1.0,1.0,354.0,0.071167
1214766,FR,FR,BUSIN,MACHI,8971.04,349.0,1.0,1.0,349.0,0.038903
1209444,FR,FR,FABRI,BASIC,2079.24,349.0,1.0,1.0,349.0,0.16785
1207944,FR,FR,CHEM1,PUBLI,158.4,344.0,1.0,1.0,344.0,2.171717
1214603,FR,FR,RESEA,PLAST,2217.67,339.0,1.0,1.0,339.0,0.152863
1208394,FR,FR,RUBBE,TRANS,1379.63,338.0,1.0,1.0,338.0,0.244993
1207943,FR,FR,CHEM1,BUSIN,155.68,338.0,1.0,1.0,338.0,2.17112
1214743,FR,FR,BUSIN,PLAST,8636.47,336.0,1.0,1.0,336.0,0.038905
1208369,FR,FR,RUBBE,CHEM1,1345.86,330.0,1.0,1.0,330.0,0.245196
1209332,FR,FR,FOUND,TRANS,378.74,326.0,1.0,1.0,326.0,0.860749
1208366,FR,FR,RUBBE,PLAST,1317.28,323.0,1.0,1.0,323.0,0.245202
1214654,FR,FR,RESEA,PUBLI,2113.84,323.0,1.0,1.0,323.0,0.152802
1214770,FR,FR,BUSIN,MOTO1,7970.64,310.0,1.0,1.0,310.0,0.038893
1212353,FR,FR,CONST,EDUCA,941.45,305.0,1.0,1.0,305.0,0.323968
1205520,FR,FR,DAIRY,HOTEL,1666.39,301.0,1.0,1.0,301.0,0.18063
1212308,FR,FR,CONST,FABRI,912.98,296.0,1.0,1.0,296.0,0.324213
1205672,FR,FR,FOOD5,BEVER,2236.05,293.0,1.0,1.0,293.0,0.131035
1213129,FR,FR,LANDT,LANDT,7953.51,293.0,1.0,1.0,293.0,0.036839
1212671,FR,FR,WHOLE,RETA1,1783.57,287.0,1.0,1.0,287.0,0.160913
1209978,FR,FR,MOTO1,MOTO1,1575.98,287.0,1.0,1.0,287.0,0.182109
1205205,FR,FR,MEATC,HOTEL,1593.5,286.0,1.0,1.0,286.0,0.179479
1208699,FR,FR,BRICK,BRICK,252.68,284.0,1.0,1.0,284.0,1.123951
1214713,FR,FR,BUSIN,BEVER,7192.75,280.0,1.0,1.0,280.0,0.038928
1208637,FR,FR,CERAM,WHOLE,297.99,276.0,1.0,1.0,276.0,0.926206
1214612,FR,FR,RESEA,RUBBE,1800.7,276.0,1.0,1.0,276.0,0.153274
1208912,FR,FR,NONME,MOTO1,248.01,271.0,1.0,1.0,271.0,1.092698
1213602,FR,FR,POSTT,FINAN,3803.5,271.0,1.0,1.0,271.0,0.07125
1213756,FR,FR,FINAN,INSUR,3668.12,269.0,1.0,1.0,269.0,0.073335
1205699,FR,FR,FOOD5,PLAST,2043.2,268.0,1.0,1.0,268.0,0.131167
1214960,FR,FR,PUBLI,REALE,6768.96,266.0,1.0,1.0,266.0,0.039297
1205837,FR,FR,BEVER,PLAST,1777.76,259.0,1.0,1.0,259.0,0.145689
1212351,FR,FR,CONST,BUSIN,794.74,257.0,1.0,1.0,257.0,0.323376
1214765,FR,FR,BUSIN,FABRI,6554.48,255.0,1.0,1.0,255.0,0.038905
1205100,FR,FR,CHEMI,FISHF,60.2,255.0,1.0,1.0,255.0,4.23588
1208341,FR,FR,RUBBE,WEARI,1021.09,250.0,1.0,1.0,250.0,0.244836
1206406,FR,FR,WOODW,MOTO1,1906.31,250.0,1.0,1.0,250.0,0.131143
1207823,FR,FR,CHEM1,WHEAT,114.27,248.0,1.0,1.0,248.0,2.170298
1206464,FR,FR,PULP5,TEXTI,392.72,245.0,1.0,1.0,245.0,0.623854
1207479,FR,FR,NAPHT,PLAST,862.04,243.0,1.0,1.0,243.0,0.281889
1213325,FR,FR,AIRTR,AIRTR,2407.1,242.0,1.0,1.0,242.0,0.100536
1214787,FR,FR,BUSIN,DIST1,6107.32,238.0,1.0,1.0,238.0,0.03897
1208960,FR,FR,NONME,INERT,216.07,236.0,1.0,1.0,236.0,1.092239
1212346,FR,FR,CONST,AUXIL,726.02,235.0,1.0,1.0,235.0,0.323683
1205665,FR,FR,FOOD5,MEAT1,1774.34,233.0,1.0,1.0,233.0,0.131316
1208827,FR,FR,CEMEN,INERT,114.13,233.0,1.0,1.0,233.0,2.041532
1207945,FR,FR,CHEM1,EDUCA,106.94,232.0,1.0,1.0,232.0,2.169441
1206122,FR,FR,TEXTI,PAPER,1719.52,230.0,1.0,1.0,230.0,0.133758
1205194,FR,FR,MEATC,FOOD5,1266.13,228.0,1.0,1.0,228.0,0.180076
1212979,FR,FR,RAILW,WHOLE,3316.5,225.0,1.0,1.0,225.0,0.067843
1204408,FR,FR,CEREA,CATTL,932.47,224.0,1.0,1.0,224.0,0.240222
1213757,FR,FR,FINAN,AUXIL,3043.98,223.0,1.0,1.0,223.0,0.073259
1209429,FR,FR,FABRI,PLAST,1327.73,223.0,1.0,1.0,223.0,0.167956
1208925,FR,FR,NONME,DIST1,203.37,222.0,1.0,1.0,222.0,1.091606
