trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
55171,CA,US,WOODW,REALE,151.5,0,0
48855,CA,US,COPP1,MACHI,151.47,0,0
3425,CA,BE,OILSE,FOOD5,151.37,0,0
60547,CA,WA,WHEAT,MEATA,150.68,0,0
52064,CA,US,MOTO1,HEALT,149.76,0,0
55177,CA,US,WOODW,RUBBE,148.99,0,0
58649,CA,WA,PFERT,PADDY,148.94,0,0
53121,CA,US,PFERT,WHEAT,146.85,0,0
52878,CA,US,PAPER,BUSIN,146.46,0,0
47887,CA,US,BASIC,RESEA,146.02,0,0
9046,CA,CN,VEGE1,PIGS9,145.59,0,0
19855,CA,FR,TRANS,TRANS,145.59,0,0
52444,CA,US,NATUR,RESEA,144.96,0,0
63547,CA,WF,WHEAT,CATTL,144.17,0,0
52919,CA,US,PAPER,HEALT,143.65,0,0
48978,CA,US,CRUDE,LUBRI,143.04,0,0
52428,CA,US,NATUR,PLAST,142.96,0,0
10523,CA,DE,BUSIN,BUSIN,142.64,0,0
52507,CA,US,NONF1,ALUM1,141.07,0,0
52531,CA,US,NONF1,FABRI,141.0,0,0
15045,CA,ES,HOTEL,CONST,140.71,0,0
6533,CA,CN,BITUM,ELEC1,140.7,0,0
51590,CA,US,LIQUE,DISTR,140.02,0,0
48709,CA,US,COMPU,RETA1,139.7,0,0
48996,CA,US,CRUDE,NONSP,139.44,0,0
50303,CA,US,FOOD5,EDUCA,139.25,0,0
55174,CA,US,WOODW,RESEA,137.88,0,0
6632,CA,CN,CHEM1,CHEM1,135.48,0,0
51382,CA,US,LANDT,MOTO1,135.36,0,0
59016,CA,WA,PRIVA,MEAT4,134.62,0,0
54054,CA,US,RESEA,RESEA,134.09,0,0
52971,CA,US,PAPER,PUBLI,133.56,0,0
69154,CA,WM,OILSE,REALE,133.06,0,0
52980,CA,US,PAPER,RETA1,131.55,0,0
48979,CA,US,CRUDE,MACHI,131.45,0,0
50575,CA,US,GASDI,CONST,131.4,0,0
54617,CA,US,SUPPO,RESEA,130.79,0,0
52327,CA,US,NAPHT,PFERT,130.65,0,0
34658,CA,MT,TRANS,AIRTR,130.16,0,0
8386,CA,CN,PAPER,PRINT,129.87,0,0
49553,CA,US,ELEC4,RETA1,129.55,0,0
24744,CA,IE,HOTEL,COMPU,129.03,0,0
52788,CA,US,OFFIC,OFFIC,129.01,0,0
48165,CA,US,BUSIN,HOTEL,128.88,0,0
9123,CA,CN,VEGET,VEGET,128.52,0,0
6833,CA,CN,CRUDE,GASDI,128.14,0,0
48948,CA,US,CRUDE,FABRI,125.36,0,0
51356,CA,US,LANDT,GASDI,125.21,0,0
50900,CA,US,HEAVY,MOTOR,125.12,0,0
7268,CA,CN,FOOD5,PIGS9,125.05,0,0
52259,CA,US,MOTOR,POSTT,125.05,0,0
52921,CA,US,PAPER,HOTEL,124.99,0,0
55584,CA,WA,BASIC,BASIC,124.65,0,0
24402,CA,IE,CEREA,FOOD5,124.55,0,0
48708,CA,US,COMPU,RESEA,124.52,0,0
28365,CA,IT,WHEAT,FOOD5,124.06,0,0
11919,CA,DE,OILSE,FOOD5,122.05,0,0
28921,CA,JP,CEREA,FOOD5,120.83,0,0
48610,CA,US,COMPU,CONST,119.47,0,0
30105,CA,JP,MEATP,FOOD5,118.82,0,0
24430,CA,IE,CHEM1,CHEM1,118.29,0,0
50548,CA,US,FURNI,WHOLE,117.23,0,0
54214,CA,US,RUBBE,MACHI,116.93,0,0
53298,CA,US,PREC1,PREC1,115.64,0,0
47906,CA,US,BASIC,TRANS,114.93,0,0
49043,CA,US,CRUDE,SUPPO,114.64,0,0
69102,CA,WM,OILSE,FOOD5,114.27,0,0
20531,CA,GB,CRUDE,GASDI,114.1,0,0
34789,CA,MX,BASIC,MOTO1,114.05,0,0
54550,CA,US,SUPPO,HEALT,113.86,0,0
48920,CA,US,CRUDE,BITUM,113.3,0,0
52888,CA,US,PAPER,CONST,113.06,0,0
52733,CA,US,OFFIC,BUSIN,112.97,0,0
52154,CA,US,MOTO1,WOODW,112.01,0,0
47823,CA,US,BASIC,FOUND,111.96,0,0
52982,CA,US,PAPER,RUBBE,111.85,0,0
69140,CA,WM,OILSE,PFERT,111.77,0,0
51896,CA,US,MEDIC,HEALT,111.54,0,0
48858,CA,US,COPP1,MOTO1,111.34,0,0
54815,CA,US,TRANS,RESEA,110.3,0,0
47620,CA,US,ALUM1,RESEA,109.54,0,0
49012,CA,US,CRUDE,POSTT,109.42,0,0
52969,CA,US,PAPER,PRINT,109.39,0,0
52543,CA,US,NONF1,MACHI,109.14,0,0
36269,CA,MX,RADIO,RADIO,108.54,0,0
20539,CA,GB,CRUDE,MOTOR,108.32,0,0
52386,CA,US,NATUR,HEALT,107.34,0,0
53436,CA,US,PUBLI,BUSIN,107.23,0,0
52535,CA,US,NONF1,FURNI,107.15,0,0
50428,CA,US,FORES,RUBBE,107.13,0,0
53049,CA,US,PFERT,CONST,107.13,0,0
53092,CA,US,PFERT,OILSE,107.11,0,0
50320,CA,US,FOOD5,HEALT,106.89,0,0
51319,CA,US,LANDT,CHEM1,106.86,0,0
50262,CA,US,FISHF,HOTEL,106.49,0,0
54171,CA,US,RUBBE,EDUCA,106.18,0,0
48962,CA,US,CRUDE,HEAVY,106.12,0,0
48535,CA,US,CHEM1,PUBLI,106.07,0,0
49974,CA,US,FABRI,BUSIN,105.98,0,0
55126,CA,US,WOODW,HOTEL,105.79,0,0
47888,CA,US,BASIC,RETA1,105.52,0,0
31727,CA,JP,WOODW,FURNI,104.54,0,0
53099,CA,US,PFERT,PLAST,104.47,0,0
50232,CA,US,FISH5,PUBLI,104.34,0,0
51374,CA,US,LANDT,MACHI,104.03,0,0
54078,CA,US,RESEA,WHOLE,103.11,0,0
50295,CA,US,FOOD5,CHEM1,102.81,0,0
52145,CA,US,MOTO1,TRANS,102.12,0,0
67389,CA,WL,WHEAT,WHEAT,101.93,0,0
53118,CA,US,PFERT,VEGET,100.36,0,0
53584,CA,US,RADIO,COMPU,100.33,0,0
50033,CA,US,FABRI,MACHI,100.22,0,0
47790,CA,US,BASIC,BUSIN,100.06,0,0
21246,CA,GB,NONF1,CHEM1,99.81,0,0
52357,CA,US,NATUR,CONST,99.79,0,0
50854,CA,US,HEAVY,EDUCA,99.74,0,0
50116,CA,US,FINAN,BUSIN,99.4,0,0
52508,CA,US,NONF1,BASIC,99.24,0,0
52381,CA,US,NATUR,FOUND,98.98,0,0
53996,CA,US,RESEA,HEALT,98.78,0,0
60593,CA,WA,WHEAT,WHEAT,98.56,0,0
53953,CA,US,RESEA,BUSIN,98.34,0,0
54262,CA,US,RUBBE,RETA1,98.22,0,0
47583,CA,US,ALUM1,FURNI,97.89,0,0
8995,CA,CN,VEGE1,CHEM1,97.69,0,0
51598,CA,US,LIQUE,ELEC5,97.56,0,0
50526,CA,US,FURNI,REALE,97.43,0,0
34712,CA,MX,ALUM1,MOTO1,97.33,0,0
32675,CA,KR,MEATP,HOTEL,97.24,0,0
47389,CA,TR,WHEAT,FOOD5,97.01,0,0
6512,CA,CN,BITUM,BASIC,96.65,0,0
39449,CA,NO,COPP1,WOODW,96.4,0,0
51422,CA,US,LANDT,RESEA,96.38,0,0
54168,CA,US,RUBBE,DAIRY,95.76,0,0
48135,CA,US,BUSIN,EDUCA,95.4,0,0
55112,CA,US,WOODW,FABRI,95.15,0,0
48812,CA,US,CONST,WASTE,95.09,0,0
34766,CA,MX,BASIC,CONST,94.88,0,0
32329,CA,KR,FOOD5,FOOD5,94.57,0,0
48883,CA,US,COPP1,TRANS,94.49,0,0
54158,CA,US,RUBBE,CHEM1,92.83,0,0
19193,CA,FR,RAILW,RAILW,92.8,0,0
9277,CA,CN,WOODW,FURNI,92.14,0,0
53600,CA,US,RADIO,FABRI,92.13,0,0
50479,CA,US,FURNI,HEALT,92.12,0,0
48548,CA,US,CHEM1,RUBBE,92.1,0,0
49054,CA,US,CRUDE,WHITE,91.94,0,0
49924,CA,US,ELECT,PUBLI,91.89,0,0
7740,CA,CN,MEAT4,WEARI,91.8,0,0
5359,CA,BR,PFERT,VEGET,91.61,0,0
47824,CA,US,BASIC,FURNI,91.06,0,0
48874,CA,US,COPP1,RESEA,91.0,0,0
20967,CA,GB,HEALT,HEALT,90.84,0,0
17430,CA,FR,BUSIN,BUSIN,90.76,0,0
50078,CA,US,FABRI,RESEA,90.19,0,0
50075,CA,US,FABRI,REALE,90.14,0,0
34868,CA,MX,CEREA,FOOD5,89.88,0,0
37696,CA,NL,HOTEL,BUSIN,89.44,0,0
67553,CA,WM,BASIC,CONST,89.42,0,0
51711,CA,US,MEAT1,MEAT1,89.28,0,0
53227,CA,US,POSTT,POSTT,89.14,0,0
52670,CA,US,NONME,WOODW,89.13,0,0
52038,CA,US,MOTO1,EDUCA,88.22,0,0
33948,CA,LU,FINAN,FINAN,87.55,0,0
22220,CA,GB,WOODW,WOODW,87.39,0,0
48964,CA,US,CRUDE,HYDRO,86.52,0,0
69173,CA,WM,OILSE,VEGE1,86.03,0,0
19309,CA,FR,RECRE,BUSIN,85.67,0,0
24002,CA,ID,OILSE,VEGE1,85.37,0,0
29949,CA,JP,LIQUE,DIST1,84.62,0,0
54601,CA,US,SUPPO,POSTT,84.55,0,0
50875,CA,US,HEAVY,GASDI,83.94,0,0
50569,CA,US,GASDI,CEREA,83.71,0,0
3124,CA,BE,HOTEL,CONST,83.39,0,0
51766,CA,US,MEATC,FOOD5,83.29,0,0
24642,CA,IE,FINAN,COMPU,83.0,0,0
51314,CA,US,LANDT,BUSIN,82.8,0,0
51771,CA,US,MEATC,HOTEL,82.79,0,0
66338,CA,WL,PFERT,VEGET,81.7,0,0
51516,CA,US,LEAD1,WHOLE,81.54,0,0
8045,CA,CN,NONF1,BASIC,81.32,0,0
52328,CA,US,NAPHT,PLAST,81.31,0,0
63647,CA,WF,WHEAT,WHEAT,80.8,0,0
50148,CA,US,FINAN,INSUR,80.57,0,0
50565,CA,US,GASDI,BUSIN,80.55,0,0
55194,CA,US,WOODW,WHOLE,80.19,0,0
52335,CA,US,NATUR,ALUM1,79.72,0,0
52031,CA,US,MOTO1,CONST,79.66,0,0
54190,CA,US,RUBBE,FOOD5,79.49,0,0
50498,CA,US,FURNI,MOTO1,79.45,0,0
30114,CA,JP,MEATP,MEATP,79.39,0,0
47795,CA,US,BASIC,CHEM1,79.32,0,0
47915,CA,US,BASIC,WOODW,78.84,0,0
33422,CA,KR,WHEAT,FOOD5,78.26,0,0
36727,CA,NL,ALUM1,MACHI,78.0,0,0
50017,CA,US,FABRI,HEALT,77.84,0,0
48540,CA,US,CHEM1,REALE,77.71,0,0
36706,CA,NL,ALUM1,FABRI,77.43,0,0
52224,CA,US,MOTOR,LANDT,76.89,0,0
7840,CA,CN,MEDIC,MACHI,76.78,0,0
47638,CA,US,ALUM1,WOODW,76.77,0,0
53643,CA,US,RADIO,OFFIC,76.69,0,0
7201,CA,CN,FISHF,FISHF,76.59,0,0
35135,CA,MX,FABRI,CONST,76.36,0,0
5305,CA,BR,PFERT,CEREA,76.27,0,0
27739,CA,IT,OILSE,VEGE1,76.14,0,0
50079,CA,US,FABRI,RETA1,76.1,0,0
54489,CA,US,SUPPO,AIRTR,75.67,0,0
50209,CA,US,FISH5,EDUCA,75.29,0,0
50347,CA,US,FOOD5,POULT,75.01,0,0
55124,CA,US,WOODW,HEALT,74.78,0,0
58651,CA,WA,PFERT,PFERT,74.61,0,0
49874,CA,US,ELECT,HEALT,74.43,0,0
51597,CA,US,LIQUE,ELEC4,74.39,0,0
49422,CA,US,ELEC3,REALE,73.98,0,0
47606,CA,US,ALUM1,PAPER,73.75,0,0
50435,CA,US,FORES,WOODW,73.72,0,0
7773,CA,CN,MEATP,HOTEL,73.58,0,0
53671,CA,US,RADIO,RESEA,73.44,0,0
24074,CA,ID,PFERT,VEGET,72.88,0,0
9306,CA,CN,WOODW,PAPER,72.61,0,0
51731,CA,US,MEATA,FINAN,72.33,0,0
52995,CA,US,PAPER,TOBAC,72.28,0,0
52138,CA,US,MOTO1,SUPPO,72.27,0,0
53383,CA,US,PRINT,PUBLI,72.12,0,0
51423,CA,US,LANDT,RETA1,72.04,0,0
47617,CA,US,ALUM1,REALE,71.88,0,0
52413,CA,US,NATUR,NATUR,71.8,0,0
48614,CA,US,COMPU,CRUDE,71.76,0,0
54194,CA,US,RUBBE,FURNI,71.44,0,0
8743,CA,CN,RADIO,OFFIC,70.94,0,0
48223,CA,US,BUSIN,RECRE,70.75,0,0
58836,CA,WA,PREC1,FURNI,70.73,0,0
50019,CA,US,FABRI,HOTEL,70.05,0,0
51358,CA,US,LANDT,HEALT,69.81,0,0
8695,CA,CN,PULP5,TEXTI,69.65,0,0
35180,CA,MX,FABRI,MOTO1,69.46,0,0
69159,CA,WM,OILSE,RESEA,69.41,0,0
7633,CA,CN,LEATH,LEATH,69.39,0,0
18793,CA,FR,OILSE,BEVER,69.03,0,0
52766,CA,US,OFFIC,HEALT,68.71,0,0
45182,CA,SE,HOTEL,CONST,68.49,0,0
54592,CA,US,SUPPO,PAPER,68.27,0,0
36350,CA,MX,RUBBE,MOTO1,67.86,0,0
47884,CA,US,BASIC,RECRE,67.78,0,0
49017,CA,US,CRUDE,PRIVA,67.61,0,0
48954,CA,US,CRUDE,FOOD5,67.54,0,0
53662,CA,US,RADIO,PUBLI,67.39,0,0
53575,CA,US,RADIO,BUSIN,66.9,0,0
48226,CA,US,BUSIN,RENTI,66.47,0,0
48886,CA,US,COPP1,WOODW,66.18,0,0
48703,CA,US,COMPU,REALE,66.12,0,0
48618,CA,US,COMPU,EDUCA,66.06,0,0
54576,CA,US,SUPPO,MOTO1,65.85,0,0
52074,CA,US,MOTO1,LANDT,65.72,0,0
53045,CA,US,PFERT,CHEM1,65.65,0,0
6756,CA,CN,COPP1,ELECT,65.57,0,0
50661,CA,US,GASDI,RESEA,65.49,0,0
54552,CA,US,SUPPO,HOTEL,65.21,0,0
50010,CA,US,FABRI,FOOD5,64.86,0,0
53524,CA,US,PUBLI,RESEA,64.57,0,0
51351,CA,US,LANDT,FOOD5,64.57,0,0
51425,CA,US,LANDT,RUBBE,64.4,0,0
50220,CA,US,FISH5,HEALT,64.25,0,0
54795,CA,US,TRANS,HEALT,63.87,0,0
52979,CA,US,PAPER,RESEA,63.58,0,0
52348,CA,US,NATUR,CEMEN,63.52,0,0
36250,CA,MX,RADIO,MOTO1,63.13,0,0
59019,CA,WA,PRIVA,MEATP,63.12,0,0
30835,CA,JP,PULP5,PAPER,62.96,0,0
52804,CA,US,OFFIC,PUBLI,62.68,0,0
50098,CA,US,FABRI,TRANS,62.67,0,0
54515,CA,US,SUPPO,CONST,62.43,0,0
37213,CA,NL,CRUDE,CHEM1,62.02,0,0
63630,CA,WF,WHEAT,RESEA,61.75,0,0
30464,CA,JP,OILSE,WHOLE,61.66,0,0
8191,CA,CN,OFFIC,OFFIC,61.55,0,0
52883,CA,US,PAPER,CHEM1,61.4,0,0
69085,CA,WM,OILSE,CHEM1,61.32,0,0
51463,CA,US,LEAD1,CONST,61.11,0,0
34699,CA,MX,ALUM1,FURNI,61.08,0,0
24060,CA,ID,PFERT,PADDY,60.95,0,0
26150,CA,IN,PAPER,WOODW,60.89,0,0
55098,CA,US,WOODW,COMPU,60.74,0,0
26293,CA,IN,PULP5,PROCE,60.57,0,0
53355,CA,US,PRINT,HEALT,60.55,0,0
48443,CA,US,CHEM1,BUSIN,60.55,0,0
21019,CA,GB,HOTEL,INSUR,60.42,0,0
49026,CA,US,CRUDE,REFI1,59.91,0,0
49931,CA,US,ELECT,RESEA,59.87,0,0
48917,CA,US,CRUDE,BIODI,59.86,0,0
