trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
3298175,2324.78,4e-06,0.008773,34,0.137562
3298176,2060.8,1e-05,0.007777,43,0.101517
3298177,8602.44,3e-06,0.032463,40,0.036629
3298178,8602.44,6e-06,0.032463,40,0.036629
3298179,104.33,0.000479,0.000394,19,0.492843
3298180,104.33,0.000288,0.000394,19,0.492843
3298181,104.33,9.6e-05,0.000394,19,0.492843
3298182,104.33,9.6e-05,0.000394,19,0.492843
3298183,109.8,0.000638,0.000414,44,0.033389
3298184,109.8,0.000182,0.000414,44,0.033389
3298185,109.8,0.001002,0.000414,44,0.033389
3298186,109.8,0.000455,0.000414,44,0.033389
3298187,109.8,9.1e-05,0.000414,44,0.033389
3298188,786.21,5.1e-05,0.002967,21,0.136365
3298189,1598.91,6e-06,0.006034,33,0.319356
3298190,1598.91,7.5e-05,0.006034,33,0.319356
3298191,1598.91,1.3e-05,0.006034,33,0.319356
3298192,63086.24,0.0,0.238071,13,0.159767
3298193,63086.24,4e-06,0.238071,13,0.159767
3298194,63086.24,1.2e-05,0.238071,13,0.159767
3298195,63086.24,0.0,0.238071,13,0.159767
3298196,63086.24,3e-06,0.238071,13,0.159767
3298197,63086.24,0.0,0.238071,13,0.159767
3298198,63086.24,1e-06,0.238071,13,0.159767
3298199,63086.24,5e-06,0.238071,13,0.159767
3298200,63086.24,3e-06,0.238071,13,0.159767
3298201,63086.24,4e-06,0.238071,13,0.159767
3298202,63086.24,2e-06,0.238071,13,0.159767
3298203,63086.24,1e-06,0.238071,13,0.159767
3298204,63086.24,1e-06,0.238071,13,0.159767
3298205,63086.24,2e-06,0.238071,13,0.159767
3298206,63086.24,1e-06,0.238071,13,0.159767
3298207,63086.24,9e-06,0.238071,13,0.159767
3298208,63086.24,0.0,0.238071,13,0.159767
3298209,63086.24,1e-06,0.238071,13,0.159767
3298210,63086.24,4e-06,0.238071,13,0.159767
3298211,63086.24,0.0,0.238071,13,0.159767
3298212,63086.24,0.0,0.238071,13,0.159767
3298213,63086.24,0.0,0.238071,13,0.159767
3298214,63086.24,1e-06,0.238071,13,0.159767
3298215,63086.24,1e-06,0.238071,13,0.159767
3298216,63086.24,2e-06,0.238071,13,0.159767
3298217,63086.24,0.0,0.238071,13,0.159767
3298218,63086.24,9e-06,0.238071,13,0.159767
3298219,63086.24,1e-06,0.238071,13,0.159767
3298220,63086.24,2e-06,0.238071,13,0.159767
3298221,63086.24,1e-06,0.238071,13,0.159767
3298222,63086.24,0.0,0.238071,13,0.159767
3298223,63086.24,0.0,0.238071,13,0.159767
3298224,63086.24,0.0,0.238071,13,0.159767
3298225,63086.24,1e-06,0.238071,13,0.159767
3298226,63086.24,2e-06,0.238071,13,0.159767
3298227,63086.24,0.0,0.238071,13,0.159767
3298228,737.48,1.4e-05,0.002783,21,0.145248
3298229,737.48,4.1e-05,0.002783,21,0.145248
3298230,737.48,0.000136,0.002783,21,0.145248
3298231,6651.61,6e-06,0.025101,46,0.249085
3298232,6651.61,1.8e-05,0.025101,46,0.249085
3298233,6651.61,6e-06,0.025101,46,0.249085
3298234,6651.61,5e-06,0.025101,46,0.249085
3298235,6651.61,5e-06,0.025101,46,0.249085
3298236,6651.61,5e-06,0.025101,46,0.249085
3298237,6651.61,2e-06,0.025101,46,0.249085
3298238,6651.61,5e-06,0.025101,46,0.249085
3298239,6651.61,2e-06,0.025101,46,0.249085
3298240,6651.61,0.000137,0.025101,46,0.249085
3298241,6651.61,2.6e-05,0.025101,46,0.249085
3298242,6651.61,5e-06,0.025101,46,0.249085
3298243,6651.61,6e-06,0.025101,46,0.249085
3298244,6651.61,5e-06,0.025101,46,0.249085
3298245,6651.61,5e-06,0.025101,46,0.249085
3298246,6651.61,3e-06,0.025101,46,0.249085
3298247,6651.61,5e-06,0.025101,46,0.249085
3298248,6651.61,3e-06,0.025101,46,0.249085
3298249,6651.61,5.1e-05,0.025101,46,0.249085
3298250,6651.61,5e-06,0.025101,46,0.249085
3298251,6651.61,3e-06,0.025101,46,0.249085
3298252,6651.61,1.7e-05,0.025101,46,0.249085
3298253,259.1,3.9e-05,0.000978,43,0.078414
3298254,259.1,3.9e-05,0.000978,43,0.078414
3298255,259.1,3.9e-05,0.000978,43,0.078414
3298256,259.1,0.00027,0.000978,43,0.078414
3298257,259.1,0.000116,0.000978,43,0.078414
3298258,259.1,7.7e-05,0.000978,43,0.078414
3298259,259.1,0.000386,0.000978,43,0.078414
3298260,259.1,0.00027,0.000978,43,0.078414
3298261,259.1,0.000309,0.000978,43,0.078414
3298262,259.1,3.9e-05,0.000978,43,0.078414
3298263,259.1,7.7e-05,0.000978,43,0.078414
3298264,259.1,0.000116,0.000978,43,0.078414
