trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
47534,BR,US,BASIC,BASIC,4915.93,9303572841.27,7,7,9303547929.813,144.0,1589.0,22937.0,241.457,1892535.66289
9353,BR,CN,OILSE,PLAST,13550.03,6986979248.242,7,7,6986822222.902,615.0,150675.0,5554.0,181.34,515643.083317
8202,BR,CN,CRUDE,MOTOR,10250.44,4227495979.536,7,7,4227489509.962,146.0,2096.0,4117.0,110.574,412420.928227
9590,BR,CN,PULP5,PAPER,2278.46,4059256000.943,7,7,4058487166.108,82.0,761393.0,6819.0,540.835,1781578.786085
9076,BR,CN,MEATP,MEATP,2269.72,3880441660.806,7,7,3880430813.551,244.0,7669.0,2565.0,369.255,1709656.548299
60733,BR,WL,BASIC,CONST,1726.99,3268383861.604,7,7,3268375109.779,51.0,558.0,8058.0,84.825,1892532.013274
8194,BR,CN,CRUDE,GASDI,6564.52,2707343346.776,7,7,2707339203.963,93.0,1342.0,2637.0,70.813,412420.610612
8197,BR,CN,CRUDE,KEROS,4284.17,1766881402.146,7,7,1766878697.931,61.0,876.0,1721.0,46.215,412420.936178
5054,BR,CA,ALUM1,ALUM1,961.45,1728634034.731,7,7,1728630116.063,29.0,290.0,3513.0,86.668,1797944.807042
9055,BR,CN,MEATC,HOTEL,3871.27,1517434090.11,7,7,1517224377.636,366.0,205713.0,3572.0,61.474,391973.200038
9366,BR,CN,OILSE,TEXTI,2905.16,1498025270.141,7,7,1497991603.261,132.0,32305.0,1191.0,38.88,515642.949146
9343,BR,CN,OILSE,HOTEL,2392.21,1233526336.685,7,7,1233498613.67,109.0,26601.0,981.0,32.015,515642.998184
8195,BR,CN,CRUDE,HEAVY,2829.49,1166940888.127,7,7,1166939102.605,40.0,578.0,1137.0,30.522,412420.926784
8199,BR,CN,CRUDE,LIQUE,2681.16,1105766595.697,7,7,1105764903.775,38.0,548.0,1077.0,28.922,412420.965439
8203,BR,CN,CRUDE,NAPHT,2470.03,1018690064.17,7,7,1018688505.525,35.0,505.0,992.0,26.645,412420.118043
60746,BR,WL,BASIC,FABRI,511.18,967428236.207,7,7,967425646.099,15.0,165.0,2385.0,25.108,1892539.293805
9941,BR,CN,SUGA1,FOOD5,587.8,903553330.443,7,7,903546433.959,28.0,5703.0,1150.0,15.484,1537178.173602
9022,BR,CN,MEAT1,MEAT1,1885.98,892289013.214,7,7,892272888.053,195.0,14206.0,1687.0,37.161,473116.901141
52924,BR,WA,KEROS,AIRTR,1211.08,859979624.68,7,7,859978846.397,20.0,261.0,482.0,15.283,710093.160386
9349,BR,CN,OILSE,OILSE,1340.13,691031218.09,7,7,691015688.155,61.0,14902.0,549.0,17.935,515644.91362
61636,BR,WL,CRUDE,GASDI,1542.82,636289445.113,7,7,636288471.47,22.0,315.0,620.0,16.643,412419.75416
24716,BR,IN,CRUDE,GASDI,1505.74,620996995.697,7,7,620996045.454,21.0,308.0,605.0,16.243,412419.804015
