trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
9353,27126.77,0.499508,0.136274,5,0.27584
8202,51429.18,0.199312,0.258359,18,0.076575
8194,51429.18,0.127642,0.258359,18,0.076575
47534,13150.43,0.373823,0.066062,37,0.16177
8197,51429.18,0.083302,0.258359,18,0.076575
9055,7238.52,0.534815,0.036363,31,0.334279
9366,27126.77,0.107096,0.136274,5,0.27584
8195,51429.18,0.055017,0.258359,18,0.076575
8199,51429.18,0.052133,0.258359,18,0.076575
8203,51429.18,0.048028,0.258359,18,0.076575
9343,27126.77,0.088186,0.136274,5,0.27584
9590,3033.71,0.751047,0.01524,13,0.568076
9076,2840.56,0.79904,0.01427,16,0.641992
9022,5243.83,0.359657,0.026343,27,0.148269
60733,13150.43,0.131326,0.066062,37,0.16177
9053,7238.52,0.214603,0.036363,31,0.334279
61636,51429.18,0.029999,0.258359,18,0.076575
24716,51429.18,0.029278,0.258359,18,0.076575
9349,27126.77,0.049402,0.136274,5,0.27584
48255,51429.18,0.024765,0.258359,18,0.076575
9478,4205.11,0.295498,0.021125,13,0.127658
52924,2577.53,0.469861,0.012948,33,0.268735
9369,27126.77,0.042383,0.136274,5,0.27584
63856,4298.22,0.248412,0.021593,39,0.107115
61653,51429.18,0.020512,0.258359,18,0.076575
5054,3401.71,0.282637,0.017089,32,0.095692
24722,51429.18,0.018516,0.258359,18,0.076575
8205,51429.18,0.017066,0.258359,18,0.076575
63815,4298.22,0.198931,0.021593,39,0.107115
51928,51429.18,0.015229,0.258359,18,0.076575
54018,27126.77,0.02809,0.136274,5,0.27584
48261,51429.18,0.014667,0.258359,18,0.076575
51938,51429.18,0.01432,0.258359,18,0.076575
51932,51429.18,0.013456,0.258359,18,0.076575
29838,51429.18,0.013316,0.258359,18,0.076575
67149,5398.29,0.119749,0.027119,23,0.0326
51007,4272.14,0.14493,0.021461,40,0.042595
54224,4205.11,0.146672,0.021125,13,0.127658
9941,1150.2,0.511042,0.005778,3,0.272572
9364,27126.77,0.021524,0.136274,5,0.27584
61639,51429.18,0.011248,0.258359,18,0.076575
62015,2100.26,0.252454,0.010551,41,0.071416
8189,51429.18,0.010221,0.258359,18,0.076575
60746,13150.43,0.038872,0.066062,37,0.16177
9344,27126.77,0.018512,0.136274,5,0.27584
9370,27126.77,0.017912,0.136274,5,0.27584
61641,51429.18,0.009404,0.258359,18,0.076575
49189,2577.53,0.180262,0.012948,33,0.268735
61645,51429.18,0.00899,0.258359,18,0.076575
15242,51429.18,0.008918,0.258359,18,0.076575
9336,27126.77,0.015576,0.136274,5,0.27584
65690,2947.53,0.142838,0.014807,40,0.031981
9479,4205.11,0.099722,0.021125,13,0.127658
48241,5923.85,0.070461,0.029759,42,0.015491
51098,4272.14,0.096605,0.021461,40,0.042595
34280,51429.18,0.007672,0.258359,18,0.076575
48273,51429.18,0.007645,0.258359,18,0.076575
38891,51429.18,0.007644,0.258359,18,0.076575
52762,1770.24,0.220072,0.008893,29,0.05898
48274,51429.18,0.007425,0.258359,18,0.076575
49779,1247.88,0.296094,0.006269,39,0.103022
28237,5398.29,0.067023,0.027119,23,0.0326
8969,1599.95,0.225851,0.008037,38,0.063028
9339,27126.77,0.012991,0.136274,5,0.27584
9326,27126.77,0.012852,0.136274,5,0.27584
61156,570.4,0.60582,0.002865,31,0.378674
61420,1586.2,0.212672,0.007968,34,0.073639
8192,51429.18,0.006552,0.258359,18,0.076575
61885,2606.11,0.126215,0.013092,41,0.032145
9331,27126.77,0.011789,0.136274,5,0.27584
9021,5243.83,0.060742,0.026343,27,0.148269
68425,5243.83,0.06053,0.026343,27,0.148269
50884,1684.53,0.185458,0.008462,36,0.078467
51929,51429.18,0.00604,0.258359,18,0.076575
48259,51429.18,0.006034,0.258359,18,0.076575
28782,5243.83,0.05857,0.026343,27,0.148269
29743,5398.29,0.055529,0.027119,23,0.0326
64873,2998.37,0.099828,0.015063,35,0.034413
50897,1684.53,0.174909,0.008462,36,0.078467
29844,51429.18,0.005517,0.258359,18,0.076575
62968,2577.53,0.109011,0.012948,33,0.268735
24720,51429.18,0.005443,0.258359,18,0.076575
51073,4272.14,0.065237,0.021461,40,0.042595
29845,51429.18,0.005419,0.258359,18,0.076575
9358,27126.77,0.010073,0.136274,5,0.27584
64948,2998.37,0.086354,0.015063,35,0.034413
19177,2729.08,0.093489,0.01371,44,0.022003
7871,13150.43,0.019355,0.066062,37,0.16177
8156,5923.85,0.042169,0.029759,42,0.015491
61245,5398.29,0.046257,0.027119,23,0.0326
38897,51429.18,0.004751,0.258359,18,0.076575
29841,51429.18,0.00462,0.258359,18,0.076575
61505,5923.85,0.039555,0.029759,42,0.015491
47541,13150.43,0.017666,0.066062,37,0.16177
48323,2606.11,0.087537,0.013092,41,0.032145
48231,5923.85,0.038048,0.029759,42,0.015491
15249,51429.18,0.004368,0.258359,18,0.076575
48677,2971.54,0.073787,0.014928,41,0.031966
5992,1163.19,0.18659,0.005843,12,0.076536
66774,13150.43,0.01641,0.066062,37,0.16177
53774,1425.94,0.150336,0.007163,30,0.055956
64931,2998.37,0.070862,0.015063,35,0.034413
51935,51429.18,0.004093,0.258359,18,0.076575
7880,13150.43,0.015682,0.066062,37,0.16177
