trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
1956,AU,AU,CONST,CONST,108189.41,0,0
4016,AU,AU,FINAN,REALE,37696.94,0,0
1125,AU,AU,BUSIN,CONST,31468.09,0,0
6778,AU,AU,NATUR,BITUM,30646.35,0,0
470,AU,AU,AUXIL,CONST,26173.82,0,0
10003,AU,AU,SALEM,CONST,22118.73,0,0
6839,AU,AU,NATUR,NATUR,20297.57,0,0
9646,AU,AU,RESEA,RESEA,19979.0,0,0
2371,AU,AU,CRUDE,MOTOR,15228.94,0,0
2536,AU,AU,DIST1,DIST1,14182.13,0,0
3969,AU,AU,FINAN,INSUR,13696.49,0,0
5186,AU,AU,HOTEL,PUBLI,13620.81,0,0
1115,AU,AU,BUSIN,BUSIN,12934.76,0,0
9548,AU,AU,RESEA,BITUM,10798.07,0,0
9679,AU,AU,RETA1,BITUM,10268.59,0,0
1338,AU,AU,CEMEN,CONST,10228.79,0,0
3956,AU,AU,FINAN,FINAN,9007.02,0,0
10038,AU,AU,SALEM,LANDT,8598.25,0,0
3923,AU,AU,FINAN,BITUM,8039.91,0,0
9232,AU,AU,REALE,BITUM,7771.61,0,0
6768,AU,AU,NATUR,ALUM1,7647.12,0,0
9319,AU,AU,REALE,PUBLI,7643.46,0,0
9254,AU,AU,REALE,EDUCA,7518.24,0,0
2599,AU,AU,DIST1,PRECI,7268.86,0,0
8480,AU,AU,PRECI,PREC1,7221.44,0,0
6783,AU,AU,NATUR,CEMEN,6876.4,0,0
11349,AU,AU,WHOLE,BITUM,6847.99,0,0
5489,AU,AU,KEROS,AIRTR,6814.1,0,0
8260,AU,AU,POSTT,POSTT,6319.59,0,0
6842,AU,AU,NATUR,NONF1,6174.52,0,0
544,AU,AU,AUXIL,PUBLI,5964.9,0,0
9235,AU,AU,REALE,BUSIN,5767.01,0,0
8834,AU,AU,PUBLI,PUBLI,5763.3,0,0
1830,AU,AU,COMPU,COMPU,5259.88,0,0
2364,AU,AU,CRUDE,GASDI,5200.39,0,0
8089,AU,AU,PLAST,BITUM,5051.92,0,0
939,AU,AU,BITUM,ELEC1,4645.86,0,0
3936,AU,AU,FINAN,CONST,4517.68,0,0
1153,AU,AU,BUSIN,HEALT,4470.16,0,0
457,AU,AU,AUXIL,BITUM,4313.68,0,0
2367,AU,AU,CRUDE,KEROS,4247.05,0,0
503,AU,AU,AUXIL,INSUR,4228.07,0,0
1270,AU,AU,CATTL,MEATC,4115.53,0,0
8525,AU,AU,PRINT,EDUCA,4104.42,0,0
9142,AU,AU,RAWMI,DAIRY,4084.91,0,0
8267,AU,AU,POSTT,PUBLI,3722.58,0,0
9274,AU,AU,REALE,HEALT,3658.64,0,0
5565,AU,AU,LANDT,LANDT,3549.55,0,0
2385,AU,AU,CRUDE,RUBBE,3507.71,0,0
2639,AU,AU,DISTR,DIST1,3470.19,0,0
8052,AU,AU,PLANT,PLANT,3256.14,0,0
9439,AU,AU,RECRE,RECRE,3014.15,0,0
1132,AU,AU,BUSIN,EDUCA,3009.68,0,0
489,AU,AU,AUXIL,FINAN,2998.68,0,0
6801,AU,AU,NATUR,ELEC2,2887.12,0,0
1172,AU,AU,BUSIN,MOTO1,2781.71,0,0
9324,AU,AU,REALE,REALE,2625.11,0,0
10575,AU,AU,SUPPO,PUBLI,2591.92,0,0
9220,AU,AU,REALE,93197,2554.18,0,0
2370,AU,AU,CRUDE,LIQUE,2536.64,0,0
8331,AU,AU,POULT,MEAT1,2512.74,0,0
9364,AU,AU,RECRE,BUSIN,2416.81,0,0
3925,AU,AU,FINAN,BUSIN,2384.79,0,0
9876,AU,AU,RUBBE,CONST,2380.59,0,0
1820,AU,AU,COMPU,BUSIN,2360.97,0,0
6791,AU,AU,NATUR,COKIN,2269.03,0,0
9281,AU,AU,REALE,LANDT,2228.15,0,0
7846,AU,AU,PFERT,BITUM,2099.25,0,0
6561,AU,AU,MOTO1,MOTO1,2094.05,0,0
5897,AU,AU,MEAT1,93197,2059.39,0,0
1202,AU,AU,BUSIN,RECRE,2059.12,0,0
3643,AU,AU,ELECT,CONST,2048.99,0,0
9952,AU,AU,RUBBE,REALE,2006.15,0,0
10794,AU,AU,TRAN1,DIST1,1993.28,0,0
9265,AU,AU,REALE,FINAN,1991.41,0,0
9637,AU,AU,RESEA,PUBLI,1978.75,0,0
921,AU,AU,BITUM,BITUM,1949.51,0,0
9826,AU,AU,RETAI,POSTT,1895.1,0,0
10589,AU,AU,SUPPO,SEACO,1868.57,0,0
3988,AU,AU,FINAN,NATUR,1836.35,0,0
10087,AU,AU,SALEM,SALEM,1831.84,0,0
2561,AU,AU,DIST1,HOTEL,1802.39,0,0
8231,AU,AU,POSTT,LANDT,1759.4,0,0
8195,AU,AU,POSTT,CONST,1730.11,0,0
4011,AU,AU,FINAN,PUBLI,1717.18,0,0
8203,AU,AU,POSTT,EDUCA,1707.92,0,0
6053,AU,AU,MEAT4,WEARI,1693.64,0,0
1189,AU,AU,BUSIN,POSTT,1682.83,0,0
9246,AU,AU,REALE,COMPU,1679.58,0,0
8224,AU,AU,POSTT,HEALT,1614.54,0,0
3965,AU,AU,FINAN,HEALT,1604.43,0,0
6669,AU,AU,MOTOR,LANDT,1603.27,0,0
1236,AU,AU,CATTL,CATTL,1593.93,0,0
8843,AU,AU,PUBLI,RESEA,1555.1,0,0
4020,AU,AU,FINAN,RESEA,1530.22,0,0
11256,AU,AU,WEARI,WEARI,1509.39,0,0
1105,AU,AU,BUSIN,93197,1504.37,0,0
700,AU,AU,BEVER,BEVER,1492.46,0,0
8275,AU,AU,POSTT,RESEA,1466.05,0,0
5406,AU,AU,INSUR,REALE,1446.1,0,0
2414,AU,AU,DAIRY,DAIRY,1439.75,0,0
10538,AU,AU,SUPPO,LANDT,1431.45,0,0
3826,AU,AU,FABRI,FABRI,1423.41,0,0
2436,AU,AU,DAIRY,HEALT,1415.39,0,0
8186,AU,AU,POSTT,BUSIN,1410.54,0,0
8795,AU,AU,PUBLI,LANDT,1390.04,0,0
2521,AU,AU,DIST1,CEMEN,1387.2,0,0
8745,AU,AU,PUBLI,BITUM,1377.56,0,0
1682,AU,AU,CHEM1,PLAST,1375.11,0,0
6752,AU,AU,NATU1,IRONO,1372.25,0,0
1603,AU,AU,CHEM1,BITUM,1368.51,0,0
643,AU,AU,BASIC,MOTO1,1362.33,0,0
1144,AU,AU,BUSIN,FINAN,1328.94,0,0
9328,AU,AU,REALE,RESEA,1319.24,0,0
3879,AU,AU,FABRI,PUBLI,1318.23,0,0
7736,AU,AU,PAPER,HEALT,1301.03,0,0
5436,AU,AU,IRONO,BASIC,1262.55,0,0
5603,AU,AU,LANDT,PUBLI,1257.1,0,0
3972,AU,AU,FINAN,LANDT,1249.21,0,0
4932,AU,AU,HEALT,HEALT,1248.12,0,0
5195,AU,AU,HOTEL,RESEA,1240.75,0,0
9312,AU,AU,REALE,POSTT,1237.38,0,0
2524,AU,AU,DIST1,CHEM1,1233.16,0,0
2015,AU,AU,CONST,POSTT,1227.17,0,0
9339,AU,AU,REALE,SUPPO,1205.81,0,0
2348,AU,AU,CRUDE,COPP1,1203.82,0,0
4708,AU,AU,GASDI,LANDT,1201.99,0,0
2025,AU,AU,CONST,RAILW,1194.0,0,0
9440,AU,AU,RECRE,RESEA,1193.97,0,0
6885,AU,AU,NATUR,TRAN2,1166.12,0,0
10504,AU,AU,SUPPO,CONST,1147.17,0,0
1330,AU,AU,CEMEN,CEMEN,1133.31,0,0
6838,AU,AU,NATUR,NATU1,1132.55,0,0
10495,AU,AU,SUPPO,BUSIN,1124.83,0,0
4272,AU,AU,FOOD5,FOOD5,1114.65,0,0
583,AU,AU,BASIC,BASIC,1111.03,0,0
4031,AU,AU,FINAN,SUPPO,1099.24,0,0
8174,AU,AU,POSTT,93197,1099.16,0,0
1805,AU,AU,COMPU,93197,1091.64,0,0
6760,AU,AU,NATU1,PRECI,1057.63,0,0
6817,AU,AU,NATUR,GLASS,1049.11,0,0
6849,AU,AU,NATUR,PAPER,1041.54,0,0
10553,AU,AU,SUPPO,NATUR,1034.34,0,0
8768,AU,AU,PUBLI,EDUCA,1033.92,0,0
452,AU,AU,AUXIL,AUXIL,1027.17,0,0
9237,AU,AU,REALE,CEMEN,1024.59,0,0
6343,AU,AU,MEDIC,RESEA,1021.9,0,0
499,AU,AU,AUXIL,HEALT,1014.69,0,0
8748,AU,AU,PUBLI,BUSIN,1011.05,0,0
4164,AU,AU,FISHF,FISH5,1000.03,0,0
6773,AU,AU,NATUR,BASIC,991.7,0,0
5347,AU,AU,INSUR,FINAN,981.19,0,0
8596,AU,AU,PRINT,RESEA,976.7,0,0
10593,AU,AU,SUPPO,SUPPO,975.39,0,0
1303,AU,AU,CATTL,SALEM,974.14,0,0
4278,AU,AU,FOOD5,HEALT,954.86,0,0
6823,AU,AU,NATUR,LANDT,953.11,0,0
9433,AU,AU,RECRE,PUBLI,952.7,0,0
2878,AU,AU,ELEC1,RESEA,949.28,0,0
3649,AU,AU,ELECT,DIST1,944.67,0,0
11038,AU,AU,VEGET,BEVER,942.01,0,0
