trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
17141,45898.45,0.293235,0.0979,44,0.097492
17390,30394.99,0.330291,0.064832,7,0.168711
17403,30394.99,0.158056,0.064832,7,0.168711
15038,17086.19,0.276688,0.036444,41,0.117737
17362,30394.99,0.148155,0.064832,7,0.168711
16634,14349.77,0.30495,0.030608,36,0.100433
81004,56020.23,0.072672,0.11949,44,0.028677
14448,56020.23,0.072502,0.11949,44,0.028677
16920,25238.28,0.154723,0.053833,43,0.046895
41875,56020.23,0.068328,0.11949,44,0.028677
14777,32020.09,0.11767,0.068298,9,0.048568
78919,26480.21,0.138177,0.056482,44,0.032035
47751,56020.23,0.055247,0.11949,44,0.028677
14433,56020.23,0.050634,0.11949,44,0.028677
14832,32020.09,0.087696,0.068298,9,0.048568
14816,32020.09,0.086939,0.068298,9,0.048568
79582,45898.45,0.059047,0.0979,44,0.097492
81044,56020.23,0.043823,0.11949,44,0.028677
14747,32020.09,0.07279,0.068298,9,0.048568
79289,25238.28,0.09118,0.053833,43,0.046895
43565,45898.45,0.047883,0.0979,44,0.097492
17401,30394.99,0.071034,0.064832,7,0.168711
14841,32020.09,0.064108,0.068298,9,0.048568
14813,32020.09,0.063914,0.068298,9,0.048568
15188,10836.32,0.180968,0.023114,26,0.049723
17406,30394.99,0.05992,0.064832,7,0.168711
82158,17086.19,0.104508,0.036444,41,0.117737
87514,9153.71,0.1835,0.019525,37,0.044132
79948,26692.23,0.062626,0.056934,44,0.013544
82079,17086.19,0.09311,0.036444,41,0.117737
83570,4353.06,0.361304,0.009285,38,0.210464
74487,45898.45,0.033329,0.0979,44,0.097492
14455,56020.23,0.026227,0.11949,44,0.028677
77137,56020.23,0.025876,0.11949,44,0.028677
17656,26692.23,0.054131,0.056934,44,0.013544
15041,17086.19,0.084289,0.036444,41,0.117737
16538,26480.21,0.054048,0.056482,44,0.032035
15039,17086.19,0.081422,0.036444,41,0.117737
47762,56020.23,0.022522,0.11949,44,0.028677
15782,20393.96,0.061748,0.0435,39,0.018605
48343,16476.29,0.074826,0.035144,44,0.022453
15307,16476.29,0.073549,0.035144,44,0.022453
21985,26480.21,0.044735,0.056482,44,0.032035
15031,17086.19,0.068533,0.036444,41,0.117737
14828,32020.09,0.035885,0.068298,9,0.048568
