trade_id,region1,region2,industry1,industry2,amount
17141,KR,CN,PLAST,RUBBE,13459.05
17390,KR,CN,RADIO,OFFIC,10039.18
17403,KR,CN,RADIO,RADIO,4804.10
15038,KR,CN,COPP1,CONST,4727.55
17362,KR,CN,RADIO,ELECT,4503.17
16634,KR,CN,MOTOR,LANDT,4375.96
81004,KR,WA,BASIC,BASIC,4071.12
14448,KR,CN,BASIC,CONST,4061.58
16920,KR,CN,OFFIC,OFFIC,3904.94
41875,KR,IN,BASIC,CONST,3827.74
14777,KR,CN,CHEM1,HEALT,3767.81
78919,KR,US,MOTO1,MOTO1,3658.95
47751,KR,JP,BASIC,BASIC,3094.96
14433,KR,CN,BASIC,BASIC,2836.52
14832,KR,CN,CHEM1,RESEA,2808.03
14816,KR,CN,CHEM1,PLAST,2783.78
79582,KR,US,PLAST,RUBBE,2710.17
81044,KR,WA,BASIC,FABRI,2454.95
14747,KR,CN,CHEM1,CHEM1,2330.75
79289,KR,US,OFFIC,BUSIN,2301.23
43565,KR,IN,PLAST,BITUM,2197.75
17401,KR,CN,RADIO,PUBLI,2159.09
14841,KR,CN,CHEM1,TEXTI,2052.75
14813,KR,CN,CHEM1,PFERT,2046.53
15188,KR,CN,ELECT,CONST,1961.03
17406,KR,CN,RADIO,REALE,1821.26
82158,KR,WA,COPP1,REALE,1785.64
87514,KR,WA,TRANS,PRIVA,1679.71
79948,KR,US,RUBBE,REALE,1671.64
82079,KR,WA,COPP1,COPP1,1590.89
83570,KR,WA,KEROS,AIRTR,1572.78
74487,KR,TR,PLAST,RUBBE,1529.76
14455,KR,CN,BASIC,FABRI,1469.27
77137,KR,US,BASIC,CRUDE,1449.59
17656,KR,CN,RUBBE,CONST,1444.87
15041,KR,CN,COPP1,ELECT,1440.18
16538,KR,CN,MOTO1,MOTO1,1431.21
15039,KR,CN,COPP1,COPP1,1391.20
47762,KR,JP,BASIC,FABRI,1261.66
15782,KR,CN,GASDI,LANDT,1259.28
48343,KR,JP,FABRI,CONST,1232.85
15307,KR,CN,FABRI,FABRI,1211.82
21985,KR,DE,MOTO1,MOTO1,1184.58
15031,KR,CN,COPP1,BASIC,1170.96
14828,KR,CN,CHEM1,REALE,1149.05
15828,KR,CN,GASDI,SUGAR,1142.26
50019,KR,JP,SEACO,LANDT,1117.81
38301,KR,ID,BASIC,CONST,1116.37
86172,KR,WA,RADIO,OFFIC,1101.72
77133,KR,US,BASIC,CONST,1079.32
85511,KR,WA,PLAST,RUBBE,1079.04
79298,KR,US,OFFIC,COMPU,1070.68
53480,KR,MX,PLAST,RUBBE,1045.03
78867,KR,US,MOTO1,EDUCA,1037.64
79376,KR,US,OFFIC,REALE,1037.02
52150,KR,MX,BASIC,MOTO1,1036.27
85111,KR,WA,OFFIC,PUBLI,1029.28
15854,KR,CN,GLASS,CONST,1021.50
15864,KR,CN,GLASS,GLASS,994.48
16149,KR,CN,KEROS,AIRTR,994.15
77149,KR,US,BASIC,FABRI,989.67
83062,KR,WA,GASDI,LANDT,989.10
79318,KR,US,OFFIC,FINAN,972.72
85497,KR,WA,PLAST,PRIVA,968.72
17124,KR,CN,PLAST,LEATH,968.34
77783,KR,US,ELECT,CONST,961.98
49581,KR,JP,PRIVA,NONFE,961.49
49418,KR,JP,PLAST,RUBBE,949.90
53315,KR,MX,OFFIC,OFFIC,919.49
97961,KR,WM,BASIC,CRUDE,908.29
14823,KR,CN,CHEM1,PUBLI,869.06
15291,KR,CN,FABRI,CONST,864.79
77923,KR,US,FABRI,CONST,863.82
48676,KR,JP,GASDI,LANDT,862.72
17334,KR,CN,RADIO,93197,809.27
81078,KR,WA,BASIC,MOTO1,805.45
52124,KR,MX,BASIC,CONST,794.43
17919,KR,CN,TEXTI,TEXTI,787.49
15612,KR,CN,FOOD5,POULT,786.92
17349,KR,CN,RADIO,COMPU,783.32
77115,KR,US,BASIC,BASIC,777.44
52130,KR,MX,BASIC,FABRI,771.99
76733,KR,TW,SEACO,93197,765.36
77926,KR,US,FABRI,CRUDE,761.99
14776,KR,CN,CHEM1,GLASS,759.88
17118,KR,CN,PLAST,CRUDE,759.61
31552,KR,FR,SEACO,SEACO,757.83
15042,KR,CN,COPP1,FABRI,755.31
87351,KR,WA,TEXTI,WEARI,749.17
17723,KR,CN,RUBBE,RUBBE,732.54
16882,KR,CN,OFFIC,EDUCA,707.05
16933,KR,CN,OFFIC,PUBLI,701.48
73017,KR,TR,BASIC,BASIC,690.36
77198,KR,US,BASIC,REALE,689.79
78299,KR,US,GASDI,CONST,683.64
17142,KR,CN,PLAST,TEXTI,683.63
83819,KR,WA,LEAD1,LEAD1,679.39
16446,KR,CN,MEDIC,PUBLI,675.37
17342,KR,CN,RADIO,BUSIN,659.26
16702,KR,CN,NAPHT,PFERT,657.02
78860,KR,US,MOTO1,CONST,655.93
16703,KR,CN,NAPHT,PLAST,647.93
84621,KR,WA,NAPHT,DIST1,644.74
14803,KR,CN,CHEM1,NONME,643.22
17132,KR,CN,PLAST,PAPER,641.68
15203,KR,CN,ELECT,ELECT,636.88
15593,KR,CN,FOOD5,FOOD5,636.14
83050,KR,WA,GASDI,FURNI,634.90
99912,KR,WM,MOTO1,MOTO1,633.82
79889,KR,US,RUBBE,HEALT,632.28
49167,KR,JP,NAPHT,CHEM1,629.75
81030,KR,WA,BASIC,CRUDE,621.94
16789,KR,CN,NONME,CONST,619.94
43171,KR,IN,MOTO1,MOTO1,609.37
17924,KR,CN,TEXTI,WEARI,606.32
85034,KR,WA,OFFIC,COMPU,604.32
17733,KR,CN,RUBBE,VEGET,602.05
17718,KR,CN,RUBBE,REALE,599.03
14753,KR,CN,CHEM1,CONST,596.59
16938,KR,CN,OFFIC,REALE,595.63
78958,KR,US,MOTO1,SALEM,592.19
93901,KR,WL,BASIC,CONST,586.15
49489,KR,JP,PREC1,FURNI,579.10
85043,KR,WA,OFFIC,EDUCA,578.16
85121,KR,WA,OFFIC,RETA1,576.08
15818,KR,CN,GASDI,RAILW,574.10
49104,KR,JP,MOTO1,MOTO1,570.96
14727,KR,CN,CHEM1,93197,568.00
47768,KR,JP,BASIC,MOTO1,566.99
17772,KR,CN,SEACO,CONST,555.87
14745,KR,CN,CHEM1,CERAM,555.26
52114,KR,MX,BASIC,BASIC,552.38
24367,KR,DK,SEACO,SEACO,543.64
11313,KR,CA,MOTO1,MOTO1,542.43
85024,KR,WA,OFFIC,BUSIN,540.64
17720,KR,CN,RUBBE,RESEA,519.40
14339,KR,CN,ALUM1,FABRI,514.88
14818,KR,CN,CHEM1,POULT,511.74
43236,KR,IN,MOTOR,LANDT,509.09
17119,KR,CN,PLAST,ELECT,506.58
79855,KR,US,RUBBE,CONST,500.75
17671,KR,CN,RUBBE,FURNI,499.66
80214,KR,US,TRANS,TRANS,497.36
78648,KR,US,KEROS,AIRTR,484.62
85512,KR,WA,PLAST,SALEM,476.37
17134,KR,CN,PLAST,PLAST,466.45
16340,KR,CN,LIQUE,PFERT,463.37
78254,KR,US,FURNI,REALE,461.33
14702,KR,CN,CERAM,CONST,461.20
14770,KR,CN,CHEM1,FOOD5,458.16
17356,KR,CN,RADIO,EDUCA,456.41
49131,KR,JP,MOTOR,LANDT,453.74
79114,KR,US,NAPHT,CHEM1,452.48
84590,KR,WA,MOTOR,WHOLE,450.76
14809,KR,CN,CHEM1,PAPER,449.76
86766,KR,WA,RUBBE,REALE,443.15
85109,KR,WA,OFFIC,PRIVA,442.39
40110,KR,ID,TEXTI,WEARI,441.30
48897,KR,JP,KEROS,AIRTR,439.57
66110,KR,RU,MOTO1,LANDT,438.51
85142,KR,WA,OFFIC,WHOLE,437.94
100437,KR,WM,PLAST,CRUDE,437.16
16171,KR,CN,LEAD1,CONST,436.56
2676,KR,AU,GASDI,CONST,435.65
14325,KR,CN,ALUM1,BASIC,433.73
71894,KR,SK,MOTO1,MOTO1,433.57
83110,KR,WA,GASDI,RAILW,432.12
66173,KR,RU,MOTO1,WHEAT,428.69
80764,KR,WA,ALUM1,ALUM1,427.50
17690,KR,CN,RUBBE,MOTO1,425.54
16404,KR,CN,MEDIC,EDUCA,425.04
14848,KR,CN,CHEM1,WEARI,407.56
83097,KR,WA,GASDI,PIGS9,405.44
95704,KR,WL,MOTO1,MOTO1,397.65
17127,KR,CN,PLAST,MOTO1,394.87
14834,KR,CN,CHEM1,RUBBE,393.44
79373,KR,US,OFFIC,PUBLI,393.13
17131,KR,CN,PLAST,OFFIC,391.99
86774,KR,WA,RUBBE,SALEM,391.19
97971,KR,WM,BASIC,FABRI,385.20
