trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
1785727,IT,IT,SANDC,CEMEN,1795.96,66688.0,1.0,1.0,66688.0,37.13223
1790335,IT,IT,CEMEN,CONST,10939.75,55489.0,1.0,1.0,55489.0,5.072237
1785678,IT,IT,SANDC,STONE,1487.28,55227.0,1.0,1.0,55227.0,37.132887
1785679,IT,IT,SANDC,SANDC,1443.47,53600.0,1.0,1.0,53600.0,37.132743
1785725,IT,IT,SANDC,CERAM,721.01,26773.0,1.0,1.0,26773.0,37.132633
1785765,IT,IT,SANDC,WHOLE,709.76,26355.0,1.0,1.0,26355.0,37.13227
1794897,IT,IT,CONST,CONST,30647.71,18148.0,1.0,1.0,18148.0,0.592149
1785762,IT,IT,SANDC,CONST,473.13,17568.0,1.0,1.0,17568.0,37.131444
1795307,IT,IT,WHOLE,WHOLE,21170.35,16695.0,1.0,1.0,16695.0,0.788603
1790298,IT,IT,CEMEN,CEMEN,2936.9,14897.0,1.0,1.0,14897.0,5.072355
1785724,IT,IT,SANDC,GLASS,346.95,12883.0,1.0,1.0,12883.0,37.132152
1785912,IT,IT,CHEMI,EDUCA,725.07,8773.0,1.0,1.0,8773.0,12.099521
1795277,IT,IT,WHOLE,MACHI,11121.12,8770.0,1.0,1.0,8770.0,0.78859
1785680,IT,IT,SANDC,CHEMI,171.7,6376.0,1.0,1.0,6376.0,37.134537
1787716,IT,IT,PULP5,PAPER,9600.84,6111.0,1.0,1.0,6111.0,0.636507
1795224,IT,IT,WHOLE,FOOD5,7378.77,5819.0,1.0,1.0,5819.0,0.788614
1785697,IT,IT,SANDC,PULP5,149.45,5549.0,1.0,1.0,5549.0,37.129475
1791532,IT,IT,FABRI,MACHI,22301.34,5270.0,1.0,1.0,5270.0,0.236309
1785780,IT,IT,SANDC,BUSIN,141.88,5269.0,1.0,1.0,5269.0,37.137017
1785629,IT,IT,STONE,CONST,435.72,4892.0,1.0,1.0,4892.0,11.227394
1785728,IT,IT,SANDC,NONME,123.69,4593.0,1.0,1.0,4593.0,37.133155
1791531,IT,IT,FABRI,FABRI,18741.24,4428.0,1.0,1.0,4428.0,0.23627
1785726,IT,IT,SANDC,BRICK,116.46,4325.0,1.0,1.0,4325.0,37.137214
1789022,IT,IT,PLAST,RUBBE,15394.04,4251.0,1.0,1.0,4251.0,0.276146
1795321,IT,IT,WHOLE,REALE,4591.79,3621.0,1.0,1.0,3621.0,0.788581
1789013,IT,IT,PLAST,PLAST,12124.36,3348.0,1.0,1.0,3348.0,0.276138
1795308,IT,IT,WHOLE,RETA1,4208.15,3318.0,1.0,1.0,3318.0,0.78847
1790075,IT,IT,CERAM,CONST,911.5,3235.0,1.0,1.0,3235.0,3.549095
1795908,IT,IT,LANDT,DIST1,41511.75,3178.0,1.0,1.0,3178.0,0.076557
1790600,IT,IT,BASIC,BASIC,8580.82,3013.0,1.0,1.0,3013.0,0.351132
1785895,IT,IT,CHEMI,WHOLE,245.27,2968.0,1.0,1.0,2968.0,12.10095
1790332,IT,IT,CEMEN,DIST1,567.12,2877.0,1.0,1.0,2877.0,5.073
1790202,IT,IT,BRICK,CONST,797.09,2663.0,1.0,1.0,2663.0,3.340903
1790338,IT,IT,CEMEN,WHOLE,502.62,2549.0,1.0,1.0,2549.0,5.071426
1791687,IT,IT,MACHI,MACHI,14185.71,2547.0,1.0,1.0,2547.0,0.179547
1791559,IT,IT,FABRI,CONST,10593.32,2503.0,1.0,1.0,2503.0,0.236281
1785766,IT,IT,SANDC,RETA1,66.84,2482.0,1.0,1.0,2482.0,37.133453
1789897,IT,IT,GLASS,GLASS,1137.46,2443.0,1.0,1.0,2443.0,2.147768
1795228,IT,IT,WHOLE,TEXTI,2960.53,2335.0,1.0,1.0,2335.0,0.78871
1789746,IT,IT,RUBBE,RUBBE,8464.1,2321.0,1.0,1.0,2321.0,0.274217
1795257,IT,IT,WHOLE,CHEM1,2786.77,2198.0,1.0,1.0,2198.0,0.788727
1795315,IT,IT,WHOLE,AIRTR,2705.25,2133.0,1.0,1.0,2133.0,0.788467
1795325,IT,IT,WHOLE,BUSIN,2529.32,1995.0,1.0,1.0,1995.0,0.78875
1790607,IT,IT,BASIC,FABRI,5602.77,1968.0,1.0,1.0,1968.0,0.351255
1795225,IT,IT,WHOLE,BEVER,2477.06,1953.0,1.0,1.0,1953.0,0.788435
1785759,IT,IT,SANDC,DIST1,52.3,1942.0,1.0,1.0,1942.0,37.131931
1795254,IT,IT,WHOLE,PLAST,2404.48,1896.0,1.0,1.0,1896.0,0.788528
1785777,IT,IT,SANDC,RENTI,50.95,1892.0,1.0,1.0,1892.0,37.134446
1791370,IT,IT,FOUND,BASIC,3106.93,1811.0,1.0,1.0,1811.0,0.582891
1785632,IT,IT,STONE,WHOLE,160.88,1806.0,1.0,1.0,1806.0,11.225758
1785729,IT,IT,SANDC,BASIC,48.28,1793.0,1.0,1.0,1793.0,37.137531
1791536,IT,IT,FABRI,MOTO1,7378.65,1744.0,1.0,1.0,1744.0,0.236358
1790608,IT,IT,BASIC,MACHI,4740.6,1665.0,1.0,1.0,1665.0,0.351221
1786709,IT,IT,FOOD5,FOOD5,8474.14,1661.0,1.0,1.0,1661.0,0.196008
1795918,IT,IT,LANDT,LANDT,20689.67,1584.0,1.0,1.0,1584.0,0.07656
1787149,IT,IT,TEXTI,TEXTI,8266.23,1564.0,1.0,1.0,1564.0,0.189204
1785596,IT,IT,STONE,NONME,139.13,1562.0,1.0,1.0,1562.0,11.22691
1785595,IT,IT,STONE,CEMEN,136.93,1537.0,1.0,1.0,1537.0,11.224713
1789787,IT,IT,RUBBE,CONST,5448.99,1494.0,1.0,1.0,1494.0,0.274179
1796395,IT,IT,AIRTR,DIST1,5849.4,1469.0,1.0,1.0,1469.0,0.251137
1785698,IT,IT,SANDC,PAPER,39.14,1453.0,1.0,1.0,1453.0,37.123148
1795311,IT,IT,WHOLE,LANDT,1759.05,1387.0,1.0,1.0,1387.0,0.788494
1795755,IT,IT,RAILW,RAILW,6185.98,1296.0,1.0,1.0,1296.0,0.209506
1794451,IT,IT,DIST1,DISTR,5668.08,1271.0,1.0,1.0,1271.0,0.224238
1794248,IT,IT,DISTR,DISTR,3652.1,1222.0,1.0,1.0,1222.0,0.334602
1790286,IT,IT,CEMEN,PLAST,239.11,1213.0,1.0,1.0,1213.0,5.072979
1785714,IT,IT,SANDC,PLAST,32.63,1212.0,1.0,1.0,1212.0,37.143733
1790037,IT,IT,CERAM,CERAM,338.77,1202.0,1.0,1.0,1202.0,3.54813
1791377,IT,IT,FOUND,FABRI,2058.09,1199.0,1.0,1.0,1199.0,0.582579
1790326,IT,IT,CEMEN,DISTR,233.09,1182.0,1.0,1.0,1182.0,5.071003
1785736,IT,IT,SANDC,FABRI,31.3,1162.0,1.0,1.0,1162.0,37.124601
1795322,IT,IT,WHOLE,RENTI,1462.92,1154.0,1.0,1.0,1154.0,0.788833
1790253,IT,IT,CEMEN,SANDC,224.97,1141.0,1.0,1.0,1141.0,5.071787
1795316,IT,IT,WHOLE,SUPPO,1421.91,1121.0,1.0,1.0,1121.0,0.788376
1787439,IT,IT,LEATH,LEATH,6720.19,1119.0,1.0,1.0,1119.0,0.166513
