trade_id,factor_id,level
1783938,909,3
1783939,909,3
1783940,909,2
1783941,909,1
1783943,909,4
1783951,909,5
1783953,909,25
1783954,909,1
1783958,909,2
1783973,909,47
1783974,909,2
1783975,909,17
1783976,909,3
1783978,909,3
1783979,909,1
1783980,909,5
1783985,909,5
1783986,909,5
1783987,909,1
1783988,909,7
1783989,909,6
1783990,909,4
1783991,909,3
1783993,909,227
1783994,909,35
1783997,909,1
1783998,909,2
1783999,909,1
1784000,909,1
1784006,909,2
1784013,909,1
1784015,909,1
1784017,909,1
1784024,909,2
1784025,909,2
1784034,909,1
1784037,909,110
1784038,909,55
1784039,909,87
1784041,909,1
1784045,909,4
1784050,909,2
1784051,909,8
1784052,909,3
1784053,909,1
1784054,909,23
1784057,909,4
1784076,909,2
1784077,909,4
1784078,909,6
1784079,909,1
1784080,909,101
1784081,909,11
1784082,909,14
1784083,909,15
1784085,909,93
1784090,909,2
1784091,909,3
1784092,909,1
1784093,909,3
1784094,909,3
1784095,909,2
1784096,909,1
1784098,909,114
1784099,909,18
1784110,909,2
1784113,909,1
1784129,909,1
1784138,909,1
1784141,909,28
1784142,909,12
1784143,909,23
1784149,909,1
1784154,909,1
1784155,909,3
1784156,909,5
1784157,909,56
1784158,909,12
1784161,909,2
1784180,909,1
1784181,909,2
1784182,909,55
1784193,909,7
1784194,909,8
1784195,909,2
1784196,909,10
1784197,909,9
1784198,909,6
1784199,909,4
1784200,909,1
1784201,909,500
1784202,909,207
1784214,909,1
1784241,909,1
1784243,909,19
1784244,909,6
1784245,909,17
1784251,909,1
1784257,909,2
1784258,909,1
1784259,909,1
1784260,909,3
1784284,909,5
1784286,909,34
1784287,909,13
1784290,909,8
1784316,909,1
1784317,909,18
1784318,909,2
1784320,909,3
1784323,909,4
1784335,909,1
1784337,909,1
1784350,909,2
1784351,909,111
1784352,909,30
1784353,909,18
1784354,909,22
1784355,909,1
1784356,909,205
1784364,909,4
1784365,909,4
1784366,909,1
1784367,909,5
1784368,909,4
1784369,909,3
1784370,909,2
1784372,909,209
1784373,909,69
1784375,909,1
1784376,909,1
1784377,909,1
1784379,909,3
1784380,909,2
1784381,909,1
1784388,909,1
1784396,909,1
1784398,909,1
1784405,909,8
1784406,909,3
1784410,909,2
1784411,909,1
1784413,909,1
1784414,909,11
1784416,909,2
1784417,909,1
1784418,909,1
1784419,909,1
1784420,909,71
1784421,909,40
1784422,909,58
1784424,909,1
1784427,909,3
1784432,909,2
1784433,909,5
1784434,909,2
1784436,909,15
1784439,909,3
1784457,909,1
1784458,909,2
1784460,909,528
1784463,909,147
1784467,909,22
1784471,909,1
1784488,909,15
1784489,909,41
1784493,909,26
1784498,909,1
1784500,909,322
1784501,909,135
1784504,909,2
1784511,909,14
1784518,909,2
1784529,909,1
1784538,909,112
1784544,909,7
1784550,909,2
1784555,909,2
1784557,909,1
1784565,909,1
1784574,909,1
1784575,909,1
1784583,909,1
1784586,909,55
1784587,909,15
1784588,909,38
1784589,909,19
1784590,909,1
1784592,909,1
1784595,909,7
1784600,909,1
1784601,909,4
1784602,909,2
1784603,909,2
1784604,909,9
1784607,909,1
1784627,909,1
1784637,909,1
1784641,909,80
1784646,909,1
1784654,909,14
1784657,909,1
1784678,909,14
1784679,909,4
1784680,909,3
1784687,909,2
1784693,909,1
1784696,909,1
1784741,909,2
1784742,909,1
1784743,909,8
1784756,909,2
1784757,909,1
1784761,909,6
1784762,909,3
1784763,909,4
1784764,909,1
1784765,909,5
1784766,909,4
1784767,909,957
1784768,909,2
1784770,909,199
1784771,909,24
1784775,909,8
1784778,909,2
1784791,909,2
1784792,909,5
1784797,909,1
1784799,909,1
1784801,909,1
1784802,909,2
1784830,909,6
1784838,909,1
1784839,909,1
1784841,909,1
1784842,909,1
1784843,909,6
1784846,909,60
1784847,909,26
1784848,909,8
1784852,909,10
1784861,909,1
1784863,909,1
1784867,909,2
1784873,909,1
1784874,909,1
1784889,909,3
1784892,909,1
1784893,909,1
1784895,909,6
1784896,909,1
1784897,909,3
1784898,909,1
1784910,909,11
1784933,909,2
1784942,909,5
1784971,909,13
1784974,909,6
1784977,909,1
1785004,909,1
1785005,909,2
1785006,909,56
1785010,909,10
1785017,909,1
1785021,909,2
1785023,909,5
1785041,909,1
1785045,909,1
1785047,909,1
1785058,909,265
1785059,909,198
1785060,909,1
1785061,909,2
1785063,909,1
1785067,909,1
1785070,909,1
1785073,909,40
1785076,909,24
1785079,909,1
1785080,909,18
1785081,909,1
1785084,909,2
1785088,909,2
1785089,909,2
1785090,909,345
1785092,909,35
1785093,909,3
1785094,909,387
1785095,909,25
1785096,909,1
1785097,909,15
1785098,909,6
1785099,909,18
1785101,909,4
1785102,909,5
1785103,909,1
1785105,909,2
1785106,909,51
1785108,909,33
1785109,909,277
1785111,909,6
1785113,909,20
1785114,909,10
1785115,909,89
1785116,909,1
1785117,909,3
1785119,909,3
1785120,909,1
1785121,909,2
1785122,909,32
1785125,909,5
1785128,909,3
1785129,909,32
1785131,909,105
1785133,909,1
1785135,909,11
1785138,909,74
1785140,909,3
1785141,909,1
1785142,909,1
1785143,909,12
1785144,909,1
1785145,909,1
1785146,909,2
1785147,909,3
1785149,909,3
1785150,909,3
1785151,909,1
1785152,909,5
1785153,909,7
1785155,909,1
1785156,909,1
1785157,909,6
1785158,909,3
1785159,909,2
1785161,909,2
1785181,909,4
1785185,909,4
1785189,909,1
1785190,909,1
1785191,909,1
1785194,909,1
1785198,909,6
1785199,909,4
1785202,909,1
1785203,909,2
1785205,909,1
1785206,909,1
1785207,909,1
1785209,909,2
1785210,909,5
1785213,909,21
1785214,909,5
1785215,909,1
1785216,909,1
1785217,909,5
1785218,909,5
1785219,909,4
1785220,909,2
1785221,909,12
1785222,909,15
1785223,909,7
1785225,909,1
1785228,909,1
1785238,909,16
1785241,909,5
1785246,909,1
1785247,909,8
1785248,909,11
1785249,909,2
1785250,909,23
1785251,909,10
1785252,909,30
1785253,909,1
1785258,909,22
1785259,909,12
1785260,909,17
1785264,909,7
1785265,909,3
1785268,909,8
1785271,909,1
1785272,909,6
1785273,909,1
1785275,909,5
1785276,909,4
1785277,909,3
1785280,909,4
1785283,909,3
1785285,909,1
1785286,909,1
1785287,909,1
1785288,909,2
1785289,909,1
1785290,909,2
1785291,909,1
1785292,909,3
1785293,909,2
1785294,909,1
1785295,909,3
1785299,909,33
1785332,909,2
1785349,909,1
1785365,909,1
1785367,909,4
1785370,909,4
1785381,909,1
1785389,909,1
1785393,909,3
1785404,909,1
1785431,909,18
1785433,909,15
1785436,909,1
1785437,909,1
1785439,909,4
1785440,909,1
1785443,909,1
1785445,909,1
1785446,909,51
1785450,909,4
1785494,909,11
1785497,909,9
1785500,909,1
1785503,909,1
1785504,909,1
1785505,909,1
1785507,909,3
1785513,909,19
1785514,909,30
1785536,909,8
1785538,909,39
1785539,909,1
1785540,909,1
1785542,909,4
1785543,909,14
1785544,909,1
1785545,909,8
1785546,909,2
1785548,909,372
1785549,909,397
1785550,909,87
1785551,909,1
1785552,909,1
1785553,909,6
1785555,909,3
1785556,909,1
1785557,909,1
1785558,909,1
1785559,909,3
1785560,909,14
1785561,909,3
1785562,909,1
1785563,909,13
1785564,909,4
1785565,909,24
1785566,909,6
1785567,909,70
1785568,909,21
1785569,909,1
1785571,909,27
1785572,909,3
1785574,909,31
1785575,909,2
1785577,909,1
1785578,909,1
1785579,909,1
1785584,909,42
1785587,909,15
1785589,909,1
1785591,909,6
1785592,909,30
1785593,909,76
1785594,909,15
1785595,909,1537
1785596,909,1562
1785597,909,23
1785598,909,5
1785599,909,5
1785600,909,2
1785601,909,5
1785602,909,1
1785603,909,736
1785604,909,93
1785605,909,24
1785606,909,2
1785607,909,8
1785608,909,1
1785609,909,10
1785610,909,16
1785611,909,3
1785612,909,2
1785613,909,4
1785614,909,41
1785615,909,14
1785616,909,6
1785617,909,3
1785618,909,4
1785619,909,7
1785620,909,1
1785622,909,3
1785623,909,104
1785625,909,2
1785626,909,272
1785627,909,36
1785628,909,27
1785629,909,4892
1785632,909,1806
1785633,909,156
1785634,909,9
1785635,909,2
1785636,909,20
1785637,909,1
1785640,909,60
1785641,909,1
1785642,909,2
1785643,909,14
1785644,909,143
1785645,909,45
1785646,909,8
1785647,909,103
1785650,909,7
1785651,909,7
1785652,909,6
1785653,909,9
1785654,909,1
1785655,909,3
1785656,909,8
1785658,909,12
1785659,909,9
1785660,909,13
1785661,909,19
1785662,909,15
1785663,909,2
1785664,909,11
1785665,909,3
1785666,909,5
1785667,909,4
1785668,909,7
1785669,909,1
1785670,909,556
1785671,909,56
1785672,909,201
1785674,909,66
1785675,909,11
1785676,909,2
1785677,909,3
1785678,909,55227
1785679,909,53600
1785680,909,6376
1785681,909,20
1785682,909,45
1785683,909,195
1785684,909,2
1785685,909,243
1785686,909,64
1785687,909,10
1785688,909,7
1785689,909,131
1785690,909,602
1785691,909,185
1785692,909,39
1785693,909,203
1785694,909,59
