trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
3301730,CN,CN,SANDC,NONME,67.99,2153140.0,1.0,1.0,2153140.0,31668.480659
3301766,CN,CN,SANDC,RAILW,50.94,1613364.0,1.0,1.0,1613364.0,31671.849234
3306558,CN,CN,NONME,CONST,109568.68,1522509.0,1.0,1.0,1522509.0,13.895476
3301765,CN,CN,SANDC,RETA1,44.39,1405884.0,1.0,1.0,1405884.0,31671.187204
3305328,CN,CN,PLAST,RUBBE,242623.73,1269073.0,1.0,1.0,1269073.0,5.230622
3301777,CN,CN,SANDC,RECRE,39.99,1266349.0,1.0,1.0,1266349.0,31666.64166
3301719,CN,CN,SANDC,PLAST,33.29,1054364.0,1.0,1.0,1054364.0,31672.093722
3301764,CN,CN,SANDC,WHOLE,33.06,1046928.0,1.0,1.0,1046928.0,31667.513612
3307667,CN,CN,OFFIC,OFFIC,488058.81,973171.0,1.0,1.0,973171.0,1.993963
3301748,CN,CN,SANDC,ELEC1,30.25,958044.0,1.0,1.0,958044.0,31670.876033
3306648,CN,CN,BASIC,BASIC,250851.44,747310.0,1.0,1.0,747310.0,2.979094
3306285,CN,CN,CERAM,CONST,239101.26,631022.0,1.0,1.0,631022.0,2.639141
3301252,CN,CN,IRONO,FOUND,514.54,627968.0,1.0,1.0,627968.0,1220.445446
3301737,CN,CN,SANDC,FOUND,18.54,587004.0,1.0,1.0,587004.0,31661.488673
3308194,CN,CN,MOTO1,MOTO1,252120.64,549911.0,1.0,1.0,549911.0,2.181142
3307265,CN,CN,FOUND,CONST,24668.33,531594.0,1.0,1.0,531594.0,21.549655
3306661,CN,CN,BASIC,MOTO1,167904.5,500203.0,1.0,1.0,500203.0,2.979092
3301762,CN,CN,SANDC,COLLE,15.3,484578.0,1.0,1.0,484578.0,31671.764706
3301751,CN,CN,SANDC,ELEC4,13.88,439427.0,1.0,1.0,439427.0,31659.005764
3302927,CN,CN,TEXTI,TEXTI,243334.26,420608.0,1.0,1.0,420608.0,1.728519
3306081,CN,CN,RUBBE,CONST,133500.93,418236.0,1.0,1.0,418236.0,3.132832
3311604,CN,CN,RAILW,TEXTI,47926.38,376569.0,1.0,1.0,376569.0,7.857239
3301710,CN,CN,SANDC,STONE,11.75,372137.0,1.0,1.0,372137.0,31671.234043
3306742,CN,CN,PREC1,PREC1,18553.64,354318.0,1.0,1.0,354318.0,19.096953
3301702,CN,CN,SANDC,NATUR,10.99,348137.0,1.0,1.0,348137.0,31677.616015
3301745,CN,CN,SANDC,TRANS,10.72,339586.0,1.0,1.0,339586.0,31677.798507
3310061,CN,CN,DISTR,DISTR,69775.19,339219.0,1.0,1.0,339219.0,4.861599
3307240,CN,CN,FOUND,ELECT,15099.32,325385.0,1.0,1.0,325385.0,21.549646
3308730,CN,CN,ELEC1,DISTR,82788.55,314427.0,1.0,1.0,314427.0,3.797953
3306439,CN,CN,CEMEN,CONST,119089.23,304801.0,1.0,1.0,304801.0,2.559434
3302928,CN,CN,TEXTI,WEARI,174601.74,301802.0,1.0,1.0,301802.0,1.728517
3307527,CN,CN,MACHI,MACHI,131852.16,268920.0,1.0,1.0,268920.0,2.039557
3311275,CN,CN,WHOLE,CONST,117340.15,258760.0,1.0,1.0,258760.0,2.205213
3306519,CN,CN,NONME,CERAM,18448.13,256346.0,1.0,1.0,256346.0,13.895501
3307833,CN,CN,ELECT,CONST,107387.63,254319.0,1.0,1.0,254319.0,2.368234
3306159,CN,CN,GLASS,GLASS,93238.97,207078.0,1.0,1.0,207078.0,2.220938
3307238,CN,CN,FOUND,MACHI,9560.0,206015.0,1.0,1.0,206015.0,21.549686
3306199,CN,CN,GLASS,CONST,89323.42,198382.0,1.0,1.0,198382.0,2.22094
3306522,CN,CN,NONME,NONME,14083.05,195691.0,1.0,1.0,195691.0,13.895498
3309139,CN,CN,ELEC4,DISTR,25788.36,176374.0,1.0,1.0,176374.0,6.839287
3307807,CN,CN,ELECT,ELECT,74110.24,175510.0,1.0,1.0,175510.0,2.368229
3303425,CN,CN,WOODW,CONST,181557.88,175218.0,1.0,1.0,175218.0,0.965081
3301686,CN,CN,STONE,COLLE,17.41,174549.0,1.0,1.0,174549.0,10025.789776
3301471,CN,CN,PRECI,PREC1,1091.21,171488.0,1.0,1.0,171488.0,157.153985
3311400,CN,CN,RETA1,CONST,52641.73,166968.0,1.0,1.0,166968.0,3.17178
3307380,CN,CN,FABRI,MACHI,93321.95,166799.0,1.0,1.0,166799.0,1.78735
3301688,CN,CN,STONE,WHOLE,16.52,165665.0,1.0,1.0,165665.0,10028.1477
3301744,CN,CN,SANDC,MOTO1,5.1,161500.0,1.0,1.0,161500.0,31666.666667
3301752,CN,CN,SANDC,ELEC5,4.83,153069.0,1.0,1.0,153069.0,31691.304348
3301689,CN,CN,STONE,RETA1,15.14,151847.0,1.0,1.0,151847.0,10029.524439
3311660,CN,CN,RAILW,RAILW,18836.39,148002.0,1.0,1.0,148002.0,7.857238
3306037,CN,CN,RUBBE,RUBBE,46964.58,147132.0,1.0,1.0,147132.0,3.132829
