trade_id,factor_id,level
3299262,901,27290966051.488
3299262,902,22364555.093
3299262,903,954748.181
3299263,901,614437036.69
3299263,902,503522.335
3299263,903,21495.488
3299264,901,411454202.847
3299264,902,337180.815
3299264,903,14394.329
3299265,901,184145005.382
3299265,902,150904.19
3299265,903,6442.136
3299266,901,7140006.391
3299266,902,5851.133
3299266,903,249.786
3299267,901,28064534.259
3299267,902,22998.483
3299267,903,981.811
3299268,901,10607603.64
3299268,902,8692.779
3299268,903,371.097
3299269,901,1902541.658
3299269,902,1559.106
3299269,903,66.559
3299270,901,8487983.751
3299270,902,6955.781
3299270,903,296.944
3299271,901,7765803.732
3299271,902,6363.965
3299271,903,271.679
3299272,901,3588.577
3299272,902,2.941
3299272,903,0.126
3299273,901,7825.558
3299273,902,6.413
3299273,903,0.274
3299274,901,4987.62
3299274,902,4.087
3299274,903,0.174
3299275,901,5527.882
3299275,902,4.53
3299275,903,0.193
3299276,901,19589970283.241
3299276,902,16053699.559
3299276,903,685336.256
3299277,901,7526612.966
3299277,902,6167.951
3299277,903,263.311
3299278,901,12804.647
3299278,902,10.493
3299278,903,0.448
3299279,901,83530.478
3299279,902,68.452
3299279,903,2.922
3299280,901,150947401.908
3299280,902,123699.23
3299280,903,5280.75
3299281,901,122524777.677
3299281,902,100407.297
3299281,903,4286.411
3299282,901,71164160.448
3299282,902,58318.008
3299282,903,2489.61
3299283,901,111812553.69
3299283,902,91628.783
3299283,903,3911.655
3299284,901,94728525.396
3299284,902,77628.667
3299284,903,3313.986
3299285,901,32939218.833
3299285,902,26993.217
3299285,903,1152.347
3299286,901,94082168.864
3299286,902,77098.987
3299286,903,3291.374
3299287,901,310569.589
3299287,902,254.507
3299287,903,10.865
3299288,901,12927399.209
3299288,902,10593.818
3299288,903,452.253
3299289,901,5376870.758
3299289,902,4406.268
3299289,903,188.105
3299290,901,1521530160.667
3299290,902,1246872.135
3299290,903,53229.268
3299291,901,5857065.209
3299291,902,4799.781
3299291,903,204.904
3299292,901,6317467.499
3299292,902,5177.074
3299292,903,221.011
3299293,901,6545.865
