trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
75974,IN,WA,SANDC,CHEM1,4.35,376138.0,1.0,1.0,376138.0,86468.505747
91607,IN,WM,SANDC,EDUCA,2.96,255740.0,1.0,1.0,255740.0,86398.648649
91621,IN,WM,SANDC,PFERT,2.95,254825.0,1.0,1.0,254825.0,86381.355932
91623,IN,WM,SANDC,REALE,2.02,174638.0,1.0,1.0,174638.0,86454.455446
13406,IN,CN,SANDC,CONST,0.98,84417.0,1.0,1.0,84417.0,86139.795918
13404,IN,CN,SANDC,CERAM,0.94,81569.0,1.0,1.0,81569.0,86775.531915
75985,IN,WA,SANDC,WHOLE,0.85,73767.0,1.0,1.0,73767.0,86784.705882
75973,IN,WA,SANDC,CHARC,0.84,72365.0,1.0,1.0,72365.0,86148.809524
13417,IN,CN,SANDC,GLASS,0.81,69782.0,1.0,1.0,69782.0,86150.617284
13403,IN,CN,SANDC,CEMEN,0.72,62059.0,1.0,1.0,62059.0,86193.055556
91601,IN,WM,SANDC,CHEM1,0.71,61324.0,1.0,1.0,61324.0,86371.830986
91597,IN,WM,SANDC,93197,0.68,59067.0,1.0,1.0,59067.0,86863.235294
91612,IN,WM,SANDC,GASDI,0.68,58795.0,1.0,1.0,58795.0,86463.235294
91613,IN,WM,SANDC,HEALT,0.64,55372.0,1.0,1.0,55372.0,86518.75
91615,IN,WM,SANDC,INSUR,0.45,39242.0,1.0,1.0,39242.0,87204.444444
91619,IN,WM,SANDC,MOTOR,0.45,38677.0,1.0,1.0,38677.0,85948.888889
75981,IN,WA,SANDC,RETA1,0.44,38172.0,1.0,1.0,38172.0,86754.545455
91618,IN,WM,SANDC,LIQUE,0.37,32154.0,1.0,1.0,32154.0,86902.702703
91617,IN,WM,SANDC,KEROS,0.37,32047.0,1.0,1.0,32047.0,86613.513514
13401,IN,CN,SANDC,BASIC,0.36,31345.0,1.0,1.0,31345.0,87069.444444
86179,IN,WL,SANDC,COPP1,0.31,26738.0,1.0,1.0,26738.0,86251.612903
91605,IN,WM,SANDC,CRUDE,0.29,24737.0,1.0,1.0,24737.0,85300.0
91603,IN,WM,SANDC,CONST,0.26,22446.0,1.0,1.0,22446.0,86330.769231
13427,IN,CN,STONE,CONST,1.43,22413.0,1.0,1.0,22413.0,15673.426573
12133,IN,CN,IRONO,BASIC,5.39,21195.0,1.0,1.0,21195.0,3932.282004
