trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
37750,47638.16,0.175463,0.106029,48,0.048238
21150,44531.77,0.072055,0.099115,48,0.025515
45295,44531.77,0.06892,0.099115,48,0.025515
144024,47638.16,0.063536,0.106029,48,0.048238
133480,8555.19,0.322776,0.019041,48,0.164872
8155,44531.77,0.05507,0.099115,48,0.025515
133457,7489.15,0.3228,0.016669,48,0.164897
100314,3066.41,0.761147,0.006825,40,0.629853
152981,47638.16,0.048987,0.106029,48,0.048238
126918,47638.16,0.041666,0.106029,48,0.048238
132193,47638.16,0.038415,0.106029,48,0.048238
133432,9311.74,0.193273,0.020725,48,0.060595
54168,44531.77,0.040318,0.099115,48,0.025515
52146,44531.77,0.038829,0.099115,48,0.025515
128161,44531.77,0.038184,0.099115,48,0.025515
141386,8555.19,0.187949,0.019041,48,0.164872
35153,19065.3,0.083487,0.042434,48,0.020945
31439,12196.3,0.122832,0.027146,48,0.030743
34852,33086.65,0.044088,0.073642,48,0.010269
93637,44531.77,0.032525,0.099115,48,0.025515
47121,47638.16,0.029813,0.106029,48,0.048238
141364,7489.15,0.187964,0.016669,48,0.164897
133466,4303.21,0.322889,0.009578,48,0.164987
56366,47638.16,0.029134,0.106029,48,0.048238
31712,44531.77,0.029016,0.099115,48,0.025515
32987,33086.65,0.038308,0.073642,48,0.010269
34037,44531.77,0.028394,0.099115,48,0.025515
148517,47638.16,0.026479,0.106029,48,0.048238
75855,44531.77,0.028112,0.099115,48,0.025515
22485,47638.16,0.025437,0.106029,48,0.048238
34903,19065.3,0.06216,0.042434,48,0.020945
48443,47638.16,0.02476,0.106029,48,0.048238
6056,44531.77,0.026415,0.099115,48,0.025515
37041,33086.65,0.033944,0.073642,48,0.010269
150662,8555.19,0.130478,0.019041,48,0.164872
34896,8992.01,0.122785,0.020014,48,0.023964
141339,9311.74,0.112541,0.020725,48,0.060595
142560,44531.77,0.023216,0.099115,48,0.025515
36612,47638.16,0.021036,0.106029,48,0.048238
150640,7489.15,0.130487,0.016669,48,0.164897
27023,47638.16,0.020322,0.106029,48,0.048238
115400,44531.77,0.021581,0.099115,48,0.025515
8739,15768.05,0.060008,0.035095,48,0.016759
46342,19065.3,0.048877,0.042434,48,0.020945
69629,47638.16,0.019485,0.106029,48,0.048238
100355,3686.89,0.24327,0.008206,46,0.138629
144449,47638.16,0.018158,0.106029,48,0.048238
67858,15768.05,0.053494,0.035095,48,0.016759
126202,44531.77,0.018682,0.099115,48,0.025515
136291,47638.16,0.017163,0.106029,48,0.048238
78788,47638.16,0.017032,0.106029,48,0.048238
37093,19065.3,0.042537,0.042434,48,0.020945
141373,4303.21,0.188015,0.009578,48,0.164987
74974,33086.65,0.023692,0.073642,48,0.010269
73680,12196.3,0.064055,0.027146,48,0.030743
