trade_id,factor_id,level
36677,901,59853.288
36677,902,3.951
36677,903,3.579
36678,901,152908.565
36678,902,10.094
36678,903,9.143
36679,901,38557.654
36679,902,2.545
36679,903,2.305
36680,901,43840.476
36680,902,2.894
36680,903,2.621
36681,901,144840.063
36681,902,9.562
36681,903,8.66
36682,901,132333.743
36682,902,8.736
36682,903,7.912
36683,901,15149.329
36683,902,1.0
36683,903,0.906
36684,901,12408.47
36684,902,0.819
36684,903,0.742
36685,901,22529.145
36685,902,1.487
36685,903,1.347
36686,901,1507738.789
36686,902,99.532
36686,903,90.149
36687,901,123825.525
36687,902,8.174
36687,903,7.404
36688,901,11589.421
36688,902,0.765
36688,903,0.693
36689,901,144497.129
36689,902,9.539
36689,903,8.64
36690,901,486411.506
36690,902,31.2
36690,903,28.157
36691,901,2936185.645
36691,902,188.334
36691,903,169.968
36692,901,962671.978
36692,902,61.748
36692,903,55.727
36693,901,2160355.478
36693,902,138.57
36693,903,125.057
36694,901,412089.116
36694,902,26.432
36694,903,23.855
36695,901,119081.634
36695,902,7.638
36695,903,6.893
36696,901,7210970.707
36696,902,462.528
36696,903,417.424
36697,901,8142.592
36697,902,0.522
36697,903,0.471
36698,901,49966.663
36698,902,3.205
36698,903,2.892
36699,901,111334.292
36699,902,7.141
36699,903,6.445
36700,901,27977.289
36700,902,1.795
36700,903,1.62
36701,901,74688.221
36701,902,4.791
36701,903,4.324
36702,901,16877.921
36702,902,1.083
36702,903,0.977
36703,901,91191.385
36703,902,5.849
36703,903,5.279
36704,901,165569.473
36704,902,10.62
36704,903,9.584
36705,901,3850757.674
36705,902,246.996
36705,903,222.91
36706,901,910009.1
36706,902,58.37
36706,903,52.678
36707,901,154952.671
36707,902,9.939
36707,903,8.97
36708,901,1687395.656
36708,902,108.233
36708,903,97.679
36709,901,21965.056
36709,902,1.409
36709,903,1.271
36710,901,19890.016
36710,902,1.276
36710,903,1.151
36711,901,7999.1
36711,902,0.513
36711,903,0.463
36712,901,29159.738
36712,902,1.87
36712,903,1.688
36713,901,34835.171
36713,902,3.041
36713,903,1.721
36714,901,63420.513
36714,902,5.536
36714,903,3.134
36715,901,60815.283
36715,902,5.308
36715,903,3.005
36716,901,19020.32
36716,902,1.214
36716,903,0.95
36717,901,42380.535
36717,902,2.706
36717,903,2.117
36718,901,10649.841
36718,902,0.68
36718,903,0.532
36719,901,28430.834
36719,902,1.815
36719,903,1.42
36720,901,6562.261
36720,902,0.419
36720,903,0.328
36721,901,34712.932
36721,902,2.216
36721,903,1.734
36722,901,63025.711
36722,902,4.024
36722,903,3.148
36723,901,1339778.974
36723,902,85.536
36723,903,66.909
36724,901,346404.257
36724,902,22.116
36724,903,17.3
36725,901,118180.101
36725,902,7.545
36725,903,5.902
36726,901,6074.464
36726,902,0.388
36726,903,0.303
36727,901,9474.738
36727,902,0.605
36727,903,0.473
36728,901,37490.789
36728,902,2.394
36728,903,1.872
36729,901,8103.794
36729,902,0.522
36729,903,0.425
36730,901,5605.024
36730,902,0.377
36730,903,0.285
36731,901,18133.423
36731,902,1.225
36731,903,0.931
36732,901,23967.759
36732,902,1.568
36732,903,1.402
36733,901,216868.76
36733,902,14.185
36733,903,12.688
36734,901,17039.706
36734,902,1.115
36734,903,0.997
36735,901,7399.064
36735,902,0.484
36735,903,0.433
36736,901,7552.055
36736,902,0.494
36736,903,0.442
36737,901,6206.453
36737,902,0.406
36737,903,0.363
36738,901,2551.197
36738,902,0.151
36738,903,0.065
36739,901,101307.101
36739,902,5.992
36739,903,2.593
36740,901,359539.099
36740,902,21.265
36740,903,9.201
36741,901,9988.383
36741,902,0.591
36741,903,0.256
36742,901,59190.495
36742,902,3.501
36742,903,1.515
36743,901,16282.121
36743,902,0.581
36743,903,0.192
36744,901,9892.476
36744,902,0.353
36744,903,0.117
36745,901,10621.15
36745,902,0.379
36745,903,0.125
36746,901,101518.397
36746,902,8.539
36746,903,1.991
36747,901,10159.382
36747,902,0.855
36747,903,0.199
36748,901,20446.827
36748,902,1.72
36748,903,0.401
36749,901,200080.088
36749,902,43.285
36749,903,6.161
36750,901,59354.719
36750,902,12.841
36750,903,1.828
36751,901,18237.454
36751,902,3.946
36751,903,0.562
36752,901,28128.163
36752,902,6.085
36752,903,0.866
36753,901,38839.311
36753,902,3.02
36753,903,0.805
36754,901,12150.102
36754,902,0.945
36754,903,0.252
36755,901,16804.468
36755,902,1.307
36755,903,0.348
36756,901,8642.186
36756,902,0.672
36756,903,0.179
36757,901,54854.085
36757,902,4.265
36757,903,1.137
36758,901,227966.353
36758,902,17.725
36758,903,4.725
