trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
102037,WA,RU,BASIC,CONST,5827.64,9971.0,1.0,1.0,9971.0,1.710984
112082,WE,RU,SANDC,CONST,13.06,3456.0,1.0,1.0,3456.0,264.624809
102020,WA,RU,BASIC,BASIC,1895.32,3243.0,1.0,1.0,3243.0,1.711057
112079,WE,RU,SANDC,CEMEN,8.61,2277.0,1.0,1.0,2277.0,264.45993
108245,WE,RU,CEMEN,CONST,231.09,2156.0,1.0,1.0,2156.0,9.329698
112104,WE,RU,SANDC,RAILW,5.77,1526.0,1.0,1.0,1526.0,264.471404
104217,WA,RU,HOTEL,RESEA,2046.14,1467.0,1.0,1.0,1467.0,0.71696
17152,CN,RU,ELECT,BUSIN,525.28,1383.0,1.0,1.0,1383.0,2.632882
17255,CN,RU,ELECT,VEGET,524.6,1381.0,1.0,1.0,1381.0,2.632482
108295,WE,RU,CERAM,CONST,99.64,1292.0,1.0,1.0,1292.0,12.96668
17282,CN,RU,FABRI,CONST,549.32,1240.0,1.0,1.0,1240.0,2.257336
119695,WM,RU,HOTEL,RESEA,4375.51,1215.0,1.0,1.0,1215.0,0.277682
17140,CN,RU,ELECT,93197,437.75,1153.0,1.0,1.0,1153.0,2.633923
107905,WE,RU,BASIC,CONST,255.75,1135.0,1.0,1.0,1135.0,4.437928
55441,IN,RU,CERAM,CONST,31.21,1055.0,1.0,1.0,1055.0,33.803268
16375,CN,RU,BASIC,CONST,694.89,1015.0,1.0,1.0,1015.0,1.460663
102041,WA,RU,BASIC,CRUDE,588.7,1007.0,1.0,1.0,1007.0,1.710549
102053,WA,RU,BASIC,FABRI,576.05,986.0,1.0,1.0,986.0,1.711657
117819,WL,RU,VEGET,PUBLI,564.36,907.0,1.0,1.0,907.0,1.60713
19776,CN,RU,TRANS,FISHF,550.3,890.0,1.0,1.0,890.0,1.6173
117824,WL,RU,VEGET,REALE,513.95,826.0,1.0,1.0,826.0,1.60716
16779,CN,RU,CHEM1,PFERT,480.74,801.0,1.0,1.0,801.0,1.666181
19335,CN,RU,RUBBE,CONST,530.38,798.0,1.0,1.0,798.0,1.504582
17161,CN,RU,ELECT,COMPU,288.11,759.0,1.0,1.0,759.0,2.63441
18624,CN,RU,OFFIC,BUSIN,547.35,740.0,1.0,1.0,740.0,1.351969
104160,WA,RU,HOTEL,FINAN,982.99,705.0,1.0,1.0,705.0,0.7172
121513,WM,RU,VEGET,PUBLI,1422.11,639.0,1.0,1.0,639.0,0.449332
17226,CN,RU,ELECT,POULT,241.43,636.0,1.0,1.0,636.0,2.634304
57294,IN,RU,RADIO,BUSIN,97.6,596.0,1.0,1.0,596.0,6.106557
18633,CN,RU,OFFIC,COMPU,439.57,594.0,1.0,1.0,594.0,1.351321
