trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
3944580,2544.66,8e-06,0.011976,37,0.071854
3944581,2544.66,8e-06,0.011976,37,0.071854
3944582,99.06,0.001009,0.000466,28,0.088818
3944583,99.06,0.000303,0.000466,28,0.088818
3944584,99.06,0.00212,0.000466,28,0.088818
3944585,99.06,0.000101,0.000466,28,0.088818
3944586,99.06,0.000909,0.000466,28,0.088818
3944587,99.06,0.000101,0.000466,28,0.088818
3944588,99.06,0.000202,0.000466,28,0.088818
3944589,1536.29,5.2e-05,0.00723,24,0.290963
3944590,78242.73,0.0,0.368246,28,0.072579
3944591,78242.73,0.0,0.368246,28,0.072579
3944592,78242.73,0.000124,0.368246,28,0.072579
3944593,78242.73,0.0,0.368246,28,0.072579
3944594,78242.73,7.3e-05,0.368246,28,0.072579
3944595,78242.73,2e-06,0.368246,28,0.072579
3944596,78242.73,0.0,0.368246,28,0.072579
3944597,78242.73,0.0,0.368246,28,0.072579
3944598,78242.73,9e-06,0.368246,28,0.072579
3944599,78242.73,3e-06,0.368246,28,0.072579
3944600,78242.73,0.0,0.368246,28,0.072579
3944601,78242.73,9e-06,0.368246,28,0.072579
3944602,78242.73,1e-06,0.368246,28,0.072579
3944603,78242.73,2e-06,0.368246,28,0.072579
3944604,78242.73,0.0,0.368246,28,0.072579
3944605,78242.73,0.0,0.368246,28,0.072579
3944606,78242.73,1.5e-05,0.368246,28,0.072579
3944607,78242.73,2e-06,0.368246,28,0.072579
3944608,78242.73,0.000176,0.368246,28,0.072579
3944609,78242.73,7e-06,0.368246,28,0.072579
3944610,78242.73,8e-06,0.368246,28,0.072579
3944611,78242.73,1e-06,0.368246,28,0.072579
3944612,78242.73,1e-06,0.368246,28,0.072579
3944613,78242.73,1e-06,0.368246,28,0.072579
3944614,78242.73,0.0,0.368246,28,0.072579
3944615,78242.73,1e-06,0.368246,28,0.072579
3944616,78242.73,3e-06,0.368246,28,0.072579
