trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
11594,KR,CN,RADIO,OFFIC,9892.18,0,0
11328,KR,CN,PLAST,RUBBE,8049.45,0,0
11608,KR,CN,RADIO,RADIO,6124.69,0,0
10696,KR,CN,MOTOR,LANDT,5377.17,0,0
36633,KR,JP,PRIVA,BUSIN,5367.84,0,0
54963,KR,US,MOTO1,MOTO1,5249.42,0,0
63367,KR,WA,TRANS,PRIVA,4925.8,0,0
56753,KR,WA,BASIC,BASIC,4887.22,0,0
11068,KR,CN,OFFIC,OFFIC,4354.08,0,0
11559,KR,CN,RADIO,ELECT,4111.4,0,0
8840,KR,CN,CHEM1,PLAST,3951.67,0,0
8765,KR,CN,CHEM1,CHEM1,3341.28,0,0
8526,KR,CN,BASIC,BASIC,3200.34,0,0
9763,KR,CN,GASDI,CONST,2544.41,0,0
11656,KR,CN,RUBBE,CONST,2127.18,0,0
33312,KR,JP,BASIC,BASIC,2069.16,0,0
39072,KR,MT,TRANS,AIRTR,1958.16,0,0
11297,KR,CN,PLAST,ELECT,1837.47,0,0
11580,KR,CN,RADIO,MACHI,1619.45,0,0
9072,KR,CN,COPP1,ELECT,1468.48,0,0
8561,KR,CN,BASIC,FABRI,1377.2,0,0
9060,KR,CN,COPP1,COPP1,1330.67,0,0
56792,KR,WA,BASIC,FABRI,1256.56,0,0
8579,KR,CN,BASIC,MACHI,1252.59,0,0
8837,KR,CN,CHEM1,PFERT,1217.98,0,0
9273,KR,CN,ELECT,CONST,1199.69,0,0
11679,KR,CN,RUBBE,FURNI,1197.4,0,0
9392,KR,CN,FABRI,CONST,1172.55,0,0
29388,KR,IN,BASIC,CONST,1153.43,0,0
10600,KR,CN,MOTO1,MOTO1,1137.91,0,0
70740,KR,WM,BASIC,CONST,1082.85,0,0
8879,KR,CN,CHEM1,WOODW,1067.92,0,0
57802,KR,WA,COPP1,COPP1,1046.24,0,0
9793,KR,CN,GASDI,LANDT,1023.41,0,0
11735,KR,CN,RUBBE,RUBBE,1016.58,0,0
55654,KR,US,PLAST,RUBBE,996.45,0,0
8545,KR,CN,BASIC,CONST,973.5,0,0
15486,KR,DE,MOTO1,MOTO1,946.59,0,0
70463,KR,WL,TRANS,PUBLI,946.51,0,0
11925,KR,CN,TEXTI,TEXTI,923.94,0,0
11601,KR,CN,RADIO,POSTT,922.07,0,0
