trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
3425306,KR,CN,OFFIC,OFFIC,4354.08,164.0,1.0,1.0,164.0,0.037666
3425534,KR,CN,RADIO,OFFIC,9892.18,137.0,1.0,1.0,137.0,0.013849
3424139,KR,CN,PLAST,RUBBE,8049.45,126.0,1.0,1.0,126.0,0.015653
3462262,KR,WA,TRANS,PRIVA,4925.8,115.0,1.0,1.0,115.0,0.023346
3416862,KR,US,MOTO1,MOTO1,5249.42,104.0,1.0,1.0,104.0,0.019812
3422095,KR,JP,PRIVA,BUSIN,5367.84,97.0,1.0,1.0,97.0,0.018071
3460740,KR,WA,BASIC,BASIC,4887.22,93.0,1.0,1.0,93.0,0.019029
3425536,KR,CN,RADIO,RADIO,6124.69,85.0,1.0,1.0,85.0,0.013878
3423505,KR,CN,MOTOR,LANDT,5377.17,80.0,1.0,1.0,80.0,0.014878
3424265,KR,CN,CHEM1,PLAST,3951.67,70.0,1.0,1.0,70.0,0.017714
3424782,KR,CN,BASIC,BASIC,3200.34,61.0,1.0,1.0,61.0,0.01906
3424268,KR,CN,CHEM1,CHEM1,3341.28,59.0,1.0,1.0,59.0,0.017658
3425535,KR,CN,RADIO,ELECT,4111.4,57.0,1.0,1.0,57.0,0.013864
3404556,KR,MT,TRANS,AIRTR,1958.16,46.0,1.0,1.0,46.0,0.023491
3424499,KR,CN,RUBBE,CONST,2127.18,45.0,1.0,1.0,45.0,0.021155
3425040,KR,CN,COPP1,ELECT,1468.48,42.0,1.0,1.0,42.0,0.028601
3419524,KR,JP,BASIC,BASIC,2069.16,40.0,1.0,1.0,40.0,0.019332
3425034,KR,CN,COPP1,COPP1,1330.67,38.0,1.0,1.0,38.0,0.028557
3423749,KR,CN,GASDI,CONST,2544.41,38.0,1.0,1.0,38.0,0.014935
3461265,KR,WA,COPP1,COPP1,1046.24,30.0,1.0,1.0,30.0,0.028674
3424155,KR,CN,PLAST,ELECT,1837.47,29.0,1.0,1.0,29.0,0.015783
3422733,KR,CN,TEXTI,TEXTI,923.94,28.0,1.0,1.0,28.0,0.030305
3424481,KR,CN,RUBBE,FURNI,1197.4,26.0,1.0,1.0,26.0,0.021714
3424789,KR,CN,BASIC,FABRI,1377.2,26.0,1.0,1.0,26.0,0.018879
3417160,KR,JP,FISHF,FISH5,198.9,25.0,1.0,1.0,25.0,0.125691
3422554,KR,CN,FOOD5,POULT,722.36,25.0,1.0,1.0,25.0,0.034609
3424790,KR,CN,BASIC,MACHI,1252.59,24.0,1.0,1.0,24.0,0.01916
3460747,KR,WA,BASIC,FABRI,1256.56,24.0,1.0,1.0,24.0,0.0191
3425213,KR,CN,FABRI,CONST,1172.55,24.0,1.0,1.0,24.0,0.020468
3458098,KR,WA,TEXTI,WEARI,766.3,23.0,1.0,1.0,23.0,0.030014
3425763,KR,CN,MOTO1,MOTO1,1137.91,23.0,1.0,1.0,23.0,0.020212
3467361,KR,WL,TRANS,PUBLI,946.51,22.0,1.0,1.0,22.0,0.023243
3425533,KR,CN,RADIO,MACHI,1619.45,22.0,1.0,1.0,22.0,0.013585
3424267,KR,CN,CHEM1,PFERT,1217.98,22.0,1.0,1.0,22.0,0.018063
3445207,KR,IN,BASIC,CONST,1153.43,22.0,1.0,1.0,22.0,0.019074
3424460,KR,CN,RUBBE,RUBBE,1016.58,22.0,1.0,1.0,22.0,0.021641
3425062,KR,CN,COPP1,CONST,748.71,22.0,1.0,1.0,22.0,0.029384
3422734,KR,CN,TEXTI,WEARI,707.84,21.0,1.0,1.0,21.0,0.029668
3425446,KR,CN,ELECT,CONST,1199.69,21.0,1.0,1.0,21.0,0.017505
3473482,KR,WM,BASIC,CONST,1082.85,21.0,1.0,1.0,21.0,0.019393
3460888,KR,WA,PREC1,FURNI,686.09,20.0,1.0,1.0,20.0,0.029151
3424817,KR,CN,BASIC,CONST,973.5,19.0,1.0,1.0,19.0,0.019517
3424243,KR,CN,CHEM1,WOODW,1067.92,19.0,1.0,1.0,19.0,0.017792
3390903,KR,DE,MOTO1,MOTO1,946.59,19.0,1.0,1.0,19.0,0.020072
3447236,KR,MX,OFFIC,OFFIC,504.79,19.0,1.0,1.0,19.0,0.037639
3416583,KR,US,OFFIC,OFFIC,484.88,18.0,1.0,1.0,18.0,0.037123
3461133,KR,WA,LEAD1,LEAD1,450.44,17.0,1.0,1.0,17.0,0.037741
3419975,KR,JP,FABRI,CONST,855.03,17.0,1.0,1.0,17.0,0.019882
3415387,KR,US,PLAST,RUBBE,996.45,16.0,1.0,1.0,16.0,0.016057
3424240,KR,CN,CHEM1,TEXTI,918.83,16.0,1.0,1.0,16.0,0.017413
3416625,KR,US,OFFIC,BUSIN,424.6,16.0,1.0,1.0,16.0,0.037683
3412077,KR,SK,MOTO1,MOTO1,827.72,16.0,1.0,1.0,16.0,0.01933
3462217,KR,WA,TRANS,TRANS,626.02,15.0,1.0,1.0,15.0,0.023961
3460875,KR,WA,PREC1,PREC1,521.21,15.0,1.0,1.0,15.0,0.028779
3424312,KR,CN,CHEM1,CONST,834.14,15.0,1.0,1.0,15.0,0.017983
3449057,KR,RU,MOTO1,MOTO1,756.72,15.0,1.0,1.0,15.0,0.019822
3423756,KR,CN,GASDI,LANDT,1023.41,15.0,1.0,1.0,15.0,0.014657
3459973,KR,WA,CHEM1,HEALT,804.02,14.0,1.0,1.0,14.0,0.017413
3425000,KR,CN,LEAD1,CONST,382.31,14.0,1.0,1.0,14.0,0.036619
3458097,KR,WA,TEXTI,TEXTI,480.58,14.0,1.0,1.0,14.0,0.029131
3461642,KR,WA,OFFIC,POSTT,370.85,14.0,1.0,1.0,14.0,0.037751
3462245,KR,WA,TRANS,AIRTR,559.47,13.0,1.0,1.0,13.0,0.023236
3425571,KR,CN,RADIO,POSTT,922.07,13.0,1.0,1.0,13.0,0.014099
3415693,KR,US,RUBBE,MOTO1,601.1,13.0,1.0,1.0,13.0,0.021627
3461648,KR,WA,OFFIC,COMPU,331.01,13.0,1.0,1.0,13.0,0.039274
3446900,KR,MX,BASIC,MOTO1,659.79,13.0,1.0,1.0,13.0,0.019703
3424921,KR,CN,ALUM1,MACHI,606.04,12.0,1.0,1.0,12.0,0.019801
3455876,KR,ID,BASIC,CONST,604.18,12.0,1.0,1.0,12.0,0.019862
3461290,KR,WA,COPP1,CONST,402.89,12.0,1.0,1.0,12.0,0.029785
3425190,KR,CN,FABRI,MACHI,571.16,12.0,1.0,1.0,12.0,0.02101
3461005,KR,WA,ALUM1,ALUM1,591.92,12.0,1.0,1.0,12.0,0.020273
3416468,KR,US,FABRI,CONST,549.92,11.0,1.0,1.0,11.0,0.020003
3424589,KR,CN,GLASS,CONST,666.33,11.0,1.0,1.0,11.0,0.016508
3420475,KR,JP,CONST,ELECT,425.35,11.0,1.0,1.0,11.0,0.025861
3424976,KR,CN,LEAD1,LEAD1,291.91,11.0,1.0,1.0,11.0,0.037683
3425038,KR,CN,COPP1,MACHI,374.56,11.0,1.0,1.0,11.0,0.029368
3425422,KR,CN,ELECT,MACHI,604.01,11.0,1.0,1.0,11.0,0.018212
3424558,KR,CN,GLASS,GLASS,620.87,11.0,1.0,1.0,11.0,0.017717
3427293,KR,CA,MOTO1,MOTO1,557.32,11.0,1.0,1.0,11.0,0.019737
3415709,KR,US,RUBBE,CONST,496.12,11.0,1.0,1.0,11.0,0.022172
3445759,KR,IN,MOTO1,MOTO1,482.7,10.0,1.0,1.0,10.0,0.020717
3444750,KR,IN,PLAST,RUBBE,661.94,10.0,1.0,1.0,10.0,0.015107
3446909,KR,MX,BASIC,CONST,548.94,10.0,1.0,1.0,10.0,0.018217
3424277,KR,CN,CHEM1,BASIC,558.96,10.0,1.0,1.0,10.0,0.01789
3424726,KR,CN,NONME,CONST,459.11,10.0,1.0,1.0,10.0,0.021781
3416628,KR,US,OFFIC,HEALT,258.26,10.0,1.0,1.0,10.0,0.038721
3424158,KR,CN,PLAST,MOTO1,668.53,10.0,1.0,1.0,10.0,0.014958
3422553,KR,CN,FOOD5,PIGS9,290.55,10.0,1.0,1.0,10.0,0.034417
3460269,KR,WA,RUBBE,SALEM,458.0,10.0,1.0,1.0,10.0,0.021834
3445339,KR,IN,LEAD1,BASIC,256.12,10.0,1.0,1.0,10.0,0.039044
3416882,KR,US,MOTO1,SALEM,515.76,10.0,1.0,1.0,10.0,0.019389
3425189,KR,CN,FABRI,FABRI,439.19,9.0,1.0,1.0,9.0,0.020492
3462087,KR,WA,MOTO1,MOTO1,444.52,9.0,1.0,1.0,9.0,0.020247
3424279,KR,CN,CHEM1,ALUM1,507.92,9.0,1.0,1.0,9.0,0.017719
3425427,KR,CN,ELECT,MOTO1,509.18,9.0,1.0,1.0,9.0,0.017675
3425307,KR,CN,OFFIC,ELECT,242.92,9.0,1.0,1.0,9.0,0.037049
3458857,KR,WA,MOTOR,LANDT,632.59,9.0,1.0,1.0,9.0,0.014227
3425346,KR,CN,OFFIC,COMPU,244.01,9.0,1.0,1.0,9.0,0.036884
3424336,KR,CN,CHEM1,HEALT,495.84,9.0,1.0,1.0,9.0,0.018151
3423968,KR,CN,NAPHT,PLAST,619.41,9.0,1.0,1.0,9.0,0.01453
3416052,KR,US,BASIC,BASIC,445.86,9.0,1.0,1.0,9.0,0.020186
3445191,KR,IN,BASIC,MOTO1,491.22,9.0,1.0,1.0,9.0,0.018322
3416626,KR,US,OFFIC,PUBLI,235.59,9.0,1.0,1.0,9.0,0.038202
3416059,KR,US,BASIC,FABRI,484.85,9.0,1.0,1.0,9.0,0.018562
3455051,KR,ID,TEXTI,WEARI,308.33,9.0,1.0,1.0,9.0,0.02919
3425037,KR,CN,COPP1,FABRI,288.08,8.0,1.0,1.0,8.0,0.02777
3414557,KR,US,TEXTI,RETA1,282.07,8.0,1.0,1.0,8.0,0.028362
3386561,KR,BE,MOTO1,MOTO1,401.31,8.0,1.0,1.0,8.0,0.019935
3388682,KR,CZ,MOTO1,MOTO1,393.14,8.0,1.0,1.0,8.0,0.020349
3418504,KR,JP,GASDI,CONST,541.52,8.0,1.0,1.0,8.0,0.014773
3414954,KR,US,MOTOR,PUBLI,506.33,8.0,1.0,1.0,8.0,0.0158
3461650,KR,WA,OFFIC,BUSIN,204.22,8.0,1.0,1.0,8.0,0.039173
3462240,KR,WA,TRANS,RAILW,343.52,8.0,1.0,1.0,8.0,0.023288
3425577,KR,CN,RADIO,COMPU,593.88,8.0,1.0,1.0,8.0,0.013471
3418912,KR,JP,PLAST,RUBBE,478.32,8.0,1.0,1.0,8.0,0.016725
3459678,KR,WA,PLAST,RUBBE,441.13,7.0,1.0,1.0,7.0,0.015868
3416857,KR,US,MOTO1,MACHI,344.5,7.0,1.0,1.0,7.0,0.020319
3474358,KR,WM,MOTO1,MOTO1,369.24,7.0,1.0,1.0,7.0,0.018958
3471459,KR,WF,TRANS,PUBLI,297.13,7.0,1.0,1.0,7.0,0.023559
3425030,KR,CN,COPP1,BASIC,246.02,7.0,1.0,1.0,7.0,0.028453
3420961,KR,JP,SEACO,SEACO,375.33,7.0,1.0,1.0,7.0,0.01865
3459084,KR,WA,GASDI,LANDT,489.97,7.0,1.0,1.0,7.0,0.014287
3445529,KR,IN,FABRI,CONST,325.38,7.0,1.0,1.0,7.0,0.021513
3424795,KR,CN,BASIC,MOTO1,375.91,7.0,1.0,1.0,7.0,0.018621
3400993,KR,IE,TEXTI,CONST,230.28,7.0,1.0,1.0,7.0,0.030398
3388509,KR,CZ,OFFIC,OFFIC,178.33,7.0,1.0,1.0,7.0,0.039253
3460752,KR,WA,BASIC,MOTO1,384.13,7.0,1.0,1.0,7.0,0.018223
3416231,KR,US,LEAD1,BASIC,195.31,7.0,1.0,1.0,7.0,0.03584
3422933,KR,CN,LEATH,LEATH,222.3,7.0,1.0,1.0,7.0,0.031489
3473215,KR,WM,RUBBE,CONST,315.25,7.0,1.0,1.0,7.0,0.022205
3423970,KR,CN,NAPHT,PFERT,486.33,7.0,1.0,1.0,7.0,0.014394
