trade_id,factor_id,level
1,901,8242.094
1,902,0.155
1,903,0.056
2,901,3755963.615
2,902,70.76
2,903,25.683
3,901,14028.97
3,902,0.264
3,903,0.096
4,901,7302.751
4,902,0.138
4,903,0.05
5,901,149550.871
5,902,2.817
5,903,1.023
6,901,11740.003
6,902,0.221
6,903,0.08
7,901,52048.766
7,902,0.981
7,903,0.356
8,901,60136.383
8,902,1.133
8,903,0.411
9,901,14663.649
9,902,0.276
9,903,0.1
10,901,124855.275
10,902,2.352
10,903,0.854
11,901,2242409.79
11,902,42.246
11,903,15.333
12,901,250699.626
12,902,4.723
12,903,1.714
13,901,8811.317
13,902,0.166
13,903,0.06
14,901,34828.447
14,902,0.656
14,903,0.238
15,901,9799.681
15,902,0.185
15,903,0.067
16,901,24173.122
16,902,0.455
16,903,0.165
17,901,70674.318
17,902,1.331
17,903,0.483
18,901,716066.684
18,902,13.49
18,903,4.896
19,901,22022.41
19,902,0.415
19,903,0.151
20,901,30841.583
20,902,0.581
20,903,0.211
21,901,90012.209
21,902,1.696
21,903,0.615
22,901,127785.626
22,902,2.407
22,903,0.874
23,901,177212.24
23,902,3.339
23,903,1.212
24,901,72448.293
24,902,1.365
24,903,0.495
25,901,404765.053
25,902,7.626
25,903,2.768
26,901,135199.557
26,902,2.547
26,903,0.924
27,901,59798.248
27,902,1.127
27,903,0.409
28,901,28910.353
28,902,0.545
28,903,0.198
29,901,656848.782
29,902,12.375
29,903,4.491
30,901,355644.099
30,902,6.7
30,903,2.432
31,901,7873.737
31,902,0.148
31,903,0.054
32,901,65915.067
32,902,1.242
32,903,0.451
33,901,8520.353
33,902,0.161
33,903,0.058
34,901,16982.188
34,902,0.32
34,903,0.116
35,901,108834.797
35,902,2.05
35,903,0.744
36,901,154128.379
36,902,2.904
36,903,1.054
37,901,12584.236
37,902,0.237
37,903,0.086
38,901,50704.119
38,902,0.955
38,903,0.347
39,901,1816711.497
39,902,34.226
39,903,12.422
40,901,96072.069
40,902,1.81
40,903,0.657
41,901,8983.793
41,902,0.169
41,903,0.061
42,901,26916.591
42,902,0.507
42,903,0.184
43,901,4886519.27
43,902,92.06
43,903,33.413
44,901,39442.639
44,902,0.743
44,903,0.27
45,901,45287.46
45,902,0.853
45,903,0.31
46,901,13320.667
46,902,0.251
46,903,0.091
47,901,459922.668
47,902,8.665
47,903,3.145
48,901,25554.452
48,902,0.481
48,903,0.175
49,901,16086.068
49,902,0.303
49,903,0.11
50,901,154828.725
50,902,2.917
50,903,1.059
51,901,51363.98
51,902,0.968
51,903,0.351
52,901,696678.641
52,902,13.125
52,903,4.764
53,901,11085.804
53,902,0.209
53,903,0.076
54,901,27118.663
54,902,0.511
54,903,0.185
55,901,26300.374
55,902,0.495
55,903,0.18
56,901,17244.169
56,902,0.325
56,903,0.118
57,901,593616.493
57,902,11.183
57,903,4.059
58,901,99362.78
58,902,1.872
58,903,0.679
59,901,14784.623
59,902,0.279
59,903,0.101
60,901,107702.671
60,902,2.029
60,903,0.736
61,901,2199502.14
61,902,41.438
61,903,15.04
62,901,10969.274
62,902,0.207
62,903,0.075
63,901,2855315.509
63,902,143.058
63,903,46.293
64,901,6356.625
64,902,0.318
64,903,0.103
65,901,5289.318
65,902,0.265
65,903,0.086
66,901,11514.58
66,902,0.577
66,903,0.187
67,901,42547.537
67,902,2.132
67,903,0.69
68,901,56176.924
68,902,2.815
68,903,0.911
69,901,28322.185
69,902,1.419
69,903,0.459
70,901,315912.146
70,902,15.828
70,903,5.122
71,901,80178.306
71,902,4.017
71,903,1.3
72,901,23273.896
72,902,1.166
72,903,0.377
73,901,71459.485
73,902,3.58
73,903,1.159
74,901,163159.019
74,902,8.175
74,903,2.645
75,901,8955.184
75,902,0.449
75,903,0.145
76,901,11156.52
76,902,0.559
76,903,0.181
77,901,9985.392
77,902,0.5
77,903,0.162
78,901,108323.214
78,902,5.427
78,903,1.756
79,901,13277.814
79,902,0.665
79,903,0.215
80,901,9627.168
80,902,0.482
80,903,0.156
81,901,18994.034
81,902,0.952
81,903,0.308
82,901,1531.36
82,902,0.093
82,903,0.036
83,901,860.057
83,902,0.052
83,903,0.02
84,901,2554.397
84,902,0.154
84,903,0.061
85,901,646.544
85,902,0.039
85,903,0.015
86,901,9529.97
86,902,0.265
86,903,0.093
87,901,10858840.328
87,902,301.492
87,903,106.074
88,901,22438.206
88,902,0.623
88,903,0.219
89,901,73364.81
89,902,2.037
89,903,0.717
90,901,224093.344
90,902,6.222
90,903,2.189
91,901,17141.914
91,902,0.476
91,903,0.167
92,901,9227.173
92,902,0.256
92,903,0.09
93,901,20864173.214
93,902,579.287
93,903,203.811
94,901,16908.83
94,902,0.469
94,903,0.165
95,901,828344.841
95,902,22.999
95,903,8.092
96,901,149136.989
96,902,4.141
96,903,1.457
97,901,394266.378
97,902,10.947
97,903,3.851
98,901,12941.33
98,902,0.359
98,903,0.126
99,901,45250.925
99,902,1.256
99,903,0.442
100,901,280539.476
100,902,7.789
100,903,2.74
101,901,611146.006
101,902,16.968
101,903,5.97
102,901,144859.948
102,902,4.022
102,903,1.415
103,901,30726.958
103,902,0.853
103,903,0.3
104,901,310727.008
104,902,8.627
104,903,3.035
105,901,49985.261
105,902,1.388
105,903,0.488
106,901,3332370.64
106,902,92.522
106,903,32.552
107,901,39099.323
107,902,1.086
107,903,0.382
108,901,99800.459
108,902,2.771
108,903,0.975
109,901,278053.289
109,902,7.72
109,903,2.716
110,901,33949.972
110,902,0.943
110,903,0.332
111,901,90111.937
111,902,2.502
111,903,0.88
112,901,19643.267
112,902,0.545
112,903,0.192
113,901,52946.494
113,902,1.47
113,903,0.517
114,901,28787.06
114,902,0.799
114,903,0.281
115,901,41209.904
115,902,1.144
115,903,0.403
116,901,204589.395
116,902,5.68
116,903,1.999
117,901,38765.896
117,902,1.076
117,903,0.379
118,901,94138.617
118,902,2.614
118,903,0.92
119,901,54957.677
119,902,1.526
119,903,0.537
120,901,51881.178
120,902,1.44
120,903,0.507
121,901,1005286.033
121,902,27.911
121,903,9.82
122,901,110177.539
122,902,3.059
122,903,1.076
123,901,477247.218
123,902,13.251
123,903,4.662
124,901,11939.95
124,902,0.726
124,903,0.263
125,901,337853.194
125,902,20.536
125,903,7.429
126,901,42866.155
126,902,2.606
126,903,0.943
127,901,5600.592
127,902,0.34
127,903,0.123
128,901,47003.127
128,902,2.857
128,903,1.034
129,901,5679.544
129,902,0.345
129,903,0.125
130,901,530132.545
130,902,32.223
130,903,11.658
131,901,75451.693
131,902,4.586
131,903,1.659
132,901,3880.511
132,902,0.236
132,903,0.085
133,901,4779.279
133,902,0.29
133,903,0.105
134,901,19736.63
134,902,1.047
134,903,0.409
135,901,18950.968
135,902,1.006
135,903,0.392
136,901,10853.543
136,902,0.576
136,903,0.225
137,901,2403.44
137,902,0.128
137,903,0.05
138,901,33340.519
138,902,1.769
138,903,0.69
139,901,35292.774
139,902,1.873
139,903,0.731
140,901,19533.621
140,902,1.036
140,903,0.405
141,901,732389.866
141,902,38.862
141,903,15.166
142,901,4558.1
142,902,0.242
142,903,0.094
143,901,6583.195
143,902,0.349
143,903,0.136
144,901,1508.668
144,902,0.08
144,903,0.031
145,901,11984.907
145,902,0.636
145,903,0.248
146,901,3406.38
146,902,0.181
146,903,0.071
147,901,169264.4
147,902,8.981
147,903,3.505
148,901,517399.9
148,902,27.454
148,903,10.714
149,901,1142.205
149,902,0.061
149,903,0.024
150,901,78350.408
150,902,4.157
150,903,1.622
151,901,12477.166
151,902,0.662
151,903,0.258
152,901,1097.047
152,902,0.058
152,903,0.023
153,901,13092.107
153,902,0.695
153,903,0.271
154,901,91797.213
154,902,4.871
154,903,1.901
155,901,3383.049
155,902,0.18
155,903,0.07
156,901,13996.437
156,902,0.743
156,903,0.29
157,901,1181.014
157,902,0.063
157,903,0.024
158,901,6268.627
158,902,0.333
158,903,0.13
159,901,38371.075
159,902,2.036
159,903,0.795
160,901,176661.319
160,902,9.374
160,903,3.658
161,901,1514.844
161,902,0.08
161,903,0.031
162,901,1297.914
162,902,0.069
162,903,0.027
163,901,15848.121
163,902,0.841
163,903,0.328
164,901,7208.961
164,902,0.383
164,903,0.149
165,901,2259.285
165,902,0.12
165,903,0.047
166,901,15988.798
166,902,0.848
166,903,0.331
167,901,11317.672
167,902,0.601
167,903,0.234
168,901,1517.502
168,902,0.081
168,903,0.031
169,901,76507.6
169,902,4.06
169,903,1.584
170,901,1282.21
170,902,0.068
170,903,0.027
171,901,74696.431
171,902,3.963
171,903,1.547
172,901,75552.528
172,902,4.009
172,903,1.565
173,901,1128.043
173,902,0.06
173,903,0.023
174,901,1102.621
174,902,0.059
174,903,0.023
175,901,22219.371
175,902,1.179
175,903,0.46
176,901,3413.745
176,902,0.181
176,903,0.071
177,901,33837.348
177,902,1.795
177,903,0.701
178,901,2354.998
178,902,0.125
178,903,0.049
179,901,1464.052
179,902,0.078
179,903,0.03
180,901,34634.348
180,902,1.838
180,903,0.717
181,901,1360.909
181,902,0.072
181,903,0.028
182,901,6685.812
182,902,0.355
182,903,0.138
183,901,6101.863
183,902,0.324
183,903,0.126
184,901,4624.579
