trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
58023,29172.8,0.561292,0.102843,48,0.322448
55214,9413.36,0.655196,0.033185,46,0.442983
55203,7707.11,0.654897,0.02717,46,0.442579
59058,8260.78,0.605655,0.029122,48,0.370427
56140,32139.31,0.13571,0.113301,48,0.055108
60015,32139.31,0.114043,0.113301,48,0.055108
54064,32139.31,0.10807,0.113301,48,0.055108
53743,6070.45,0.556832,0.0214,48,0.328584
60755,9087.77,0.35562,0.032037,47,0.171452
57249,8773.7,0.28763,0.03093,48,0.128036
54345,7061.21,0.344415,0.024893,48,0.130692
56381,4539.26,0.504831,0.016002,48,0.287702
60116,7432.67,0.307936,0.026202,48,0.128197
54765,5089.38,0.439177,0.017942,48,0.20877
60732,6545.14,0.319512,0.023074,48,0.113506
54047,6270.65,0.288278,0.022106,48,0.119052
56548,9087.77,0.194917,0.032037,47,0.171452
54357,32139.31,0.053458,0.113301,48,0.055108
55119,2974.74,0.570783,0.010487,46,0.361382
56841,32139.31,0.051943,0.113301,48,0.055108
56556,7199.89,0.228784,0.025382,48,0.065504
56158,6487.15,0.230691,0.022869,48,0.067694
55209,2156.94,0.65554,0.007604,42,0.443448
40566,29172.8,0.046048,0.102843,48,0.322448
58012,8773.7,0.150991,0.03093,48,0.128036
7433,3896.19,0.307793,0.013735,48,0.119132
54827,7432.67,0.157571,0.026202,48,0.128197
60073,29172.8,0.038201,0.102843,48,0.322448
59037,1614.53,0.655132,0.005692,44,0.435074
58818,2948.38,0.352807,0.010394,47,0.137585
58474,32139.31,0.032291,0.113301,48,0.055108
7489,32139.31,0.032051,0.113301,48,0.055108
56748,8773.7,0.114769,0.03093,48,0.128036
54448,9041.64,0.111077,0.031875,48,0.029806
56795,1609.28,0.615549,0.005673,47,0.386404
56707,32139.31,0.030608,0.113301,48,0.055108
54485,5974.2,0.161491,0.021061,48,0.042482
30234,6270.65,0.151552,0.022106,48,0.119052
71124,9413.36,0.100038,0.033185,46,0.442983
35461,29172.8,0.029655,0.102843,48,0.322448
61045,32139.31,0.025347,0.113301,48,0.055108
71114,7707.11,0.099992,0.02717,46,0.442579
61514,32139.31,0.023676,0.113301,48,0.055108
56711,4570.8,0.166472,0.016113,47,0.070506
37342,29172.8,0.026032,0.102843,48,0.322448
59339,5492.08,0.137511,0.019361,48,0.044895
61157,4950.06,0.152253,0.01745,47,0.054558
60786,1501.86,0.499913,0.005295,47,0.268112
58254,864.8,0.866998,0.003049,47,0.752438
12220,29172.8,0.025419,0.102843,48,0.322448
54290,1069.85,0.69249,0.003772,39,0.539689
54453,4539.26,0.161218,0.016002,48,0.287702
56144,4570.8,0.155404,0.016113,47,0.070506
4710,6070.45,0.115693,0.0214,48,0.328584
8941,32139.31,0.021801,0.113301,48,0.055108
60058,8773.7,0.079532,0.03093,48,0.128036
54379,1332.45,0.440264,0.004697,48,0.207313
55205,881.04,0.654817,0.003106,37,0.442481
54731,32139.31,0.017683,0.113301,48,0.055108
54356,3703.97,0.151745,0.013058,48,0.069461
54107,29172.8,0.019016,0.102843,48,0.322448
68749,2974.74,0.181461,0.010487,46,0.361382
56463,1491.71,0.360164,0.005259,47,0.176412
69911,5492.08,0.096421,0.019361,48,0.044895
12050,5554.73,0.094534,0.019582,48,0.030248
8504,1634.08,0.318051,0.005761,48,0.144604
58864,4950.06,0.10334,0.01745,47,0.054558
60138,5974.2,0.08561,0.021061,48,0.042482
56196,29172.8,0.01753,0.102843,48,0.322448
56792,9041.64,0.056027,0.031875,48,0.029806
60117,2518.94,0.200719,0.00888,48,0.077599
7725,7061.21,0.07085,0.024893,48,0.130692
60715,9041.64,0.054414,0.031875,48,0.029806
54804,2040.34,0.233804,0.007193,47,0.088996
54459,2482.09,0.188108,0.00875,48,0.049114
59116,756.04,0.60219,0.002665,43,0.377458
29721,3703.97,0.120473,0.013058,48,0.069461
59101,662.64,0.664011,0.002336,42,0.443467
9039,7432.67,0.058867,0.026202,48,0.128197
54462,2518.94,0.170365,0.00888,48,0.077599
58278,2088.53,0.205029,0.007363,46,0.087578
56188,5554.73,0.076832,0.019582,48,0.030248
56521,2402.58,0.177001,0.00847,47,0.061481
60141,4950.06,0.085736,0.01745,47,0.054558
5990,5089.38,0.082307,0.017942,48,0.20877
64830,2358.07,0.175203,0.008313,47,0.06973
8854,3703.97,0.110676,0.013058,48,0.069461
54443,3896.19,0.101687,0.013735,48,0.119132
61499,6270.65,0.063156,0.022106,48,0.119052
54555,1826.29,0.215957,0.006438,48,0.067979
54181,7199.89,0.053812,0.025382,48,0.065504
58048,9041.64,0.04189,0.031875,48,0.029806
58828,1540.71,0.244238,0.005431,47,0.088563
53773,6487.15,0.057651,0.022869,48,0.067694
