trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
58474,US,CA,NONME,CONST,1037.8,20412.0,1.0,1.0,20412.0,19.66853
60755,US,CA,VEGET,FOOD5,3231.79,11234.0,1.0,1.0,11234.0,3.476092
5590,BR,CA,PREC1,FURNI,317.15,9343.0,1.0,1.0,9343.0,29.459246
58023,US,CA,MOTO1,MOTO1,16374.46,7442.0,1.0,1.0,7442.0,0.454488
61514,WA,CA,BASIC,CONST,760.93,6064.0,1.0,1.0,6064.0,7.969196
54064,US,CA,BASIC,CONST,3473.29,5820.0,1.0,1.0,5820.0,1.675645
69911,WL,CA,PREC1,FURNI,529.55,5640.0,1.0,1.0,5640.0,10.650552
55119,US,CA,COPP1,COPP1,1697.93,5359.0,1.0,1.0,5359.0,3.156196
9074,CN,CA,STONE,NONME,0.31,4639.0,1.0,1.0,4639.0,14964.516129
9071,CN,CA,STONE,LEAD1,0.29,4356.0,1.0,1.0,4356.0,15020.689655
68749,WL,CA,COPP1,COPP1,539.8,4256.0,1.0,1.0,4256.0,7.884402
4710,BR,CA,ALUM1,ALUM1,702.31,3528.0,1.0,1.0,3528.0,5.023423
56140,US,CA,FABRI,CONST,4361.64,3278.0,1.0,1.0,3278.0,0.751552
61499,WA,CA,BASIC,BASIC,396.03,3156.0,1.0,1.0,3156.0,7.969093
54047,US,CA,BASIC,BASIC,1807.69,3029.0,1.0,1.0,3029.0,1.675619
7489,CN,CA,FABRI,CONST,1030.11,2824.0,1.0,1.0,2824.0,2.741455
60786,US,CA,VEGET,VEGET,750.8,2610.0,1.0,1.0,2610.0,3.476292
7433,CN,CA,ELECT,POSTT,1199.22,2574.0,1.0,1.0,2574.0,2.146395
59037,US,CA,PFERT,WHEAT,1057.73,2404.0,1.0,1.0,2404.0,2.272792
25995,GR,CA,SANDC,NONF1,19.31,2171.0,1.0,1.0,2171.0,112.428793
60732,US,CA,TRANS,TRANS,2091.25,2094.0,1.0,1.0,2094.0,1.001315
9075,CN,CA,STONE,PFERT,0.14,2046.0,1.0,1.0,2046.0,14614.285714
7049,CN,CA,BRICK,CONST,2.83,2035.0,1.0,1.0,2035.0,719.081272
9068,CN,CA,STONE,FOUND,0.14,2021.0,1.0,1.0,2021.0,14435.714286
58670,US,CA,OILSE,FOOD5,239.94,1522.0,1.0,1.0,1522.0,6.343252
53743,US,CA,ALUM1,ALUM1,3380.22,1519.0,1.0,1.0,1519.0,0.449379
54765,US,CA,CHEM1,HEALT,2235.14,1407.0,1.0,1.0,1407.0,0.629491
8941,CN,CA,RUBBE,CONST,700.67,1396.0,1.0,1.0,1396.0,1.992379
6842,CN,CA,ALUM1,ALUM1,304.34,1322.0,1.0,1.0,1322.0,4.343826
4916,BR,CA,COPP1,COPP1,68.05,1318.0,1.0,1.0,1318.0,19.368112
59058,US,CA,PLAST,CHEM1,5003.18,1270.0,1.0,1.0,1270.0,0.253839
60015,US,CA,RUBBE,CONST,3665.25,1243.0,1.0,1.0,1243.0,0.339131
56158,US,CA,FABRI,FABRI,1496.53,1125.0,1.0,1.0,1125.0,0.751739
