trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
77511,144390.28,0.453587,0.283577,17,0.284935
77502,144390.28,0.260405,0.283577,17,0.284935
77507,144390.28,0.067238,0.283577,17,0.284935
77499,144390.28,0.060782,0.283577,17,0.284935
77508,144390.28,0.050208,0.283577,17,0.284935
82568,15097.87,0.38841,0.029652,37,0.193828
81927,19936.45,0.29152,0.039154,44,0.115123
78784,17906.68,0.310112,0.035168,44,0.140071
76311,14972.25,0.347523,0.029405,37,0.185464
76451,21174.93,0.212682,0.041587,41,0.1168
80203,11148.93,0.364544,0.021896,39,0.158164
78967,7113.12,0.540832,0.01397,42,0.313232
76447,21174.93,0.158357,0.041587,41,0.1168
78504,13611.28,0.235067,0.026732,44,0.108729
76261,14972.25,0.210582,0.029405,37,0.185464
76465,21174.93,0.145204,0.041587,41,0.1168
80473,7353.9,0.40108,0.014443,1,0.186194
78507,13611.28,0.207357,0.026732,44,0.108729
81002,12803.99,0.20059,0.025147,37,0.064685
14967,5159.81,0.472864,0.010134,29,0.272
76428,21174.93,0.114065,0.041587,41,0.1168
81139,14287.72,0.161076,0.028061,33,0.059289
81868,19936.45,0.110265,0.039154,44,0.115123
77407,7717.28,0.278167,0.015156,36,0.105053
82663,15097.87,0.14196,0.029652,37,0.193828
76519,21174.93,0.101205,0.041587,41,0.1168
82635,15097.87,0.134157,0.029652,37,0.193828
78788,17906.68,0.110545,0.035168,44,0.140071
78767,17906.68,0.107303,0.035168,44,0.140071
77504,144390.28,0.013098,0.283577,17,0.284935
14632,13517.0,0.138299,0.026547,40,0.051338
79507,2079.5,0.895124,0.004084,35,0.805778
76286,14972.25,0.123969,0.029405,37,0.185464
78789,17906.68,0.100591,0.035168,44,0.140071
46220,13517.0,0.133011,0.026547,40,0.051338
81833,19936.45,0.087326,0.039154,44,0.115123
12754,4200.17,0.403879,0.008249,32,0.217479
81147,14287.72,0.11743,0.028061,33,0.059289
79017,6365.15,0.259028,0.012501,35,0.095168
81772,3948.53,0.404444,0.007755,47,0.177486
77516,144390.28,0.011031,0.283577,17,0.284935
77120,9740.69,0.159487,0.01913,35,0.060883
77085,9740.69,0.157574,0.01913,35,0.060883
78029,2640.66,0.579268,0.005186,1,0.344095
76903,1618.4,0.87597,0.003178,4,0.774086
82362,5591.44,0.252951,0.010981,37,0.094492
78780,17906.68,0.078189,0.035168,44,0.140071
77497,144390.28,0.009476,0.283577,17,0.284935
14202,4392.54,0.30838,0.008627,20,0.153708
77512,144390.28,0.009151,0.283577,17,0.284935
78363,3577.23,0.368455,0.007026,37,0.147872
81090,14287.72,0.086003,0.028061,33,0.059289
78749,3457.66,0.351671,0.006791,35,0.218959
98273,8171.98,0.147826,0.016049,26,0.047233
78723,4707.24,0.256093,0.009245,40,0.150451
79963,3836.86,0.309255,0.007535,22,0.165959
80151,11148.93,0.103381,0.021896,39,0.158164
78720,4707.24,0.230715,0.009245,40,0.150451
81434,5159.81,0.207248,0.010134,29,0.272
80334,3936.78,0.266748,0.007732,35,0.108455
82317,3621.78,0.283626,0.007113,36,0.117316
80955,12803.99,0.078967,0.025147,37,0.064685
77510,144390.28,0.006999,0.283577,17,0.284935
81181,1091.15,0.892829,0.002143,13,0.798456
13446,3457.66,0.277905,0.006791,35,0.218959
79651,3281.04,0.268778,0.006444,28,0.12505
81836,19936.45,0.044087,0.039154,44,0.115123
80675,1820.42,0.480526,0.003575,38,0.248063
80458,7353.9,0.117338,0.014443,1,0.186194
80928,12803.99,0.066815,0.025147,37,0.064685
78597,13611.28,0.062705,0.026732,44,0.108729
79446,2607.85,0.326802,0.005122,47,0.14566
79970,3836.86,0.220907,0.007535,22,0.165959
77519,144390.28,0.005776,0.283577,17,0.284935
81931,19936.45,0.041803,0.039154,44,0.115123
78897,7113.12,0.116361,0.01397,42,0.313232
53702,13517.0,0.059993,0.026547,40,0.051338
77416,7717.28,0.102734,0.015156,36,0.105053
81893,19936.45,0.039731,0.039154,44,0.115123
80009,4392.54,0.180178,0.008627,20,0.153708
76930,1790.62,0.439887,0.003517,31,0.26178
77046,4200.17,0.1844,0.008249,32,0.217479
80918,12803.99,0.05941,0.025147,37,0.064685
15590,5591.44,0.130775,0.010981,37,0.094492
76708,778.2,0.939077,0.001528,5,0.883119
76859,11339.48,0.064363,0.02227,47,0.018741
80144,11148.93,0.065351,0.021896,39,0.158164
78655,5103.7,0.141887,0.010023,47,0.039447
80963,12803.99,0.056354,0.025147,37,0.064685
78724,4707.24,0.153234,0.009245,40,0.150451
47053,15097.87,0.047166,0.029652,37,0.193828
78807,17906.68,0.039505,0.035168,44,0.140071
86016,13517.0,0.051022,0.026547,40,0.051338
77493,144390.28,0.004758,0.283577,17,0.284935
81160,14287.72,0.047952,0.028061,33,0.059289
76288,14972.25,0.04495,0.029405,37,0.185464
76762,11339.48,0.058947,0.02227,47,0.018741
80242,11148.93,0.059,0.021896,39,0.158164
82044,5843.24,0.111178,0.011476,47,0.018101
81934,19936.45,0.032427,0.039154,44,0.115123
79577,4803.96,0.134102,0.009435,47,0.044283
47036,8171.98,0.077725,0.016049,26,0.047233
78635,5103.7,0.122909,0.010023,47,0.039447
81922,19936.45,0.031203,0.039154,44,0.115123
82303,3621.78,0.171167,0.007113,36,0.117316
77443,7717.28,0.080033,0.015156,36,0.105053
14624,13517.0,0.044731,0.026547,40,0.051338
81840,19936.45,0.030095,0.039154,44,0.115123
58774,5631.19,0.104536,0.011059,41,0.029189
81462,3440.67,0.169339,0.006757,45,0.053986
15711,8171.98,0.071028,0.016049,26,0.047233
12757,4200.17,0.132192,0.008249,32,0.217479
14783,14287.72,0.038497,0.028061,33,0.059289
37983,8171.98,0.066163,0.016049,26,0.047233
76264,14972.25,0.035192,0.029405,37,0.185464
79011,6365.15,0.082653,0.012501,35,0.095168
23435,144390.28,0.003603,0.283577,17,0.284935
79661,3281.04,0.156965,0.006444,28,0.12505
80768,2687.79,0.189974,0.005279,45,0.064732
80373,3936.78,0.129093,0.007732,35,0.108455
77501,144390.28,0.003452,0.283577,17,0.284935
80529,7353.9,0.066072,0.014443,1,0.186194
76862,11339.48,0.042397,0.02227,47,0.018741
46091,4392.54,0.109112,0.008627,20,0.153708
81162,14287.72,0.033275,0.028061,33,0.059289
77162,9740.69,0.047471,0.01913,35,0.060883
77258,6371.94,0.072455,0.012514,47,0.018908
78900,7113.12,0.064281,0.01397,42,0.313232
77521,144390.28,0.003149,0.283577,17,0.284935
78779,17906.68,0.025159,0.035168,44,0.140071
79442,2607.85,0.172161,0.005122,47,0.14566
80292,3936.78,0.113959,0.007732,35,0.108455
81822,19936.45,0.022468,0.039154,44,0.115123
79615,4803.96,0.092832,0.009435,47,0.044283
76493,21174.93,0.02103,0.041587,41,0.1168
76791,11339.48,0.039116,0.02227,47,0.018741
77525,144390.28,0.003065,0.283577,17,0.284935
81878,19936.45,0.022184,0.039154,44,0.115123
76923,1790.62,0.245111,0.003517,31,0.26178
79008,6365.15,0.068897,0.012501,35,0.095168
76775,11339.48,0.038569,0.02227,47,0.018741
81091,14287.72,0.030464,0.028061,33,0.059289
100621,13517.0,0.031632,0.026547,40,0.051338
81095,14287.72,0.029889,0.028061,33,0.059289
78493,13611.28,0.03091,0.026732,44,0.108729
76771,11339.48,0.037073,0.02227,47,0.018741
80066,1760.75,0.236996,0.003458,27,0.073014
80621,5631.19,0.074052,0.011059,41,0.029189
80133,11148.93,0.037384,0.021896,39,0.158164
14628,13517.0,0.030772,0.026547,40,0.051338
78592,13611.28,0.030428,0.026732,44,0.108729
80190,11148.93,0.036837,0.021896,39,0.158164
76803,11339.48,0.036152,0.02227,47,0.018741
75928,2776.36,0.14644,0.005453,45,0.025777
81134,14287.72,0.028456,0.028061,33,0.059289
80981,12803.99,0.031512,0.025147,37,0.064685
81024,12803.99,0.031059,0.025147,37,0.064685
78810,17906.68,0.022075,0.035168,44,0.140071
79020,6365.15,0.061559,0.012501,35,0.095168
78564,13611.28,0.028778,0.026732,44,0.108729
76854,11339.48,0.034368,0.02227,47,0.018741
9581,14287.72,0.027159,0.028061,33,0.059289
78525,13611.28,0.02847,0.026732,44,0.108729
80230,11148.93,0.034539,0.021896,39,0.158164
79772,1298.79,0.295159,0.002551,9,0.105319
77229,6371.94,0.060107,0.012514,47,0.018908
82425,8171.98,0.04685,0.016049,26,0.047233
77094,9740.69,0.039196,0.01913,35,0.060883
80895,13517.0,0.028187,0.026547,40,0.051338
81530,3440.67,0.11049,0.006757,45,0.053986
79530,4803.96,0.078094,0.009435,47,0.044283
81011,12803.99,0.029143,0.025147,37,0.064685
79074,6365.15,0.058445,0.012501,35,0.095168
80965,12803.99,0.028959,0.025147,37,0.064685
78509,13611.28,0.026961,0.026732,44,0.108729
86195,14287.72,0.02568,0.028061,33,0.059289
76497,21174.93,0.017251,0.041587,41,0.1168
15719,8171.98,0.044604,0.016049,26,0.047233
100561,13517.0,0.02597,0.026547,40,0.051338
58171,7717.28,0.045463,0.015156,36,0.105053
79050,6365.15,0.055029,0.012501,35,0.095168
77406,7717.28,0.045155,0.015156,36,0.105053
77173,9740.69,0.035682,0.01913,35,0.060883
