trade_id,factor_id,level
479002,901,36035.609
479002,902,3.505
479002,903,1.573
479003,901,4510.198
479003,902,0.439
479003,903,0.197
479004,901,9096.65
479004,902,0.885
479004,903,0.397
479005,901,8230.28
479005,902,0.8
479005,903,0.359
479006,901,22962.069
479006,902,2.233
479006,903,1.002
479007,901,18535.577
479007,902,1.803
479007,903,0.809
479008,901,6369.872
479008,902,0.62
479008,903,0.278
479009,901,7624.002
479009,902,0.742
479009,903,0.333
479010,901,5338.416
479010,902,0.519
479010,903,0.233
479011,901,13517.369
479011,902,1.315
479011,903,0.59
479012,901,11700.298
479012,902,1.138
479012,903,0.511
479013,901,657576.441
479013,902,63.956
479013,903,28.697
479014,901,154817.127
479014,902,15.057
479014,903,6.756
479015,901,6662.699
479015,902,0.648
479015,903,0.291
479016,901,4108.728
479016,902,0.4
479016,903,0.179
479017,901,3512.351
479017,902,0.342
479017,903,0.153
479018,901,550708.01
479018,902,53.562
479018,903,24.033
479019,901,21344.388
479019,902,2.076
479019,903,0.931
479020,901,13118.766
479020,902,1.276
479020,903,0.573
479021,901,10302.046
479021,902,1.002
479021,903,0.45
479022,901,3810.496
479022,902,0.371
479022,903,0.166
479023,901,31058.323
479023,902,3.021
479023,903,1.355
479024,901,6049.633
479024,902,0.588
479024,903,0.264
479025,901,19117.169
479025,902,1.859
479025,903,0.834
479026,901,88147.909
479026,902,8.573
479026,903,3.847
479027,901,35558.009
479027,902,3.458
479027,903,1.552
479028,901,442169.928
479028,902,43.005
479028,903,19.296
479029,901,8796.732
479029,902,0.856
479029,903,0.384
479030,901,31942.517
479030,902,3.107
479030,903,1.394
479031,901,15604.577
479031,902,1.518
479031,903,0.681
479032,901,92380.292
479032,902,8.985
479032,903,4.031
479033,901,131450.154
479033,902,12.785
479033,903,5.736
479034,901,5815.38
479034,902,0.566
479034,903,0.254
479035,901,53765.371
479035,902,5.229
479035,903,2.346
479036,901,6324.48
479036,902,0.615
479036,903,0.276
479037,901,4430.182
479037,902,0.431
479037,903,0.193
479038,901,19738.319
479038,902,2.006
479038,903,0.897
479039,901,12505.249
479039,902,1.271
479039,903,0.568
479040,901,39040.987
479040,902,3.968
479040,903,1.773
479041,901,67962.06
479041,902,6.908
479041,903,3.087
479042,901,55036.877
479042,902,5.594
479042,903,2.5
479043,901,6506.844
479043,902,0.661
479043,903,0.296
479044,901,217542.23
479044,902,22.111
479044,903,9.881
479045,901,6179.53
479045,902,0.628
479045,903,0.281
479046,901,47764.111
479046,902,4.855
479046,903,2.169
479047,901,38566.0
479047,902,3.92
479047,903,1.752
479048,901,13210.31
479048,902,1.343
479048,903,0.6
479049,901,15809.03
479049,902,1.607
479049,903,0.718
479050,901,11117.949
479050,902,1.13
479050,903,0.505
479051,901,28197.621
479051,902,2.866
479051,903,1.281
479052,901,24328.785
479052,902,2.473
479052,903,1.105
479053,901,1364540.402
479053,902,138.69
479053,903,61.978
479054,901,324335.676
479054,902,32.965
479054,903,14.732
479055,901,5290.59
479055,902,0.538
479055,903,0.24
479056,901,7957.364
479056,902,0.809
479056,903,0.361
479057,901,1246143.278
479057,902,126.656
479057,903,56.601
479058,901,48040.141
479058,902,4.883
479058,903,2.182
479059,901,5401.118
479059,902,0.549
479059,903,0.245
479060,901,5843.612
479060,902,0.594
479060,903,0.265
479061,901,7321.795
479061,902,0.744
479061,903,0.333
479062,901,5855.714
479062,902,0.595
479062,903,0.266
479063,901,50634.799
479063,902,5.146
479063,903,2.3
479064,901,13716.516
479064,902,1.394
479064,903,0.623
479065,901,11752.963
479065,902,1.195
479065,903,0.534
479066,901,7126.467
479066,902,0.724
479066,903,0.324
479067,901,183066.717
479067,902,18.607
479067,903,8.315
479068,901,48768.078
479068,902,4.957
479068,903,2.215
479069,901,1345394.426
479069,902,136.744
479069,903,61.109
479070,901,800300.171
479070,902,81.341
479070,903,36.35
479071,901,29249.81
479071,902,2.973
479071,903,1.329
479072,901,25778.946
479072,902,2.62
479072,903,1.171
479073,901,56739.139
479073,902,5.767
479073,903,2.577
479074,901,36050.049
479074,902,3.664
479074,903,1.637
479075,901,157461.767
479075,902,16.004
479075,903,7.152
479076,901,198558.892
479076,902,20.181
479076,903,9.019
479077,901,11667.121
479077,902,1.186
479077,903,0.53
479078,901,122933.233
479078,902,12.495
479078,903,5.584
479079,901,16813.974
479079,902,1.709
479079,903,0.764
479080,901,12362.464
479080,902,1.257
479080,903,0.562
479081,901,2164694.29
479081,902,180.762
479081,903,80.715
479082,901,3725.743
479082,902,0.311
479082,903,0.139
479083,901,4397.309
479083,902,0.367
479083,903,0.164
479084,901,156122.667
479084,902,13.037
479084,903,5.821
479085,901,125823.863
479085,902,10.507
479085,903,4.692
479086,901,43611.403
479086,902,3.642
479086,903,1.626
479087,901,52082.215
479087,902,4.349
479087,903,1.942
479088,901,35777.926
479088,902,2.988
479088,903,1.334
479089,901,91124.747
479089,902,7.609
479089,903,3.398
479090,901,79656.147
479090,902,6.652
479090,903,2.97
479091,901,6319750.992
479091,902,527.729
479091,903,235.643
479092,901,3384862.683
479092,902,282.652
479092,903,126.211
479093,901,1884846.242
479093,902,157.394
479093,903,70.28
479094,901,40251.996
479094,902,3.361
479094,903,1.501
479095,901,27552.048
479095,902,2.301
479095,903,1.027
