trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
13267,JP,CN,COPP1,CONST,3794.11,5908.0,1.0,1.0,5908.0,1.55715
68620,JP,WA,BASIC,BASIC,7997.21,4389.0,1.0,1.0,4389.0,0.548816
13268,JP,CN,COPP1,COPP1,2377.83,3703.0,1.0,1.0,3703.0,1.557302
14968,JP,CN,NONME,CONST,1133.67,3465.0,1.0,1.0,3465.0,3.056445
14845,JP,CN,MOTO1,MOTO1,9598.21,3394.0,1.0,1.0,3394.0,0.353608
15398,JP,CN,PREC1,PREC1,1424.48,2682.0,1.0,1.0,2682.0,1.882792
13270,JP,CN,COPP1,ELECT,1603.73,2497.0,1.0,1.0,2497.0,1.556995
12579,JP,CN,BASIC,BASIC,4487.65,2463.0,1.0,1.0,2463.0,0.54884
69866,JP,WA,COPP1,COPP1,1446.53,2253.0,1.0,1.0,2253.0,1.55752
41496,JP,KR,BASIC,CONST,4092.19,2246.0,1.0,1.0,2246.0,0.54885
15312,JP,CN,PLAST,RUBBE,6539.71,2071.0,1.0,1.0,2071.0,0.316681
68660,JP,WA,BASIC,FABRI,3726.51,2045.0,1.0,1.0,2045.0,0.548771
12595,JP,CN,BASIC,CONST,3636.14,1996.0,1.0,1.0,1996.0,0.548934
14083,JP,CN,GLASS,CONST,607.08,1808.0,1.0,1.0,1808.0,2.978191
15602,JP,CN,RADIO,OFFIC,7455.15,1736.0,1.0,1.0,1736.0,0.232859
69865,JP,WA,COPP1,CONST,1101.7,1716.0,1.0,1.0,1716.0,1.557593
14093,JP,CN,GLASS,GLASS,540.05,1609.0,1.0,1.0,1609.0,2.979354
36990,JP,IN,COPP1,BASIC,911.8,1420.0,1.0,1.0,1420.0,1.557359
63172,JP,TW,PRIVA,PRIVA,1299.25,1413.0,1.0,1.0,1413.0,1.087551
13412,JP,CN,ELECT,CONST,4083.77,1399.0,1.0,1.0,1399.0,0.342576
12866,JP,CN,CERAM,CONST,629.37,1291.0,1.0,1.0,1291.0,2.051258
13271,JP,CN,COPP1,FABRI,768.81,1197.0,1.0,1.0,1197.0,1.556952
15573,JP,CN,RADIO,ELECT,4669.95,1087.0,1.0,1.0,1087.0,0.232765
13078,JP,CN,CHEMI,PFERT,123.1,1083.0,1.0,1.0,1083.0,8.797725
13260,JP,CN,COPP1,BASIC,690.31,1075.0,1.0,1.0,1075.0,1.557271
63178,JP,TW,PRIVA,REALE,979.25,1065.0,1.0,1.0,1065.0,1.087567
12601,JP,CN,BASIC,FABRI,1913.89,1050.0,1.0,1.0,1050.0,0.548621
15929,JP,CN,RUBBE,CONST,3057.6,1001.0,1.0,1.0,1001.0,0.327381
66305,JP,US,MOTO1,SALEM,2805.37,992.0,1.0,1.0,992.0,0.353608
73549,JP,WA,PREC1,FURNI,506.24,953.0,1.0,1.0,953.0,1.882506
15614,JP,CN,RADIO,RADIO,3925.85,914.0,1.0,1.0,914.0,0.232816
68695,JP,WA,BASIC,MOTO1,1633.53,897.0,1.0,1.0,897.0,0.549118
71136,JP,WA,GLASS,GLASS,298.84,890.0,1.0,1.0,890.0,2.978182
12968,JP,CN,CHEM1,HEALT,4609.53,852.0,1.0,1.0,852.0,0.184834
13102,JP,CN,COKEO,BASIC,560.55,790.0,1.0,1.0,790.0,1.40933
14833,JP,CN,MOTO1,LANDT,2168.4,767.0,1.0,1.0,767.0,0.353717
13537,JP,CN,FABRI,FABRI,1722.83,765.0,1.0,1.0,765.0,0.444037
42553,JP,KR,GLASS,GLASS,241.08,718.0,1.0,1.0,718.0,2.978264
13034,JP,CN,CHEM1,TEXTI,3873.46,716.0,1.0,1.0,716.0,0.184848
41971,JP,KR,COPP1,COPP1,448.56,699.0,1.0,1.0,699.0,1.55832
72676,JP,WA,NONME,CONST,226.88,693.0,1.0,1.0,693.0,3.054478
13007,JP,CN,CHEM1,PLAST,3704.08,685.0,1.0,1.0,685.0,0.184931
64036,JP,US,BASIC,BASIC,1234.33,677.0,1.0,1.0,677.0,0.548476
