trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
7993,BR,CA,PREC1,FURNI,340.95,18245.0,1.0,1.0,18245.0,53.512245
69258,US,CA,COPP1,COPP1,2517.86,9982.0,1.0,1.0,9982.0,3.964478
72378,US,CA,PREC1,FURNI,1064.85,7818.0,1.0,1.0,7818.0,7.341879
68838,US,CA,CEMEN,NONME,1011.11,7809.0,1.0,1.0,7809.0,7.723195
11060,CN,CA,ELECT,CONST,2693.37,7092.0,1.0,1.0,7092.0,2.633132
11140,CN,CA,FABRI,CONST,2223.1,5020.0,1.0,1.0,5020.0,2.258108
6868,BR,CA,ALUM1,ALUM1,1502.03,4444.0,1.0,1.0,4444.0,2.958663
12597,CN,CA,RUBBE,CONST,2401.49,3614.0,1.0,1.0,3614.0,1.504899
70045,US,CA,FABRI,CONST,6885.32,2685.0,1.0,1.0,2685.0,0.38996
10972,CN,CA,COPP1,COPP1,77.23,2450.0,1.0,1.0,2450.0,31.723424
71461,US,CA,MOTO1,MOTO1,8376.55,2400.0,1.0,1.0,2400.0,0.286514
71812,US,CA,NONME,CONST,1147.02,2367.0,1.0,1.0,2367.0,2.063608
72941,US,CA,RUBBE,CONST,9506.3,2233.0,1.0,1.0,2233.0,0.234897
69053,US,CA,CHEM1,PUBLI,8763.39,2159.0,1.0,1.0,2159.0,0.246366
10345,CN,CA,ALUM1,ALUM1,787.35,1985.0,1.0,1.0,1985.0,2.521115
11099,CN,CA,ELECT,POSTT,742.81,1956.0,1.0,1.0,1956.0,2.633244
68220,US,CA,ALUM1,ALUM1,6610.85,1877.0,1.0,1.0,1877.0,0.283927
8024,BR,CA,PREC1,WOODW,33.15,1774.0,1.0,1.0,1774.0,53.514329
8006,BR,CA,PREC1,PREC1,32.76,1753.0,1.0,1.0,1753.0,53.510379
8013,BR,CA,PREC1,RETA1,32.41,1734.0,1.0,1.0,1734.0,53.502006
70610,US,CA,GLASS,GLASS,757.95,1569.0,1.0,1.0,1569.0,2.070057
12366,CN,CA,RADIO,POSTT,214.79,1567.0,1.0,1.0,1567.0,7.295498
70558,US,CA,GASDI,REALE,4978.47,1508.0,1.0,1.0,1508.0,0.302904
7035,BR,CA,BASIC,FABRI,203.0,1451.0,1.0,1.0,1451.0,7.147783
81074,WL,CA,COPP1,COPP1,610.65,1383.0,1.0,1.0,1383.0,2.2648
12263,CN,CA,PREC1,FURNI,36.02,1342.0,1.0,1.0,1342.0,37.257079
7018,BR,CA,BASIC,BASIC,186.92,1336.0,1.0,1.0,1336.0,7.147443
69259,US,CA,COPP1,ELECT,334.78,1327.0,1.0,1.0,1327.0,3.963797
69010,US,CA,CHEM1,HEALT,5126.37,1263.0,1.0,1.0,1263.0,0.246373
10801,CN,CA,CHEM1,PUBLI,752.9,1254.0,1.0,1.0,1254.0,1.66556
7033,BR,CA,BASIC,CRUDE,167.9,1200.0,1.0,1.0,1200.0,7.147111
68444,US,CA,BASIC,FABRI,2170.0,1158.0,1.0,1.0,1158.0,0.533641
74744,WA,CA,FABRI,CONST,619.75,1142.0,1.0,1.0,1142.0,1.842678
70919,US,CA,KEROS,AIRTR,3742.28,1127.0,1.0,1.0,1127.0,0.301153
72183,US,CA,PFERT,WHEAT,984.62,1084.0,1.0,1.0,1084.0,1.100932
68425,US,CA,BASIC,BASIC,1998.1,1066.0,1.0,1.0,1066.0,0.533507
69353,US,CA,CRUDE,GASDI,5229.57,1038.0,1.0,1.0,1038.0,0.198487
70598,US,CA,GLASS,CONST,487.31,1009.0,1.0,1.0,1009.0,2.070551
7030,BR,CA,BASIC,CONST,140.67,1005.0,1.0,1.0,1005.0,7.14438
69364,US,CA,CRUDE,MOTOR,4940.13,980.0,1.0,1.0,980.0,0.198375
82144,WL,CA,PREC1,FURNI,368.16,977.0,1.0,1.0,977.0,2.653738
68441,US,CA,BASIC,CRUDE,1794.82,957.0,1.0,1.0,957.0,0.533201
68821,US,CA,CEMEN,CONST,123.0,950.0,1.0,1.0,950.0,7.723577
44855,KR,CA,PREC1,FURNI,129.1,919.0,1.0,1.0,919.0,7.118513
12588,CN,CA,RUBBE,BUSIN,606.31,912.0,1.0,1.0,912.0,1.504181
30944,GR,CA,SANDC,NONME,34.7,894.0,1.0,1.0,894.0,25.763689
11802,CN,CA,MEDIC,RESEA,453.81,893.0,1.0,1.0,893.0,1.967784
74014,WA,CA,BASIC,FABRI,470.0,804.0,1.0,1.0,804.0,1.710638
68438,US,CA,BASIC,CONST,1503.78,802.0,1.0,1.0,802.0,0.533323
11061,CN,CA,ELECT,CRUDE,302.53,797.0,1.0,1.0,797.0,2.634449
72413,US,CA,PREC1,WOODW,103.55,760.0,1.0,1.0,760.0,7.33945
72394,US,CA,PREC1,PREC1,102.33,751.0,1.0,1.0,751.0,7.339001
72402,US,CA,PREC1,RETA1,101.23,743.0,1.0,1.0,743.0,7.339721
73997,WA,CA,BASIC,BASIC,432.77,740.0,1.0,1.0,740.0,1.709915
10762,CN,CA,CHEM1,HEALT,440.43,733.0,1.0,1.0,733.0,1.664283
74012,WA,CA,BASIC,CRUDE,388.74,665.0,1.0,1.0,665.0,1.710655
71773,US,CA,NONF1,NONF1,333.13,664.0,1.0,1.0,664.0,1.993216
76523,WA,CA,RUBBE,CONST,820.06,663.0,1.0,1.0,663.0,0.808477
37203,IN,CA,ELECT,CONST,59.47,662.0,1.0,1.0,662.0,11.131663
80943,WL,CA,CHEM1,PUBLI,76.29,643.0,1.0,1.0,643.0,8.428365
71475,US,CA,MOTO1,RETA1,2149.45,616.0,1.0,1.0,616.0,0.286585
72164,US,CA,PFERT,OILSE,543.35,598.0,1.0,1.0,598.0,1.10058
11143,CN,CA,FABRI,CRUDE,260.09,587.0,1.0,1.0,587.0,2.256911
11363,CN,CA,FURNI,93197,563.58,585.0,1.0,1.0,585.0,1.038007
72932,US,CA,RUBBE,BUSIN,2400.09,564.0,1.0,1.0,564.0,0.234991
7039,BR,CA,BASIC,FORES,78.77,563.0,1.0,1.0,563.0,7.147391
74009,WA,CA,BASIC,CONST,325.71,557.0,1.0,1.0,557.0,1.71011
34117,ID,CA,RUBBE,CONST,46.96,548.0,1.0,1.0,548.0,11.669506
69278,US,CA,COPP1,NONF1,136.93,543.0,1.0,1.0,543.0,3.96553
69044,US,CA,CHEM1,PFERT,2170.3,535.0,1.0,1.0,535.0,0.24651
77122,WA,CA,WOODW,CONST,119.37,535.0,1.0,1.0,535.0,4.481863
12369,CN,CA,RADIO,RADIO,71.46,521.0,1.0,1.0,521.0,7.290792
72045,US,CA,PAPER,PAPER,1727.89,520.0,1.0,1.0,520.0,0.300945
70370,US,CA,FOOD5,FOOD5,3387.66,516.0,1.0,1.0,516.0,0.152318
11107,CN,CA,ELECT,RETA1,187.18,493.0,1.0,1.0,493.0,2.633828
12364,CN,CA,RADIO,OFFIC,66.53,485.0,1.0,1.0,485.0,7.289944
79039,WF,CA,CRUDE,GASDI,847.62,472.0,1.0,1.0,472.0,0.556853
20392,ES,CA,CEMEN,NONME,59.73,469.0,1.0,1.0,469.0,7.852001
7987,BR,CA,PREC1,CHEM1,8.74,467.0,1.0,1.0,467.0,53.432494
23511,FI,CA,NICKE,NONF1,76.8,451.0,1.0,1.0,451.0,5.872396
68448,US,CA,BASIC,FORES,841.98,449.0,1.0,1.0,449.0,0.533267
79049,WF,CA,CRUDE,MOTOR,800.71,446.0,1.0,1.0,446.0,0.557006
69260,US,CA,COPP1,FABRI,110.54,438.0,1.0,1.0,438.0,3.962367
73730,US,CA,WOODW,CONST,2581.87,429.0,1.0,1.0,429.0,0.166159
70588,US,CA,GLASS,BEVER,207.35,429.0,1.0,1.0,429.0,2.068966
73531,US,CA,TRANS,TRANS,958.59,425.0,1.0,1.0,425.0,0.44336
65315,TR,CA,CEMEN,NONME,37.33,424.0,1.0,1.0,424.0,11.358157
70493,US,CA,GASDI,CRUDE,1383.2,419.0,1.0,1.0,419.0,0.302921
43972,KR,CA,CONST,REALE,193.63,413.0,1.0,1.0,413.0,2.132934
77504,WE,CA,COPP1,COPP1,47.25,407.0,1.0,1.0,407.0,8.613757
72140,US,CA,PFERT,CEREA,363.68,401.0,1.0,1.0,401.0,1.102618
12017,CN,CA,OFFIC,EDUCA,294.52,398.0,1.0,1.0,398.0,1.351351
80915,WL,CA,CHEM1,HEALT,44.63,376.0,1.0,1.0,376.0,8.424826
7052,BR,CA,BASIC,MOTO1,52.42,375.0,1.0,1.0,375.0,7.153758
12343,CN,CA,RADIO,CONST,49.97,365.0,1.0,1.0,365.0,7.304383
76766,WA,CA,SUPPO,EDUCA,334.3,364.0,1.0,1.0,364.0,1.088842
74596,WA,CA,CRUDE,GASDI,312.94,361.0,1.0,1.0,361.0,1.153576
10450,CN,CA,BASIC,FABRI,245.54,359.0,1.0,1.0,359.0,1.462084
83706,WM,CA,FABRI,CONST,360.37,356.0,1.0,1.0,356.0,0.987874
38000,IN,CA,NONME,CONST,47.22,355.0,1.0,1.0,355.0,7.518001
8001,BR,CA,PREC1,NONF1,6.59,353.0,1.0,1.0,353.0,53.566009
8007,BR,CA,PREC1,PRECI,6.56,351.0,1.0,1.0,351.0,53.506098
68589,US,CA,BITUM,ELEC1,398.73,346.0,1.0,1.0,346.0,0.867755
13099,CN,CA,WOODW,CONST,660.1,346.0,1.0,1.0,346.0,0.524163
28782,GB,CA,NONME,CONST,22.06,344.0,1.0,1.0,344.0,15.593835
65435,TR,CA,CHEMI,PFERT,8.23,343.0,1.0,1.0,343.0,41.676792
74605,WA,CA,CRUDE,MOTOR,295.62,341.0,1.0,1.0,341.0,1.153508
12662,CN,CA,RUBBE,RETA1,225.34,339.0,1.0,1.0,339.0,1.504393
11101,CN,CA,ELECT,RADIO,128.01,337.0,1.0,1.0,337.0,2.632607
37001,IN,CA,CHEM1,PUBLI,204.52,331.0,1.0,1.0,331.0,1.618424
7058,BR,CA,BASIC,NONME,46.37,331.0,1.0,1.0,331.0,7.138236
85725,ZA,CA,ELECT,CONST,16.24,331.0,1.0,1.0,331.0,20.381773
10433,CN,CA,BASIC,BASIC,226.09,330.0,1.0,1.0,330.0,1.459596
11856,CN,CA,MOTO1,MOTO1,283.26,327.0,1.0,1.0,327.0,1.154416
10973,CN,CA,COPP1,ELECT,10.27,326.0,1.0,1.0,326.0,31.742941
83585,WM,CA,CRUDE,GASDI,944.65,326.0,1.0,1.0,326.0,0.345101
83291,WM,CA,CEMEN,NONME,135.45,323.0,1.0,1.0,323.0,2.384644
70622,US,CA,GLASS,MOTO1,154.73,320.0,1.0,1.0,320.0,2.068119
70048,US,CA,FABRI,CRUDE,805.55,314.0,1.0,1.0,314.0,0.389796
12291,CN,CA,PRINT,EDUCA,213.26,313.0,1.0,1.0,313.0,1.467692
70626,US,CA,GLASS,NONME,151.18,313.0,1.0,1.0,313.0,2.07038
74018,WA,CA,BASIC,FORES,182.37,312.0,1.0,1.0,312.0,1.710808
11126,CN,CA,FABRI,BEVER,137.6,311.0,1.0,1.0,311.0,2.260174
10792,CN,CA,CHEM1,PFERT,186.46,310.0,1.0,1.0,310.0,1.662555
83595,WM,CA,CRUDE,MOTOR,892.36,308.0,1.0,1.0,308.0,0.345152
11203,CN,CA,FABRI,RETA1,135.31,306.0,1.0,1.0,306.0,2.261474
65146,TR,CA,ALUM1,ALUM1,73.67,301.0,1.0,1.0,301.0,4.085788
68466,US,CA,BASIC,MOTO1,560.39,299.0,1.0,1.0,299.0,0.533557
10658,CN,CA,CEMEN,NONME,179.16,299.0,1.0,1.0,299.0,1.668899
10448,CN,CA,BASIC,CRUDE,203.08,297.0,1.0,1.0,297.0,1.462478
76276,WA,CA,REALE,REALE,328.88,295.0,1.0,1.0,295.0,0.896984
27810,GB,CA,CONST,REALE,224.23,295.0,1.0,1.0,295.0,1.315613
11934,CN,CA,NONF1,NONF1,165.06,294.0,1.0,1.0,294.0,1.78117
11968,CN,CA,NONME,CONST,147.2,294.0,1.0,1.0,294.0,1.997283
82096,WL,CA,PFERT,WHEAT,20.88,289.0,1.0,1.0,289.0,13.840996
83114,WM,CA,BASIC,FABRI,272.47,289.0,1.0,1.0,289.0,1.060667
69262,US,CA,COPP1,FOUND,72.57,288.0,1.0,1.0,288.0,3.968582
70490,US,CA,GASDI,CONST,933.62,283.0,1.0,1.0,283.0,0.303121
75003,WA,CA,FURNI,93197,124.86,280.0,1.0,1.0,280.0,2.242512
68679,US,CA,BUSIN,CONST,3565.33,279.0,1.0,1.0,279.0,0.078254
12033,CN,CA,OFFIC,OFFIC,205.91,278.0,1.0,1.0,278.0,1.350104
7883,BR,CA,NONME,CONST,24.83,273.0,1.0,1.0,273.0,10.994764
7041,BR,CA,BASIC,FURNI,37.84,270.0,1.0,1.0,270.0,7.135307
77034,WA,CA,WEARI,HEALT,296.05,267.0,1.0,1.0,267.0,0.901875
69062,US,CA,CHEM1,RESEA,1079.63,266.0,1.0,1.0,266.0,0.246381
83097,WM,CA,BASIC,BASIC,250.89,266.0,1.0,1.0,266.0,1.060226
68472,US,CA,BASIC,NONME,495.64,264.0,1.0,1.0,264.0,0.532645
72181,US,CA,PFERT,VEGET,236.29,260.0,1.0,1.0,260.0,1.100343
83014,WM,CA,ALUM1,ALUM1,125.87,259.0,1.0,1.0,259.0,2.057679
73871,WA,CA,ALUM1,ALUM1,102.38,257.0,1.0,1.0,257.0,2.510256
68658,US,CA,BUSIN,AUXIL,3267.36,256.0,1.0,1.0,256.0,0.078351
71762,US,CA,NONF1,LEAD1,127.82,255.0,1.0,1.0,255.0,1.994993
10445,CN,CA,BASIC,CONST,170.15,249.0,1.0,1.0,249.0,1.463415
76974,WA,CA,VEGE1,FOOD5,73.44,249.0,1.0,1.0,249.0,3.390523
12577,CN,CA,RUBBE,93197,163.68,246.0,1.0,1.0,246.0,1.502933
65212,TR,CA,BASIC,FABRI,169.77,241.0,1.0,1.0,241.0,1.419568
83112,WM,CA,BASIC,CRUDE,225.36,239.0,1.0,1.0,239.0,1.060525
68823,US,CA,CEMEN,CRUDE,30.59,236.0,1.0,1.0,236.0,7.71494
69257,US,CA,COPP1,CONST,59.65,236.0,1.0,1.0,236.0,3.956412
11148,CN,CA,FABRI,FABRI,103.15,233.0,1.0,1.0,233.0,2.258846
12661,CN,CA,RUBBE,RESEA,153.87,232.0,1.0,1.0,232.0,1.507766
70556,US,CA,GASDI,RAILW,762.75,231.0,1.0,1.0,231.0,0.302852
38483,IN,CA,RUBBE,CONST,159.81,231.0,1.0,1.0,231.0,1.445466
37265,IN,CA,FABRI,CONST,176.7,229.0,1.0,1.0,229.0,1.295982
75184,WA,CA,HEALT,PUBLI,394.19,229.0,1.0,1.0,229.0,0.580938
43701,KR,CA,BASIC,FABRI,260.0,227.0,1.0,1.0,227.0,0.873077
74502,WA,CA,CONST,REALE,241.59,225.0,1.0,1.0,225.0,0.93133
84447,WM,CA,NONF1,NONF1,59.54,224.0,1.0,1.0,224.0,3.762177
72424,US,CA,PRINT,EDUCA,2144.37,223.0,1.0,1.0,223.0,0.103993
65195,TR,CA,BASIC,BASIC,156.33,222.0,1.0,1.0,222.0,1.420073
69086,US,CA,COKEO,BASIC,273.08,221.0,1.0,1.0,221.0,0.809287
11501,CN,CA,GLASS,GLASS,190.67,219.0,1.0,1.0,219.0,1.148581
70612,US,CA,GLASS,HOTEL,104.44,216.0,1.0,1.0,216.0,2.068173
37884,IN,CA,MEDIC,RESEA,15.98,216.0,1.0,1.0,216.0,13.516896
68450,US,CA,BASIC,FURNI,404.51,216.0,1.0,1.0,216.0,0.533979
71632,US,CA,NATUR,CRUDE,1011.06,216.0,1.0,1.0,216.0,0.213637
66898,TW,CA,CONST,REALE,182.47,215.0,1.0,1.0,215.0,1.178276
76968,WA,CA,VEGE1,CATTL,62.29,212.0,1.0,1.0,212.0,3.403436
84473,WM,CA,NONME,CONST,58.95,211.0,1.0,1.0,211.0,3.579304
70236,US,CA,FINAN,REALE,4943.39,210.0,1.0,1.0,210.0,0.042481
69270,US,CA,COPP1,LEAD1,53.04,210.0,1.0,1.0,210.0,3.959276
74350,WA,CA,CHEM1,PUBLI,17.33,210.0,1.0,1.0,210.0,12.117715
73010,US,CA,RUBBE,RETA1,892.03,210.0,1.0,1.0,210.0,0.235418
6880,BR,CA,ALUM1,ELECT,70.73,209.0,1.0,1.0,209.0,2.954899
11118,CN,CA,ELECT,WHOLE,79.5,209.0,1.0,1.0,209.0,2.628931
43684,KR,CA,BASIC,BASIC,239.41,209.0,1.0,1.0,209.0,0.872979
74034,WA,CA,BASIC,MOTO1,121.38,208.0,1.0,1.0,208.0,1.713627
68757,US,CA,BUSIN,REALE,2592.34,203.0,1.0,1.0,203.0,0.078308
11195,CN,CA,FABRI,PUBLI,88.96,201.0,1.0,1.0,201.0,2.259442
83109,WM,CA,BASIC,CONST,188.82,200.0,1.0,1.0,200.0,1.05921
72371,US,CA,PREC1,CHEM1,27.28,200.0,1.0,1.0,200.0,7.331378
65210,TR,CA,BASIC,CRUDE,140.42,199.0,1.0,1.0,199.0,1.417177
76070,WA,CA,PRINT,EDUCA,94.74,195.0,1.0,1.0,195.0,2.058265
