trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
4215195,AU,AT,ANIMA,PIGS9,0.02,0,0
4215196,AU,AT,ANIMA,PLAST,0.02,0,0
4215197,AU,AT,ANIMA,RUBBE,0.1,0,0
4215198,AU,AT,ANIMA,HOTEL,0.04,0,0
4215199,AU,AT,FISHF,FISHF,0.03,0,0
4215200,AU,AT,FISHF,HOTEL,0.18,0,0
4215201,AU,AT,BITUM,CRUDE,0.03,0,0
4215202,AU,AT,BITUM,NATU1,0.02,0,0
4215203,AU,AT,BITUM,STONE,0.03,0,0
4215204,AU,AT,BITUM,SANDC,0.03,0,0
4215205,AU,AT,BITUM,CHEMI,0.02,0,0
4215206,AU,AT,BITUM,PULP5,5.24,0,0
4215207,AU,AT,BITUM,PRINT,0.03,0,0
4215208,AU,AT,BITUM,PLAST,2.1,0,0
4215209,AU,AT,BITUM,NFERT,0.02,0,0
4215210,AU,AT,BITUM,PFERT,0.03,0,0
4215211,AU,AT,BITUM,CHEM1,0.2,0,0
4215212,AU,AT,BITUM,BIOGA,0.01,0,0
4215213,AU,AT,BITUM,RUBBE,0.06,0,0
4215214,AU,AT,BITUM,BRICK,0.04,0,0
4215215,AU,AT,BITUM,CEMEN,2.89,0,0
4215216,AU,AT,BITUM,NONME,0.07,0,0
4215217,AU,AT,BITUM,BASIC,0.58,0,0
4215218,AU,AT,BITUM,LEAD1,31.69,0,0
4215219,AU,AT,BITUM,MACHI,0.02,0,0
4215220,AU,AT,BITUM,SECO9,0.04,0,0
4215221,AU,AT,BITUM,CONST,0.03,0,0
4215222,AU,AT,BITUM,WHOLE,0.27,0,0
4215223,AU,AT,BITUM,RETA1,0.02,0,0
4215224,AU,AT,BITUM,HOTEL,0.01,0,0
4215225,AU,AT,BITUM,RAILW,0.02,0,0
4215226,AU,AT,BITUM,LANDT,0.02,0,0
4215227,AU,AT,BITUM,REALE,0.02,0,0
4215228,AU,AT,BITUM,RENTI,0.19,0,0
4215229,AU,AT,BITUM,COMPU,0.02,0,0
4215230,AU,AT,BITUM,RESEA,0.01,0,0
4215231,AU,AT,BITUM,BUSIN,0.06,0,0
4215232,AU,AT,BITUM,PUBLI,0.02,0,0
4215233,AU,AT,BITUM,EDUCA,0.08,0,0
4215234,AU,AT,BITUM,HEALT,0.01,0,0
4215235,AU,AT,BITUM,INTER,0.01,0,0
4215236,AU,AT,BITUM,OILHA,43.86,0,0
4215237,AU,AT,BITUM,FOOD2,0.01,0,0
4215238,AU,AT,BITUM,MEMBE,0.01,0,0
4215239,AU,AT,SUBBI,STONE,0.01,0,0
4215240,AU,AT,SUBBI,SANDC,0.01,0,0
4215241,AU,AT,SUBBI,BRICK,0.01,0,0
4215242,AU,AT,SUBBI,CEMEN,1.18,0,0
4215243,AU,AT,SUBBI,NONME,0.03,0,0
4215244,AU,AT,SUBBI,LEAD1,0.02,0,0
4215245,AU,AT,SUBBI,WHOLE,0.01,0,0
4215246,AU,AT,SUBBI,RENTI,0.08,0,0
4215247,AU,AT,SUBBI,EDUCA,0.01,0,0
4215248,AU,AT,SANDC,STONE,0.45,0,0
4215249,AU,AT,SANDC,SANDC,0.15,0,0
4215250,AU,AT,SANDC,CHEMI,0.08,0,0
4215251,AU,AT,SANDC,PULP5,0.36,0,0
4215252,AU,AT,SANDC,PLAST,0.14,0,0
4215253,AU,AT,SANDC,CHEM1,0.08,0,0
4215254,AU,AT,SANDC,RUBBE,0.05,0,0
4215255,AU,AT,SANDC,GLASS,0.02,0,0
4215256,AU,AT,SANDC,CERAM,0.03,0,0
4215257,AU,AT,SANDC,BRICK,0.04,0,0
4215258,AU,AT,SANDC,CEMEN,0.91,0,0
4215259,AU,AT,SANDC,LEAD1,0.01,0,0
4215260,AU,AT,SANDC,MACHI,0.01,0,0
4215261,AU,AT,SANDC,COLLE,0.02,0,0
4215262,AU,AT,SANDC,CONST,0.05,0,0
4215263,AU,AT,SANDC,WHOLE,0.03,0,0
4215264,AU,AT,SANDC,RAILW,0.01,0,0
4215265,AU,AT,SANDC,LANDT,0.04,0,0
4215266,AU,AT,SANDC,RENTI,0.06,0,0
4215267,AU,AT,SANDC,BUSIN,0.01,0,0
4215268,AU,AT,SANDC,PUBLI,0.14,0,0
4215269,AU,AT,SANDC,SEWAG,0.03,0,0
4215270,AU,AT,SANDC,PLAS2,0.01,0,0
4215271,AU,AT,MEATC,FOOD5,0.06,0,0
4215272,AU,AT,MEATC,BEVER,0.02,0,0
4215273,AU,AT,MEATC,RETA1,0.07,0,0
4215274,AU,AT,MEATC,HOTEL,0.58,0,0
4215275,AU,AT,MEATC,LANDT,0.04,0,0
4215276,AU,AT,MEATC,INLAN,0.01,0,0
4215277,AU,AT,MEATC,PUBLI,0.02,0,0
4215278,AU,AT,MEATC,EDUCA,0.05,0,0
4215279,AU,AT,MEATC,HEALT,0.13,0,0
4215280,AU,AT,MEATC,93197,0.02,0,0
4215281,AU,AT,DAIRY,PIGS9,0.02,0,0
4215282,AU,AT,DAIRY,POULT,0.02,0,0
4215283,AU,AT,DAIRY,RAWMI,0.03,0,0
4215284,AU,AT,DAIRY,DAIRY,0.36,0,0
4215285,AU,AT,DAIRY,FOOD5,0.04,0,0
4215286,AU,AT,DAIRY,BEVER,0.01,0,0
4215287,AU,AT,DAIRY,RETA1,0.06,0,0
4215288,AU,AT,DAIRY,HOTEL,0.54,0,0
4215289,AU,AT,DAIRY,LANDT,0.04,0,0
4215290,AU,AT,DAIRY,INLAN,0.01,0,0
4215291,AU,AT,DAIRY,PUBLI,0.01,0,0
4215292,AU,AT,DAIRY,EDUCA,0.04,0,0
4215293,AU,AT,DAIRY,HEALT,0.12,0,0
4215294,AU,AT,DAIRY,93197,0.02,0,0
4215295,AU,AT,FOOD5,CATTL,0.02,0,0
4215296,AU,AT,FOOD5,PIGS9,0.03,0,0
4215297,AU,AT,FOOD5,POULT,0.01,0,0
4215298,AU,AT,FOOD5,RAWMI,0.02,0,0
4215299,AU,AT,FOOD5,FOOD5,0.14,0,0
4215300,AU,AT,FOOD5,BEVER,0.05,0,0
4215301,AU,AT,FOOD5,LEATH,0.02,0,0
