trade_id,region1,region2,industry1,industry2,amount
87887,AT,RU,WHEAT,WHEAT,0.09
87888,AT,RU,WHEAT,FOOD5,0.24
87889,AT,RU,CEREA,CEREA,0.77
87890,AT,RU,CEREA,CATTL,1.20
87891,AT,RU,CEREA,PIGS9,0.05
87892,AT,RU,CEREA,POULT,0.06
87893,AT,RU,CEREA,RAWMI,0.72
87894,AT,RU,CEREA,CRUDE,0.01
87895,AT,RU,CEREA,FOOD5,7.65
87896,AT,RU,CEREA,TEXTI,0.01
87897,AT,RU,CEREA,LEATH,0.01
87898,AT,RU,CEREA,OFFIC,0.04
87899,AT,RU,CEREA,ELECT,0.02
87900,AT,RU,CEREA,MEDIC,0.01
87901,AT,RU,CEREA,MOTO1,0.10
87902,AT,RU,CEREA,TRANS,0.04
87903,AT,RU,CEREA,FURNI,0.05
87904,AT,RU,CEREA,WHOLE,0.03
87905,AT,RU,CEREA,RETA1,0.01
87906,AT,RU,CEREA,MEMBE,0.03
87907,AT,RU,CEREA,RECRE,0.05
87908,AT,RU,VEGET,REALE,0.10
87909,AT,RU,VEGET,EDUCA,0.02
87910,AT,RU,VEGET,HEALT,0.02
87911,AT,RU,OILSE,OILSE,1.76
87912,AT,RU,OILSE,CATTL,0.02
87913,AT,RU,OILSE,ANIMA,0.25
87914,AT,RU,OILSE,RAWMI,0.09
87915,AT,RU,OILSE,CRUDE,0.03
87916,AT,RU,OILSE,VEGE1,13.58
87917,AT,RU,OILSE,FOOD5,3.20
87918,AT,RU,OILSE,BEVER,0.01
87919,AT,RU,OILSE,FISH5,0.01
87920,AT,RU,OILSE,TOBAC,0.03
87921,AT,RU,OILSE,TEXTI,0.33
87922,AT,RU,OILSE,WEARI,0.07
87923,AT,RU,OILSE,LEATH,0.16
87924,AT,RU,OILSE,PLAST,0.01
87925,AT,RU,OILSE,PFERT,0.02
87926,AT,RU,OILSE,CHEM1,0.02
87927,AT,RU,OILSE,RUBBE,0.01
87928,AT,RU,OILSE,BASIC,0.02
87929,AT,RU,OILSE,FABRI,0.06
87930,AT,RU,OILSE,OFFIC,0.49
