trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
26167,US,CN,PRECI,PREC1,17.09,45438.0,1.0,1.0,45438.0,2658.747806
23668,US,CN,COPPE,COPP1,1.84,8561.0,1.0,1.0,8561.0,4652.717391
80185,US,MX,GASDI,REALE,11662.27,8353.0,1.0,1.0,8353.0,0.716241
23338,US,CN,CERAM,CONST,501.69,7551.0,1.0,1.0,7551.0,15.051127
23671,US,CN,COPPE,PFERT,1.25,5810.0,1.0,1.0,5810.0,4648.0
15191,US,CA,CEMEN,NONME,680.57,5444.0,1.0,1.0,5444.0,7.999177
131931,US,WL,GASDI,LANDT,5610.55,4019.0,1.0,1.0,4019.0,0.716329
14603,US,CA,ALUM1,ALUM1,4845.36,3383.0,1.0,1.0,3383.0,0.698194
24583,US,CN,GLASS,CONST,777.86,3318.0,1.0,1.0,3318.0,4.265549
62681,US,IN,CRUDE,GASDI,7562.82,3239.0,1.0,1.0,3239.0,0.428279
18003,US,CA,NONME,CONST,700.91,3178.0,1.0,1.0,3178.0,4.534106
131897,US,WL,GASDI,CONST,4406.7,3156.0,1.0,1.0,3156.0,0.716182
24593,US,CN,GLASS,GLASS,691.97,2952.0,1.0,1.0,2952.0,4.266081
16345,US,CA,FABRI,CONST,5309.35,2870.0,1.0,1.0,2870.0,0.540556
25827,US,CN,OILSE,PLAST,15278.29,2814.0,1.0,1.0,2814.0,0.184183
132541,US,WL,KEROS,AIRTR,5627.88,2427.0,1.0,1.0,2427.0,0.431246
78816,US,MX,CERAM,HOTEL,154.27,2322.0,1.0,1.0,2322.0,15.051533
23150,US,CN,BITUM,ELEC1,1590.71,2309.0,1.0,1.0,2309.0,1.451553
25643,US,CN,NONME,CONST,505.89,2294.0,1.0,1.0,2294.0,4.534583
118295,US,WA,PRECI,CHEM1,0.83,2207.0,1.0,1.0,2207.0,2659.036145
12355,US,BR,GASDI,LANDT,2964.9,2124.0,1.0,1.0,2124.0,0.716382
80527,US,MX,KEROS,AIRTR,4824.1,2081.0,1.0,1.0,2081.0,0.431376
23736,US,CN,CRUDE,MOTOR,4804.6,2057.0,1.0,1.0,2057.0,0.428131
16878,US,CA,GLASS,GLASS,481.72,2055.0,1.0,1.0,2055.0,4.265964
62688,US,IN,CRUDE,MOTOR,4782.89,2048.0,1.0,1.0,2048.0,0.428193
72677,US,JP,TRANS,PUBLI,1922.52,2030.0,1.0,1.0,2030.0,1.055906
23366,US,CN,CEREA,FOOD5,13042.66,2005.0,1.0,1.0,2005.0,0.153726
73554,US,KR,CRUDE,GASDI,4629.66,1983.0,1.0,1.0,1983.0,0.428325
79162,US,MX,COPP1,COPP1,2407.64,1977.0,1.0,1.0,1977.0,0.821136
73276,US,KR,CERAM,CONST,130.84,1969.0,1.0,1.0,1969.0,15.048915
80145,US,MX,GASDI,LANDT,2670.32,1913.0,1.0,1.0,1913.0,0.716394
18986,US,CA,RUBBE,CONST,5787.38,1902.0,1.0,1.0,1902.0,0.328646
113770,US,WA,COPPE,PFERT,0.4,1847.0,1.0,1.0,1847.0,4617.5
26156,US,CN,PREC1,PREC1,2816.09,1820.0,1.0,1.0,1820.0,0.646286
81355,US,MX,NATUR,PLAST,4033.94,1779.0,1.0,1.0,1779.0,0.441008
131887,US,WL,GASDI,CATTL,2472.95,1771.0,1.0,1.0,1771.0,0.716149
75271,US,KR,PRECI,PREC1,0.65,1728.0,1.0,1.0,1728.0,2658.461538
23131,US,CN,BITUM,BITUM,1180.51,1713.0,1.0,1.0,1713.0,1.451068
15592,US,CA,COPP1,COPP1,2075.05,1704.0,1.0,1.0,1704.0,0.821185
59347,US,IE,BUSIN,WHOLE,10123.81,1673.0,1.0,1.0,1673.0,0.165254
15666,US,CA,CRUDE,MOTOR,3817.24,1635.0,1.0,1.0,1635.0,0.42832
30378,US,DE,CERAM,CONST,105.3,1585.0,1.0,1.0,1585.0,15.052232
26166,US,CN,PRECI,NONME,0.57,1525.0,1.0,1.0,1525.0,2675.438596
26984,US,CN,TRANS,PUBLI,1434.58,1515.0,1.0,1.0,1515.0,1.056058
26048,US,CN,PLAST,RUBBE,6472.57,1489.0,1.0,1.0,1489.0,0.230048
80195,US,MX,GASDI,SUGAR,1991.52,1426.0,1.0,1.0,1426.0,0.716036
16762,US,CA,GASDI,CRUDE,1923.9,1378.0,1.0,1.0,1378.0,0.716253
113111,US,WA,CERAM,CONST,90.8,1367.0,1.0,1.0,1367.0,15.055066
16647,US,CA,FOOD5,FOOD5,1773.44,1364.0,1.0,1.0,1364.0,0.769127
23136,US,CN,BITUM,CEMEN,920.6,1336.0,1.0,1.0,1336.0,1.451227
23728,US,CN,CRUDE,GASDI,3076.93,1318.0,1.0,1.0,1318.0,0.428349
26999,US,CN,TRANS,TRANS,1223.14,1292.0,1.0,1.0,1292.0,1.056298
15652,US,CA,CRUDE,GASDI,2973.38,1273.0,1.0,1.0,1273.0,0.428132
23642,US,CN,COPP1,CONST,1537.36,1262.0,1.0,1.0,1262.0,0.820888
16866,US,CA,GLASS,CONST,292.46,1247.0,1.0,1.0,1247.0,4.263831
23666,US,CN,COPPE,BRICK,0.26,1203.0,1.0,1.0,1203.0,4626.923077
70027,US,JP,CERAM,CONST,79.4,1195.0,1.0,1.0,1195.0,15.050378
84504,US,NL,CRUDE,MOTOR,2749.75,1178.0,1.0,1.0,1178.0,0.428403
18335,US,CA,PFERT,WHEAT,703.53,1171.0,1.0,1.0,1171.0,1.664463
18220,US,CA,PAPER,PRINT,1565.63,1165.0,1.0,1.0,1165.0,0.744109
113762,US,WA,COPPE,CHEM1,0.25,1164.0,1.0,1.0,1164.0,4656.0
62190,US,IN,BITUM,ELEC1,787.13,1142.0,1.0,1.0,1142.0,1.45084
81342,US,MX,NATUR,MOTOR,2469.15,1089.0,1.0,1.0,1089.0,0.441042
15398,US,CA,CHEM1,PUBLI,6103.18,1048.0,1.0,1.0,1048.0,0.171714
