trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
25827,41848.49,0.365086,0.031983,40,0.151683
23366,32153.09,0.405643,0.024573,37,0.201917
80185,74555.08,0.156425,0.056979,42,0.041958
59347,159765.11,0.063367,0.122101,45,0.009711
62681,96209.77,0.078608,0.073529,31,0.024358
25476,34023.79,0.190423,0.026003,44,0.0552
26048,38594.68,0.167706,0.029496,43,0.049344
15398,122453.87,0.049841,0.093586,39,0.012555
18986,44426.42,0.130269,0.033953,44,0.024421
132541,20999.75,0.267997,0.016049,42,0.154735
131931,74555.08,0.075254,0.056979,42,0.041958
61181,22730.36,0.24188,0.017372,45,0.07761
16345,29700.47,0.178763,0.022699,44,0.043013
59257,159765.11,0.031554,0.122101,45,0.009711
14603,16184.36,0.299385,0.012369,42,0.105338
80527,20999.75,0.229722,0.016049,42,0.154735
23736,96209.77,0.049939,0.073529,31,0.024358
62688,96209.77,0.049713,0.073529,31,0.024358
73554,96209.77,0.04812,0.073529,31,0.024358
82052,38594.68,0.117648,0.029496,43,0.049344
59397,122453.87,0.036559,0.093586,39,0.012555
131897,74555.08,0.059107,0.056979,42,0.041958
49219,63536.18,0.068828,0.048558,45,0.012391
70105,122453.87,0.034506,0.093586,39,0.012555
23424,122453.87,0.034425,0.093586,39,0.012555
24791,59180.92,0.069373,0.045229,44,0.010236
81355,16014.66,0.25189,0.012239,7,0.110832
78860,32153.09,0.11979,0.024573,37,0.201917
15666,96209.77,0.039676,0.073529,31,0.024358
70053,32153.09,0.117849,0.024573,37,0.201917
59250,159765.11,0.023267,0.122101,45,0.009711
23490,122453.87,0.028928,0.093586,39,0.012555
30212,159765.11,0.021984,0.122101,45,0.009711
23463,122453.87,0.027663,0.093586,39,0.012555
25840,41848.49,0.078275,0.031983,40,0.151683
23728,96209.77,0.031981,0.073529,31,0.024358
15357,122453.87,0.024877,0.093586,39,0.012555
69929,159765.11,0.018923,0.122101,45,0.009711
15652,96209.77,0.030905,0.073529,31,0.024358
12355,74555.08,0.039768,0.056979,42,0.041958
23395,122453.87,0.024159,0.093586,39,0.012555
16526,63536.18,0.044898,0.048558,45,0.012391
26156,13335.01,0.21118,0.010191,23,0.072704
26307,8095.35,0.341355,0.006187,36,0.133346
84504,96209.77,0.028581,0.073529,31,0.024358
22154,22730.36,0.120061,0.017372,45,0.07761
25815,41848.49,0.064455,0.031983,40,0.151683
80145,74555.08,0.035817,0.056979,42,0.041958
59324,159765.11,0.015983,0.122101,45,0.009711
131887,74555.08,0.033169,0.056979,42,0.041958
81342,16014.66,0.154181,0.012239,7,0.110832
79162,19057.93,0.126333,0.014565,42,0.048992
73342,122453.87,0.019192,0.093586,39,0.012555
17175,20999.75,0.110874,0.016049,42,0.154735
32468,34023.79,0.067103,0.026003,44,0.0552
23480,122453.87,0.018228,0.093586,39,0.012555
15025,159765.11,0.013598,0.122101,45,0.009711
69994,159765.11,0.013575,0.122101,45,0.009711
48865,96209.77,0.022178,0.073529,31,0.024358
48200,159765.11,0.013205,0.122101,45,0.009711
14795,26971.05,0.078092,0.020613,44,0.035443
15592,19057.93,0.108881,0.014565,42,0.048992
25571,16174.06,0.127857,0.012361,20,0.040895
23731,96209.77,0.020872,0.073529,31,0.024358
80195,74555.08,0.026712,0.056979,42,0.041958
78498,26971.05,0.073564,0.020613,44,0.035443
59830,63536.18,0.031184,0.048558,45,0.012391
48855,96209.77,0.020546,0.073529,31,0.024358
117436,41848.49,0.047168,0.031983,40,0.151683
113850,96209.77,0.020454,0.073529,31,0.024358
12732,20999.75,0.093678,0.016049,42,0.154735
