trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
23485,CN,WM,BASIC,CONST,5070.27,13357404490.31,7.0,7.0,2634456.249926
76581,IN,WM,BASIC,CONST,1799.39,6735463413.965,7.0,7.0,3743192.645266
24678,CN,WM,FABRI,CONST,3534.32,4869059745.408,7.0,7.0,1377651.074438
27575,CN,WM,RUBBE,CONST,3322.8,4769338858.531,7.0,7.0,1435337.323502
147640,WE,WM,BASIC,CONST,974.17,4457813478.772,7.0,7.0,4576011.865251
117180,RU,WM,BASIC,CONST,757.32,4104920098.743,7.0,7.0,5420324.431869
24552,CN,WM,ELECT,CONST,3204.49,4007680359.604,7.0,7.0,1250645.300689
23897,CN,WM,CERAM,CONST,3040.27,3972339786.879,7.0,7.0,1306574.674907
141921,WA,WM,ELEC1,PFERT,93.39,3504580156.13,7.0,7.0,37526289.2829
127968,TR,WM,BASIC,CONST,2490.68,2871492158.823,7.0,7.0,1152894.855551
23500,CN,WM,BASIC,FABRI,1080.03,2845287112.155,7.0,7.0,2634451.924627
140553,WA,WM,BASIC,CONST,1120.45,2558476858.349,7.0,7.0,2283436.885492
128360,TR,WM,CEMEN,CONST,356.66,2535313864.19,7.0,7.0,7108489.497533
23325,CN,WM,ALUM1,ALUM1,896.15,2459514682.109,7.0,7.0,2744534.600356
23488,CN,WM,BASIC,CRUDE,793.82,2091274674.624,7.0,7.0,2634444.426475
76973,IN,WM,CERAM,CONST,1067.24,1628594883.125,7.0,7.0,1525987.484657
90746,KR,WM,BASIC,CONST,1082.85,1466821204.694,7.0,7.0,1354593.161282
76596,IN,WM,BASIC,FABRI,383.29,1434734365.237,7.0,7.0,3743208.445921
121117,RU,WM,WHEAT,FOOD5,1139.64,1343023094.145,7.0,7.0,1178462.579538
24096,CN,WM,CHEM1,PUBLI,1007.95,1311091996.862,7.0,7.0,1300751.026204
117547,RU,WM,CEREA,FOOD5,252.51,1212602127.389,7.0,7.0,4802194.477007
26234,CN,WM,NONME,CONST,475.58,1208212915.359,7.0,7.0,2540504.048444
161318,ZA,WM,PREC1,PREC1,467.76,1140177812.402,7.0,7.0,2437527.390974
117924,RU,WM,COPP1,COPP1,1353.08,1076225856.898,7.0,7.0,795389.671637
25000,CN,WM,FURNI,CONST,1030.88,1066752588.591,7.0,7.0,1034798.025562
140361,WA,WM,ALUM1,ALUM1,689.77,1055454940.181,7.0,7.0,1530154.892473
76584,IN,WM,BASIC,CRUDE,281.72,1054524033.533,7.0,7.0,3743163.543707
87825,JP,WM,BASIC,CONST,1068.95,974484443.709,7.0,7.0,911627.712904
80904,IN,WM,RUBBE,CONST,433.39,951786106.358,7.0,7.0,2196142.288373
27900,CN,WM,TEXTI,TEXTI,1715.96,951566988.477,7.0,7.0,554539.143382
147655,WE,WM,BASIC,FABRI,207.51,949567653.576,7.0,7.0,4576009.125228
3263,AU,WM,ALUM1,ALUM1,345.88,944445894.214,7.0,7.0,2730559.425853
70679,ID,WM,BASIC,CONST,190.22,944367827.954,7.0,7.0,4964608.495185
121194,RU,WM,WHEAT,WHEAT,786.41,926745862.634,7.0,7.0,1178451.269229
24681,CN,WM,FABRI,CRUDE,671.1,924535656.699,7.0,7.0,1377642.164654
