trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
37244,89865.87,0.166277,0.301723,31,0.061572
32656,89865.87,0.096856,0.301723,31,0.061572
32633,89865.87,0.079712,0.301723,31,0.061572
37230,89865.87,0.065833,0.301723,31,0.061572
32643,89865.87,0.04809,0.301723,31,0.061572
39832,89865.87,0.04808,0.301723,31,0.061572
32638,89865.87,0.043529,0.301723,31,0.061572
39829,89865.87,0.039647,0.301723,31,0.061572
32705,89865.87,0.035929,0.301723,31,0.061572
32894,7085.38,0.416767,0.023789,12,0.214706
37239,89865.87,0.03201,0.301723,31,0.061572
67116,14745.41,0.19372,0.049507,7,0.106419
67127,14745.41,0.182212,0.049507,7,0.106419
11360,6573.1,0.353874,0.022069,9,0.159173
9960,6798.61,0.337815,0.022826,43,0.135597
37264,89865.87,0.023752,0.301723,31,0.061572
67121,14745.41,0.140623,0.049507,7,0.106419
65811,89865.87,0.02209,0.301723,31,0.061572
37268,89865.87,0.022027,0.301723,31,0.061572
39838,89865.87,0.021905,0.301723,31,0.061572
12243,2076.03,0.819092,0.00697,17,0.685825
10998,5833.41,0.245464,0.019586,27,0.105353
10945,4906.85,0.287362,0.016475,5,0.14111
12026,5684.1,0.245392,0.019084,35,0.071528
4689,89865.87,0.015009,0.301723,31,0.061572
70633,3953.28,0.331563,0.013273,12,0.133249
29819,3583.84,0.355429,0.012033,7,0.228495
31435,7108.5,0.176477,0.023867,11,0.061461
11379,4524.75,0.272855,0.015192,13,0.163269
65860,89865.87,0.013391,0.301723,31,0.061572
39839,89865.87,0.013114,0.301723,31,0.061572
29779,89865.87,0.012948,0.301723,31,0.061572
67117,14745.41,0.076841,0.049507,7,0.106419
10728,4617.24,0.241434,0.015502,29,0.105958
29778,89865.87,0.012187,0.301723,31,0.061572
62130,7075.42,0.151744,0.023756,48,0.03396
65467,4661.99,0.229606,0.015653,37,0.079564
41291,4524.75,0.204095,0.015192,13,0.163269
10939,4906.85,0.177209,0.016475,5,0.14111
9187,3583.84,0.236093,0.012033,7,0.228495
67124,14745.41,0.056625,0.049507,7,0.106419
10968,5833.41,0.141528,0.019586,27,0.105353
32667,89865.87,0.009115,0.301723,31,0.061572
32892,7085.38,0.114731,0.023789,12,0.214706
10657,2210.2,0.361537,0.007421,9,0.153492
32883,7085.38,0.109692,0.023789,12,0.214706
71130,4524.75,0.168705,0.015192,13,0.163269
66118,3583.84,0.207116,0.012033,7,0.228495
80982,6536.89,0.110527,0.021947,33,0.028574
11353,6573.1,0.10895,0.022069,9,0.159173
12126,7108.5,0.097406,0.023867,11,0.061461
32899,7085.38,0.096726,0.023789,12,0.214706
39596,1440.83,0.473602,0.004838,34,0.237339
37235,89865.87,0.007568,0.301723,31,0.061572
9424,2499.92,0.264136,0.008393,13,0.12853
9896,1470.6,0.44473,0.004938,27,0.217286
58777,89865.87,0.007146,0.301723,31,0.061572
42891,23105.4,0.026431,0.077576,47,0.004436
68729,1250.15,0.479806,0.004197,48,0.246102
9959,6798.61,0.08709,0.022826,43,0.135597
9941,6798.61,0.086382,0.022826,43,0.135597
10967,5833.41,0.099672,0.019586,27,0.105353
30003,14745.41,0.038396,0.049507,7,0.106419
30009,14745.41,0.038269,0.049507,7,0.106419
40063,14745.41,0.03785,0.049507,7,0.106419
10713,2422.88,0.219875,0.008135,22,0.107496
10726,4617.24,0.113953,0.015502,29,0.105958
37262,89865.87,0.005762,0.301723,31,0.061572
39400,2893.59,0.177451,0.009715,48,0.084654
10359,23105.4,0.021901,0.077576,47,0.004436
9201,3227.02,0.156742,0.010835,17,0.0566
11348,6573.1,0.076697,0.022069,9,0.159173
9543,4793.12,0.103955,0.016093,24,0.038629
32653,89865.87,0.005524,0.301723,31,0.061572
71035,6573.1,0.074268,0.022069,9,0.159173
71082,6573.1,0.073469,0.022069,9,0.159173
38833,2907.18,0.161768,0.009761,19,0.054773
12134,7108.5,0.064095,0.023867,11,0.061461
38493,4617.24,0.097272,0.015502,29,0.105958
15949,4524.75,0.098324,0.015192,13,0.163269
67128,14745.41,0.029851,0.049507,7,0.106419
65794,89865.87,0.004802,0.301723,31,0.061572
65502,4661.99,0.091916,0.015653,37,0.079564
10942,4906.85,0.087035,0.016475,5,0.14111
32631,89865.87,0.004752,0.301723,31,0.061572
60724,23105.4,0.018416,0.077576,47,0.004436
39583,1239.02,0.340051,0.00416,48,0.127622
39374,2893.59,0.143158,0.009715,48,0.084654
41820,7108.5,0.058181,0.023867,11,0.061461
65179,6536.89,0.06324,0.021947,33,0.028574
10976,5833.41,0.069119,0.019586,27,0.105353
37267,89865.87,0.004424,0.301723,31,0.061572
78254,89865.87,0.004407,0.301723,31,0.061572
32886,7085.38,0.055523,0.023789,12,0.214706
10703,2422.88,0.161568,0.008135,22,0.107496
37662,4793.12,0.081381,0.016093,24,0.038629
65824,89865.87,0.004306,0.301723,31,0.061572
81565,3227.02,0.119469,0.010835,17,0.0566
17669,2893.59,0.131926,0.009715,48,0.084654
40875,4617.24,0.081897,0.015502,29,0.105958
63391,2422.88,0.155596,0.008135,22,0.107496
70396,2006.49,0.187631,0.006737,25,0.050864
10943,4906.85,0.075959,0.016475,5,0.14111
38811,4524.75,0.082071,0.015192,13,0.163269
64404,1382.88,0.26784,0.004643,48,0.079346
85337,7108.5,0.051693,0.023867,11,0.061461
9559,4793.12,0.075698,0.016093,24,0.038629
63986,1794.36,0.200038,0.006025,29,0.078801
63428,4617.24,0.075948,0.015502,29,0.105958
66926,2499.92,0.139968,0.008393,13,0.12853
62040,7075.42,0.04944,0.023756,48,0.03396
10472,1882.05,0.185654,0.006319,29,0.068071
62801,2514.29,0.13716,0.008442,48,0.036555
39577,7108.5,0.048158,0.023867,11,0.061461
10946,4906.85,0.069751,0.016475,5,0.14111
65533,4661.99,0.073044,0.015653,37,0.079564
65896,89865.87,0.003723,0.301723,31,0.061572
73081,1650.75,0.197292,0.005542,34,0.076562
49556,89865.87,0.003563,0.301723,31,0.061572
40517,23105.4,0.013769,0.077576,47,0.004436
39834,89865.87,0.003539,0.301723,31,0.061572
60664,23105.4,0.013722,0.077576,47,0.004436
38491,4617.24,0.067904,0.015502,29,0.105958
70727,3953.28,0.079134,0.013273,12,0.133249
10993,5833.41,0.05347,0.019586,27,0.105353
12123,7108.5,0.043254,0.023867,11,0.061461
52888,23105.4,0.013247,0.077576,47,0.004436
67192,4793.12,0.063635,0.016093,24,0.038629
40070,14745.41,0.020652,0.049507,7,0.106419
33048,687.05,0.441409,0.002307,6,0.303746
78250,89865.87,0.00335,0.301723,31,0.061572
46012,89865.87,0.003298,0.301723,31,0.061572
32694,89865.87,0.003264,0.301723,31,0.061572
71355,2907.18,0.099622,0.009761,19,0.054773
81012,6536.89,0.044088,0.021947,33,0.028574
9425,2499.92,0.115196,0.008393,13,0.12853
72830,3301.93,0.086183,0.011086,48,0.014643
10539,1068.73,0.264875,0.003588,34,0.085735
10987,5833.41,0.047415,0.019586,27,0.105353
61857,4661.99,0.05855,0.015653,37,0.079564
22148,89865.87,0.003023,0.301723,31,0.061572
70607,1794.36,0.150756,0.006025,29,0.078801
66655,7085.38,0.037963,0.023789,12,0.214706
11350,6573.1,0.040635,0.022069,9,0.159173
63005,1918.08,0.138435,0.00644,45,0.04184
38832,2907.18,0.090393,0.009761,19,0.054773
25185,23105.4,0.011372,0.077576,47,0.004436
34506,5684.1,0.045698,0.019084,35,0.071528
73370,7108.5,0.036538,0.023867,11,0.061461
30845,3953.28,0.06424,0.013273,12,0.133249
12237,2076.03,0.120393,0.00697,17,0.685825
65216,6536.89,0.038165,0.021947,33,0.028574
63089,23105.4,0.010797,0.077576,47,0.004436
63429,4617.24,0.05369,0.015502,29,0.105958
45099,23105.4,0.010722,0.077576,47,0.004436
9427,2499.92,0.098859,0.008393,13,0.12853
66941,2499.92,0.098851,0.008393,13,0.12853
73391,7108.5,0.034612,0.023867,11,0.061461
72546,2893.59,0.084877,0.009715,48,0.084654
65998,7075.42,0.034586,0.023756,48,0.03396
71034,6573.1,0.036881,0.022069,9,0.159173
32931,7085.38,0.033942,0.023789,12,0.214706
70006,4906.85,0.048351,0.016475,5,0.14111
80999,6536.89,0.036112,0.021947,33,0.028574
10959,285.9,0.822106,0.00096,10,0.70446
10986,5833.41,0.040042,0.019586,27,0.105353
37405,3227.02,0.072358,0.010835,17,0.0566
25359,1882.05,0.123876,0.006319,29,0.068071
29781,89865.87,0.002583,0.301723,31,0.061572
73399,7108.5,0.032457,0.023867,11,0.061461
62783,2514.29,0.091322,0.008442,48,0.036555
10990,5833.41,0.039102,0.019586,27,0.105353
73429,7108.5,0.031493,0.023867,11,0.061461
70016,4906.85,0.045477,0.016475,5,0.14111
37100,6536.89,0.034123,0.021947,33,0.028574
60739,23105.4,0.009599,0.077576,47,0.004436
10008,1918.08,0.115579,0.00644,45,0.04184
61847,4661.99,0.047538,0.015653,37,0.079564
40069,14745.41,0.014909,0.049507,7,0.106419
69524,486.02,0.449961,0.001632,19,0.222226
38494,4617.24,0.04724,0.015502,29,0.105958
9549,4793.12,0.045286,0.016093,24,0.038629
9541,4793.12,0.045267,0.016093,24,0.038629
65788,89865.87,0.002414,0.301723,31,0.061572
32709,89865.87,0.002409,0.301723,31,0.061572
10583,2210.2,0.097353,0.007421,9,0.153492
40057,687.05,0.309381,0.002307,6,0.303746
16436,2893.59,0.073082,0.009715,48,0.084654
62134,7075.42,0.029865,0.023756,48,0.03396
69034,2969.49,0.070948,0.00997,48,0.015537
64849,1650.75,0.125991,0.005542,34,0.076562
37300,7075.42,0.029208,0.023756,48,0.03396
12053,5684.1,0.036234,0.019084,35,0.071528
33453,23105.4,0.008861,0.077576,47,0.004436
62244,4260.97,0.047919,0.014306,38,0.0123
10940,4906.85,0.04145,0.016475,5,0.14111
64861,1650.75,0.122429,0.005542,34,0.076562
41609,1067.68,0.18795,0.003585,30,0.094968
41615,843.56,0.233404,0.002832,10,0.116258
61829,4661.99,0.041997,0.015653,37,0.079564
37092,6536.89,0.02989,0.021947,33,0.028574
14238,7075.42,0.027495,0.023756,48,0.03396
34520,5684.1,0.033499,0.019084,35,0.071528
40066,14745.41,0.01279,0.049507,7,0.106419
12031,5684.1,0.033177,0.019084,35,0.071528
70632,3953.28,0.047396,0.013273,12,0.133249
62901,6798.61,0.027388,0.022826,43,0.135597
34339,1067.68,0.17361,0.003585,30,0.094968
81019,6536.89,0.028227,0.021947,33,0.028574
73198,5684.1,0.031458,0.019084,35,0.071528
11241,3953.28,0.044963,0.013273,12,0.133249
24230,1869.39,0.094464,0.006276,44,0.022519
32662,89865.87,0.001965,0.301723,31,0.061572
61844,4661.99,0.037458,0.015653,37,0.079564
62069,7075.42,0.024454,0.023756,48,0.03396
65780,89865.87,0.001917,0.301723,31,0.061572
70010,4906.85,0.0351,0.016475,5,0.14111
