trade_id,factor_id,level
1,901,5328.024
1,902,0.337
1,903,0.199
2,901,5162.224
2,902,0.327
2,903,0.193
3,901,8358.039
3,902,0.529
3,903,0.312
4,901,2135.11
4,902,0.135
4,903,0.08
5,901,30589.324
5,902,0.708
5,903,0.601
6,901,240633.841
6,902,5.566
6,903,4.731
7,901,64557.499
7,902,1.493
7,903,1.269
8,901,9750.424
8,902,0.226
8,903,0.192
9,901,36947.24
9,902,0.855
9,903,0.726
10,901,429086.773
10,902,9.925
10,903,8.436
11,901,21094.79
11,902,0.488
11,903,0.415
12,901,17288.614
12,902,0.4
12,903,0.34
13,901,15975.614
13,902,0.37
13,903,0.314
14,901,119339.761
14,902,2.76
14,903,2.346
15,901,259469.573
15,902,6.001
15,903,5.101
16,901,9159.093
16,902,0.212
16,903,0.18
17,901,16281.689
17,902,0.377
17,903,0.32
18,901,546659.124
18,902,12.644
18,903,10.747
19,901,282471.495
19,902,6.533
19,903,5.553
20,901,58720.353
20,902,1.358
20,903,1.154
21,901,395351.233
21,902,9.144
21,903,7.773
22,901,18154.852
22,902,0.42
22,903,0.357
23,901,40857.513
23,902,0.945
23,903,0.803
24,901,16597.754
24,902,0.384
24,903,0.326
25,901,10021.563
25,902,0.232
25,903,0.197
26,901,105980.422
26,902,2.451
26,903,2.084
27,901,134019.405
27,902,3.1
27,903,2.635
28,901,591565.793
28,902,13.683
28,903,11.63
29,901,42431.83
29,902,0.981
29,903,0.834
30,901,89529.862
30,902,2.071
30,903,1.76
31,901,456876.388
31,902,10.567
31,903,8.982
32,901,30273.341
32,902,0.7
32,903,0.595
33,901,84204.002
33,902,1.948
33,903,1.655
34,901,102284.901
34,902,2.366
34,903,2.011
35,901,46857.148
35,902,1.084
35,903,0.921
36,901,15729.845
36,902,0.364
36,903,0.309
37,901,31755.787
37,902,0.735
37,903,0.624
38,901,22875.604
38,902,0.529
38,903,0.45
39,901,15989.633
39,902,0.37
39,903,0.314
40,901,34182.142
40,902,0.791
40,903,0.672
41,901,80010.923
41,902,1.851
41,903,1.573
42,901,10016.552
42,902,0.232
42,903,0.197
43,901,14477.6
43,902,0.335
43,903,0.285
44,901,480498.265
44,902,11.114
44,903,9.447
45,901,10224.421
45,902,0.236
45,903,0.201
46,901,70812.475
46,902,1.638
46,903,1.392
47,901,182805.804
47,902,4.228
47,903,3.594
48,901,25225.833
48,902,0.583
48,903,0.496
49,901,152956.618
49,902,3.538
49,903,3.007
50,901,149353.484
50,902,3.454
50,903,2.936
51,901,144463.185
51,902,3.341
51,903,2.84
52,901,14748.865
52,902,0.341
52,903,0.29
53,901,13917.983
53,902,0.322
53,903,0.274
54,901,67656.982
54,902,1.565
54,903,1.33
55,901,31890.277
55,902,0.738
55,903,0.627
56,901,71741.524
56,902,1.659
56,903,1.41
57,901,39607.099
57,902,0.916
57,903,0.779
58,901,72520.677
58,902,1.677
58,903,1.426
59,901,29463.841
59,902,0.681
59,903,0.579
60,901,19085.871
60,902,0.441
60,903,0.375
61,901,15494.543
61,902,0.358
61,903,0.305
62,901,272760.643
62,902,6.309
62,903,5.362
63,901,230566.183
63,902,5.333
63,903,4.533
64,901,98373.7
64,902,2.921
64,903,1.1
65,901,142998.147
65,902,4.246
65,903,1.598
66,901,22180.98
66,902,0.659
66,903,0.248
67,901,51402.435
67,902,1.526
67,903,0.575
68,901,21825.412
68,902,0.648
68,903,0.244
69,901,24569.752
69,902,0.73
69,903,0.275
70,901,17038.683
70,902,1.514
70,903,2.028
71,901,7572.323
71,902,0.673
71,903,0.901
72,901,6058.023
72,902,0.538
72,903,0.721
73,901,85040.659
73,902,7.555
73,903,10.124
74,901,155.324
74,902,0.011
74,903,0.004
75,901,157482.016
75,902,11.357
75,903,4.544
76,901,2707.064
76,902,0.195
76,903,0.078
77,901,2032.447
77,902,0.147
77,903,0.059
78,901,446.253
78,902,0.032
78,903,0.013
79,901,1165.257
79,902,0.084
79,903,0.034
80,901,44848.125
80,902,3.234
80,903,1.294
81,901,671.792
81,902,0.048
81,903,0.019
82,901,83615.64
82,902,6.03
82,903,2.413
83,901,331.989
83,902,0.024
83,903,0.01
84,901,546.384
84,902,0.039
84,903,0.016
85,901,161.886
85,902,0.012
85,903,0.005
86,901,183.816
86,902,0.013
86,903,0.005
87,901,162.273
87,902,0.012
87,903,0.005
88,901,2721.406
88,902,0.196
88,903,0.079
89,901,750.932
89,902,0.054
89,903,0.022
90,901,551.994
90,902,0.04
90,903,0.016
91,901,164.758
91,902,0.012
91,903,0.005
92,901,229.903
92,902,0.017
92,903,0.007
93,901,695.859
93,902,0.05
93,903,0.02
94,901,278.989
94,902,0.02
94,903,0.008
95,901,23986.565
95,902,0.848
95,903,0.44
96,901,31106.051
96,902,1.1
96,903,0.57
97,901,98140.959
97,902,3.47
97,903,1.799
98,901,13369.111
98,902,0.473
98,903,0.245
99,901,36276.646
99,902,1.282
99,903,0.665
100,901,35910.678
100,902,1.27
100,903,0.658
101,901,10759.837
101,902,0.38
101,903,0.197
102,901,4509.381
102,902,0.182
102,903,0.115
103,901,4403.011
103,902,0.178
103,903,0.113
104,901,2749.178
104,902,0.111
104,903,0.07
105,901,8841.726
105,902,0.357
105,903,0.226
106,901,5118.132
106,902,0.207
106,903,0.131
107,901,13222.03
107,902,0.535
107,903,0.338
108,901,119734.352
108,902,4.841
108,903,3.063
109,901,2992.511
109,902,0.121
109,903,0.077
110,901,2967.395
110,902,0.12
110,903,0.076
111,901,4919.011
111,902,0.199
111,903,0.126
112,901,3579.065
112,902,0.145
112,903,0.092
113,901,3642.507
113,902,0.147
113,903,0.093
114,901,3178.659
114,902,0.129
114,903,0.081
115,901,2993.67
115,902,0.121
115,903,0.077
116,901,4375.182
116,902,0.177
116,903,0.112
117,901,3400.197
117,902,0.137
117,903,0.087
118,901,41634730.457
118,902,1517.488
118,903,854.358
119,901,7584.272
119,902,0.276
119,903,0.156
120,901,12483.602
120,902,0.455
120,903,0.256
121,901,18509.758
121,902,0.675
121,903,0.38
122,901,45920.139
122,902,1.674
122,903,0.942
123,901,1314962.21
123,902,47.927
123,903,26.983
124,901,127745.862
124,902,4.656
124,903,2.621
125,901,8756.332
125,902,0.319
125,903,0.18
126,901,7408.838
126,902,0.27
126,903,0.152
127,901,9705.669
127,902,0.354
127,903,0.199
128,901,14892.771
128,902,0.543
128,903,0.306
129,901,114201.046
129,902,4.162
129,903,2.343
130,901,8517.481
130,902,0.31
130,903,0.175
131,901,36885.487
131,902,1.344
131,903,0.757
132,901,34820.107
132,902,1.269
132,903,0.715
133,901,10693.796
133,902,0.39
133,903,0.219
134,901,36126.702
134,902,1.317
134,903,0.741
135,901,1747611.564
135,902,63.696
135,903,35.862
136,901,195083.658
136,902,7.11
136,903,4.003
137,901,10428.504
137,902,0.38
137,903,0.214
138,901,66075.497
138,902,2.408
138,903,1.356
139,901,9346.844
139,902,0.341
139,903,0.192
140,901,752937.006
140,902,27.443
140,903,15.451
141,901,36587.565
141,902,1.334
141,903,0.751
142,901,4668906.598
142,902,170.171
142,903,95.807
143,901,14670.58
143,902,0.535
143,903,0.301
144,901,7957687.523
144,902,290.039
144,903,163.294
145,901,1138010.595
145,902,41.478
145,903,23.352
146,901,13407.134
146,902,0.489
146,903,0.275
147,901,45615.516
147,902,1.663
147,903,0.936
148,901,2203710.585
148,902,80.32
148,903,45.221
149,901,15181.183
149,902,0.553
149,903,0.312
150,901,29881.065
150,902,1.089
150,903,0.613
151,901,10062.812
151,902,0.367
151,903,0.206
152,901,12983.896
152,902,0.473
152,903,0.266
153,901,56276.621
153,902,2.051
153,903,1.155
154,901,12718.915
154,902,0.464
154,903,0.261
155,901,32969.15
155,902,1.202
155,903,0.677
156,901,11310.418
156,902,0.412
156,903,0.232
