trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
37244,AU,JP,BITUM,ELEC1,14942.67,10824580807.229,6,6,724407.405586
32656,AU,IN,BITUM,ELEC1,8704.04,6305271506.838,6,6,724407.459851
32633,AU,IN,BITUM,BASIC,7163.37,5189198829.719,6,6,724407.482752
37230,AU,JP,BITUM,BASIC,5916.16,4285710037.347,6,6,724407.392185
32643,AU,IN,BITUM,CEMEN,4321.66,3130643832.811,6,6,724407.712039
39832,AU,KR,BITUM,CEMEN,4320.77,3129998350.771,6,6,724407.536335
32638,AU,IN,BITUM,BITUM,3911.78,2833719848.419,6,6,724406.753043
39829,AU,KR,BITUM,BASIC,3562.87,2580968205.847,6,6,724407.066732
32705,AU,IN,BITUM,RUBBE,3228.81,2338975422.35,6,6,724407.884747
32894,AU,IN,COKIN,COKEO,2952.95,2139138775.278,6,6,724407.380849
37239,AU,JP,BITUM,COKEO,2876.63,2083851240.397,6,6,724407.115408
11360,AU,CN,PREC1,PREC1,2326.05,1610385370.92,6,6,692326.205765
37264,AU,JP,BITUM,PAPER,2134.52,1546265090.197,6,6,724408.80863
65811,AU,WA,BITUM,ELEC1,1985.11,1438028598.085,6,6,724407.512977
37268,AU,JP,BITUM,PLAST,1979.52,1433979753.243,6,6,724407.812623
39838,AU,KR,BITUM,NONME,1968.5,1425992230.899,6,6,724405.502108
10998,AU,CN,NONF1,NONF1,1431.89,1369546974.0,6,6,956461.022844
4689,AU,BR,BITUM,BASIC,1348.84,977109120.133,6,6,724406.986843
80982,AU,WM,ALUM1,ALUM1,722.5,953230253.388,6,6,1319349.831679
11379,AU,CN,PRECI,PREC1,1234.6,890156087.856,6,6,721007.684964
65860,AU,WA,BITUM,NONME,1203.36,871721232.244,6,6,724406.023338
39839,AU,KR,BITUM,PLAST,1178.52,853730137.561,6,6,724408.696977
29779,AU,ID,BITUM,COPP1,1163.6,842916934.723,6,6,724404.378414
29778,AU,ID,BITUM,BASIC,1095.19,793361227.361,6,6,724405.10538
10968,AU,CN,NONF1,BASIC,825.59,789642497.478,6,6,956458.408505
70633,AU,WA,PLANT,CHEM1,1310.76,756257316.591,6,6,576960.936091
41291,AU,KR,PRECI,PREC1,923.48,665836495.771,6,6,721008.030245
12026,AU,CN,VEGET,FOOD5,1394.83,660340986.336,6,6,473420.407029
65467,AU,WA,BASIC,BASIC,1070.42,616028333.424,6,6,575501.516623
32667,AU,IN,BITUM,HOTEL,819.1,593362369.559,6,6,724407.727456
32892,AU,IN,COKIN,CHEM1,812.91,588874765.854,6,6,724403.39749
32883,AU,IN,COKIN,BASIC,777.21,563015926.215,6,6,724406.436118
10967,AU,CN,NONF1,ALUM1,581.43,556118906.036,6,6,956467.512918
71130,AU,WA,PRECI,CHEM1,763.35,550381475.516,6,6,721008.024518
65179,AU,WA,ALUM1,ALUM1,413.39,545404504.531,6,6,1319346.14899
32899,AU,IN,COKIN,ELEC1,685.34,496463900.003,6,6,724405.258708
11353,AU,CN,PREC1,FURNI,716.14,495800548.852,6,6,692323.496596
37235,AU,JP,BITUM,CEMEN,680.13,492694492.146,6,6,724412.23317
9960,AU,CN,FOOD5,POULT,2296.67,490735603.982,6,6,213672.66694
58777,AU,TR,BITUM,ELEC1,642.19,465207903.789,6,6,724408.514285
12243,AU,CN,WOOLS,RETAI,1700.46,461710564.423,6,6,271520.979278
67116,AU,WA,CRUDE,GASDI,2856.48,448365994.943,6,6,156964.513997
64404,AU,US,RESEA,EDUCA,370.39,431632725.722,6,6,1165346.59608
67127,AU,WA,CRUDE,MOTOR,2686.79,421731384.039,6,6,156964.773592
31435,AU,ID,WHEAT,FOOD5,1254.49,420011704.362,6,6,334806.737688
29819,AU,ID,CATTL,MEATC,1273.8,418181122.647,6,6,328294.176988
10976,AU,CN,NONF1,CONST,403.2,385646939.749,6,6,956465.624377
10945,AU,CN,NATU1,MOTOR,1410.04,381390365.404,6,6,270481.947607
81012,AU,WM,ALUM1,FABRI,288.2,380240317.514,6,6,1319362.65619
37262,AU,JP,BITUM,NONME,517.79,375092658.801,6,6,724410.781979
32653,AU,IN,BITUM,COPP1,496.45,359629479.082,6,6,724402.213883
11348,AU,CN,PREC1,CONST,504.14,349028822.781,6,6,692325.192964
9424,AU,CN,COPP1,CONST,660.32,338168736.256,6,6,512128.568355
71035,AU,WA,PREC1,FURNI,488.17,337969947.317,6,6,692320.190337
71082,AU,WA,PREC1,PREC1,482.92,334339315.699,6,6,692328.575538
65216,AU,WA,ALUM1,FABRI,249.48,329147419.776,6,6,1319333.893603
67121,AU,WA,CRUDE,KEROS,2073.55,325474155.944,6,6,156964.701089
15949,AU,DE,PRECI,PREC1,444.89,320769034.741,6,6,721007.51813
10472,AU,CN,LEAD1,CONST,349.41,320571825.09,6,6,917466.085945
65794,AU,WA,BITUM,CEMEN,431.54,312613718.972,6,6,724414.235
80999,AU,WM,ALUM1,CONST,236.06,311446764.607,6,6,1319354.251491
39400,AU,JP,SEACO,SEACO,513.47,310311483.656,6,6,604341.993994
32631,AU,IN,BITUM,ALUM1,427.01,309329508.229,6,6,724408.112758
10993,AU,CN,NONF1,LEAD1,311.91,298333680.203,6,6,956473.598804
37100,AU,JP,ALUM1,FABRI,223.06,294290031.182,6,6,1319331.261463
37267,AU,JP,BITUM,PFERT,397.58,288012549.262,6,6,724414.078329
78254,AU,WL,BITUM,FISH5,396.06,286906085.335,6,6,724400.558842
32886,AU,IN,COKIN,BITUM,393.4,284979692.788,6,6,724401.862705
39596,AU,JP,WOODW,CONST,682.38,283625090.13,6,6,415640.977359
65824,AU,WA,BITUM,FURNI,386.96,280315222.039,6,6,724403.612877
9187,AU,CN,CATTL,MEATC,846.12,277777506.883,6,6,328295.63996
38811,AU,JP,PRECI,PREC1,371.35,267747034.654,6,6,721009.922321
10987,AU,CN,NONF1,FABRI,276.59,264547283.074,6,6,956460.042207
