trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
2045,BR,BR,CRUDE,CRUDE,45768.39,18875836256.291,7,7,18875807368.575,652.0,9357.0,18385.0,493.716,412420.805195
584,BR,BR,BASIC,MOTO1,7600.31,14383858945.74,7,7,14383820429.433,223.0,2457.0,35463.0,373.307,1892535.823636
6300,BR,BR,NONME,CONST,7507.34,11199534174.285,7,7,11199210638.066,392.0,31701.0,291090.0,353.219,1491811.237307
8993,BR,BR,TRAN2,CRUDE,6426.81,10688977320.165,7,7,10688970942.726,415.0,3019.0,2808.0,135.439,1663185.518191
3884,BR,BR,FOUND,PAPER,410.62,9059522344.648,7,7,9059485800.982,12.0,1891.0,34627.0,13.666,22063032.352657
561,BR,BR,BASIC,FABRI,4238.21,8020973617.055,7,7,8020952139.885,124.0,1370.0,19775.0,208.17,1892538.033051
2082,BR,BR,CRUDE,MOTOR,18737.11,7727572136.891,7,7,7727560310.769,267.0,3830.0,7527.0,202.122,412420.706122
555,BR,BR,BASIC,CONST,3996.0,7562571685.494,7,7,7562551435.221,117.0,1292.0,18645.0,196.273,1892535.45683
542,BR,BR,BASIC,BASIC,3854.94,7295610076.546,7,7,7295590541.202,113.0,1246.0,17987.0,189.344,1892535.312235
7070,BR,BR,POULT,MEAT1,14891.2,6244343931.896,7,7,6244187224.624,1808.0,139503.0,15210.0,186.272,419331.144024
642,BR,BR,BEVER,HOTEL,6905.57,5643766957.202,7,7,5643683342.16,249.0,72806.0,10282.0,278.042,817277.495877
1120,BR,BR,CEMEN,CONST,2188.15,5528737858.62,7,7,5528638117.167,81.0,1664.0,97859.0,137.453,2526672.238475
5731,BR,BR,MOTO1,MOTO1,9414.41,5217430258.581,7,7,5217411755.707,524.0,4670.0,13115.0,193.874,554196.201204
5215,BR,BR,LIQUI,CONST,5462.89,4940705114.507,7,7,4940635032.874,148.0,47481.0,22348.0,104.633,904412.337519
8576,BR,BR,SUGAR,LIQUI,1836.42,4928099342.914,7,7,4928071745.748,118.0,26313.0,1126.0,40.166,2683536.088103
2097,BR,BR,CRUDE,PFERT,11678.58,4816489171.229,7,7,4816481801.249,166.0,2387.0,4691.0,125.98,412420.78842
7475,BR,BR,RAWMI,DAIRY,11353.79,4717081034.804,7,7,4716887682.921,368.0,183114.0,9764.0,105.883,415463.121548
8271,BR,BR,SEACO,CRUDE,4234.55,4527831479.564,7,7,4527829011.365,177.0,865.0,1388.0,38.199,1069259.184462
8613,BR,BR,SUGAR,SUGA1,1605.92,4309543509.633,7,7,4309519376.509,103.0,23010.0,985.0,35.124,2683535.611757
2484,BR,BR,ELEC1,MEATP,191.09,4269985140.359,7,7,4269984287.778,13.0,23.0,80.0,736.581,22345413.890622
2120,BR,BR,CRUDE,RUBBE,10112.29,4170518588.061,7,7,4170512205.977,144.0,2067.0,4062.0,109.084,412420.785802
2570,BR,BR,ELEC2,CRUDE,364.45,4100669895.829,7,7,4100669283.496,7.0,129.0,272.0,204.333,11251666.609491
1134,BR,BR,CEMEN,NONME,1554.72,3928280539.474,7,7,3928209670.811,58.0,1182.0,69531.0,97.663,2526680.392273
1599,BR,BR,COKEO,BASIC,1029.09,3918373425.583,7,7,3918372978.559,14.0,126.0,300.0,7.024,3807610.04925
1086,BR,BR,CATTL,MEATC,11815.37,3666694485.923,7,7,3665774928.715,1325.0,905319.0,12835.0,78.208,310332.59948
1157,BR,BR,CERAM,CONST,4385.31,3568841775.542,7,7,3568671462.918,221.0,36582.0,133414.0,95.624,813817.444044
2057,BR,BR,CRUDE,GASDI,8534.84,3519945754.748,7,7,3519940367.68,122.0,1745.0,3428.0,92.068,412420.825083
3844,BR,BR,FOUND,BASIC,157.59,3476925399.159,7,7,3476911373.914,5.0,726.0,13289.0,5.245,22063109.329012
1225,BR,BR,CEREA,FOOD5,7527.31,3303165025.403,7,7,3303088398.947,224.0,72109.0,4158.0,135.456,438824.098569
3917,BR,BR,FURNI,EDUCA,5769.73,3301571316.688,7,7,3301486775.908,216.0,72040.0,11913.0,371.78,572222.845209
8066,BR,BR,RUBBE,MOTO1,4301.73,2971263856.314,7,7,2971252151.094,146.0,8634.0,2659.0,266.22,690713.7027
2549,BR,BR,ELEC2,BASIC,263.69,2966922322.609,7,7,2966921878.77,5.0,94.0,197.0,147.839,11251554.183355
8353,BR,BR,SEACO,SEACO,2764.63,2956099409.623,7,7,2956097797.684,116.0,565.0,906.0,24.939,1069256.79372
2635,BR,BR,ELEC2,PULP5,251.92,2834567003.066,7,7,2834566579.822,5.0,89.0,188.0,141.244,11251853.77527
2060,BR,BR,CRUDE,HEAVY,6660.21,2746810064.358,7,7,2746805860.512,95.0,1362.0,2675.0,71.846,412420.939333
1788,BR,BR,CONST,EDUCA,4454.25,2656886899.345,7,7,2656832898.172,430.0,11631.0,41862.0,78.173,596483.560497
2065,BR,BR,CRUDE,KEROS,6213.17,2562439672.079,7,7,2562435751.056,88.0,1270.0,2496.0,67.023,412420.659998
6934,BR,BR,PLAST,RUBBE,1441.48,2426309597.139,7,7,2426305903.543,44.0,1346.0,2268.0,35.596,1683207.257221
6820,BR,BR,PIGS9,MEATP,4571.97,2397772560.957,7,7,2397749671.231,537.0,17159.0,5117.0,76.726,524450.633087
