trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
6300,BR,BR,NONME,CONST,7507.34,291090.0,1.0,1.0,291090.0,38.774053
4782,BR,BR,IRONO,NONME,9.23,228005.0,1.0,1.0,228005.0,24702.600217
8178,BR,BR,SANDC,CONST,233.24,183197.0,1.0,1.0,183197.0,785.444178
8173,BR,BR,SANDC,CERAM,184.41,144842.0,1.0,1.0,144842.0,785.434629
1157,BR,BR,CERAM,CONST,4385.31,133414.0,1.0,1.0,133414.0,30.422935
4774,BR,BR,IRONO,CEMEN,4.8,118542.0,1.0,1.0,118542.0,24696.25
7152,BR,BR,PRECI,PREC1,382.76,112851.0,1.0,1.0,112851.0,294.834883
8410,BR,BR,STONE,NONME,110.81,108994.0,1.0,1.0,108994.0,983.611587
8166,BR,BR,SANDC,BASIC,134.88,105939.0,1.0,1.0,105939.0,785.431495
1120,BR,BR,CEMEN,CONST,2188.15,97859.0,1.0,1.0,97859.0,44.722254
8192,BR,BR,SANDC,GLASS,102.74,80693.0,1.0,1.0,80693.0,785.409772
1134,BR,BR,CEMEN,NONME,1554.72,69531.0,1.0,1.0,69531.0,44.722522
8391,BR,BR,STONE,FOUND,58.09,57138.0,1.0,1.0,57138.0,983.611637
4128,BR,BR,GLASS,CONST,1512.74,46896.0,1.0,1.0,46896.0,31.000701
1788,BR,BR,CONST,EDUCA,4454.25,41862.0,1.0,1.0,41862.0,9.398215
8172,BR,BR,SANDC,CEMEN,48.41,38024.0,1.0,1.0,38024.0,785.45755
584,BR,BR,BASIC,MOTO1,7600.31,35463.0,1.0,1.0,35463.0,4.665994
8387,BR,BR,STONE,FABRI,35.94,35345.0,1.0,1.0,35345.0,983.44463
3884,BR,BR,FOUND,PAPER,410.62,34627.0,1.0,1.0,34627.0,84.328576
8377,BR,BR,STONE,CEMEN,31.43,30914.0,1.0,1.0,30914.0,983.582564
1936,BR,BR,COPPE,COPP1,108.99,30748.0,1.0,1.0,30748.0,282.117625
8199,BR,BR,SANDC,LIQUI,36.11,28362.0,1.0,1.0,28362.0,785.433398
5215,BR,BR,LIQUI,CONST,5462.89,22348.0,1.0,1.0,22348.0,4.090875
561,BR,BR,BASIC,FABRI,4238.21,19775.0,1.0,1.0,19775.0,4.665885
555,BR,BR,BASIC,CONST,3996.0,18645.0,1.0,1.0,18645.0,4.665916
2045,BR,BR,CRUDE,CRUDE,45768.39,18385.0,1.0,1.0,18385.0,0.401696
6286,BR,BR,NONME,BASIC,472.11,18306.0,1.0,1.0,18306.0,38.774862
542,BR,BR,BASIC,BASIC,3854.94,17987.0,1.0,1.0,17987.0,4.665961
4775,BR,BR,IRONO,CERAM,0.68,16838.0,1.0,1.0,16838.0,24761.764706
6341,BR,BR,NONME,NONME,430.79,16703.0,1.0,1.0,16703.0,38.772952
8163,BR,BR,SANDC,ALUM1,20.73,16282.0,1.0,1.0,16282.0,785.431741
8217,BR,BR,SANDC,PAPER,20.0,15712.0,1.0,1.0,15712.0,785.6
7070,BR,BR,POULT,MEAT1,14891.2,15210.0,1.0,1.0,15210.0,1.021409
1170,BR,BR,CERAM,HEALT,489.28,14885.0,1.0,1.0,14885.0,30.422253
8186,BR,BR,SANDC,FABRI,18.39,14444.0,1.0,1.0,14444.0,785.426862
8418,BR,BR,STONE,POULT,14.32,14089.0,1.0,1.0,14089.0,983.868715
3844,BR,BR,FOUND,BASIC,157.59,13289.0,1.0,1.0,13289.0,84.326417
4142,BR,BR,GLASS,FURNI,426.69,13228.0,1.0,1.0,13228.0,31.00143
5731,BR,BR,MOTO1,MOTO1,9414.41,13115.0,1.0,1.0,13115.0,1.393077
915,BR,BR,BRICK,CONST,348.23,12938.0,1.0,1.0,12938.0,37.153605
1086,BR,BR,CATTL,MEATC,11815.37,12835.0,1.0,1.0,12835.0,1.086297
328,BR,BR,ALUMI,GLASS,5.48,12404.0,1.0,1.0,12404.0,2263.50365
8376,BR,BR,STONE,CATTL,12.26,12063.0,1.0,1.0,12063.0,983.931485
3917,BR,BR,FURNI,EDUCA,5769.73,11913.0,1.0,1.0,11913.0,2.064741
4778,BR,BR,IRONO,GLASS,0.48,11790.0,1.0,1.0,11790.0,24562.5
4144,BR,BR,GLASS,HEALT,369.77,11463.0,1.0,1.0,11463.0,31.000352
642,BR,BR,BEVER,HOTEL,6905.57,10282.0,1.0,1.0,10282.0,1.488943
7475,BR,BR,RAWMI,DAIRY,11353.79,9764.0,1.0,1.0,9764.0,0.859977
1856,BR,BR,CONST,RESEA,1005.88,9453.0,1.0,1.0,9453.0,9.397741
4132,BR,BR,GLASS,CRUDE,302.15,9367.0,1.0,1.0,9367.0,31.001158
4143,BR,BR,GLASS,GLASS,296.82,9201.0,1.0,1.0,9201.0,30.998585
8228,BR,BR,SANDC,PUBLI,11.42,8966.0,1.0,1.0,8966.0,785.113835
6267,BR,BR,NONFE,NONF1,48.7,8960.0,1.0,1.0,8960.0,183.983573
6294,BR,BR,NONME,CERAM,227.73,8830.0,1.0,1.0,8830.0,38.773987
6304,BR,BR,NONME,CRUDE,227.34,8815.0,1.0,1.0,8815.0,38.774523
6686,BR,BR,PAPER,PAPER,1815.87,8461.0,1.0,1.0,8461.0,4.659475
1115,BR,BR,CEMEN,CEMEN,176.95,7914.0,1.0,1.0,7914.0,44.724498
8169,BR,BR,SANDC,BIOGA,9.9,7774.0,1.0,1.0,7774.0,785.252525
8426,BR,BR,STONE,RAWMI,7.9,7768.0,1.0,1.0,7768.0,983.291139
2082,BR,BR,CRUDE,MOTOR,18737.11,7527.0,1.0,1.0,7527.0,0.401716
1806,BR,BR,CONST,HEALT,795.19,7473.0,1.0,1.0,7473.0,9.397754
7100,BR,BR,PREC1,FURNI,109.41,7234.0,1.0,1.0,7234.0,66.118271
8240,BR,BR,SANDC,VEGE1,8.98,7051.0,1.0,1.0,7051.0,785.18931
3866,BR,BR,FOUND,FABRI,81.7,6890.0,1.0,1.0,6890.0,84.332925
6293,BR,BR,NONME,CEMEN,174.93,6783.0,1.0,1.0,6783.0,38.77551
8179,BR,BR,SANDC,COPP1,8.59,6744.0,1.0,1.0,6744.0,785.098952
8213,BR,BR,SANDC,NONME,8.07,6340.0,1.0,1.0,6340.0,785.625774
6346,BR,BR,NONME,PFERT,160.02,6205.0,1.0,1.0,6205.0,38.776403
1456,BR,BR,CHEMI,CATTL,102.78,6189.0,1.0,1.0,6189.0,60.215995
6696,BR,BR,PAPER,PRINT,1284.55,5985.0,1.0,1.0,5985.0,4.659219
7120,BR,BR,PREC1,PREC1,90.06,5955.0,1.0,1.0,5955.0,66.122585
8378,BR,BR,STONE,CERAM,6.03,5928.0,1.0,1.0,5928.0,983.084577
3420,BR,BR,FABRI,CONST,1738.22,5746.0,1.0,1.0,5746.0,3.305681
8229,BR,BR,SANDC,PULP5,7.19,5644.0,1.0,1.0,5644.0,784.979138
1471,BR,BR,CHEMI,FISHF,92.61,5577.0,1.0,1.0,5577.0,60.220279
4162,BR,BR,GLASS,MOTO1,178.44,5532.0,1.0,1.0,5532.0,31.002017
1121,BR,BR,CEMEN,CRUDE,123.08,5504.0,1.0,1.0,5504.0,44.718882
8170,BR,BR,SANDC,BRICK,6.97,5475.0,1.0,1.0,5475.0,785.509326
1785,BR,BR,CONST,CRUDE,576.98,5423.0,1.0,1.0,5423.0,9.398939
1484,BR,BR,CHEMI,LIQUI,86.79,5226.0,1.0,1.0,5226.0,60.21431
3879,BR,BR,FOUND,MOTO1,61.7,5204.0,1.0,1.0,5204.0,84.343598
6820,BR,BR,PIGS9,MEATP,4571.97,5117.0,1.0,1.0,5117.0,1.119211
5219,BR,BR,LIQUI,CRUDE,1239.79,5072.0,1.0,1.0,5072.0,4.091015
6332,BR,BR,NONME,MOTO1,128.06,4966.0,1.0,1.0,4966.0,38.778697
8190,BR,BR,SANDC,FOUND,6.29,4938.0,1.0,1.0,4938.0,785.055644
8223,BR,BR,SANDC,PREC1,6.27,4926.0,1.0,1.0,4926.0,785.645933
336,BR,BR,ALUMI,NONME,2.09,4740.0,1.0,1.0,4740.0,2267.942584
2097,BR,BR,CRUDE,PFERT,11678.58,4691.0,1.0,1.0,4691.0,0.401676
566,BR,BR,BASIC,FURNI,947.78,4422.0,1.0,1.0,4422.0,4.66564
558,BR,BR,BASIC,CRUDE,946.73,4417.0,1.0,1.0,4417.0,4.665533
1781,BR,BR,CONST,CONST,463.85,4359.0,1.0,1.0,4359.0,9.397435
1514,BR,BR,CHEMI,RAWMI,71.3,4293.0,1.0,1.0,4293.0,60.210379
6282,BR,BR,NONME,93197,107.48,4167.0,1.0,1.0,4167.0,38.770004
1225,BR,BR,CEREA,FOOD5,7527.31,4158.0,1.0,1.0,4158.0,0.552389
7149,BR,BR,PRECI,NONME,13.88,4091.0,1.0,1.0,4091.0,294.740634
8206,BR,BR,SANDC,MOTO1,5.19,4075.0,1.0,1.0,4075.0,785.163776
3403,BR,BR,FABRI,BASIC,1232.77,4075.0,1.0,1.0,4075.0,3.305564
8398,BR,BR,STONE,LEATH,4.13,4066.0,1.0,1.0,4066.0,984.503632
2120,BR,BR,CRUDE,RUBBE,10112.29,4062.0,1.0,1.0,4062.0,0.401689
339,BR,BR,ALUMI,PLAST,1.79,4055.0,1.0,1.0,4055.0,2265.363128
4777,BR,BR,IRONO,FOUND,0.16,4034.0,1.0,1.0,4034.0,25212.5
3865,BR,BR,FOUND,ELECT,45.93,3873.0,1.0,1.0,3873.0,84.323971
6609,BR,BR,PAPER,93197,824.85,3843.0,1.0,1.0,3843.0,4.659029
8414,BR,BR,STONE,PAPER,3.9,3840.0,1.0,1.0,3840.0,984.615385
6774,BR,BR,PFERT,PFERT,3520.66,3823.0,1.0,1.0,3823.0,1.085876
8168,BR,BR,SANDC,BIODI,4.76,3738.0,1.0,1.0,3738.0,785.294118
8198,BR,BR,SANDC,LEATH,4.72,3703.0,1.0,1.0,3703.0,784.533898
6316,BR,BR,NONME,GLASS,94.65,3670.0,1.0,1.0,3670.0,38.774432
3424,BR,BR,FABRI,CRUDE,1090.72,3605.0,1.0,1.0,3605.0,3.305156
3851,BR,BR,FOUND,CONST,42.33,3569.0,1.0,1.0,3569.0,84.313725
6283,BR,BR,NONME,ALUM1,91.56,3550.0,1.0,1.0,3550.0,38.77239
8237,BR,BR,SANDC,SUGA1,4.51,3544.0,1.0,1.0,3544.0,785.809313
3429,BR,BR,FABRI,FABRI,1062.1,3511.0,1.0,1.0,3511.0,3.305715
8167,BR,BR,SANDC,BEVER,4.45,3492.0,1.0,1.0,3492.0,784.719101
1506,BR,BR,CHEMI,PLAST,57.08,3438.0,1.0,1.0,3438.0,60.231254
2057,BR,BR,CRUDE,GASDI,8534.84,3428.0,1.0,1.0,3428.0,0.401648
4114,BR,BR,GLASS,BEVER,109.94,3408.0,1.0,1.0,3408.0,30.998727
6163,BR,BR,NICKE,BASIC,91.93,3318.0,1.0,1.0,3318.0,36.092679
5223,BR,BR,LIQUI,EDUCA,810.67,3316.0,1.0,1.0,3316.0,4.090444
6315,BR,BR,NONME,FURNI,84.74,3286.0,1.0,1.0,3286.0,38.777437
330,BR,BR,ALUMI,LIQUI,1.41,3190.0,1.0,1.0,3190.0,2262.411348
6181,BR,BR,NICKE,NONF1,88.04,3178.0,1.0,1.0,3178.0,36.097229
6249,BR,BR,NONFE,BRICK,17.09,3144.0,1.0,1.0,3144.0,183.967232
8211,BR,BR,SANDC,NONF1,3.99,3135.0,1.0,1.0,3135.0,785.714286
7322,BR,BR,RADIO,OFFIC,2030.7,3099.0,1.0,1.0,3099.0,1.526075
