trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
12041,RU,CN,CRUDE,MOTOR,15820.36,0,0
12034,RU,CN,CRUDE,GASDI,12525.64,0,0
12037,RU,CN,CRUDE,KEROS,6190.29,0,0
12038,RU,CN,CRUDE,LIQUE,5213.37,0,0
12042,RU,CN,CRUDE,NAPHT,4552.04,0,0
11564,RU,CN,BITUM,ELEC1,3824.07,0,0
41301,RU,IT,NATUR,ELEC2,3729.42,0,0
48382,RU,NL,CRUDE,MOTOR,3444.03,0,0
17922,RU,DE,CRUDE,GASDI,3159.68,0,0
12035,RU,CN,CRUDE,HEAVY,2913.03,0,0
69859,RU,WA,BASIC,BASIC,2609.41,0,0
78425,RU,WE,CRUDE,GASDI,2590.92,0,0
44460,RU,KR,CRUDE,GASDI,2391.55,0,0
64922,RU,TR,WHEAT,FOOD5,2367.71,0,0
17931,RU,DE,CRUDE,MOTOR,2232.47,0,0
68066,RU,US,KEROS,AIRTR,2111.4,0,0
14943,RU,CN,WOODW,CONST,1813.34,0,0
62110,RU,TR,BASIC,BASIC,1727.19,0,0
78442,RU,WE,CRUDE,MOTOR,1686.28,0,0
69899,RU,WA,BASIC,FABRI,1573.52,0,0
11982,RU,CN,COPP1,CONST,1573.01,0,0
12043,RU,CN,CRUDE,NONSP,1550.85,0,0
67706,RU,US,GASDI,CONST,1550.09,0,0
67316,RU,US,CRUDE,MOTOR,1546.39,0,0
77495,RU,WE,BASIC,BASIC,1428.91,0,0
68347,RU,US,NAPHT,CHEM1,1366.94,0,0
11357,RU,CN,ANTHR,CEMEN,1286.12,0,0
91196,RU,WM,COPP1,COPP1,1249.1,0,0
13229,RU,CN,KEROS,AIRTR,1181.36,0,0
14272,RU,CN,PULP5,PAPER,1179.12,0,0
48395,RU,NL,CRUDE,PLAST,1154.13,0,0
62861,RU,TR,CRUDE,GASDI,1136.59,0,0
14957,RU,CN,WOODW,FURNI,1116.28,0,0
72857,RU,WA,KEROS,AIRTR,1105.1,0,0
44467,RU,KR,CRUDE,NAPHT,1063.1,0,0
48748,RU,NL,GASDI,LANDT,1024.22,0,0
49067,RU,NL,KEROS,AIRTR,1017.57,0,0
95079,RU,WM,WHEAT,FOOD5,1007.81,0,0
44463,RU,KR,CRUDE,KEROS,1007.25,0,0
95152,RU,WM,WHEAT,WHEAT,944.77,0,0
44466,RU,KR,CRUDE,MOTOR,928.54,0,0
52857,RU,PL,CRUDE,GASDI,926.98,0,0
44585,RU,KR,FISH5,FISH5,910.87,0,0
67309,RU,US,CRUDE,GASDI,887.79,0,0
90478,RU,WM,BASIC,CRUDE,874.83,0,0
13074,RU,CN,HEAVY,STEAM,860.19,0,0
14079,RU,CN,PLAST,RUBBE,857.74,0,0
12031,RU,CN,CRUDE,BITU1,853.16,0,0
13638,RU,CN,NATU1,MOTOR,848.09,0,0
48367,RU,NL,CRUDE,GASDI,833.88,0,0
44193,RU,KR,BITUM,CEMEN,826.58,0,0
42597,RU,JP,BITUM,ELEC1,825.44,0,0
62433,RU,TR,CEREA,FOOD5,822.08,0,0
44683,RU,KR,GASDI,LANDT,805.8,0,0
11556,RU,CN,BITUM,COKEO,798.49,0,0
12897,RU,CN,GASDI,LANDT,778.78,0,0
11445,RU,CN,BASIC,CONST,766.28,0,0
95132,RU,WM,WHEAT,REALE,760.79,0,0
16142,RU,CZ,NATUR,STEAM,760.55,0,0
71258,RU,WA,CRUDE,GASDI,757.05,0,0
62146,RU,TR,BASIC,FABRI,740.96,0,0
71269,RU,WA,CRUDE,MOTOR,712.11,0,0
12943,RU,CN,GASDI,SUGAR,706.41,0,0
95070,RU,WM,WHEAT,EDUCA,706.03,0,0
14046,RU,CN,PFERT,VEGET,702.77,0,0
14159,RU,CN,PREC1,PREC1,701.46,0,0
63562,RU,TR,KEROS,AIRTR,686.26,0,0
14985,RU,CN,WOODW,PAPER,674.02,0,0
13632,RU,CN,NATU1,GASDI,671.46,0,0
92063,RU,WM,HEAVY,FURNI,669.14,0,0
46492,RU,MX,BASIC,MOTO1,664.41,0,0
70860,RU,WA,COKEO,BASIC,658.49,0,0
12036,RU,CN,CRUDE,KERO1,652.79,0,0
12627,RU,CN,FISH5,FOOD5,636.33,0,0
45177,RU,KR,NAPHT,PLAST,633.54,0,0
28178,RU,FR,KEROS,AIRTR,615.71,0,0
78416,RU,WE,CRUDE,CHEM1,615.28,0,0
48716,RU,NL,GASDI,CONST,606.31,0,0
91903,RU,WM,GASDI,FURNI,595.85,0,0
42868,RU,JP,CRUDE,GASDI,594.02,0,0
63861,RU,TR,NAPHT,PLAST,585.31,0,0
28489,RU,FR,NAPHT,PLAST,578.47,0,0
13627,RU,CN,NAPHT,PFERT,573.88,0,0
12781,RU,CN,FORES,WOODW,573.03,0,0
92216,RU,WM,KEROS,AIRTR,571.79,0,0
13628,RU,CN,NAPHT,PLAST,565.93,0,0
76936,RU,WA,WHEAT,REALE,556.5,0,0
44706,RU,KR,GASDI,RAILW,554.35,0,0
61971,RU,TR,ALUM1,ALUM1,553.58,0,0
44461,RU,KR,CRUDE,HEAVY,553.36,0,0
12633,RU,CN,FISH5,HOTEL,552.9,0,0
45000,RU,KR,KEROS,AIRTR,545.63,0,0
14741,RU,CN,TRANS,TRANS,541.78,0,0
12032,RU,CN,CRUDE,COALT,539.55,0,0
62278,RU,TR,BITUM,ELEC1,538.06,0,0
92055,RU,WM,HEAVY,ELEC6,535.88,0,0
11432,RU,CN,BASIC,BASIC,535.16,0,0
69933,RU,WA,BASIC,MOTO1,516.26,0,0
13880,RU,CN,OILSE,PLAST,511.18,0,0
43924,RU,JP,WOODW,CONST,511.03,0,0
46467,RU,MX,BASIC,CONST,509.36,0,0
14950,RU,CN,WOODW,FABRI,500.83,0,0
46472,RU,MX,BASIC,FABRI,494.97,0,0
67700,RU,US,GASDI,CEREA,494.62,0,0
37529,RU,IN,CRUDE,GASDI,481.62,0,0
77528,RU,WE,BASIC,FABRI,479.27,0,0
11985,RU,CN,COPP1,ELECT,479.19,0,0
22477,RU,ES,CRUDE,GASDI,476.97,0,0
40242,RU,IT,CRUDE,GASDI,475.2,0,0
86753,RU,WL,BASIC,CONST,470.84,0,0
64266,RU,TR,PLAST,RUBBE,468.07,0,0
11983,RU,CN,COPP1,COPP1,462.9,0,0
44587,RU,KR,FISH5,HOTEL,462.72,0,0
7119,RU,BR,PFERT,PFERT,447.62,0,0
13766,RU,CN,NONF1,NONF1,442.46,0,0
13705,RU,CN,NATUR,PFERT,440.21,0,0
68375,RU,US,NAPHT,PFERT,436.49,0,0
44586,RU,KR,FISH5,FOOD5,436.31,0,0
29038,RU,FR,SEACO,SEACO,435.09,0,0
13400,RU,CN,MEAT1,MEAT1,434.25,0,0
15017,RU,CN,WOODW,WOODW,431.7,0,0
48347,RU,NL,CRUDE,93197,429.55,0,0
13737,RU,CN,NONF1,BASIC,423.97,0,0
52876,RU,PL,CRUDE,MOTOR,420.78,0,0
67697,RU,US,GASDI,CATTL,412.29,0,0
62880,RU,TR,CRUDE,MOTOR,405.54,0,0
69885,RU,WA,BASIC,CRUDE,398.64,0,0
49435,RU,NL,NAPHT,PLAST,395.98,0,0
88986,RU,WL,PFERT,VEGET,390.83,0,0
11975,RU,CN,COPP1,BASIC,389.62,0,0
75050,RU,WA,PREC1,PREC1,388.87,0,0
11545,RU,CN,BITUM,BITUM,387.69,0,0
42874,RU,JP,CRUDE,MOTOR,387.19,0,0
13314,RU,CN,LIGNI,CEMEN,373.85,0,0
30074,RU,GB,CRUDE,MOTOR,373.49,0,0
90488,RU,WM,BASIC,FABRI,371.01,0,0
11541,RU,CN,BITUM,BASIC,370.28,0,0
13669,RU,CN,NATUR,ELEC2,370.14,0,0
42586,RU,JP,BITUM,BASIC,370.11,0,0
95292,RU,WM,WOODW,REALE,369.09,0,0
67709,RU,US,GASDI,CRUDE,368.39,0,0
72354,RU,WA,GASDI,LANDT,361.69,0,0
17938,RU,DE,CRUDE,PLAST,355.13,0,0
12933,RU,CN,GASDI,RAILW,355.04,0,0
40261,RU,IT,CRUDE,MOTOR,354.88,0,0
46457,RU,MX,BASIC,BASIC,354.16,0,0
70181,RU,WA,BITUM,ELEC1,353.59,0,0
74690,RU,WA,PFERT,VEGET,351.05,0,0
48370,RU,NL,CRUDE,HEAVY,350.38,0,0
67763,RU,US,GASDI,OILSE,349.75,0,0
7116,RU,BR,PFERT,OILSE,349.34,0,0
62176,RU,TR,BASIC,MOTO1,348.23,0,0
67573,RU,US,FISH5,HEALT,345.57,0,0
44199,RU,KR,BITUM,NONME,345.54,0,0
17925,RU,DE,CRUDE,KEROS,345.35,0,0
52832,RU,PL,CRUDE,COPPE,344.49,0,0
78429,RU,WE,CRUDE,HEAVY,341.78,0,0
30064,RU,GB,CRUDE,GASDI,339.64,0,0
32780,RU,GR,NATUR,ELEC2,336.43,0,0
63285,RU,TR,GASDI,VEGET,335.7,0,0
66740,RU,US,BASIC,CRUDE,333.04,0,0
13635,RU,CN,NATU1,KEROS,331.84,0,0
81199,RU,WE,PFERT,CEREA,330.88,0,0
67739,RU,US,GASDI,LANDT,329.31,0,0
48365,RU,NL,CRUDE,DIST1,328.98,0,0
95136,RU,WM,WHEAT,RESEA,328.62,0,0
73806,RU,WA,NAPHT,DIST1,327.32,0,0
63376,RU,TR,HEAVY,GASDI,317.74,0,0
67869,RU,US,HEAVY,CHEM1,317.4,0,0
48887,RU,NL,HEAVY,FOOD5,316.97,0,0
73938,RU,WA,NATUR,ELEC2,313.54,0,0
12758,RU,CN,FORES,PAPER,311.54,0,0
67570,RU,US,FISH5,EDUCA,311.33,0,0
14726,RU,CN,TRANS,PUBLI,307.88,0,0
23090,RU,ES,KEROS,AIRTR,307.25,0,0
84656,RU,WF,KEROS,AIRTR,304.55,0,0
18782,RU,DE,KEROS,AIRTR,304.3,0,0
48881,RU,NL,HEAVY,FISH5,304.21,0,0
22784,RU,ES,GASDI,LANDT,303.61,0,0
2715,RU,BE,BASIC,CONST,303.53,0,0
75007,RU,WA,PREC1,FURNI,303.14,0,0
19312,RU,DE,NAPHT,PLAST,301.92,0,0
11550,RU,CN,BITUM,CEMEN,300.56,0,0
71259,RU,WA,CRUDE,HEAVY,300.3,0,0
78436,RU,WE,CRUDE,LIQUE,299.87,0,0
17923,RU,DE,CRUDE,HEAVY,298.21,0,0
14929,RU,CN,WOODW,BASIC,294.98,0,0
63203,RU,TR,GASDI,CONST,292.59,0,0
77711,RU,WE,BITUM,CEMEN,290.93,0,0
80369,RU,WE,MOTO1,MOTO1,289.43,0,0
42483,RU,JP,ALUM1,ALUM1,284.75,0,0
95313,RU,WM,WOODW,WOODW,283.88,0,0
13636,RU,CN,NATU1,LIQUE,279.47,0,0
6250,RU,BR,BITUM,BASIC,278.98,0,0
83371,RU,WF,BASIC,CONST,278.77,0,0
62869,RU,TR,CRUDE,KEROS,278.49,0,0
11321,RU,CN,ALUM1,FABRI,277.45,0,0
11451,RU,CN,BASIC,FABRI,277.2,0,0
69350,RU,US,WOODW,CONST,276.58,0,0
37536,RU,IN,CRUDE,MOTOR,276.51,0,0
44462,RU,KR,CRUDE,KERO1,274.12,0,0
71262,RU,WA,CRUDE,KEROS,271.41,0,0
95088,RU,WM,WHEAT,INSUR,268.51,0,0
74659,RU,WA,PFERT,PADDY,268.47,0,0
48274,RU,NL,COPP1,COPP1,262.66,0,0
72098,RU,WA,FOOD5,PIGS9,258.82,0,0
48374,RU,NL,CRUDE,KEROS,258.62,0,0
66604,RU,US,ALUM1,REALE,258.2,0,0
67784,RU,US,GASDI,RAWMI,257.54,0,0
78767,RU,WE,FABRI,CONST,255.52,0,0
11359,RU,CN,ANTHR,NONME,254.78,0,0
15565,RU,CZ,CRUDE,FURNI,253.96,0,0
13744,RU,CN,NONF1,CONST,253.91,0,0
14152,RU,CN,PREC1,FOUND,253.03,0,0
82100,RU,WE,RUBBE,CONST,251.99,0,0
11986,RU,CN,COPP1,FABRI,251.31,0,0
14938,RU,CN,WOODW,CERAM,250.68,0,0
95117,RU,WM,WHEAT,PFERT,249.58,0,0
68797,RU,US,PREC1,PREC1,248.13,0,0
66737,RU,US,BASIC,CONST,247.97,0,0
72581,RU,WA,HEAVY,FURNI,247.52,0,0
76534,RU,WA,TRANS,PRIVA,247.38,0,0
13639,RU,CN,NATU1,NAPHT,244.02,0,0
24752,RU,FI,CRUDE,MOTOR,242.72,0,0
91973,RU,WM,GASDI,VEGET,240.34,0,0
72582,RU,WA,HEAVY,GASDI,239.75,0,0
91262,RU,WM,COPP1,REALE,238.55,0,0
79734,RU,WE,KEROS,AIRTR,237.2,0,0
77250,RU,WE,ALUM1,ALUM1,235.77,0,0
64879,RU,TR,VEGET,FOOD5,235.56,0,0
17234,RU,DE,BITUM,ELEC1,234.53,0,0
11307,RU,CN,ALUM1,BASIC,233.72,0,0
71265,RU,WA,CRUDE,LIQUE,233.1,0,0
72342,RU,WA,GASDI,FURNI,232.17,0,0
37098,RU,IN,BASIC,CONST,230.89,0,0
39675,RU,IT,BASIC,FABRI,230.82,0,0
67313,RU,US,CRUDE,KEROS,229.23,0,0
69944,RU,WA,BASIC,OFFIC,228.74,0,0
13722,RU,CN,NATUR,STEAM,228.55,0,0
66750,RU,US,BASIC,FABRI,227.38,0,0
23331,RU,ES,NAPHT,DIST1,226.93,0,0
44137,RU,KR,BASIC,CONST,225.71,0,0
72607,RU,WA,HEAVY,MOTOR,225.45,0,0
93146,RU,WM,NONME,CRUDE,222.52,0,0
13950,RU,CN,PAPER,PAPER,222.5,0,0
86405,RU,WF,WHEAT,REALE,221.98,0,0
44786,RU,KR,HEAVY,GASDI,221.82,0,0
44293,RU,KR,CEREA,FOOD5,221.16,0,0
69968,RU,WA,BASIC,REALE,220.18,0,0
66928,RU,US,BUSIN,REALE,219.51,0,0
16123,RU,CZ,NATUR,PFERT,217.9,0,0
17301,RU,DE,BUSIN,BUSIN,216.65,0,0
34308,RU,HU,NATUR,SUPPO,215.52,0,0
43477,RU,JP,PRIVA,NONFE,214.23,0,0
13755,RU,CN,NONF1,FABRI,213.66,0,0
31311,RU,GB,PREC1,CONST,213.64,0,0
23026,RU,ES,HEAVY,SEACO,212.64,0,0
68376,RU,US,NAPHT,PLAST,212.18,0,0
92985,RU,WM,NAPHT,NATUR,210.8,0,0
12044,RU,CN,CRUDE,PARAF,210.09,0,0
48882,RU,NL,HEAVY,FISHF,209.05,0,0
13575,RU,CN,MOTOR,LANDT,207.61,0,0
78116,RU,WE,COKEO,BASIC,207.37,0,0
67306,RU,US,CRUDE,CHEM1,207.22,0,0
92949,RU,WM,NAPHT,ELEC2,206.95,0,0
67574,RU,US,FISH5,HOTEL,206.77,0,0
13671,RU,CN,NATUR,FABRI,205.97,0,0
14996,RU,CN,WOODW,PUBLI,205.79,0,0
12045,RU,CN,CRUDE,PETRO,204.75,0,0
14933,RU,CN,WOODW,BITUM,203.48,0,0
44471,RU,KR,CRUDE,REFI1,203.38,0,0
95076,RU,WM,WHEAT,FINAN,203.11,0,0
48383,RU,NL,CRUDE,NAPHT,202.89,0,0
