trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
67359,46299.04,0.198792,0.102172,47,0.064987
13653,59782.15,0.133426,0.131926,47,0.034288
17001,29375.89,0.264037,0.064826,47,0.123867
70179,40241.05,0.18075,0.088803,45,0.055298
16957,29375.89,0.216604,0.064826,47,0.123867
15963,46299.04,0.13157,0.102172,47,0.064987
13589,59782.15,0.082524,0.131926,47,0.034288
82820,15512.7,0.296927,0.034233,45,0.116758
16537,14640.35,0.308594,0.032308,46,0.109452
14200,25441.95,0.148011,0.056145,46,0.042768
43331,40241.05,0.079949,0.088803,45,0.055298
64155,8211.7,0.373427,0.018121,1,0.179535
14217,25441.95,0.118346,0.056145,46,0.042768
13217,40241.05,0.072736,0.088803,45,0.055298
43803,59782.15,0.048044,0.131926,47,0.034288
17336,22092.96,0.12049,0.048754,47,0.028549
13596,59782.15,0.041014,0.131926,47,0.034288
69448,15512.7,0.155528,0.034233,45,0.116758
76394,22374.79,0.105261,0.049376,34,0.030635
64536,22374.79,0.099464,0.049376,34,0.030635
5272,46299.04,0.046631,0.102172,47,0.064987
13650,59782.15,0.035248,0.131926,47,0.034288
15724,9728.05,0.206582,0.021468,9,0.09826
70220,40241.05,0.049662,0.088803,45,0.055298
68427,4801.26,0.393842,0.010595,35,0.164984
15687,9728.05,0.183393,0.021468,9,0.09826
13678,59782.15,0.028325,0.131926,47,0.034288
46711,29375.89,0.057366,0.064826,47,0.123867
17737,5752.02,0.287144,0.012693,46,0.143415
14316,10491.31,0.143141,0.023152,47,0.032333
68118,3694.89,0.405782,0.008154,35,0.208599
13430,34011.26,0.043673,0.075056,41,0.011753
14022,9384.91,0.151577,0.02071,40,0.069594
13251,40241.05,0.035214,0.088803,45,0.055298
17358,22092.96,0.06244,0.048754,47,0.028549
43723,59782.15,0.023055,0.131926,47,0.034288
63331,34011.26,0.039687,0.075056,41,0.011753
17742,5752.02,0.230632,0.012693,46,0.143415
70255,40241.05,0.032883,0.088803,45,0.055298
70871,59782.15,0.022081,0.131926,47,0.034288
65171,34011.26,0.037939,0.075056,41,0.011753
35416,3393.33,0.378354,0.007488,30,0.16517
64542,22374.79,0.057269,0.049376,34,0.030635
64149,8211.7,0.154371,0.018121,1,0.179535
58210,46299.04,0.027129,0.102172,47,0.064987
49852,46299.04,0.026676,0.102172,47,0.064987
65217,34011.26,0.036297,0.075056,41,0.011753
71341,9384.91,0.131275,0.02071,40,0.069594
35047,40241.05,0.0306,0.088803,45,0.055298
17413,22092.96,0.054861,0.048754,47,0.028549
83001,40241.05,0.030055,0.088803,45,0.055298
63759,12569.6,0.096037,0.027738,35,0.020233
13688,59782.15,0.018967,0.131926,47,0.034288
84660,46299.04,0.023891,0.102172,47,0.064987
73924,46299.04,0.022965,0.102172,47,0.064987
67939,14640.35,0.070598,0.032308,46,0.109452
14010,9384.91,0.108056,0.02071,40,0.069594
13269,40241.05,0.024932,0.088803,45,0.055298
14243,25441.95,0.039196,0.056145,46,0.042768
16082,3032.47,0.325151,0.006692,43,0.120868
16977,29375.89,0.032874,0.064826,47,0.123867
14239,25441.95,0.037044,0.056145,46,0.042768
65272,34011.26,0.027412,0.075056,41,0.011753
13576,59782.15,0.015446,0.131926,47,0.034288
17379,22092.96,0.041036,0.048754,47,0.028549
43316,40241.05,0.022307,0.088803,45,0.055298
16509,14640.35,0.060275,0.032308,46,0.109452
9958,46299.04,0.018685,0.102172,47,0.064987
13235,40241.05,0.021364,0.088803,45,0.055298
45722,46299.04,0.018369,0.102172,47,0.064987
15710,9728.05,0.086109,0.021468,9,0.09826
13272,40241.05,0.020263,0.088803,45,0.055298
43758,59782.15,0.013466,0.131926,47,0.034288
13574,59782.15,0.013376,0.131926,47,0.034288
43346,40241.05,0.019818,0.088803,45,0.055298
65493,59782.15,0.013295,0.131926,47,0.034288
67400,46299.04,0.016403,0.102172,47,0.064987
